Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
The Official Rinker Price Guide to Collectibles,Harry L. Rinker,House of Collectibles,2000-10-10,"This fourth edition of the Harry L. Rinker Official Price Guide to Collectibles has more coverage of collectibles than any other book on the market. Here you'll find furniture, decorative accessories, and giftware along with the traditional character and personality items, ceramic, glass, and toys. Each category includes a brief history, collecting tips, reference books, periodicals, collector clubs, and vital information on reproductions. It's a complete document of the 20th-century American lifestyle.",Antiques & Collectibles,480,N/A,0,en
Nurture,Richard Hosking,Oxford Symposium,2004,Proceedings of the 2003 Oxford Symposium on the subject of nurture in the context of food and cooking.,Cooking,339,N/A,0,en
Startup Merchandising Business Ideas 125,Prabhu TL,Nestfame Creations Pvt. Ltd.,2019-02-05,"Are you eager to venture into the exciting world of merchandising? Look no further! ""Startup Merchandising: Business Ideas 125"" is your ultimate guide, brimming with creative inspiration to kickstart your entrepreneurial journey in the merchandise industry. Unleash Your Creative Entrepreneurial Spirit: Delve into the limitless possibilities of merchandising with 125 handpicked business ideas. Whether you're a seasoned business owner seeking to diversify your portfolio or a creative mind yearning to turn passion into profit, this book is your treasure trove of fresh, innovative concepts. 125 Profitable Business Ideas to Explore: Inside these pages, you'll discover: Niche-Specific Merchandising: Tap into the magic of niche markets with specialized merchandise catering to unique interests and passions. Customized Products & Personalization: Embrace the power of personalization, offering bespoke products that resonate with your customers on a deeply meaningful level. Eco-Friendly Merchandise: Champion sustainable entrepreneurship with eco-conscious merchandise that celebrates ethical consumption. Pop Culture and Fan Merch: Immerse yourself in the world of fandoms and pop culture with merchandise that delights passionate enthusiasts. Tech-Infused Innovations: Combine technology with merchandise, integrating augmented reality, wearables, and interactive experiences. Your Pathway to Success: ""Startup Merchandising: Business Ideas 125"" is more than just a compilation of ideas—it's your entrepreneurial blueprint. Each idea is complemented by invaluable market insights, potential target audiences, and revenue-generating strategies. Find Your Perfect Fit: Discover the business idea that speaks to your vision and aligns with your goals. The book presents a myriad of opportunities, allowing you to curate a business venture that ignites your passion. Empower Your Entrepreneurial Dream: As you embark on your journey into the world of merchandising, let ""Startup Merchandising: Business Ideas 125"" be your guiding light. Empower yourself with creativity, knowledge, and confidence to transform your vision into a thriving merchandising empire. Join the league of successful entrepreneurs and revolutionize the merchandise industry! Grab your copy today and bring your creative business dreams to life!",Business & Economics,499,N/A,0,en
Black Dolls,Debbie Behan Garrett,Debbie Behan Garrett,2008,"Collectors and non-collectors will experience the passion for collecting dolls in Ms. Garrett's second, FULL COLOR, black-doll reference book, which is a comprehensive celebration with up-to-date values of over 1000 vintage-to-modern black dolls. Doll genres celebrated, referenced, and valued include early dolls and memorabilia, cloth, fashion, manufactured, artist, one-of-a-kind, celebrity, and paper dolls. `A to Z Tips on Collecting,¿ `Doll Creativity,¿ and loads of `Added Extras¿ will entertain, enlighten, excite, and encourage the most discriminating collector. Readers will experience five years of the author's continuous and extensive doll research combined with nearly 20 years of doll-collecting experience. Black Dolls: A Comprehensive Guide to Celebrating, Collecting, and Experiencing the Passion, is an informative, must-have reference for any doll collector¿s library.",Antiques & Collectibles,450,5,2,en
The Collectibles Market Guide and Price Index,"Collectors' Information Bureau, Collectors' Information Bureau Staff",N/A,1997,"This encyclopedia of collectibles includes feature articles on over 85 of the leading manufacturers, plus the latest detailed information and pricing on over 50,000 collectibles. Profiles of more than 200 artists are included, as well as 32 pages of beautiful full-color photography showcasing over 250 products.",Art objects,622,N/A,0,en
Modern Portfolio Management,Todd E. Petzel,John Wiley & Sons,2021-09-08,"Get a practical and thoroughly updated look at investment and portfolio management from an accomplished veteran of the discipline In Modern Portfolio Management: Moving Beyond Modern Portfolio Theory, investment executive and advisor Dr. Todd E. Petzel delivers a grounded and insightful exploration of developments in finance since the advent of Modern Portfolio Theory. You’ll find the tools and concepts you need to evaluate new products and portfolios and identify practical issues in areas like operations, decision-making, and regulation. In this book, you’ll also: Discover why Modern Portfolio Theory is at odds with developments in the field of Behavioral Finance Examine the never-ending argument between passive and active management and learn to set long-term goals and objectives Find investor perspectives on perennial issues like corporate governance, manager turnover, fraud risks, and ESG investing Perfect for institutional and individual investors, investment committee members, and fiduciaries responsible for portfolio construction and oversight, Modern Portfolio Management is also a must-read for fund and portfolio managers who seek to better understand their investors.",Business & Economics,663,N/A,0,en
"The Antique Trader, Antiques and Collectibles Price Guide, 1995",Kyle Husfloen,Antique Trader Books,1994-09,"The 11th edition of this thorough, dependable guide features information on 65,000 items, plus ""special focus"" articles by artists highlighting collecting categories of special importance in the current marketplace. All items are diligently researched and clearly described, and all categories are carefully indexed. 1,500 photos.",Antiques & Collectibles,918,N/A,0,en
Warman's Americana & Collectibles,Ellen Tischbein Schroy,N/A,2004,N/A,Americana,412,N/A,0,en
HSA Space Exploration and Aviation Auction Catalog #6000,,Heritage Capital Corporation,2008-02,N/A,Antiques & Collectibles,182,N/A,0,en
300 Years of Housekeeping Collectibles,Linda Campbell Franklin,N/A,1992,N/A,Household appliances,222,N/A,0,en
Crass Struggle,R. T. Naylor,McGill-Queen's Press - MQUP,2013,An original and cutting commentary on the bad side of the good life.,Business & Economics,494,N/A,0,en
Maloney's Antiques and Collectibles Resource Directory,"David J. Maloney, Jr.",Antique Trader,1995-08,"The singular resource that contains contact information for more than 23,250 antiques and collectibles resources in nearly 3,200 specialty categories is better than ever. Includes listings for collector clubs, specialty periodicals, dealers, collectors, experts, buyers, appraisers, parts suppliers, reproduction sources, Internet resources, repair/restoration/conservation specialists, auction services, manufacturers/distributors of contemporary collectibles, and more!",Antiques & Collectibles,526,N/A,0,en
Collectors' Information Bureau Collectibles Market Guide and Price Index,"Diane Carnevale, Susan K. Jones",Chilton Book Company,1991-11,N/A,Antiques & Collectibles,494,N/A,0,en
"Private Collecting, Exhibitions, and the Shaping of Art History in London",Stacey J. Pierson,Routledge,2017-01-12,"The Burlington Fine Arts Club was founded in London in 1866 as a gentlemen’s club with a singular remit – to exhibit members’ art collections. Exhibitions were proposed, organized, and furnished by a group of prominent members of British society who included aristocrats, artists, bankers, politicians, and museum curators. Exhibitions at their grand house in Mayfair brought many private collections and collectors to light, using members’ social connections to draw upon the finest and most diverse objects available. Through their unique mode of presentation, which brought museum-style display and interpretation to a grand domestic-style gallery space, they also brought two forms of curatorial and art historical practice together in one unusual setting, enabling an unrestricted form of connoisseurship, where new categories of art were defined and old ones expanded. The history of this remarkable group of people has yet to be presented and is explored here for the first time. Through a framework of exhibition themes ranging from Florentine painting to Ancient Egyptian art, a study of lenders, objects, and their interpretation paints a picture of private collecting activities, connoisseurship, and art world practice that is surprisingly diverse and interconnected.",Art,204,N/A,0,en
"Collectibles Market Guide and Price Index to Limited Edition Plates, Figurines, Bells, Graphics",Diane Carnevale,N/A,1988-02,N/A,Antiques & Collectibles,294,N/A,0,en
Kovels' Antiques and Collectibles Price List 1995,"Ralph M. Kovel, Kovel",Three Rivers Press (CA),1994-10-25,"America's antiques experts Ralph and Terry Kovel present the 27th edition of the best-selling price guide in America, with this year's prices for the antiques and collectibles most sought by today's collectors. Includes the most comprehensive cross-referenced index of its kind.",Antiques & Collectibles,918,N/A,0,en
"WALNECK'S CLASSIC CYCLE TRADER, FEBRUARY 2002","Causey Enterprises, LLC","Causey Enterprises, LLC",N/A,N/A,,220,N/A,0,en
"WALNECK'S CLASSIC CYCLE TRADER, SEPTEMBER 2001","Causey Enterprises, LLC","Causey Enterprises, LLC",N/A,N/A,,212,N/A,0,en
How to Buy Antiques at Bargain Prices!,John Gollehon,Gollehon Press Inc,2003,"From yard sales to New York auction houses, learn how to buy antiques at rock-bottom prices. The author, a collector and dealer for over 35 years, shows you all the secrets of buying and selling. A complete listing of all antiques and collectibles by category, with trends and values, is included. Important tips on searching garage sales, auctions, malls, and shows are a valued feature of the book.",Antiques & Collectibles,107,N/A,0,en
Historical and Popular Culture Americana,"Heritage Auction Galleries (Dallas, Tex.)",Heritage Capital Corporation,2007,N/A,African Americans,302,N/A,0,en
Classic Sporting Collectibles Pocket Guide,Blue Book Publications,Blue Book Publications,1995-07,N/A,Antiques & Collectibles,184,N/A,0,en
Kovels' Antiques & Collectibles Price List,"Ralph M. Kovel, Kovel",N/A,1988,N/A,Antiques,916,N/A,0,en
Collectibles Price Guide 2005,Judith Miller,DK Publishing (Dorling Kindersley),2004,"Written by world-renowned expert Judith Miller and compiled by ex-Sotheby's specialist Mark Hill, this full-color, specially photographed, catalogue-style collectibles price guideQthe only of its kindQenables anyone to identify and value over 5,000 classic and kitsch collectibles quickly and easily. Perfect for garage sales or the Internet, this guide covers Americana to folk art. 0-7566-0523-7$25.00 / DK Publishing, Inc.",Antiques & Collectibles,604,N/A,0,en
Kovels' Antiques and Collectibles Price List 1994,Ralph M. Kovel,Three Rivers Press (CA),1993-11-02,"America's antiques experts, Ralph and Terry Kovel, proudly present the 26th edition of the most popular price guide in America, with accurate, up-to-date prices for almost every category of antique and collectible. 500 illustrations. 16-page full-color insert.",Antiques & Collectibles,900,N/A,0,en
HSA Books and Manuscripts Dallas Auction Catalog #682,Sandra Palomino,Heritage Capital Corporation,2008,N/A,,250,N/A,0,en
Collectibles,Marian Klamkin,N/A,1981-01-01,N/A,Collectibles,272,N/A,0,en
"Internet Comedy Television Series, 1997-2015",Vincent Terrace,McFarland,2016-02-25,"Created around the world and available only on the web, Internet ""television"" series are independently produced, mostly low budget shows that often feature talented but unknown performers. Typically financed through crowd-funding, they are filmed with borrowed equipment and volunteer casts and crews, and viewers find them through word of mouth or by chance. The fourth in a series covering Internet TV, this book takes a comprehensive look at 1,121 comedy series produced exclusively for online audiences. Alphabetical entries provide websites, dates, casts, credits, episode lists and storylines.",Performing Arts,380,5,1,en
Art Glass Identification & Price Guide,"John Shuman, III",Penguin,2011-02-28,"Daring designers such as Louis Comfort Tiffany and Reneacute Lalique are remembered for their intricate pattern creations with glass that pushed the evolution of design. These entrancingly beautiful masterpieces of yesterday are commanding high prices in today's antiques and collectibles marketplace. Author John Shuman Ill gives art glass collectors the helpful advice they need - from bidding techniques at auctions and detecting fakes and frauds, to protecting valuable. With the aid of this identification and price guide they'll obtain a collection they can be proud to display. Valuable information and current market prices are included for Baccarat, Custard Glass, Durand Art Glass, Fairy Lamps, Kimball Glass, Lalique, Loetz, Tiffany, and much more. Readers will confidently identify collectible pieces with more than 300 color images, illustrations, and vintage advertisements. They'll peruse original advertisements from sale catalogues and marvel at the progression of some of the most highly sought after art glass pieces from popular manufactures.",Antiques & Collectibles,329,N/A,0,en
Budget Reconciliation Recommendations of the Committee on Finance Regarding Tax Cuts,United States. Congress. Senate. Committee on Finance,N/A,1995,N/A,Business & Economics,448,N/A,0,en
Income Tax Regulations,CCH Editors,CCH,2008-06,"The standard reference for serious tax professionals and students, CCH's Income Tax Regulations reproduces the mammoth Treasury regulations that explain the IRS's position, prescribe operational rules, and provide the mechanics for compliance with the Internal Revenue Code.",Business & Economics,2542,N/A,0,en
Startup 500 Business Ideas,Prabhu TL,Nestfame Creations Pvt. Ltd.,2019-02-17,"Are you an aspiring entrepreneur hungry for the perfect business idea? Look no further! ""Startup 500: Business Ideas"" is your treasure trove of innovation, housing a collection of 500 handpicked, lucrative business ideas that are ready to ignite your entrepreneurial journey. Unleash Your Potential: Embrace the thrill of entrepreneurship as you explore a diverse range of business ideas tailored to fit various industries and niches. Whether you're a seasoned entrepreneur seeking your next venture or a passionate dreamer ready to make your mark, ""Startup 500"" offers an array of opportunities to match your vision. 500 Business Ideas at Your Fingertips: Inside this book, you'll discover: Innovative Tech Startups: Dive into the world of cutting-edge technology with ideas that capitalize on AI, blockchain, AR/VR, and more. Profitable E-Commerce Ventures: Tap into the booming e-commerce landscape with niche-specific ideas to stand out in the digital marketplace. Service-based Solutions: Uncover service-oriented businesses that cater to the needs of modern consumers, from personalized coaching to creative freelancing. Green and Sustainable Initiatives: Embrace eco-friendly entrepreneurship with ideas focused on sustainability, renewable energy, and ethical practices. Unique Brick-and-Mortar Concepts: Explore captivating ideas for brick-and-mortar establishments, from themed cafes to boutique stores. Social Impact Projects: Make a difference with businesses designed to address pressing social and environmental challenges. Find Your Perfect Fit: ""Startup 500"" goes beyond merely presenting ideas; it provides a launchpad for your entrepreneurial spirit. You'll find thought-provoking insights, market research tips, and success stories from seasoned entrepreneurs who transformed similar ideas into thriving businesses. Empower Your Entrepreneurial Journey: As you embark on your quest for the ideal business venture, ""Startup 500"" equips you with the knowledge and inspiration needed to turn your vision into reality. Every page will fuel your creativity, encourage your determination, and light the path to success. Take the First Step: Don't wait for the right opportunity—create it! Join the ranks of successful entrepreneurs with ""Startup 500: Business Ideas."" Embrace the possibilities, embrace innovation, and embrace your future as a trailblazing entrepreneur. Claim your copy today and witness the magic of turning ideas into thriving ventures!",Business & Economics,1913,N/A,0,en
Musings on Markets: Articles from 2015-2019,Martin Kilarski,Martin Kilarski,N/A,"In the ever-evolving world of finance, clarity and insight are precious commodities. Enter Professor Aswath Damodaran, the mind behind the influential blog ""Musings on Markets."" This unassuming corner of the internet, launched in 2008, serves as a platform for his insightful commentary on current financial events, valuation methodologies, and emerging trends. Damodaran's ability to break down complex financial concepts into digestible terms has made him a beloved figure among investors and students. Professor Damodaran, or ""Aswath"" as he's affectionately known to his readers, isn't your typical Wall Street guru. His writing is refreshingly devoid of jargon, laced with wit, and grounded in a passion for demystifying complex financial concepts. Think of ""Musings on Markets"" as your friendly neighborhood professor, patiently explaining the intricate workings of financial markets through clear explanations, insightful analyses, and a healthy dose of real-world examples. Aswath Damodaran is a distinguished professor of finance at the Stern School of Business, New York University. Renowned for his groundbreaking work in corporate finance and valuation, Damodaran has been instrumental in shaping the field's methodologies and applications. Born in India, Damodaran pursued his academic journey in the United States, earning his Ph.D. in finance from the University of Michigan. His early career was marked by a deep dive into the intricacies of capital markets and corporate valuation, a fascination that has remained a constant throughout his illustrious career. Damodaran's academic prowess is evident in his extensive publications. He is the author of several highly acclaimed textbooks, including ""Investment Valuation,"" ""Corporate Finance: Theory and Practice,"" and ""Applied Corporate Finance: A User's Guide."" These books are considered essential reading for students, practitioners, and academics alike, providing invaluable insights into the theory and practice of finance. His contributions to the field of finance have not gone unnoticed. Damodaran has been recognized with numerous awards and honors, including the Graham and Dodd Award from the Financial Analysts Journal and the Distinguished Scholar Award from the Academy of Financial Management. Aswath Damodaran's legacy extends far beyond his academic achievements. His dedication to teaching, research, and public outreach has inspired countless individuals to pursue careers in finance and has significantly advanced the field of corporate valuation.",Business & Economics,1502,N/A,0,en
Managing Sport Organizations,"Daniel Covell, Sharianne Walker",Routledge,2013,"Now in a fully revised and updated third edition, this book is a student-focused introduction to sport management. Bridging the gap between theory and practice, the book explores every key topic, issue and concept in contemporary sport management.",Business & Economics,418,N/A,0,en
Game Design Snacks: Easily Digestible Game Design Wisdom,José P. Zagal,Lulu.com,2019-07,"This is an edited collection of nuggets of game design wisdom. It covers various areas in game design with examples from commercially released videogames. Its goal is to share and raise awareness of excellent game design. The contributing authors are B. Barker, M. Caldwell, J. Grahmann, K. Kotter, L. Neuschwander, T. S. Richard, and J. Zagal.",Computers,137,N/A,0,en
Living the Soul Dolce Vita,Leanna Burns,Summerland Publishing,2007-03,"Leanna Burns, who writes about the soul and the ?letting go? process, is at it again. Only this time, it is not about letting go of the weight (?From A to Z: Feed Your Soul and Lose the Weight?), nor is it about letting go of society's mythical standard of physical beauty (?Soul Beautiful, Naturally). ?Living the Soul Dolce Vita? is about letting go of your ?stuff? -- the stuff that gets in the way of soul communication, acknowledgment and recognition. This book is not just about having a garage sale and releasing a few household items that no longer interest you. It is about getting interested in your soul, and making room for it in your crowded and busy life. When your soul defines who you are versus the trappings of your life doing so, then you will be truly ?Living the Soul Dolce Vita.?",,206,N/A,0,en
The Anarchy of Nazi Memorabilia,Michael Hughes,Routledge,2022-02-08,"Out of the numerous books and articles on the Third Reich, few address its material culture, and fewer still discuss the phenomenon of Nazi memorabilia. This is all the more surprising given that Nazi symbols, so central to sustaining Hitler’s movement, continue to live long after the collapse of his 12-year Reich. Neither did Nazi ideology die; far-right populists would like to see the swastika flown over the White House or Buckingham Palace. Against a backdrop of right-wing extremism, military re-enactors think nothing of dressing up in Waffen-SS uniforms and romanticising the Third Reich in the name of living history. Auctioneers are prepared to hammer down Nazi artefacts to the highest bidder, but who is buying them, and why do they do so? Should collectors be allowed to decorate their homes with Nazi flags? The Anarchy of Nazi Memorabilia begins by examining the creation and context of Nazi artefacts and symbols during the volatile Weimar Republic to their wider distribution during the Third Reich. There were few people in Nazi Germany who did not wear a badge or uniform of some sort. Whether it be mothers, soldiers or concentration camp inmates, they were all branded. The chapter on the Second World War demonstrates that although German soldiers were cynical about being given medals in exchange for freezing in Russia. They still continued to fight, for which more decorations were awarded. A large proportion of this book is therefore given to the meaning that Nazi symbols had before Nazi Germany was eventually defeated in May 1945. Equally important, however, and one of the characteristics of this book, is the analysis of the meaning and value of Nazi material culture over time. The interpreters of Nazi symbols that this book focuses on are internationally based private collectors and traders. Sustained attention is given in a chapter outlining the development of the collectors’ market for Nazi memorabilia from 1945 onwards. No matter how much collectors go out of their way to paint the hobby in a positive light, their activities do not fully escape the troubled past of the material that they desire. So contested are Nazi symbols that another chapter is devoted to the ethics and morals of destroying or preserving them. The issues surrounding private versus public custody and ownership of Nazi artefacts are also discussed. So far, in this book, the examination of Nazi artefacts has been restricted to physical objects within societies that are generally aware of the consequences of Hitlerism. As we increasingly move into the digital age, however, and there are few survivors of the Second World War left to relay their horrific experiences, the final chapter contemplates the future of Nazi symbols both digitally and physically, fake or real. This book will appeal to all those interested in the Third Reich, Nazi ideology, Neo-Nazism, perceptions of the Nazis post-1945, modern European history and political symbolism. It will also hold particular appeal to those interested in the collecting and trading of contested and highly emotive artefacts. It considers aesthetics, authenticity, commodification, gift exchange, life histories of people and objects, materiality and value theory.",History,232,N/A,0,en
Girl Scout Collectors' Guide,"Mary Degenhardt, Judith Kirsch",Texas Tech University Press,2005,"In more than nine decades of Girl Scouting, a vast popular and material culture has given rise to a wealth of Girl Scout history collections. More than an identification guide to uniforms, insignia, and other Girl Scout objects, this work also documents when changes occurred and why new items were introduced. Placing these objects in context, this essential guide provides a discerning look at the history and development of the Girl Scout Movement in the United States. Scholars and aficionados of Girl Scout history, costume history, women's studies, popular culture, and dress will welcome this indispensable and definitive resource. This new, expanded edition, with hundreds of illustrations, photographs, and tables, is indisputably the go-to source for information on all Girl Scout uniforms, insignia, awards, and handbooks, as well as dolls, postcards, posters, calendars, and more--from the founding of the Girl Scouts in 1912 through the present day. ""An invaluable resource to Girl Scout councils managing a history collection. And, beyond that . . . an informative and intriguing glimpse . . . into the evolution of a Movement that . . . today is the world's preeminent organization dedicated solely to girls."" --Cynthia B. Thompson, chair, National Board of Directors, and Kathy Cloninger, national chief executive officer, GSUSA ""An indispensable reference for collectors; a fascinating resource for anyone interested in Girl Scouting, this comprehensive guide to Girl Scout memorabilia is firmly grounded in the history of the Girl Scouts of the United States. Mary Degenhardt and Judith Kirsch show us what Girl Scouts wore and read, and explain how changes in uniforms, insignia, and publications reflect the evolution of Girl Scout programs and the expansion of opportunities for American girls. Reading this book is like walking through a fine museum where material culture brings the past to life."" --Anastatia Sims, author of Negotiating Boundaries of Southern Womanhood",Antiques & Collectibles,622,N/A,0,en
Historical Manuscripts,"Heritage Auction Galleries (Dallas, Tex.)",Heritage Capital Corporation,2008,N/A,,178,N/A,0,en
Musings on Markets: Articles from 2020-2024,Martin Kilarski,Martin Kilarski,N/A,"In the ever-evolving world of finance, clarity and insight are precious commodities. Enter Professor Aswath Damodaran, the mind behind the influential blog ""Musings on Markets."" This unassuming corner of the internet, launched in 2008, serves as a platform for his insightful commentary on current financial events, valuation methodologies, and emerging trends. Damodaran's ability to break down complex financial concepts into digestible terms has made him a beloved figure among investors and students. Professor Damodaran, or ""Aswath"" as he's affectionately known to his readers, isn't your typical Wall Street guru. His writing is refreshingly devoid of jargon, laced with wit, and grounded in a passion for demystifying complex financial concepts. Think of ""Musings on Markets"" as your friendly neighborhood professor, patiently explaining the intricate workings of financial markets through clear explanations, insightful analyses, and a healthy dose of real-world examples. Aswath Damodaran is a distinguished professor of finance at the Stern School of Business, New York University. Renowned for his groundbreaking work in corporate finance and valuation, Damodaran has been instrumental in shaping the field's methodologies and applications. Born in India, Damodaran pursued his academic journey in the United States, earning his Ph.D. in finance from the University of Michigan. His early career was marked by a deep dive into the intricacies of capital markets and corporate valuation, a fascination that has remained a constant throughout his illustrious career. Damodaran's academic prowess is evident in his extensive publications. He is the author of several highly acclaimed textbooks, including ""Investment Valuation,"" ""Corporate Finance: Theory and Practice,"" and ""Applied Corporate Finance: A User's Guide."" These books are considered essential reading for students, practitioners, and academics alike, providing invaluable insights into the theory and practice of finance. His contributions to the field of finance have not gone unnoticed. Damodaran has been recognized with numerous awards and honors, including the Graham and Dodd Award from the Financial Analysts Journal and the Distinguished Scholar Award from the Academy of Financial Management. Aswath Damodaran's legacy extends far beyond his academic achievements. His dedication to teaching, research, and public outreach has inspired countless individuals to pursue careers in finance and has significantly advanced the field of corporate valuation.",Business & Economics,1369,N/A,0,en
Sideshow: Fine Art Prints,Matthew K. Manning,Simon and Schuster,2020-09-22,"Explore the robust library of Sideshow Collectibles’ exclusive, one-of-a-kind art prints with this deluxe collection. Sideshow Collectibles’ limitless passion for creativity and entertainment has led them to become a leading source of premium, highly sought after pop-culture collectibles—and their collection of art prints is no exception. Working with top artists such as Alex Ross, Adi Granov, Stanley “Artgerm” Lau, and more, Sideshow has developed a series of beautifully crafted prints based on films, comics, TV, and animation. These officially licensed illustrations are inspired by countless fan-favorite properties, including everything from Marvel, DC, and Star Wars, to iconic classics like Terminator, Alien, Transformers, and more. , Collecting the very best of Sideshow prints in one extraordinary volume, this book is a must have for art enthusiasts and pop-culture fans everywhere.",Art,240,N/A,0,en
Collectibles 101,"Joyce Losonsky, Terry Losonsky",Schiffer Pub Limited,1999,"Lists hundreds of toys sold by McDonald's in Happy Meals throughout the 1990s, providing brief descriptions, collectors' values, and color photos.",Antiques & Collectibles,142,N/A,0,en
Warman's Americana & Collectibles,Ellen T. Schroy,Warman's,2001-10,"""More than 25,000 updated prices, 240 popular categories, collectibles from 1930s to today, expert collecting advice, histories, references""--Cover",Antiques & Collectibles,406,N/A,0,en
"Heritage Auctions Sports Collectibles Auction Catalog #716, Dallas, TX",Chris Ivy,Heritage Capital Corporation,2009-07,N/A,Antiques & Collectibles,528,5,2,en
HSA Civil War Auction Auction Catalog #6015,Marsha Dixey,Heritage Capital Corporation,2008-10,N/A,Antiques & Collectibles,150,N/A,0,en
Package X,United States. Internal Revenue Service,N/A,1998,N/A,Tax returns,0,N/A,0,en
HSA the Ed Gillette Collection Auction Catalog #6004,Tom Slater,Heritage Capital Corporation,2008,N/A,Antiques & Collectibles,132,N/A,0,en
The Collectibles,James J. Kaufman,N/A,2010-11-30,"Do what the other fella can't. Be what the other fella ain't. And then help the other fella. Joe Hart has never let go of his uncle's words. An orphan from the unspoiled Adirondack mountains, Joe leaves his humble beginnings and goes on to distinguish himself, first as a Navy submarine commander, then as an attorney unequaled in his field. But Joe's world crashes with an unexpected tragedy. A child of wealth and privilege from New York's Upper East Side, Preston Wilson harbors a fear of financial failure. When that fear threatens to become reality, Preston tracks down the one attorney who might be able to save him. Joe reluctantly decides to help--but only after extracting a promise that Preston will fulfill and unspecified condition when called upon. Preston, desperate, agrees. Too soon, Joe calls in his unconventional IOU. The self-absorbed Preston balks when Joe tells him he must meet, earn the trust of and care for several people. Each of Joe's collectibles--none of whom Preston would ever want to know--has a serious personal challenge. Can Preston find the integrity to make good on his promise to Joe? Does he have a choice?",Interpersonal relations,0,5,1,en
Managing Sports Organizations,"Daniel Covell, Sharianne Walker, Peter Hess, Julie Siciliano",Routledge,2012-06-25,"Managing Sport Organizations, second edition, is a newly updated and comprehensive introduction to the themes and elements surrounding sport management. The book teaches management theory and principles in a coherent manner, helping to reinforce these concepts for students in schools of business, and serving to introduce them to students in other school settings (kinesiology, exercise science, sport science). The features of this book include: Important industry segment information is introduced chapter by chapter, allowing students to wed theory and application throughout Effectively weaves sport industry issues with fundamental management theories and practices Provides informative introductions to all fundamental aspects of sport management- Leadership, Information Technology, Media, Facility management, HR and much more With an online Instructor's Manual and a Test Bank available as well, this book is an essential tool for students and teachers of sport management.",Business & Economics,426,N/A,0,en
Florence Collectibles,Doug Foland,Schiffer Publishing,1995,"The lovely Florence figurines, made in Pasadena, California, by Florence Ward and Florence Ceramics Company from 1939 into the 1960s are featured in this first book on the subject. The history of the Florence collection includes complete details about the early factory, the step-by-step process used in the creation of figurines, and 400 color photos of the figurines. A new price guide reflects today's market.",Pottery figures,0,N/A,0,en
Strategic Planning for Public Relations,Ronald D. Smith,Routledge,2007-07-10,"First published in 2004. Routledge is an imprint of Taylor & Francis, an informa company.",Business & Economics,492,3,1,en
Antique Collecting,Timothy T. Blade,Iowa State Press,1989,N/A,Antiques & Collectibles,204,N/A,0,en
Gulf Oil Collectibles,Charles Whitworth,Schiffer Book for Collectors,1998,"Over one hundred different categories of Gulf oil collectibles displayed in over 500 color pictures with text including cans, signs, promotional items, clothing, and toys. If it's Gulf, its probably covered in this book. The values have been established by the author's years of collecting Gulf Oil memorabilia.",Antiques & Collectibles,0,N/A,0,en
Recommended Reference Books for Small and Medium-Sized Libraries and Media Centers 1982,Bohdan S. Wynar,Libraries Unlimited,1982-09,"Essential for reference work and indispensable for collection development, this book allows librarians to locate the best new works in a given field through its convenient subject arrangement; to consult other published reviews from the citations provided; and to compare price, scope, and coverage of reference books in a particular subject area.",Education,342,N/A,0,en
Civil War Collectors' Price Guide,,N/A,N/A,N/A,Military paraphernalia,304,N/A,0,en
Planning Techniques for Large Estates,,N/A,1987-11,N/A,Estate planning,1242,N/A,0,en
Santa Shops on eBay,Marsha Collier,John Wiley & Sons,2006-07-14,"""Marsha Collier knows eBay like no one else. With her tips and insight, anyone can enjoy the ease and convenience of shopping online any time of year."" --Clarissa Parashar, eBay PowerSeller and owner of the eBay store Perpetual Vogue The kids' concert is tonight, your brother's coming Saturday, and when are you going to shop? Who has time for fun at the holidays? You will, when you learn these techniques and tactics for successful online shopping from Marsha Collier, the undisputed empress of eBay. Even if your previous forays online have produced only frustration--or if you've never tried at all--this step-by-step guide will make you a pro. Here's how to shop safely, target your searches, make a list and check it twice, and even handle customer service problems. Discover the best sites to shop for teenagers, your boss, or hard-to-please Aunt Agatha, find out where to purchase perfect last-minute gifts and get them in time, and even pick up post-holiday bargains without ever hitting the mall. Your gift? Time!",Computers,257,N/A,0,en
Warman's Country Antiques & Collectibles,"Dana Gehman Morykan, Harry L. Rinker",Warman's,1996,"Provides price information for buyers of nineteenth-century and later American country furniture, household goods, and other items.",Antiques & Collectibles,336,N/A,0,en
Heritage Auctions Manuscripts Auction Catalog #6019,Sandra Palomino,Heritage Capital Corporation,2009,N/A,Antiques & Collectibles,164,N/A,0,en
"The Legacy of the Olympic Games, 1984-2000 : International Symposium, Lausanne, 14th, 15th and 16th November 2002","Miquel de Moragas Spà, Christopher Kennett",N/A,2003,N/A,Olympic Games,500,N/A,0,en
Planet of the Apes Collectibles,Christopher Sausville,Schiffer Book for Collectors,1998,"A detailed listing of collectibles from the original Planet of the Apes film, the sequels, television series, and animated cartoon are all presented. Values provided for every item and a test of every fan's memory with the trivia challenge. Black and white stills from the original movie are found throughout the quiz, adding to the enjoyment.",Antiques & Collectibles,0,N/A,0,en
House Beautiful's Colonial Homes,,N/A,1979,N/A,Americana,504,N/A,0,en
The Americana Annual,Alexander Hopkins McDannald,N/A,2003,N/A,Encyclopedias and dictionaries,520,N/A,0,en
Illinois Libraries,,N/A,1983,Publications list included in certain issues.,Libraries,412,N/A,0,en
