Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
CBSE New Pattern Mathematics Class 9 for 2021-22 Exam (MCQs based book for Term 1),"Akshay Kumar Singh, V. K. Mehta",Arihant Publications India limited,2021-09-10,"1. This book deals with CBSE New Pattern Mathematics for Class 9 2. It is divided into7 chapters as per Term 1 Syllabus 3. Quick Revision Notes covering all the Topics of the chapter 4. Carries all types of Multiple Choice Questions (MCQs) 5. Detailed Explanation for all types of questions 6. 3 practice papers based on entire Term 1 Syllabus with OMR Sheet With the introduction of new exam pattern, CBSE has introduced 2 Term Examination Policy, where; Term 1 deals with MCQ based questions, while Term 2 Consists of Subjective Questions. Introducing, Arihant’s “CBSE New Pattern Series”, the first of its kind providing the complete emphasize on Multiple Choice Questions which are designated in TERM 1 of each subject from Class 9th to 12th. Serving as a new preparatory guide, here’s presenting the all new edition of “CBSE New Pattern Mathematics for Class 9 Term 1” that is designed to cover all the Term I chapters as per rationalized syllabus in a Complete & Comprehensive form. Focusing on the MCQs, this book divided the first have syllabus of Mathematics into 7 chapters giving the complete coverage. Quick Revision Notes are covering all the Topics of the chapter. As per the prescribed pattern by the board, this book carries all types of Multiple Choice Questions (MCQs) including; Assertion – Reasoning Based MCQs and Cased MCQs for the overall preparation. Detailed Explanations of the selected questions help students to get the pattern and questions as well. Lastly, 3 Practice Questions are provided for the revision of the concepts. TOC Number System, Linear Equations in Two Variables, Coordinate Geometry, Lines an Angels, Triangles, Heron’s Formula, Statistics, Practice Papers (1-3).",,145,2,1,en
Monthly Catalog of United States Government Publications,,N/A,1983,N/A,Government publications,800,N/A,0,en
"Textbook Classification Scheme, a Report from the Educational Materials Center, Division of Information Technology and Dissemination, Bureau of Research",United States. Education Office,N/A,1967,N/A,,28,N/A,0,en
The Underrepresentation of Women in Science: International and Cross-Disciplinary Evidence and Debate,"Stephen J. Ceci, Wendy M. Williams, Shulamit Kahn",Frontiers Media SA,2018-04-20,"There is no shortage of articles and books exploring women’s underrepresentation in science. Everyone is interested--academics, politicians, parents, high school girls (and boys), women in search of college majors, administrators working to accommodate women’s educational interests; the list goes on. But one thing often missing is an evidence-based examination of the problem, uninfluenced by personal opinions, accounts of “lived experiences,” anecdotes, and the always-encroaching inputs of popular culture. This is why this special issue of Frontiers in Psychology can make a difference. In it, a diverse group of authors and researchers with even more diverse viewpoints find themselves united by their empirical, objective approaches to understanding women’s underrepresentation in science today. The questions considered within this special issue span academic disciplines, methods, levels of analysis, and nature of analysis; what these article share is their scholarly, evidence-based approach to understanding a key issue of our time.",,168,N/A,0,en
Oswaal CLAT & AILET 10 Years' Solved Papers + 10 Mock Test Papers (Set of 2 books) | For 2025 Exam,Oswaal Editorial Board,Oswaal Books,2024-08-27,"Decsription of the Product • 100% Updated with 2024 Paper of CLAT Fully Solved • Extensive Practice with 1200 + Questions based on Latest Pattern • Valuable Exam Insights with Hints, Shortcuts and Expert Tips to crack CLAT on the first attempt • Concept Clarity: Learn key Concepts through Detailed Explanations • 100% Exam Readiness with Section-wise Trend Analysis (2020 - 2024) • 100% Institute Updated with NLU’s Cut-offs (2020 – 2023)",Study Aids,713,N/A,0,en
Philosophy of Social Science,"Nancy Cartwright, Eleonora Montuschi","Oxford University Press, USA",2014,"This is a much-needed new introduction to a field that has been transformed in recent years by exciting new subjects, ideas, and methods. It is designed for students in both philosophy and the social sciences. Topics include ontology, objectivity, method, measurement, and causal inference, and such issues as well-being and climate change.",Philosophy,353,N/A,0,en
Theories of Informetrics and Scholarly Communication,Cassidy R. Sugimoto,Walter de Gruyter GmbH & Co KG,2016-02-22,"Scientometrics have become an essential element in the practice and evaluation of science and research, including both the evaluation of individuals and national assessment exercises. Yet, researchers and practitioners in this field have lacked clear theories to guide their work. As early as 1981, then doctoral student Blaise Cronin published ""The need for a theory of citing"" —a call to arms for the fledgling scientometric community to produce foundational theories upon which the work of the field could be based. More than three decades later, the time has come to reach out the field again and ask how they have responded to this call. This book compiles the foundational theories that guide informetrics and scholarly communication research. It is a much needed compilation by leading scholars in the field that gathers together the theories that guide our understanding of authorship, citing, and impact.",Social Science,396,N/A,0,en
Quarterly Index of Additions to the Milwaukee Public Library,Milwaukee Public Library,N/A,1896,N/A,Classified catalogs,520,N/A,0,en
Political Theory and Power,Sarah Joseph,Foundation Books,2004,"This book draws attention to certain significant changes in the way in which power has been defined and it also examines some of the critical responses which those changes have evoked. The objective is not to try and evolve a universally acceptable and comprehensive definition of power, and of realted terms like authority and influence. The argument of the book is that, that would be an impossible project since social and political theories themselves constitute an intervention into political discourse of a society and they may implicitly or explicitly embody a political perspective.",Political Science,184,N/A,0,en
2024-25 RRB JE CBT Stage-I Practice Book 240,YCT Expert Team ,YOUTH COMPETITION TIMES,N/A,"2024-25 RRB JE CBT Stage-I Practice Book 240 495 E. This book contains practice book and covers Mathematics, Reasoning, General Awareness and General Science.",Antiques & Collectibles,241,N/A,0,en
Is Science Progressive?,I. Niiniluoto,Springer Science & Business Media,1984-09-30,"This collection brings together several essays which have been written between the years 197 5 and 1983. During that period I have been occupied with the attempt to find a satisfactory explicate for the notion of tnithlike ness or verisimilitude. The technical results of this search have partly appeared elsewhere, and I am also working on a systematic presentation of them in a companion volume to this book: Truthlikeness (forthcoming hopefully in 1985). The essays collected in this book are less formal and more philos ophical: they all explore various aspects of the idea that progress in science is associated with an increase in the truthlikeness of its results. Even though they do not exhaust the problem area of scientific change, together they constitute a step in the direction which I find most promising in the defence of critical scientific realism. * Chapter 1 appeared originally in Finnish as the opening article of a new journal Tiede 2000 (no. 1 I 1980) - a Finnish counterpart to journals such as Science and Scientific American. This explains its programmatic character. It tries to give a compact answer to the question 'What is science?', and serves therefore as an introduction to the problem area of the later chapters. Chapter 2 is a revised translation of my inaugural lecture for the chair of Theoretical Philosophy in the University of Helsinki on April 8, 1981. It appeared in Finnish inParnasso 31 (1981), pp.",Science,294,4,1,en
The Writings of John Fiske ...: A century of science and other essays,John Fiske,N/A,1902,N/A,United States,568,N/A,0,en
Information Market Guide (I'M Guide): Commission of the European Communities,DIANE Publishing Company,DIANE Publishing,1995-07,An inventory of information products and services available on the European Information Services Market. Points out the differences/advantages of the online database compared to the printed version which is in front of you.,,589,N/A,0,en
DIGITAL MARKETING,NARAYAN CHANGDER,CHANGDER OUTLINE,2024-01-10,"THE DIGITAL MARKETING MCQ (MULTIPLE CHOICE QUESTIONS) SERVES AS A VALUABLE RESOURCE FOR INDIVIDUALS AIMING TO DEEPEN THEIR UNDERSTANDING OF VARIOUS COMPETITIVE EXAMS, CLASS TESTS, QUIZ COMPETITIONS, AND SIMILAR ASSESSMENTS. WITH ITS EXTENSIVE COLLECTION OF MCQS, THIS BOOK EMPOWERS YOU TO ASSESS YOUR GRASP OF THE SUBJECT MATTER AND YOUR PROFICIENCY LEVEL. BY ENGAGING WITH THESE MULTIPLE-CHOICE QUESTIONS, YOU CAN IMPROVE YOUR KNOWLEDGE OF THE SUBJECT, IDENTIFY AREAS FOR IMPROVEMENT, AND LAY A SOLID FOUNDATION. DIVE INTO THE DIGITAL MARKETING MCQ TO EXPAND YOUR DIGITAL MARKETING KNOWLEDGE AND EXCEL IN QUIZ COMPETITIONS, ACADEMIC STUDIES, OR PROFESSIONAL ENDEAVORS. THE ANSWERS TO THE QUESTIONS ARE PROVIDED AT THE END OF EACH PAGE, MAKING IT EASY FOR PARTICIPANTS TO VERIFY THEIR ANSWERS AND PREPARE EFFECTIVELY.",Games & Activities,829,N/A,0,en
Authentic Happiness,Martin Seligman,Hachette UK,2011-01-11,"In this important, entertaining book, one of the world's most celebrated psychologists, Martin Seligman, asserts that happiness can be learned and cultivated, and that everyone has the power to inject real joy into their lives. In Authentic Happiness, he describes the 24 strengths and virtues unique to the human psyche. Each of us, it seems, has at least five of these attributes, and can build on them to identify and develop to our maximum potential. By incorporating these strengths - which include kindness, originality, humour, optimism, curiosity, enthusiasm and generosity -- into our everyday lives, he tells us, we can reach new levels of optimism, happiness and productivity. Authentic Happiness provides a variety of tests and unique assessment tools to enable readers to discover and deploy those strengths at work, in love and in raising children. By accessing the very best in ourselves, we can improve the world around us and achieve new and lasting levels of authentic contentment and joy.",Self-Help,306,N/A,0,en
Quarterly Calendar,University of Chicago,N/A,1892,N/A,,542,N/A,0,en
"Studies in History, Economics, and Public Law",,N/A,1921,N/A,Social sciences,0,N/A,0,en
APTITUDE & REASONING for GATE & ESE 2020,Onlineverdan,Infinity Educations,N/A,"This Aptitude & Reasoning book has been designed to meet the growing requirements of candidates appearing for GATE & ESE Prelims 2020. The book also satisfies need of candidates appearing in UPSC (CSAT), Bank (PO), SSC, MBA entrance exams, and in Campus Placements of Software Companies. This comprehensive volume covers Topic-wise Theory with Solved Examples, Practice Questions, and Previous Years GATE & ESE questions of various engineering streams (CS, CE, EC, EE, IN, ME, PI etc). The book consists of total seventeen chapters with a major focus on questions from Arithmetic, Basics of Geometry, Blood Relations, Data Interpretation, Syllogism, and Critical Reasoning. We hope this book would enable the readers to acquire complete understanding of Aptitude & Reasoning.",Mathematics,628,5,1,en
OLYMPIC TRIVIA,NARAYAN CHANGDER,CHANGDER OUTLINE,2023-12-08,"THE OLYMPIC TRIVIA MCQ (MULTIPLE CHOICE QUESTIONS) SERVES AS A VALUABLE RESOURCE FOR INDIVIDUALS AIMING TO DEEPEN THEIR UNDERSTANDING OF VARIOUS COMPETITIVE EXAMS, CLASS TESTS, QUIZ COMPETITIONS, AND SIMILAR ASSESSMENTS. WITH ITS EXTENSIVE COLLECTION OF MCQS, THIS BOOK EMPOWERS YOU TO ASSESS YOUR GRASP OF THE SUBJECT MATTER AND YOUR PROFICIENCY LEVEL. BY ENGAGING WITH THESE MULTIPLE-CHOICE QUESTIONS, YOU CAN IMPROVE YOUR KNOWLEDGE OF THE SUBJECT, IDENTIFY AREAS FOR IMPROVEMENT, AND LAY A SOLID FOUNDATION. DIVE INTO THE OLYMPIC TRIVIA MCQ TO EXPAND YOUR OLYMPIC TRIVIA KNOWLEDGE AND EXCEL IN QUIZ COMPETITIONS, ACADEMIC STUDIES, OR PROFESSIONAL ENDEAVORS. THE ANSWERS TO THE QUESTIONS ARE PROVIDED AT THE END OF EACH PAGE, MAKING IT EASY FOR PARTICIPANTS TO VERIFY THEIR ANSWERS AND PREPARE EFFECTIVELY.",Reference,18,N/A,0,en
Catalogue of the University of Texas,University of Texas,N/A,1927,N/A,,500,N/A,0,en
CLAT AILET PREVIOUS PAPERS AND PRACTICE SETS For all common law entrance exams,Mocktime Publication,by Mocktime Publication,N/A,"CLAT AILET PREVIOUS PAPERS AND PRACTICE SETS For all common law entrance exams clat and llb entrance book, CLAT LLB, L.L.B.,LLB., CLAT, clat ailet previous year papers, clat ailet past year solved papers, clat ailet du law set law pu law entrance exam, law , ap bhardwaj legal aptitude legal reasoning, Legal Awareness & Legal Reasoning (LA & LR)",Study Aids,556,N/A,0,en
SSC Multi Tasking Non-Technical Guide 2021,Arihant Experts,Arihant Publications India limited,2021-03-25,"1. The book is prepared for the SSC MTS recruitment exam 2. It is divided into 4 main sections 3. Current Affairs are provided in a separate section 4. Solved Papers & Practice Sets are given for robust practice “If a window of opportunity appears, don't pull down the shade.” This year the Staff Selection Commission has released SSC Constable (GD) Recruitment notification about 9000 vacancies. All the aspirants who are wishing to make their in Government sector; Arihant presents the newly updated edition of “SSC Multitasking (Non – Technical) Recruitment Examination 2021” giving coverage of the whole syllabus. The Study Guide is divided into 2 Parts which are further divided into sections as per the latest syllabus. Current Affairs are also given in the separate section giving total summary of the events happening around the globe the world. Based on the exam pattern, it provides Solved Papers, giving insights of the exam questions. With the easy to understand language and student friendly notes this book is a total package of preparation. TOC Current Affairs, Solved Paper 2018, Solved Paper 2017, Solved Paper 2014, Part 1: General Intelligence and Reasoning, Numerical aptitude and General Awareness, Elementary Mathematics, General English, 2 Practice Sets",,417,N/A,0,en
Register of the University of California,University of California (1868-1952),N/A,1958,N/A,Universities and colleges,1958,N/A,0,en
The American Journal of Sociology,"Albion W. Small, Ellsworth Faris, Ernest Watson Burgess, Herbert Blumer",N/A,1897,"Established in 1895 as the first U.S. scholarly journal in its field, AJS remains a leading voice for analysis and research in the social sciences, presenting work on the theory, methods, practice, and history of sociology. AJS also seeks the application of perspectives from other social sciences and publishes papers by psychologists, anthropologists, statisticians, economists, educators, historians, and political scientists.",Electronic journals,1028,N/A,0,en
IGNOU B.Ed Entrance Exam 2024 - Science (English Edition) | Indira Gandhi Open University | 15 Mock Tests,EduGorilla Community Pvt. Ltd.,EduGorilla Community Pvt. Ltd.,N/A,• Best Selling Book in English Edition for IGNOU B.Ed Science with objective-type questions as per the latest syllabus. • IGNOU B.Ed Science Preparation Kit comes with 15 Practice Tests with the best quality content. • Increase your chances of selection by 16X. • IGNOU B.Ed Science Prep Kit comes with well-structured and 100% detailed solutions for all the questions. • Clear exam with good grades using thoroughly Researched Content by experts.,Education,185,N/A,0,en
The University of Texas Record,,N/A,1913,N/A,,732,N/A,0,en
"Graduate Courses, a Handbook for Graduate Students",,N/A,1894,N/A,Universities and colleges,96,N/A,0,en
Indira's Objective Agricultural Extension : MCQ's for Agricultural Competitive Examinations,"Renu Arya, R.L. Arya, J. Kumar",Scientific Publishers,2017-10-01,"The competitive examinations have become a routine procedure of recruitment and admissions for higher position and education. Now-a-days a large number of short/objective type questions appear in the examination. These questions call for quick answering for success within a specified short period of time. A sincere effort has been made by the authors to present them in most easy, short and understandable language for the benefit, students, farmers and those who are interested in agriculture and agricultural extension. “Indira’s Objective Agricultural Extension” for competitive exams in agricultural extension discipline contain 15 chapters covering all related discipline. The chapters included such as: Introduction, historical perspective in relation to agriculture and extension, extension principles, approaches and programming, extension education, teaching and methods, extension learning and evaluation, communication and communication technology, audio - visual aids, innovation, evaluation and adoption, participatory rural appraisal, rural development and panchayati raj, economic principle, sociology and social work, training manual, agricultural statistics and appendix. This book has given due importance and whole syllabus was covered as per UGC, ICAR and SAU’s programmes in relation to agriculture extension. Each chapters contains multiple choice questions and total about 9000 objective questions with multiple choice have been framed and arranged sequentially for the easy understanding of the students. Recent information and development in the field of agriculture extension have been incorporated in the text. This book is primarily intended to serve as a appearing in competitive examinations of undergraduate, post graduate and doctorate programmes in agricultural extension of various universities. Thus this book is based on the syllabus of student of agriculture stream, it may be useful not only to students but also teachers, researchers as well as extension workers. The chapters are chosen in view to cover the course contents of competitive examinations like IAS, IFS, ARS, PCS, Banking, SAU’s, UGC and to get admissions in various degree programmes of SAU’s and other universities. This book will fulfill the requirement of students of agriculture and agricultural extension stream for appearing in different competitive examinations.",Business & Economics,469,N/A,0,en
Directory of Soviet Officials,,N/A,1960,N/A,Soviet Union,264,N/A,0,en
Educational Systems of Africa,"Martena Tenney Sasnett, Inez Hopkins Sepmeyer",Univ of California Press,1967,"Monograph outlining the educational system of each African country - includes information on primary education, secondary education, higher education, vocational training, teacher training, technical education, etc. In respect of examinations, certificates and degrees, curriculum, hours per week for each subject, matriculation requirements, etc. Bibliography pp. 1510 to 1550, maps, references and statistical tables.",Education,1608,N/A,0,en
International Policy Studies,"Stuart S. Nagel, David Rosenblum",Nova Publishers,2000,"The basic elements of this book involve integrating five policy problems, and four fields of knowledge. The five policy problems are economic, technology, social, political and legal. The four developing regions are Africa, Asia, Eastern Europe and Latin America. The four fields of knowledge are natural science, social science, humanities and law.",Political Science,360,N/A,0,en
If Truth Be Told,Didier Fassin,Duke University Press,2017-05-18,"What happens when ethnographers go public via books, opinion papers, media interviews, court testimonies, policy recommendations, or advocacy activities? Calling for a consideration of this public moment as part and parcel of the research process, the contributors to If Truth Be Told explore the challenges, difficulties, and stakes of having ethnographic research encounter various publics, ranging from journalists, legal experts, and policymakers to activist groups, local populations, and other scholars. The experiences they analyze include Didier Fassin’s interventions on police and prison, Gabriella Coleman's multiple roles as intermediary between hackers and journalists, Kelly Gillespie's and Jonathan Benthall's experiences serving as expert witnesses, the impact of Manuela Ivone Cunha's and Vincent Dubois's work on public policies, and the vociferous attacks on the work of Unni Wikan and Nadia Abu El-Haj. With case studies from five continents, this collection signals the global impact of the questions that the publicization of ethnography raises about the public sphere, the role of the academy, and the responsibilities of social scientists. Contributors. Jonathan Benthall, Lucas Bessire, João Biehl, Gabriella Coleman, Manuela Ivone Cunha, Vincent Dubois, Nadia Abu El-Haj, Didier Fassin, Kelly Gillespie, Ghassan Hage, Sherine Hamdy, Federico Neiburg, Unni Wikan",Social Science,362,N/A,0,en
"Children, Social Science, and the Law","Bette L. Bottoms, Margaret Bull Kovera, Bradley D. McAuliff",Cambridge University Press,2002-06-10,"This important book broadens our conceptualization of the topic of children and law, addressing a wide-ranging set of issues in need of attention. The authors confront many difficult questions such as: Are the rights that our nation's laws ascribe to children commensurate with their capabilities and needs? How should laws governing the punishment of crime acknowledge developmental differences between adult and juvenile offenders? Throughout the book, the authors consider (a) current laws and policies relating to children; (b) how social science research can test assumptions behind child-relevant laws and policies; (c) ways that courts can become more receptive to social science recommendations; and (d) challenges faced in the 21st century as our society continues its struggle to accommodate children's concerns within our legal system. With its unique integration of psychological research, social policy, and legal analysis, the volume is an important resource for any professional concerned with children and the law.",Law,516,N/A,0,en
Keep Tab on the Lab,,N/A,1960,N/A,Education,332,N/A,0,en
Graduate Courses,,N/A,1893,N/A,Universities and colleges,96,N/A,0,en
"Education Legislation, 1968: Appendixes I and II",United States. Congress. Senate. Committee on Labor and Public Welfare. Subcommittee on Education,N/A,1968,N/A,Educational law and legislation,1788,N/A,0,en
"Hearings, Reports and Prints of the Senate Committee on Labor and Public Welfare",United States. Congress. Senate. Committee on Labor and Public Welfare,N/A,1968,N/A,Labor policy,1772,N/A,0,en
Whole Education,Raja Tewfik Nasr,University Press of America,1994,"This book suggests ways to bring about a more relevant and meaningful education for individual students and a safer, happier, and more dynamic life in society.",Education,142,N/A,0,en
Teaching & Research Aptitude (2023-24 NTA UGC-NET/JRF),YCT Expert Team ,YOUTH COMPETITION TIMES,N/A,2023-24 NTA UGC-NET/JRF Teaching & Research Aptitude Previous Solved Papers,Antiques & Collectibles,192,N/A,0,en
Judged,Ziyad Marar,Bloomsbury Publishing,2018-02-22,"Everyone worries about being judged. One foolish tweet can destroy a career, one careless image can ruin a reputation. Yet judgement is inescapable; we cannot be social beings without judging and being judged. We're stuck with judgement and all the awkwardness, embarrassment, shame, guilt and loneliness that can come with that. Yet all is not lost in this arena of snap verdicts and social misfires. In this sensitive and creative book, Ziyad Marar reclaims judgement proposing that we need it in order to value ourselves and others; we can't live abundantly without the peaks and troughs of judgement. Drawing upon psychology, philosophy, TV, Film, poetry and literature, Marar reveals a world which takes seriously our need to reach out and connect and one where hope, however tentative, can blossom. There are no easy answers here, but there are moments where our judging can become generous and forgiving; moments where the cracks in the world feel like possibilities rather than dead ends, moments when the light comes in.",Philosophy,229,N/A,0,en
The Regime of the International Rivers,Joseph Perkins Chamberlain,N/A,1923,N/A,Danube River,350,N/A,0,en
Annual Report,United States. Office of Education,N/A,1878,N/A,Education,1168,N/A,0,en
"The Democratic Machine, 1850-1854",Roy Franklin Nichols,New York : Columbia University,1923,N/A,United States,288,N/A,0,en
Handbook of Universities,Ashish Kumar,Atlantic Publishers & Dist,2006,"The Most Authentic Source Of Information On Higher Education In India The Handbook Of Universities, Deemed Universities, Colleges, Private Universities And Prominent Educational & Research Institutions Provides Much Needed Information On Degree And Diploma Awarding Universities And Institutions Of National Importance That Impart General, Technical And Professional Education In India. Although Another Directory Of Similar Nature Is Available In The Market, The Distinct Feature Of The Present Handbook, That Makes It One Of Its Kind, Is That It Also Includes Entries And Details Of The Private Universities Functioning Across The Country.In This Handbook, The Universities Have Been Listed In An Alphabetical Order. This Facilitates Easy Location Of Their Names. In Addition To The Brief History Of These Universities, The Present Handbook Provides The Names Of Their Vice-Chancellor, Professors And Readers As Well As Their Faculties And Departments. It Also Acquaints The Readers With The Various Courses Of Studies Offered By Each University.It Is Hoped That The Handbook In Its Present Form, Will Prove Immensely Helpful To The Aspiring Students In Choosing The Best Educational Institution For Their Career Enhancement. In Addition, It Will Also Prove Very Useful For The Publishers In Mailing Their Publicity Materials. Even The Suppliers Of Equipment And Services Required By These Educational Institutions Will Find It Highly Valuable.","Education, Higher",474,5,3,en
Library Bulletin of the University of St. Andrews,University of St. Andrews,N/A,1914,N/A,Classified catalogs (Dewey decimal),642,N/A,0,en
Brotherhood of Locomotive Firemen and Enginemen's Magazine,,N/A,1901,N/A,Labor unions,1046,N/A,0,en
Cornell Alumni Directory,Cornell University,N/A,1898,N/A,,362,N/A,0,en
"Classification, Conspectus, Etc. Prepared for the Summer School of Library Service, Aberystwyth",Aberystwyth (Wales). Summer School of Library Service,N/A,1922,N/A,Classification,16,N/A,0,en
Catalogue of Books Added to the Mercantile Library of San Francisco,Anonymous,BoD – Books on Demand,2023-10-14,"Reprint of the original, first published in 1875.",Fiction,182,N/A,0,en
Annual Report of the Executive Board of the United Hebrew Relief Association of Allegheny County,United Hebrew Relief Association of Allegheny County,N/A,1881,N/A,,734,N/A,0,en
The Street Surface Railway Franchises of New York City,Harry James Carman,N/A,1919,N/A,Municipal franchises,288,5,1,en
The Religious Policy of the Bavarian Government During the Napoleonic Period,Chester Penn Higby,N/A,1919,N/A,Bavaria (Germany),476,N/A,0,en
The Foreign Trade of China,Chong Su See,N/A,1919,N/A,China,484,N/A,0,en
R & D Activities of Local Governments,"National Science Foundation (U.S.). Office of Economic and Manpower Studies, National Science Foundation (U.S.)",N/A,1969,N/A,Local government,76,N/A,0,en
Catalogue,Brown University,N/A,1910,N/A,,300,N/A,0,en
The Handbook of Sex Differences Volume II Cognitive Variables,"Lee Ellis, Craig T. Palmer, Rosemary Hopcroft, Anthony W. Hoskin",Taylor & Francis,2023-06-30,"The Handbook of Sex Differences is a four-volume reference work assembled and written to assess sex differences in human traits (although findings regarding other species are also included). Based on the authors’ highly influential 2008 book Sex Differences, these volumes highlight important new research findings from the last decade and a half alongside earlier findings. Conclusions reached by meta-analyses are also included. This, the work’s second volume, summarizes results from thousands of studies pertaining to cognition, broadly defined. Variables related to perceptual and motor skills, emotions, intellectual abilities, and mental disorders are among those examined. Even sex differences in attitudes, beliefs, preferences, and interests are documented in this volume. The seven chapters comprising Volume II are as follows: 9. Perceptual Abilities and Motor Functioning 10. Emotional Factors 11. Cognitive, Academic, and Intellectual Factors 12. Learning, Memory, Knowledge, and Cognitive States 13. Self-Assessments and States Of Mind 14. Mental Health and Illness 15. Attitudes, Beliefs, Interests, and Preferences The Handbook of Sex Differences is of importance for any researcher, student, or professional who requires a comprehensive resource on sex differences.",Psychology,1208,N/A,0,en
Catalogue of the Officers and Students,Brown University,N/A,1910,N/A,,308,N/A,0,en
Catalogue of the Officers and Graduates of Yale University,Yale University,N/A,1911,N/A,,894,N/A,0,en
SSC Mathematics Topic-wise 44 Solved Papers (2010-2019) 3rd Edition,Disha Experts,Disha Publications,2019-12-04,N/A,,253,1,1,en
"Government and Science, Review of the National Science Foundation, Hearings Before the Subcommittee on Science, Research, and Development...",United States. Congress. House Science and Astronautics,N/A,1965,N/A,,1522,N/A,0,en
The Methodology of Maurice Hauriou,Christopher B. Gray,Rodopi,2010-01,"This book shows that Hauriou¿s positivist and pragmatic jurisprudence and social theory, as well as their application to the study of institutions, is satisfactorily supported by his idealistic philosophy. The nine chapters first locate Hauriou¿s influences, then situate his disciplinary methodologies within methodology in general. The central chapters concern each of the three methodologies in turn.",Law,242,N/A,0,en
CAPITAL STRUCTURE,NARAYAN CHANGDER,CHANGDER OUTLINE,2024-01-19,"THE CAPITAL STRUCTURE MCQ (MULTIPLE CHOICE QUESTIONS) SERVES AS A VALUABLE RESOURCE FOR INDIVIDUALS AIMING TO DEEPEN THEIR UNDERSTANDING OF VARIOUS COMPETITIVE EXAMS, CLASS TESTS, QUIZ COMPETITIONS, AND SIMILAR ASSESSMENTS. WITH ITS EXTENSIVE COLLECTION OF MCQS, THIS BOOK EMPOWERS YOU TO ASSESS YOUR GRASP OF THE SUBJECT MATTER AND YOUR PROFICIENCY LEVEL. BY ENGAGING WITH THESE MULTIPLE-CHOICE QUESTIONS, YOU CAN IMPROVE YOUR KNOWLEDGE OF THE SUBJECT, IDENTIFY AREAS FOR IMPROVEMENT, AND LAY A SOLID FOUNDATION. DIVE INTO THE CAPITAL STRUCTURE MCQ TO EXPAND YOUR CAPITAL STRUCTURE KNOWLEDGE AND EXCEL IN QUIZ COMPETITIONS, ACADEMIC STUDIES, OR PROFESSIONAL ENDEAVORS. THE ANSWERS TO THE QUESTIONS ARE PROVIDED AT THE END OF EACH PAGE, MAKING IT EASY FOR PARTICIPANTS TO VERIFY THEIR ANSWERS AND PREPARE EFFECTIVELY.",Business & Economics,46,N/A,0,en
The Enlightenment Project in the Analytic Conversation,N. Capaldi,Springer Science & Business Media,1998-03-31,"Analytic philosophy has been a dominant intellectual movement in the 20th century and a reflection of the cultural pre-eminence of scientism. In response to analytic philosophy's peculiar reticence (and inability) to discuss itself, this book provides its first comprehensive history and critique. The central element in the analytic conversation has been the Enlightenment Project: the appeal to an autonomous human reason, freed of any higher authority and channeling itself through science as its privileged tool. This centrality is demonstrated by systematically examining its presence and development in the philosophy of science, metaphysics, epistemology, language, psychology, social science, ethics, political philosophy, and the history of philosophy. This journey highlights the internal logical disintegration of that project. Post-modern relativism is its natural offspring and not a viable alternative. The Enlightenment Project's conception of physical science is defective; this defective conception of physical science renders the analytic conception of social science, philosophical psychology, and epistemology defective; and that defective conception of the human condition leads to defective conceptions of both moral and political philosophy, specifically the idea of social engineering or social technology. Throughout the book, an alternative conception of philosophy is presented as a way out of the abyss of analysis, an alternative that reconnects philosophy with the mainstream of Western civilization and initiates the process of providing a coherent cultural narrative. This book will be of particular interest to any sophisticated reader concerned about the lack of a coherent cultural narrative.",Philosophy,553,N/A,0,en
"67 Topic-wise SSC Mathematics Previous Year Solved Papers (2010 - 2023) - CGL (Tier I & II), CHSL (Tier I & II), MTS, CPO 6th Edition | 3000+ Quantitative Aptitude PYQs",Disha Experts,Disha Publications,2024-04-18,"The updated 6th Edition of the Bestselling book ‘67 SSC Mathematics Previous Year Topic-wise Solved Papers (2010 - 2023)' consists of original past solved papers conducted for the major SSC Exams - SSC CGL, 10+2 CHSL, Sub-Inspector, and Multi Tasking of Past 14 Years from the year 2010 to 2023. • The coverage of the papers has been kept RECENT (2010 to 2023) as they actually reflect the changed pattern of the SSC exams. • The book also includes 2022-23 SSC CGL tier II question paper. • In all there are 67 Question papers, covering 3000+ MCQs, from 2010 to 2023 which have been divided into 14 Topics. • The solution of each and every question is provided in detail (step-by-step) so as to provide 100% concept clarity to the students. • Practicing these questions, aspirants will come to know about the pattern and toughness of the questions asked in the examination. • In the end, this book will make the aspirants competent & confident enough to crack the uncertainty of success in the Entrance Examination. • The strength of the book lies in the originality of its question papers and Errorless Solutions.",,390,N/A,0,en
Catalogue of the Officers and Students of Brown University,Brown University,N/A,1907,N/A,,298,N/A,0,en
Columbia University Bulletin,Columbia University,N/A,1908,N/A,,36,N/A,0,en
Announcement,"Columbia College (New York, N.Y.). School of Law, Columbia University. School of Law",N/A,1901,N/A,Law schools,710,N/A,0,en
University of Pennsylvania Bulletin,University of Pennsylvania,N/A,1927,N/A,Universities and colleges,84,N/A,0,en
The Cumulative Book Index,,N/A,1907,A world list of books in the English language.,American literature,592,N/A,0,en
Political Science Quarterly,,N/A,1898,"A review devoted to the historical statistical and comparative study of politics, economics and public law.",Electronic journals,816,N/A,0,en
Annual Register,University of Chicago,N/A,1915,N/A,,824,N/A,0,en
"Federal Policy, Plans, and Organization for Science and Technology, Hearings Before..., 93-2...",United States. Congress. House Science and Astronautics Committee,N/A,1974,N/A,,844,N/A,0,en
