Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
"Final Environmental Impact Statement on the Disposal of Decommissioned, Defueled Naval Submarine Reactor Plants",United States. Navy Department,N/A,1984,N/A,Nuclear power plants,522,N/A,0,en
"Small-business Participation in Government Procurement -- 1957, Hearings Before a Subcommittee of ... 85-1 ... June 25, 26, 28; July 11, 12, and 30, 1957",United States. Congress. Senate. Select Committee on Small Business,N/A,1957,N/A,,572,N/A,0,en
Navy Department Appropriation Bill for 1948,United States. Congress. House. Committee on Appropriations,N/A,1947,N/A,,1858,N/A,0,en
District of Columbia Code. 1967 Ed,Washington (D.C.),N/A,1967,N/A,,988,5,2,en
"AR 27-40 09/19/1994 LITIGATION , Survival Ebooks","Us Department Of Defense, www.survivalebooks.com, Department of Defense, Delene Kvasnicka, United States Government US Army, United States Army, Department of the Army, U. S. Army, Army, DOD, The United States Army",Delene Kvasnicka www.survivalebooks.com,N/A,"AR 27-40 09/19/1994 LITIGATION , Survival Ebooks",Reference,61,N/A,0,en
Notes on Electricity and Magnetism,William Elgin Wickenden,N/A,1916,N/A,Electric power,120,N/A,0,en
The Encyclopedic Digest of Tennessee Reports,Thomas Johnson Michie,N/A,1908,N/A,"Law reports, digests, etc",866,N/A,0,en
Daily Consular and Trade Reports...,United States. Bureau of Foreign and Domestic Commerce,N/A,1922,N/A,Consular reports,840,N/A,0,en
Applied Mechanics,Alfred Peter Poorman,N/A,1923,N/A,"Mechanics, Applied",316,N/A,0,en
"AP Computer Science A Premium, 12th Edition: Prep Book with 6 Practice Tests + Comprehensive Review + Online Practice",Roselyn Teukolsky,Simon and Schuster,2024-07-02,"Be prepared for exam day with Barron’s. Trusted content from AP experts! Barron’s AP Computer Science A Premium, 12th Edition includes in‑depth content review and practice. It’s the only book you’ll need to be prepared for exam day. Written by Experienced Educators Learn from Barron’s‑‑all content is written and reviewed by AP experts Build your understanding with comprehensive review tailored to the most recent exam Get a leg up with tips, strategies, and study advice for exam day‑‑it’s like having a trusted tutor by your side Be Confident on Exam Day Sharpen your test‑taking skills with 6 full‑length practice tests–3 in the book, including a diagnostic test to target your studying, and 3 more online–plus detailed answer explanations for all questions Strengthen your knowledge with in‑depth review covering all units on the AP Computer Science A exam Reinforce your learning with dozens of clear examples and a series of multiple‑choice practice questions at the end of each review chapter Learn the key techniques and methods of modern programming with a chapter devoted to the Java language features you need to know for test day Robust Online Practice Continue your practice with 3 full‑length practice tests on Barron’s Online Learning Hub Simulate the exam experience with a timed test option Deepen your understanding with detailed answer explanations and expert advice Gain confidence with scoring to check your learning progress",Computers,457,N/A,0,en
Blackstone's Statutes on Public Law and Human Rights 2013-2014,"Robert Gregory Lee, Robert Lee","Oxford University Press, USA",2013-08-15,"This comprehensive and up-to-date selection of the most important legislation on public law and human rights is designed specifically for students. It provides unannotated primary and secondary legislation, detailed tables of content to aid quick and efficient research, as well as web links.",Law,574,N/A,0,en
"An Analytical Digest of the Law and Practice of the Courts of Common Law, Divorce, Probate, Admiralty and Bankruptcy, and of the High Court of Justice and the Court of Appeal of England","Ephraim Arnold Jacob, Robert Alexander Fisher",N/A,1881,N/A,"Law reports, digests, etc",778,N/A,0,en
Testimony of Vice Adm. Hyman G. Rickover,United States. Congress. House. Committee on Appropriations,N/A,1972,N/A,United States,784,N/A,0,en
Advances in Multimedia Information Processing - PCM 2009,"Paisarn Muneesawang, Feng Wu, Itsuo Kumazawa, Athikom Roeksabutr, Hong-Yuan Mark Liao, Xiaoou Tang",Springer Science & Business Media,2009-11-24,"This book constitutes the proceedings of the 10th Pacific Rim Conference on Multimedia, held in Bangkok, Thailand during December 15-18, 2009. The papers presented in the volume were carefully reviewed and selected from 171 submissions. The topics covered are exploring large-scale videos:automatic content genre classification, repair, enhancement and authentication, human behavior classification and recognition, image and video coding perceptual quality improvement, image annotation, retrieval, and classification, object detection and tracking, networking technologies, audio processing, 3DTV and mulit-view video, image watermarking, multimedia document search and retrieval, intelligent multimedia security and forensics, multimedia content management, image analysis and matching, coding, advanced image processing techniques, multimedia compressioin and optimization, multimedia security rights and management.",Computers,1347,N/A,0,en
Journal of the Railway Signal Association ...,Railway Signal Association,N/A,1918,N/A,,546,N/A,0,en
The Acts of the Parliament of the Commonwealth of Australia Passed in the Session of ...,Australia,N/A,1924,N/A,Session laws,546,N/A,0,en
Specifications and Drawings of Patents Issued from the U.S. Patent Office,United States. Patent Office,N/A,1871,N/A,,1144,N/A,0,en
Salopian Shreds and Patches,,N/A,1875,N/A,Shropshire (England),208,N/A,0,en
The British Journal of Psychology,,N/A,1922,Issues for 1904-47 include the Proceedings of the society.,Psychology,442,N/A,0,en
The Chicago Legal News,,N/A,1917,N/A,Law,440,N/A,0,en
"Logic: The judgement, concept and inference",Christoph Sigwart,N/A,1895,N/A,Logic,416,N/A,0,en
The Elementary Principles of Mechanics: Kinetics. 1895,Augustus Jay Du Bois,N/A,1895,N/A,"Mechanics, Analytic",326,N/A,0,en
Department of Defense appropriations for fiscal year 1978,United States. Congress. Senate. Committee on Appropriations. Subcommittee on Department of Defense,N/A,1977,N/A,,1222,N/A,0,en
Annual Report of the Board of Railroad Commissioners for the Year Ending ...,Iowa. Board of Railroad Commissioners,N/A,1898,N/A,Railroads,436,N/A,0,en
Electrical West,,N/A,1907,N/A,Electrical engineering,664,N/A,0,en
"""Code of Massachusetts regulations, 2003""",,N/A,2003,Archival snapshot of entire looseleaf Code of Massachusetts Regulations held by the Social Law Library of Massachusetts as of January 2020.,,2466,N/A,0,en
"""Code of Massachusetts regulations, 1998""",,N/A,1998,Archival snapshot of entire looseleaf Code of Massachusetts Regulations held by the Social Law Library of Massachusetts as of January 2020.,,2414,N/A,0,en
"Monthly Catalogue, United States Public Documents",,N/A,1995-03,N/A,Government publications,1048,N/A,0,en
The Louisiana Planter and Sugar Manufacturer,,N/A,1896,N/A,Sugar growing,1024,N/A,0,en
Report superintendent for public instruction,Iowa,N/A,1879,N/A,,308,N/A,0,en
A New Law Dictionary and Institute of the Whole Law,Archibald Brown,N/A,1880,N/A,Law,648,N/A,0,en
The English Reports,,N/A,1914,N/A,"Law reports, digests, etc",1372,N/A,0,en
Some Facts about Treating Railroad Ties,William Francis Goltra,N/A,1912,N/A,Railroad ties,254,N/A,0,en
"Cassell's book of in-door amusements, card games and fireside fun","Cassell, ltd",N/A,1882,N/A,Amusements,242,N/A,0,en
Glasgow University Calendar for the Year ...,University of Glasgow,N/A,1906,N/A,,760,N/A,0,en
Saraswati Information Technology (Vocational Course),Reeta Sahoo & Gagan Sahoo,Saraswati House Pvt Ltd,N/A,"Saraswati Information Technology Series for Classes IX and X is a complete resource for study and practice written in simple, easy-to-understand language. The student-friendly edition is entirely based on the curriculum prescribed under NSQF for vocational courses. The series provides useful tools to learn theory and do practical at ease. Designed to meet student’s needs, it provides sound practice through a wide variety of solved and unsolved exercises based on the latest examination pattern. The series covers the complete syllabus laid down by CBSE.",,500,N/A,0,en
The Grand Rapids Furniture Record,,N/A,1919,N/A,Furniture industry and trade,596,N/A,0,en
Knight's Local Government Reports,,N/A,1920,N/A,"Law reports, digests, etc",228,N/A,0,en
The Massachusetts register,,N/A,2011,N/A,,263,N/A,0,en
Pamphlets on Biology,,N/A,1902,N/A,,414,N/A,0,en
The Laws of England: Trusts and trustees ; Valuers and appraisers ; Water supply ; Waters and watercourses ; Weights and measures ; Wills ; Work and labour,,N/A,1914,N/A,Law,1436,N/A,0,en
Bibliotheca Americana,Joseph Sabin,N/A,1885,N/A,America,314,N/A,0,en
"Coastal, Estuarial and Harbour Engineer's Reference Book","Michael B Abbott, W. Alan Price",CRC Press,1993-11-11,"A major new reference book bringing together wide-ranging expert guidance on coastal engineering, including harbours and estuaries. It covers both traditional engineering topics and the fast developing areas of mathematical modelling and computer simulation.",Architecture,760,N/A,0,en
Philosophical Transactions of the Royal Society of London,,N/A,1893,N/A,Biology,516,N/A,0,en
Annual Report of the State Engineer and Surveyor for the Fiscal Year Ending ..,New York (State). State Engineer and Surveyor,N/A,1909,N/A,Canals,834,N/A,0,en
Java for Artists,"Rick Miller, Raffi Kasparian",Pulp Free Press,2006,"Java For Artists: The Art, Philosophy, and Science of Object-Oriented Programming is a Java programming language text/tradebook that targets beginner and intermediate Java programmers.",Java (Computer program language),856,5,3,en
American Architect,,N/A,1896,N/A,Architecture,332,N/A,0,en
Notes on the Doctrine of Renvoi in Private International Law,John Pawley Bate,N/A,1904,N/A,Conflict of laws,148,N/A,0,en
Cite it Right,"Julia Mary Johns, Sarah Keller, Sarah Jane Keller","SourceAid, LLC",2006,"A guide to citing bibliographic data according to MLA, APA, and Chicago style guidelines also discusses how to conduct research while avoiding plagiarism.",Education,224,N/A,0,en
California. Court of Appeal (5th Appellate District). Records and Briefs,California (State).,N/A,N/A,Number of Exhibits: 12,Law,400,N/A,0,en
Sennacherib's Invasion of Palestine,Leo L. Honor,"Contributions to Oriental History and Philology, 12",1926,Studies the invasion of Palestine by Sennacherib from Assyrian annals and biblical accounts including the prophecies of Isaiah.,History,154,N/A,0,en
Imperial institute series: hand-books of commercial products. Indian sect. [ed. by E. Thurston].,Commonwealth institute,N/A,1893,N/A,,20,N/A,0,en
Shanghai: Its Municipality and the Chinese,Anatol M. Kotenev,N/A,1927,N/A,Capitulations,586,N/A,0,en
Parts of a book,Florence May Hopkins,N/A,1919,N/A,Reference books,26,N/A,0,en
"A Treatise on Statics, with Applications to Physics",George Minchin Minchin,N/A,1889,N/A,Statics,556,N/A,0,en
"Proceedings of the Common Council of the City of Milwaukee, for the Year Ending ...",Milwaukee (Wis.). Common Council,N/A,1916,N/A,Milwaukee (Wis.),1732,N/A,0,en
Proceedings of the Marine Safety Council,United States. Marine Safety Council,N/A,1980,N/A,Merchant marine,786,N/A,0,en
Religious Education Survey Schedules,Walter Scott Athearn,N/A,1924,N/A,Religious education,280,N/A,0,en
California. Court of Appeal (1st Appellate District). Records and Briefs,California (State).,N/A,N/A,N/A,Law,124,N/A,0,en
Aristotelian Studies,John C. Wilson,N/A,1879,N/A,,102,N/A,0,en
Bulletin of the Philosophical Society of Washington,"Philosophical Society of Washington (Washington, D.C.)",N/A,1888,N/A,,280,N/A,0,en
The Jewish Year Book,,N/A,1905,N/A,Jews,536,N/A,0,en
The Lawyers Reports Annotated,,N/A,1907,N/A,"Law reports, digests, etc",1288,N/A,0,en
"Binders, Materials and Technologies in Modern Construction IV","Karel Dvořák, Dominik Gazdič, Iveta Hájková",Trans Tech Publications Ltd,2018-06-20,"16th International Conference Silicate Binders (16th ICBM 2017) Selected, peer reviewed papers from the 16th International Conference Silicate Binders 2017 (ICBM 2017), 7 December, 2017, Brno, Czech Republic",Technology & Engineering,298,N/A,0,en
"""Code of Massachusetts regulations, 2008""",,N/A,2008,Archival snapshot of entire looseleaf Code of Massachusetts Regulations held by the Social Law Library of Massachusetts as of January 2020.,,54,N/A,0,en
Report of the Director,New York (State) Weather bureau,N/A,1897,N/A,Weather,738,N/A,0,en
Official Proceedings for the Annual Convention,American Society for Municipal Improvements,N/A,1926,List of members in each vol. (except vol. for 1924).,Municipal engineering,664,N/A,0,en
Report on Mss. in the Welsh Language ...,Great Britain. Royal Commission on Historical Manuscripts,N/A,1903,N/A,Great Britain,444,N/A,0,en
California. Court of Appeal (2nd Appellate District). Records and Briefs,California (State).,N/A,N/A,N/A,Law,172,N/A,0,en
Syllabi for Elementary Evening Schools,Minnesota. Department of Education,N/A,1924,N/A,Education,50,N/A,0,en
The Annals of Applied Biology,,N/A,1916,N/A,"Biology, Economic",854,N/A,0,en
The Expository Times,"James Hastings, Ann Wilson Hastings, Edward Hastings",N/A,1903,N/A,Bible,584,N/A,0,en
Quality Essentials,Jack B. ReVelle,N/A,2004,"ReVelle, a quality consultant, offers alphabetized and illustrated definitions and explanations of 120 essential topics related to the philosophies and practices of quality management. The audience for the book includes trainers, Six Sigma practitioners, those new to quality, and seasoned quality professionals. The book can be used as a primer for certification exams, and as an introductory overview for engineers, managers, and field sales people who need a basic understanding of quality concepts. Annotation : 2004 Book News, Inc., Portland, OR (booknews.com).",Quality control,0,N/A,0,en
"The All India Digest, Section Ii (civil), 1811-1911","T. V. Sanjiva Row, Pinayur Ramanatha Aiyar, Palangamal Hari Rao",N/A,1914,N/A,"Law reports, digests, etc",1008,N/A,0,en
"Digest, Canadian Case Law",,N/A,1917,N/A,"Law reports, digests, etc",360,N/A,0,en
Henry Charles Beeching,Sir Sydney Lazarus Lee,N/A,1919,N/A,,26,N/A,0,en
Annual Report ... Submitted by the Executive Committee to the Trustees,Carnegie Trust for the Universities of Scotland,N/A,1909,N/A,,940,N/A,0,en
The American Artisan and Hardware Record,,N/A,1918,N/A,Hardware,1034,N/A,0,en
Transactions of the American Institute of Electrical Engineers,American Institute of Electrical Engineers,N/A,1908,"List of members in v. 7-15, 17, 19-20.",Electric engineering,952,N/A,0,en
Investment Bankers and Brokers of America,,N/A,1924,N/A,Bankers,878,N/A,0,en
Furniture Manufacturer and Artisan,,N/A,1918,N/A,Furniture industry and trade,936,N/A,0,en
The New York State Reporter,,N/A,1898,N/A,"Law reports, digests, etc",1224,N/A,0,en
Glasgow University Calendar,University of Glasgow,N/A,1905,N/A,,864,N/A,0,en
Texas Register,Texas. Secretary of State,N/A,2007,N/A,Delegated legislation,1150,N/A,0,en
The Law Times,,N/A,1887,N/A,Law,960,N/A,0,en
Summary of Progress of the Geological Survey of Great Britain and the Museum of Practical Geology,Geological Survey of Great Britain,N/A,1908,N/A,Geology,288,N/A,0,en
Commentaries on the Law of Master and Servant,Charles Bagot Labatt,N/A,1913,N/A,Employers' liability,1538,N/A,0,en
Digest of the United States Supreme Court Reports,,N/A,1928,N/A,"Law reports, digests, etc",1020,N/A,0,en
A Latin-English Dictionary for the Use of Junior Students,John Tahourdin White,N/A,1881,N/A,English language,674,N/A,0,en
Market World and Chronicle,,N/A,1910,N/A,Economics,430,N/A,0,en
"Statement of the Proceedings for the Year Under the Industrial Disputes Investigation Act, 1907",Canada. Department of Labour,N/A,1916,N/A,"Arbitration, Industrial",212,N/A,0,en
Proceedings of the American Institute of Electrical Engineers,American Institute of Electrical Engineers,N/A,1915,List of members of the Institute in v. 24-26.,Electrical engineering,1934,N/A,0,en
"Bulletin - University of Florida, Agricultural Experiment Stations",University of Florida. Agricultural Experiment Station,N/A,1921,N/A,Agriculture,1052,N/A,0,en
Laboratory Directions for Beginners in Bacteriology,Veranus Alva Moore,N/A,1900,N/A,Bacteriology,172,N/A,0,en
Dogmatic Theology: The church and the sacramental system,Francis Joseph Hall,N/A,1920,N/A,"Theology, Doctrinal",374,N/A,0,en
Hollis Dann Music Course,Hollis Dann,N/A,1912,N/A,Choral singing,386,N/A,0,en
"Census Publications: Report of the census of Ceylon, 1921. 1 v. in 2","Ceylon. Superintendent of Census, Lewis James Barnetson Turner",N/A,1924,N/A,Sri Lanka,200,N/A,0,en
Report,New York (State). Dept. of Social Welfare,N/A,1914,Reports for include report of the New York State Board of Social Welfare.,Charities,1352,N/A,0,en
Documents of the Senate of the State of New York,New York (State). Legislature. Senate,N/A,1913,N/A,Government publications,1318,N/A,0,en
Natural History of Victoria,Frederick McCoy,N/A,1885,N/A,Zoology,702,N/A,0,en
The Law Reports,,N/A,1896,N/A,"Law reports, digests, etc",1056,N/A,0,en
The Irish Ecclesiastical Record,,N/A,1920,N/A,,552,N/A,0,en
Allen's Commercial Organic Analysis,Alfred Henry Allen,N/A,1913,N/A,"Chemistry, Analytic",718,N/A,0,en
Mining and Scientific Press,,N/A,1913,N/A,Engineering,1050,N/A,0,en
SDL 2001: Meeting UML,"Rick Reed, Jeanne Reed",Springer,2003-06-29,"This volume contains the papers presented at the Tenth SDL Forum, Cop- hagen. SDL is the Speci?cation and Description Language ?rst standardized by the world telecommunications body, the International Telecommunications Union (ITU), more than 20 years ago in 1976. While the original language and domain of application has evolved signi?cantly, the foundations of SDL as a graphical, state-transition and process-communication language for real-time systems have remained. Today SDL has also grown to be one notation in the set of uni?ed modelling languages recommended by the ITU (ASN.1, MSC, SDL, ODL, and TTCN) that can be used in methodology taking engineering of systems from requirements capture through to testing and operation. The SDL Forum is held every two years and has become the most imp- tant event in the calendar for anyone involved in SDL and related languages and technology. The SDL Forum Society that runs the Forum is a non-pro?t organization whose aim it is to promote and develop these languages.",Technology & Engineering,450,N/A,0,en
The Journal of the Society of Automotive Engineers,,N/A,1927,N/A,Aeronautics,1598,N/A,0,en
Justice of the Peace and Local Government Review,,N/A,1873,N/A,Justices of the peace,898,N/A,0,en
"The Indian Law Reports, Allahabad Series",,N/A,1915,N/A,"Law reports, digests, etc",742,N/A,0,en
Documents of the Assembly of the State of New York,New York (State). Legislature. Assembly,N/A,1901,N/A,,1072,N/A,0,en
Illinois Libraries,,N/A,1919,Includes proceedings of the Illinois Library Association.,Libraries,268,N/A,0,en
Industrial Management,John R. Dunlap,N/A,1920,N/A,Engineering,756,N/A,0,en
Corpus Juris,"William Mack, William Benjamin Hale",N/A,1919,N/A,Law,1450,N/A,0,en
Report of the Proceedings of the ... Annual Convention of the Master-Car Builders' Association,Master Car Builders' Association,N/A,1896,N/A,Railroad cars,640,N/A,0,en
Hardware and Housefurnishing Goods,,N/A,1920,N/A,,656,N/A,0,en
Oklahoma Librarian,,N/A,1950,N/A,Libraries,752,N/A,0,en
Supplement to Bibliographia Jamaicensis,"Institute of Jamaica. Library, Frank Cundall",N/A,1908,N/A,Jamaica,60,N/A,0,en
Biennial Report,Wisconsin. State Board of Control,N/A,1896,Includes reports of the several state institutions.,Charities,368,N/A,0,en
"A Manual for Writers of Research Papers, Theses, and Dissertations, Eighth Edition",Kate L. Turabian,University of Chicago Press,2013-04-09,"A little more than seventy-five years ago, Kate L. Turabian drafted a set of guidelines to help students understand how to write, cite, and formally submit research writing. Seven editions and more than nine million copies later, the name Turabian has become synonymous with best practices in research writing and style. Her Manual for Writers continues to be the gold standard for generations of college and graduate students in virtually all academic disciplines. Now in its eighth edition, A Manual for Writers of Research Papers, Theses, and Dissertations has been fully revised to meet the needs of today’s writers and researchers. The Manual retains its familiar three-part structure, beginning with an overview of the steps in the research and writing process, including formulating questions, reading critically, building arguments, and revising drafts. Part II provides an overview of citation practices with detailed information on the two main scholarly citation styles (notes-bibliography and author-date), an array of source types with contemporary examples, and detailed guidance on citing online resources. The final section treats all matters of editorial style, with advice on punctuation, capitalization, spelling, abbreviations, table formatting, and the use of quotations. Style and citation recommendations have been revised throughout to reflect the sixteenth edition of The Chicago Manual of Style. With an appendix on paper format and submission that has been vetted by dissertation officials from across the country and a bibliography with the most up-to-date listing of critical resources available, A Manual for Writers remains the essential resource for students and their teachers.",Reference,465,5,1,en
Works of the Camden Society,,N/A,1877,N/A,Great Britain,108,N/A,0,en
The School World,,N/A,1901,N/A,Education,586,N/A,0,en
Canadian Journal of Chemistry,,N/A,1992,N/A,Chemistry,1072,N/A,0,en
Journal of the Institute of Transport,,N/A,1927,N/A,Transportation,1020,N/A,0,en
Combined List of Books for Elementary and Junior High School Libraries,,N/A,1896,N/A,,550,N/A,0,en
McKinney's Consolidated Laws of New York Annotated,New York (State),N/A,1916,N/A,Law,332,N/A,0,en
Trade and Customs and Excise Revenue of the Commonwealth of Australia,Australia. Commonwealth Bureau of Census and Statistics,N/A,1912,N/A,Australia,646,N/A,0,en
The Bibliographer's Manual of English Literature,William Thomas Lowndes,N/A,1890,N/A,English literature,680,N/A,0,en
The Technical Papers of Ariya Inokuty,Ariya Inokuty,N/A,1913,N/A,Engineering,658,N/A,0,en
Bulletin,,N/A,1919,N/A,Mathematics,570,N/A,0,en
California Law Review,,N/A,1927,N/A,Electronic journals,574,N/A,0,en
The Code of Civil Procedure of the State of New York,"New York (State), Rowland M. Stover",N/A,1899,N/A,Civil procedure,1272,N/A,0,en
West Bengal Labour Gazette,,N/A,N/A,N/A,Labor laws and legislation,626,N/A,0,en
"Statistics of Railways, 1900/12-1906/16",Association of American Railroads. Bureau of Railway Economics,N/A,1915,N/A,Railroads,548,N/A,0,en
Bulletin - Geological Survey of Alabama,Geological Survey of Alabama,N/A,1921,N/A,Geology,1204,N/A,0,en
Manual of Revenue and Collectorate Law,Henry Arthur Deuteros Phillips,N/A,1884,N/A,Finance,1084,N/A,0,en
Federal Reserve Bulletin,,N/A,1921,N/A,Banks and banking,1530,N/A,0,en
"FEDERAL RESERVE BULLETIN JANUARY, 1921",,N/A,1921,N/A,,1630,N/A,0,en
Tyndale Concise Bible Commentary,"Robert B. Hughes, J. Carl Laney","Tyndale House Publishers, Inc.",2001,"Value priced! The Tyndale Concise Bible Commentary offers clear and concise commentary on every passage in the NLT in one handy volume. Previously published as The New Bible Companion, this helpful resource also includes introductions to each Bible book, an article about the theme of the entire Bible, and detailed maps of places mentioned in Scripture. Sunday school teachers, pastors, and anyone who studies the Bible will find this commentary a great starting point for learning about God's Word. Teachers, pastors, and anyone wanting to learn more about the Bible will rely on the Tyndale Reference Library for solid, evangelical scholarship packed into concise, user-friendly reference works.",Religion,782,N/A,0,en
American Machinist,,N/A,1920,N/A,,1226,N/A,0,en
Miscellaneous Circular,United States. Department of Agriculture,N/A,1925,N/A,Agriculture,890,N/A,0,en
Bulletin of the Medical Library Association,Medical Library Association,N/A,1987,N/A,Classification,614,N/A,0,en
Moody's Analyses of Investments and Security Rating Service,,N/A,1915,N/A,Corporations,956,N/A,0,en
Paper,,N/A,1955,N/A,Mechanical engineering,768,N/A,0,en
American Journal of Veterinary Research,,N/A,1991,Vols. for 1956- include selected papers from the proceedings of the American Veterinary Medical Association.,Veterinary medicine,752,N/A,0,en
Engineering and Mining Journal,,N/A,1887,N/A,Engineering,998,N/A,0,en
Physics Demonstration Experiments,Harry F. Meiners,N/A,1985,N/A,Science,810,N/A,0,en
Proceedings of the Annual Meeting,American Society for Testing and Materials,N/A,1974,Vol. 12 includes under the same cover the society's year-book for 1912.,Building materials,566,N/A,0,en
Board of Trade Journal of Tariff and Trade Notices and Miscellaneous Commercial Information,,N/A,1920,N/A,Commerce,942,N/A,0,en
German and English,Felix Flügel,N/A,1891,N/A,English language,954,N/A,0,en
Specifications of Letters Patent for Inventions and Provisional Specifications,,N/A,1879,N/A,,728,N/A,0,en
"Americanized Encyclopedia Britannica, Revised and Amended",,N/A,1890,N/A,Encyclopedias and dictionaries,746,N/A,0,en
Programming Fundamentals Using Turbo Pascal,Thomas M. Boger,WCB/McGraw-Hill,1991,N/A,Computers,772,N/A,0,en
Canadian Journal of Microbiology,,N/A,1998,N/A,Microbiology,492,N/A,0,en
Relativity,Arthur William Conway,N/A,1915,"Relativity by Arthur William Conway, first published in 1915, is a rare manuscript, the original residing in one of the great libraries of the world. This book is a reproduction of that original, which has been scanned and cleaned by state-of-the-art publishing tools for better readability and enhanced appreciation. Restoration Editors' mission is to bring long out of print manuscripts back to life. Some smudges, annotations or unclear text may still exist, due to permanent damage to the original work. We believe the literary significance of the text justifies offering this reproduction, allowing a new generation to appreciate it.",History,64,N/A,0,en
Plant Engineer's Reference Book,DENNIS A SNOW,Elsevier,2013-10-22,"* Useful to engineers in any industry * Extensive references provided throughout * Comprehensive range of topics covered * Written with practical situations in mind A plant engineer is responsible for a wide range of industrial activities, and may workin any industry. The breadth of knowledge required by such professionals is so wide that previous books addressing plant engineering have either been limited to certain subjects or cursory in their treatment of topics. The Plant Engineer's Reference Bookis the first volume to offer complete coverage of subjects of interest to the plant engineer. This reference work provides a primary source of information for the plant engineer. Subjects include selection of a suitable site for a factory and provisionof basic facilities (including boilers, electrical systems, water, HVAC systems, pumping systems and floors and finishes). Detailed chapters deal with basic issues such as lubrication, corrosion, energy conservation, maintenance and materials handling aswell as environmental considerations, insurance matters and financial concerns. The authors chosen to contribute to the book are experts in their various fields. The Editor has experience of a wide range of operations in the UK, other Europeancountries, the USA, and elsewhere in the world. Produced with the backing of the Institution of Plant Engineers, this work is the primary source of information for plant engineers in any industry worldwide.",Business & Economics,796,N/A,0,en
Indian Trade Journal,,N/A,1986,N/A,India,1202,N/A,0,en
Video Technologies for Multimedia Applications,"Mahmood R. Azimi-Sadjadi, Sassan Sheedvash, Society of Photo-optical Instrumentation Engineers",SPIE-International Society for Optical Engineering,2001,N/A,Computers,120,N/A,0,en
Journal,American Chemical Society,N/A,2002,N/A,Chemistry,1192,N/A,0,en
Discovering Computer Science,Jessen Havill,CRC Press,2020-10-12,"""Havill's problem-driven approach introduces algorithmic concepts in context and motivates students with a wide range of interests and backgrounds."" -- Janet Davis, Associate Professor and Microsoft Chair of Computer Science, Whitman College ""This book looks really great and takes exactly the approach I think should be used for a CS 1 course. I think it really fills a need in the textbook landscape."" -- Marie desJardins, Dean of the College of Organizational, Computational, and Information Sciences, Simmons University ""Discovering Computer Science is a refreshing departure from introductory programming texts, offering students a much more sincere introduction to the breadth and complexity of this ever-growing field."" -- James Deverick, Senior Lecturer, The College of William and Mary ""This unique introduction to the science of computing guides students through broad and universal approaches to problem solving in a variety of contexts and their ultimate implementation as computer programs."" -- Daniel Kaplan, DeWitt Wallace Professor, Macalester College Discovering Computer Science: Interdisciplinary Problems, Principles, and Python Programming is a problem-oriented introduction to computational problem solving and programming in Python, appropriate for a first course for computer science majors, a more targeted disciplinary computing course or, at a slower pace, any introductory computer science course for a general audience. Realizing that an organization around language features only resonates with a narrow audience, this textbook instead connects programming to students’ prior interests using a range of authentic problems from the natural and social sciences and the digital humanities. The presentation begins with an introduction to the problem-solving process, contextualizing programming as an essential component. Then, as the book progresses, each chapter guides students through solutions to increasingly complex problems, using a spiral approach to introduce Python language features. The text also places programming in the context of fundamental computer science principles, such as abstraction, efficiency, testing, and algorithmic techniques, offering glimpses of topics that are traditionally put off until later courses. This book contains 30 well-developed independent projects that encourage students to explore questions across disciplinary boundaries, over 750 homework exercises, and 300 integrated reflection questions engage students in problem solving and active reading. The accompanying website — https://www.discoveringcs.net — includes more advanced content, solutions to selected exercises, sample code and data files, and pointers for further exploration.",Computers,534,N/A,0,en
Options for the Control of Influenza II,C. Hannoun,N/A,1993,"Contains the texts from plenary session presentations and several additional papers reporting data from workshops, seminars and round tables. It includes the recommendations proposed on four topics: live anti-influenza vaccines, vaccination in children, annual vaccinations and pandemic planning.",Medical,492,N/A,0,en
The Marine Corps Gazette,,N/A,1953,N/A,,870,N/A,0,en
Proceedings,,N/A,1939,N/A,Petroleum,320,N/A,0,en
"Standard Handbook for Aerospace Engineers, Second Edition","Brij N. Agrawal, Max F. Platzer",McGraw Hill Professional,2018-02-26,"Publisher's Note: Products purchased from Third Party sellers are not guaranteed by the publisher for quality, authenticity, or access to any online entitlements included with the product. A single source of essential information for aerospace engineers This fully revised resource presents theories and practices from more than 50 specialists in the many sub-disciplines of aeronautical and astronautical engineering—all under one cover. The Standard Handbook for Aerospace Engineers, Second Edition, contains complete details on classic designs as well as the latest techniques, materials, and processes used in aviation, defense, and space systems. You will get insightful, practical coverage of the gamut of aerospace engineering technologies along with hundreds of informative diagrams, charts, and graphs. Standard Handbook for Aerospace Engineers, Second Edition covers: •Futures of aerospace •Aircraft systems •Aerodynamics, aeroelasticity, and acoustics •Aircraft performance •Aircraft flight mechanics, stability, and control •Avionics and air traffic management systems •Aeronautical design •Spacecraft design •Astrodynamics •Rockets and launch vehicles •Earth’s environment and space •Attitude dynamics and control",Technology & Engineering,1393,N/A,0,en
Calcutta Weekly Notes,,N/A,1915,N/A,Law,274,N/A,0,en
The Illinois Medical Journal,,N/A,1899,N/A,Medicine,592,N/A,0,en
Reports from Commissioners,Great Britain. Parliament. House of Commons,N/A,1870,N/A,,824,N/A,0,en
Vehicle Research Bulletins,Massachusetts Institute of Technology. Electric Engineering Dept,N/A,1918,N/A,Electricity,336,N/A,0,en
