Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
TIME TO LIGHTEN THE F*CK UP,Madison Malloy,Beyond Publishing,2022-10-04,"Has this ever happened to you? You pick up the latest self-help guide only to find the same old advice that gurus have been giving out for centuries. Meditate, drink plenty of water, think positively, yada yada yada. All of which is easier said than done - how does this advice level up your life?In despair, you think, ""Where is a self-help book for me, someone who needs to lighten the f*** up, live my best life, and enjoys teachable moments delivered in book with parental discretion strongly advised?"" Friends, at last, the book of your dreams is here, and it's about time! Madison Malloy, the blonde on the front cover - yes, the one who looks like she'd like to speak to your manager - is now here to throw down answers to all of life's hardest questions.It's time for you to:*stop chasing money *create financial freedom *conquer fear *embrace gratitude and faith*change your perceptions*manifest your best reality*kick your confidence up a notch *always be ready to have your best day*escape tunnel-vision *improve your sense of humor *lay off the judgments AND*chill out about the shit that doesn't matter!Are you your own worst enemy? (Spoiler alert - yes, you are.) Let Madison help you get out of your own way and laugh your ass off while doing it.Madison Malloy, who went from being a Wall Street analyst to a standup comic, now hosts her own self-help/business podcast, creates and produces television shows, and is a serial entrepreneur and investor. She has been there and done that; she navigated the shitstorm of young adult life and found the way - so you don't have to!Listen up, and let Madison help you level up. Ladies and gentlemen, it's time to lighten the f*** up!",Biography & Autobiography,0,N/A,0,en
Self Care for Busy Women,Mary Murphy,N/A,2019-08-29,"Are you a stressed-out, busy woman with no free time? In this definitive guide on total health and well-being created by women for women, you will discover... - 60 self-care tips and best practices proven to deliver concrete health results you can measure and appreciate - The very real and costly price of not caring for yourself - Why you shouldn't leave your physical, emotional, mental and spiritual growth and well-being up to anyone but yourself - Why you absolutely, positively have to start asking for and demanding help today (page 10) - How spontaneity can beat stress, deliver an ""I feel good about myself"" mentality, and a positive mental state - The common roadblocks to self-care that women sometimes create themselves - The art of giving yourself permission to be healthy and well - The simple mental approach that attracts health and wellness like a magnet - Why you should never apologise for putting yourself first - And a four week action plan so that you can design your own self-care program and track your progress. You truly can create the best you that you have ever experienced when you know specific actions you can take that lead to health and well-being in every aspect of your life. You don't need to be that stereotypical woman who is so busy that stress, anxiety and self-doubt are frequent companions. YOU DON'T NEED TO FEEL FRAZZLED AND UNFULFILLED, YOU CAN FEEL CALM, WELL AND TOGETHER AND WHEN YOU TAKE CARE OF YOURSELF FIRST, YOU ARE MUCH BETTER ABLE TO CARE FOR THOSE YOU LOVE",,56,N/A,0,en
Stop Smoking Now 2nd Edition,David F. Marks,Hachette UK,2017-05-04,"Have you ever tried to give up smoking? Most smokers have. It is even more difficult to avoid relapse - after days, weeks or even years - and the long-term results of many stop smoking programmes are disappointing. But this week-long programme can help you stop smoking for good. Professor David F Marks uses techniques from cognitive behavioural therapy (CBT), which has been proven to be effective by teaching you how to 're-program' your mind to not want to smoke. You will no longer have to rely on willpower alone to give up smoking. By becoming aware of your smoking triggers and dealing with the thoughts and behaviours that lead you to smoke automatically, over the course of a week you will gradually find your cravings disappear altogether. You will learn: · Exercises and strategies to help you regain control from your smoking automatic pilot · Advice on relaxation and stress reduction · How to avoid future relapses · Why alternative approaches such nicotine replacement therapy or e-cigarettes are less effective · Tips on healthy eating and exercise to manage weight Stop Smoking Now will help you not only give up your habit, but help you to remain a non-smoker for life. Overcoming self-help guides use clinically proven techniques to treat long-standing and disabling conditions, both psychological and physical. Many guides in the Overcoming series are recommended under the Reading Well Books on Prescription scheme. Series Editor: Professor Peter Cooper",Self-Help,198,N/A,0,en
Prisoners' Self-help Litigation Manual,Daniel E. Manville,N/A,1983,N/A,Law,718,N/A,0,en
Grow the F*ck Up,Sarah Knight,Hachette UK,2023-04-04,"A no-bullsh*t bible for the modern adult—the newest “No F*cks Given Guide” in the New York Times bestselling self-help series Whether you’re freshly of-age or you’ve been at this adulting gig for a while and haven’t quite gotten the hang of it, this collection of practical, no-nonsense advice from New York Times bestselling author Sarah Knight will help you achieve your ideal grown-up form—and reap the rewards. Putting her sweary, hilarious twist on classic parental decrees like “Stop whining” and “Go clean up that mess!,” Sarah teaches you essential life skills—like effectively communicating your needs and taking accountability for your actions—and then how to use those skills to turn grown-up responsibilities into daily opportunities for increased happiness, satisfaction, and success. Packed with tips, strategies, and hundreds of real-life examples of adulting wisely and well, Grow the F*ck Up is the perfect read for anyone—at any age—looking to become more independent, resourceful, and self-sufficient, and have lots of fun along the way.",Self-Help,144,N/A,0,en
F,Trendy Self Care Journal,N/A,2019-12-08,"SELF-CARE JOURNAL FOR BLACK WOMEN Do yourself some good, and spend a little time with this self care journal for women. It is complete with inspirational worksheets that will help you plan, manage and reflect on what is important and that's you! A custom self care journal to record your mental, physical and emotional challenges that lead to anxiety and stress. This journal is wonderful to utilize daily and makes the perfect gift for anyone who is interested in taking better care of their wellness and learning how to let the sh*t go. Features: *measures 6x9 inches which is a perfect compact size for your purse or backpack *Matte paperback cover and high quality interior paper*120 custom pages with guided prompts and affirmations - features images with an african american motif *a yearly color coded mood tracker which is great to help you visualize your moods *daily affirmations writing prompts to express your feelings and thoughts *me time journal pages to focus on what you are thankful for *mood tracker sheets ADD TO CART and share with your friends and family. They make great holiday gifts for teachers, teens, women and men. Click on the author name Trendy Self Care Journal underneath the listing title to view our assortment of custom journals and notebooks.",,122,N/A,0,en
The Invisible Man,John F. Morgan,N/A,2008,"Increasingly boys and men are suffering with eating disorders and related body image problems. Some have full-blown conditions such as anorexia nervosa, bulimia, binge eating, compulsive exercising or bigorexia. Others are distressed by slightly lesser degrees of disordered eating or over-exercise and seek ways of overcoming their problems. The Invisible Man applies the latest research to produce a practical, problem-focused self-help manual for men with eating disorders and body image problems. Divided into four sections, this evidence-based survival kit covers: the wider cultural context of male body image problems features unique to men science fact and science fiction a 7 stage approach to treatment. By combining the science of cognitive behaviour therapy with motivational enhancement and problem-solving therapies, The Invisible Man provides help to all men with body image disorders, as well as families and professionals involved in their care.",Psychology,172,N/A,0,en
Relationships and Mental Health,Ruban F Ribeiro,Independently Published,2024-02-13,"A First-Edition book written and published by Ruban F. Ribeiro A MUST HAVE BOOK TO BETTER UNDERSTAND RELATIONSHIPS IN THE MODERN ERA. My journey as a writer on Medium, with over half a million views and 120 publications, laid the foundation for this book. I suffered tremendously emotionally and physically for nearly five years and writing became my salvation. I put together a compilation of some of my best pieces that have resonated with readers over the years, offering common sense and practical advice on love, relationships, personal growth and mental health. This book consists of five chapters: Chapter 1: The Truth About Love and Relationships Chapter 2: Understanding Yourself and Mental Health Chapter 3: Communication and Relationship Dynamics Chapter 4: Self-Improvement and Personal Growth Chapter 5: Personal Favorites [NEW CHAPTER ADDED] Each chapter consists of eight stories ALL based on honest, lived experiences. Either from my personal life, or from strangers asking for help.YOU DON'T NEED to read the book in order. Each heading in all chapters consists of a fresh story so feel free to go to the page that best helps you. Your feedback is invaluable-please consider leaving a review or reaching out to share how this book has touched your life. Thank you for investing your time and trust in these pages.",Family & Relationships,0,N/A,0,en
20+ Self-Help Classics Collection. Illustrated,"Napoleon Hill, James Allen, Kahlil Gibran, Sun Tzu, Lao Tzu, Confucius, Benjamin Franklin, Marcus Aurelius Antoninus, Russell H. Conwell, Ralph Waldo Emerson, Florence Scovel Shinn, Charles F. Haanel, Wallace D. Wattles, Orison Swett Marden",Strelbytskyy Multimedia Publishing,2020-01-14,20 Self-Help Classics Collection: classic books on how to successfully make money and influence relationships. This collection of titles encapsulates the greatest writings of all time on how to grow in wealth and prosperity. Featuring: Napoleon Hill. Think and Grow Rich (illustrated) James Allen. As A Man Thinketh James Allen. Out from the Heart Kahlil Gibran. The Prophet Sun Tzu. The Art of War Lao Tzu. The Tao Te Ching Confucius. Analects Benjamin Franklin. The Way to Wealth Benjamin Franklin. The Autobiography Marcus Aurelius Antoninus. The Meditations Of The Emperor Russell H. Conwell Every Man His Own University Ralph Waldo Emerson. Self-reliance Florence Scovel Shinn. The Game of Life and How To Play It Charles F. Haanel. The Master Key System W. D. Wattles. The Science Of Getting Rich Wallace D. Wattles. How To Get What You Want Wallace D. Wattles. The Science Of Being Well Wallace D. Wattles. The Science of Being Great Orison Swett Marden. An Iron Will Orison Swett Marden. He Can Who Thinks He Can Russell H. Conwell. Acres of Diamonds,Self-Help,2429,N/A,0,en
Self-Help to ISC Understanding Mathematics (Solutions of M.L. Aggarwal) - 11,Munish Sethi,Ravinder Singh and sons,N/A,Solutions of APC Understanding Mathematics 11 For Revised Examination 2022,Education,1070,N/A,0,en
Self-Help to ISC Understanding Mathematics (Solutions of M.L. Aggarwal) - 12,Munish Sethi,Ravinder Singh and sons,N/A,Solutions of M.L. Aggarwal ISC Understanding Mathematics I.S.C. Understanding Mathematics,Study Aids,1348,5,1,en
Stuttering,Dale Williams,N/A,2020-08,N/A,,0,N/A,0,en
Summary,Essentialinsight Summaries,N/A,2019-10-29,"""No matter where you go, there's a five-hundred-pound load of shit waiting for you. And that's perfectly fine. The point isn't to get away from the shit. The point is to find the shit you enjoy dealing with."" - Mark Manson Summary of The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life by Mark Manson Mark Manson's book The Subtle Art of Not Giving a F*ck shares his counterintuitive approach for obtaining a good life. The principles presented are not the typical self-help ideas. Instead, he proposes that prioritizing what is important and giving less thought to everything else can actually lead to a more fulfilling and healthier life. What to take from this book? The key to being happy in life is not avoiding pain. In reality, Manson contends that it involves embracing pain and learning how to deal with it. Happiness also pertains to choosing what to truly care about and narrowing one's focus on what matters most. It further entails taking responsibility and letting go of the sense of entitlement, two popular tendencies in today's society. Who is this book for? This book is for everyone who cares too much and overthinks everything. It is for every person who has ever second-guessed one's own motives and felt stuck in life. Some of the major topics covered include: Not trying. Accepting suffering as a part of life. Choosing what to truly care about. Giving up thoughts of being exceptional. Taking responsibility. Living a good life. Added-value of this summary: Challenging one's own perceptions of what brings happiness. Saving time. Learning how to care less, which actually translates to being happier faster. At Essential Insight Summaries, we pride ourselves in providing key points in life-changing books in the shortest amount of time. Our summaries focus on bringing vital information that enhances knowledge and understanding of a specific subject matter. We focus on the essentials to ensure you maximize knowledge in the shortest possible time. Disclaimer: This comprehensive summary is based on The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life by Mark Manson and does not share any affiliation with the author or original work in any way or form. The summary does not utilize any text from the original work. We want our readers to use this summary as a study companion to the original book, and not as a substitute.",,62,N/A,0,en
Bulletin of the International Labour Office,International Labour Office,N/A,1916,"Vol. 7, 1912 contains as a supplement the Resolutions of the VIIth delegates' meeting of the International Association for labour legislation.",Industrial life insurance,816,N/A,0,en
Love This F*cking Journey for Me,D. A. Sarac,Sourcebooks,2021-12,"A self-discovery journal for inspiration, growth, and celebrating your own f*cking brilliance! Do you know who you are? No, truly, do you know yourself down to your very roots? Where you're going from here? Who you're meant to be? Why the f*ck not?! Celebrating yourself isn't selfish. It isn't self-indulgent or arrogant--it's empowering as hell! We've all been in situations where our imposter syndrome tells us we're not good enough, where others define us, where we're not sure where we're going on our own path. No more! It's time to reflect and reconnect with our own inner bad*ssery. With concrete exercises that help us reflect on who we are from the inside out, Love This F*cking Journey for Meis a positive self-help book for women looking to: Celebrate who you've been:With sections on self-discovery and self-awareness, understand all the things that make you, YOU! Throw a party for the mistakes you've made:Because growth mindset makes every failure a chance to grow Love the person you are:Self-love and confidence are not to be ignored. And build the future of your f*cking dreams:Have fun with that inspirational dream life With guided prompts, sweary sayings, and an empowering AF spirit, this is the perfect journal for readers who are ready to unpack their own greatness. The ideal self-love journal, positivity journal, or guided journal to get you through, this book will get you to stand up and declare, ""I love this f*cking journey for me!""",Games & Activities,208,N/A,0,en
F*ck Your Negative Thoughts,Tony Sanders,N/A,2020-02-19,"No one likes a Negative Nancy, but positivity isn't as easy as others sell it. If you're tired of the wishful thinking approach and want to seriously fix your attitude, outlook, and mindset, you've picked up the right book. This is all about you, and why you weigh yourself down with your own nonsense. You're about to transform from your own worst enemy to your loudest cheerleader. Unlike other self-help books, F*ck Your Negative Thoughts won't help you find yourself, but it will teach you how to: Reprogram your mind as a foundation for positivity. Discipline yourself and mimic the habits of successful people. Be kinder to yourself and manifest your positive efforts. Embrace and survive the darkness when silver linings just don't cut it. Celebrate the little things because you're awesome. Become a more positive person through sheer force of will. F*ck Your Negative Thoughts is a brutally honest journey in confronting your own mind. Within its pages, you won't find any silly mantras or gold stars that you haven't earned. Your insecurities won't be validated, and you won't be told what you want to hear. What you will experience is the truth. The crushing truth that your mindset is your own responsibility, and you must put up a fight to get what you want out of this life. The seven steps covered in this book are backed by two things you can't live without: science and common sense. Each one is an effective means to a more positive outlook and is guaranteed to show results. The only catch? You have to put up with my positive but cheeky attitude to learn what they are. Scroll to the top of the page and select the buy now button.",,156,N/A,0,en
Suffering is Optional,Gail F. Brenner,Reveal Press,2018,"We've all felt inadequate, believing that we're alone and broken or otherwise unworthy. But this doesn't have to be a life sentence. Presenting four guiding principles and five core practices based in deep spiritual wisdom, clinical psychologist Gail Brenner shows readers who struggle with self-defeating thoughts and feelings of inadequacy how to liberate themselves from the prison of false self-beliefs holding them back.",Self-perception,0,N/A,0,en
A Do It Yourself Retreat,Joseph F. Hogan,N/A,2011-05-01,N/A,,288,N/A,0,en
Progressive Congressional Program,Progressive Party. National legislative reference committee,N/A,1914,N/A,Campaign literature,104,N/A,0,en
A Layperson's Guide to Legal Research and Self-Help Law Books,Kendall F. Svengalis,N/A,2021-11-30,"An essential guide to legal self-help literature by a leading authority in the field. With no previous legal background, you will be able to find books to answer your most frequently asked legal questions, including: → How do I handle my own divorce? → How do I contest my real estate assessment? → How can I help my heirs avoid probate? → What are my rights as a tenant? As a landlord? → What happens if my aunt dies without a will? → How can I patent my invention? → How do I contest a traffic ticket? → How can I legally change my name? → How do I start a small business? → How can I take a business owner to small claims court? → How can I mediate a property line dispute with my neighbor? These and many other legal matters can be handled without hiring a lawyer, or make you better prepared when you do choose to engage a lawyer. This book will lead you to sources of expert advice on doing just that, and saving money in the process. Thousands of other legal questions are addressed in the nearly 900 substantive reviews of self-help books and secondary sources contained in A Layperson's Guide to Legal Research and Self-Help Law Books. Each of the more than eighty-seven legal specialty bibliographies contained in this unique reference tool is preceded by an invaluable introduction which lays out the nature of the law in that field and the sources of that law, whether constitutional, statutory, common law based, or regulatory, or some combination of these. Links to relevant web sites and research sites are also included, as well as a complete directory of public law libraries around the country",Self-Help,560,N/A,0,en
NEW NECESSARY SCIENCE A STUDY,Robert F. Thuma,N/A,2016-08-28,N/A,History,202,N/A,0,en
Self-Help to CBSE Mathematics 10 (Solutions of RD Sharma),I.S. Chawla,Ravinder Singh and sons,N/A,This book is the solution of Mathematics (R.D. Sharma) class 10th (Publisher Dhanpat Rai). It includes solved & additional questions of all the chapters mentioned in the textbook and this edition is for 2021 Examinations. Recommended for only CBSE students.,Education,1243,N/A,0,en
Overcoming Your Smoking Habit,David F. Marks,ReadHowYouWant,2013-02,"Have you tried and failed to give up smoking? Most smokers have but Professor David Marks' method has been scientifically evaluated and the programme's quit - smoking rates are among the highest on record, using a step - by - step week - long programme to help you stop smoking for good. Via highly acclaimed cognitive behavioural therapy techniques, proven effective in how to re - programme your mind not to want to smoke, you will not have to rely on will - power alone. Exercises and practical strategies to regain control from your smoking automatic pilot Ways to increase awareness of smoking triggers and deal with what leads to automatic smoking. Tips on eating and exercise to avoid weight gain. Relaxation and stress reduction and avoiding relapses.",Self-Help,352,N/A,0,en
The Body Image Workbook,Thomas F. Cash,New Harbinger Publications,1997,"An internationally recognized authority on body image shows readers how to combat destructive and unhealthy attitudes towards their physical appearance. The eight-step program developed by Thomas Cash shows readers how to evaluate a negative body image, change self-defeating ""private body talk"", and create a more pleasurable, affirming relationship with the body. Illustrations, charts and tables.",Family & Relationships,244,N/A,0,en
Depression? F*** Depression!,Jeremy J. Godwin,N/A,2015-10-08,"Experiencing a mental illness can leave you feeling lost, alone and hopeless. That's what happened to the author, Jeremy Godwin, when a series of breakdowns, followed by severe mixed depression and anxiety, left him unemployed, bankrupt and suicidal for several years.'Depression? F*** Depression!' is part memoir and part self-help guide. Drawing on his own experiences, combined with extensive research, Jeremy openly discusses what it feels like to hit rock bottom and recounts how he found the courage to build a new life for himself by saying ""screw you!"" to depression. He explores the nature of depression, shares his four-step process for navigating the highs and lows of mental illness in order to build a new life, and provides practical step-by-step tools for confronting and overcoming psychological roadblocks, with a focus on helping others to both understand and conquer depression. 'Depression? F*** Depression!' is one man's story of losing almost everything and how he found his way back from the darkness - and, ultimately, how you can too.""This is the book that I wish I had when I desperately needed to know that I wasn't alone in the world"" - Jeremy Godwin",,260,N/A,0,en
What Do You See when You Look in the Mirror?,Thomas F. Cash,Bantam,1995,"In our appearance-preoccupied society, both men and women struggle, often fruitlessly, to accept the way they look. From a pioneer in the psychology of physical appearance comes a clinically tested eight-step program that can help readers to reshape their body image and improve their self-esteem.","Body, Mind & Spirit",404,N/A,0,en
Preventing Burnout in Education,"Christopher F. Wilson, Deborah L. Hall",Wright Group/ McGraw-Hill,1981,N/A,Burn out (Psychology),131,N/A,0,en
Self-Help to ICSE Foundation Mathematics 7,I.S. Chawla,Ravinder Singh and sons,N/A,Solutions of Foundation Mathematics Published by Goyal Bros. Class 7 for 2021 Examinations,Education,300,N/A,0,en
Self-Help to ICSE Biology 9 (For 2022 Examinations),"Dr. Ali Sagar , Sister Maria Joseph",Ravinder Singh and sons,N/A,This book includes the solutions of the questions given in the textbook of ICSE Concise Biology Class 9 published by Selina Publications and is for 2022 Examinatios.,Education,275,N/A,0,en
Self-Help to ICSE Physics 9 (For 2022 Examinations),"Amar Bhutani, K. Kaur",Ravinder singh and sons,N/A,This book includes the solutions of the questions given in the textbook of ICSE Concise Physics Class 9 published by Selina Publications and is for 2022 Examinatios.,Education,453,N/A,0,en
SELF-HELP TO ICSE LIVING SCIENCE PHYSICS 7,Amar Bhutani,Ravinder Singh and sons,N/A,This book is the solution of Living Science chemistry class 6th (Publisher Ratna Sagar). It includes solved & additional questions of all the chapters mentioned in the textbook. Recommended for both ICSE and CBSE students.,Education,148,5,1,en
Meditation Diary,F. Vibes,N/A,2020-08-16,"Meditation diary for beginners. Amazing journal for everyone who wants to start. Perfect idea to log your reflections after meditation. You are never too old to start new experiences! _ _ _ Wonderful gift idea, present, organisation and motivation to meditation. With this planner you can do your own journal or diary. By being organized you will finally find your spiritual form!",,120,N/A,0,en
Cope Change Live,Bridgette F. Carter,Createspace Independent Publishing Platform,2018-11,"This book is a good resource and self-help guide to enhancing your daily life while parenting a child or young adult with mental, developmental, intellectual, or physical disabilities. The challenges of raising a child with disabilities and other health issues can be stressful. It's a ""hidden"" struggle.This self-help guidebook is your beginning from an invisible life to a new one in a ""different"" way in plain sight. It's your time to find strength to cope with pressures and stress in life, change to adapt, and live your life to the fullest.",,124,N/A,0,en
Don't Be a Dick,Joseph Dewey,Summersdale,2025-09-11,N/A,Humor,0,N/A,0,en
Body Image,"Thomas F. Cash, Thomas Pruzinsky",Guilford Press,2004-01-13,"This uniquely integrative handbook provides a comprehensive account of current theory, research, and clinical practice in the area of body image and body image disorders. The volume's 57 concise chapters have been contributed by internationally recognized experts from diverse mental health, medical, and allied health care disciplines. Authors review the nature and functions of body image; examine psychological, social-contextual, and physical influences on body image experiences; and present effective ways to assess, alleviate, and prevent body image-related suffering. Capturing the richness and complexity of the field in a readily accessible format, every chapter concludes with an informative annotated bibliography.",Psychology,530,N/A,0,en
How to Screw 'Your' Bank,Laurence F. Hoins,N/A,1992,"Lively polemic attacking banking practice and recommending to debtors that they assert themselves in the face of their banks' demands, which the author sees as unjustified. The book was written to inform others of banking shortcomings as experienced personally by the author, and to demonstrate that it is possible to fight back and win.",Banking law,242,N/A,0,en
Self-care,Charlotte Kenton,N/A,1981,N/A,Health education,16,N/A,0,en
Self-Help and Support Groups,Linda Farris Kurtz,SAGE,1997-02-04,"She provides practical advice and direction to professionals for working with these groups while analyzing self-help/support organizations on three different levels - in terms of the groups themselves, the groups' members, and the practitioner's interaction with the groups. In addition, this comprehensive volume discusses the most prominent representative associations as examples of different types of groups, including Alcoholics Anonymous, Recovery, Inc., National Alliance for the Mentally Ill, and the Alzheimer's Association. It also examines the rise of telephone and on-line self-help, considering the advantages, and disadvantages of this style of group interaction.",Political Science,252,N/A,0,en
CBT: A Clinician's Guide to Using the Five Areas Approach,"Chris Williams, Marie Chellingsworth",CRC Press,2017-07-27,"This book is essential reading for practitioners involved in introducing the use of cognitive behavioural therapy (CBT) into their clinical practice and making it truly accessible to practitioners and patients alike. It covers: How to support someone in 10, 20 or 60 minutes using the successful and proven five areas model The challenges faced and how to overcome these when working using guided CBT self-help How to offer support face to face, or using telephone, email, or classes Practical information and advice for all those wishing to use the five areas guided CBT interventions in their clinical practice How to introduce, support and review progress using the Plan, Do, Review model A description of the wide range of five areas resources and how to use them with patients Support scripts and linked online resources The book provides a proven delivery model for wider dissemination of this evidence-based CBT approach. It is essential reading for general practitioners, psychologists, psychological well-being practitioners (PWPs), self-help support workers, coaches, counsellors, nurses, occupational therapists, teachers, psychiatrists, condition management/back to work teams, managers and commissioners and other practitioners wishing to incorporate CBT as part of their practice and services.",Psychology,254,N/A,0,en
Handbook of Group Psychotherapy,"Addie Fuhriman, Gary M. Burlingame",John Wiley & Sons,1994-06-14,Intended as the group therapy equivalent to Bergin and Garfield's The Handbook of Psychotherapy and Behavior Change. Renowned contributors offer a comprehensive survey of all empirical evidence concerned with process and outcome in group therapy. Contains both general considerations and applications to specific disorders and with determinate populations.,Medical,606,N/A,0,en
The Internet and CBT,Gerhard Andersson,CRC Press,2014-10-13,"Comprehensive and practical, The Internet and CBT: A Clinical Guide describes how cognitive behavioural therapy can be delivered via the Internet, email, open access programmes, online communities and via smartphone. Detailing how these alternative methods of CBT support can be integrated within a busy practice, it is invaluable for all CBT clinici",Psychology,164,N/A,0,en
Tinnitus,"David M. Baguley, Marc Fagelson",Plural Publishing,2015-11-20,"Tinnitus: Clinical and Research Perspectives summarizes contemporary findings from basic and clinical research regarding tinnitus mechanisms, effects, and interventions. The text features a collection of international authors, active researchers, and clinicians who provide an expansive scope of material that ensures relevance for patients and professionals. Reviews and reports of contemporary research findings underscore the text's value for classroom use in audiology and otolaryngology programs. Patients and students of audiology will benefit from the text's coverage of tinnitus mechanisms, emerging practice considerations, and expectations for outcomes--for example, recent successes of cognitive behavioral therapy, neuromodulation, and hearing aid use. These and other topics, such as the effects of noise and drugs on tinnitus, are reported in a way that enhances clinicians' ability to weave such strategies into their own work. The influence of tinnitus on all aspects of life is explored, from art to medicine and communication to isolation, thereby providing clinicians and patients a deeper understanding of and greater facility managing a tinnitus experience. Finally, this text includes case studies that provide a practical view of tinnitus effects and management approaches. The editors hope that the consideration of mechanisms, interventions, and outcomes resonates with patients, clinicians, and students of audiology. Chapters such as Tinnitus in Literature, Film, and Music make clear the ubiquity of the tinnitus experience and reinforce for patients that while tinnitus may be isolating, it is a shared experience. Other chapters, such as Musical Hallucination, andAcoustic Shock, address problems experienced by patients who experience not only tinnitus, but unusual auditory system behaviors that may be confused with tinnitus, or that can exacerbate a patients emotional response to tinnitus. Chapters covering conditions that complicate tinnitus management provide clinical findings that support intervention strategies. Subtypes of tinnitus that require medical attention are reviewed in order to clarify sources of the sounds, as well as the appropriate referrals that should follow the identification of such sensations.",Medical,385,N/A,0,en
Public Health Reports,,N/A,1999,N/A,Public health,612,N/A,0,en
Eating Disorders,Justine J. Reel,Bloomsbury Publishing USA,2018-05-10,"This encyclopedia offers a variety of resources for readers interested in learning more about eating disorders, including hundreds of reference entries, interviews, scholarly debates, and case studies. While many people may reflexively imagine an anorexic or bulimia teenage girl upon being asked to think about eating disorders, eating disorders are a form of mental illness that can take many forms and affect individuals of all genders, ages, and ethnic backgrounds. In fact, an estimated eight million people in the United States struggle with an eating disorder, making eating disorders one of the most prevalent forms of mental illness in America. This two-volume encyclopedia comprehensively examines eating disorders as the forms they can take; their causes and potential complications; and how they can best be treated and prevented. It also examines the influence had by cultural factors such as the fashion industry, television and movies, and social media. More than just a simple A-to-Z reference, Eating Disorders: Understanding Causes, Controversies, and Treatment also includes valuable features such as Q&A interviews with those affected by and working to combat eating disorders, case studies, scholarly essays that voice opinions in key debates, and a directory of resources for individuals seeking help.",Psychology,631,N/A,0,en
Handbook of Educational Psychology,"Lyn Corno, Eric M. Anderman",Routledge,2015-07-06,"The third edition of the Handbook of Educational Psychology is sponsored by Division 15 of the American Psychological Association. In this volume, thirty chapters address new developments in theory and research methods while honoring the legacy of the field’s past. A diverse group of recognized scholars within and outside the U.S. provide integrative reviews and critical syntheses of developments in the substantive areas of psychological inquiry in education, functional processes for learning, learner readiness and development, building knowledge and subject matter expertise, and the learning and task environment. New chapters in this edition cover topics such as learning sciences research, latent variable models, data analytics, neuropsychology, relations between emotion, motivation, and volition (EMOVO), scientific literacy, sociocultural perspectives on learning, dialogic instruction, and networked learning. Expanded treatment has been given to relevant individual differences, underlying processes, and new research on subject matter acquisition. The Handbook of Educational Psychology, Third Edition, provides an indispensable reference volume for scholars in education and the learning sciences, broadly conceived, as well as for teacher educators, practicing teachers, policy makers and the academic libraries serving these audiences. It is also appropriate for graduate level courses in educational psychology, human learning and motivation, the learning sciences, and psychological research methods in education and psychology.",Education,497,N/A,0,en
Evidence: Helping people help themselves,Debra de Silva,The Health Foundation,2011,N/A,Chronic diseases,52,N/A,0,en
Translation and Translation Studies in the Japanese Context,Nana Sato-Rossberg,A&C Black,2012-08-09,"Japan is often regarded as a 'culture of translation'. Oral and written translation has played a vital role in Japan over the centuries and led to a formidable body of thinking and research. This is rooted in a context about which little information has been available outside of Japan in the past. The chapters examine the current state of translation studies as an academic discipline in Japan and a range of historical aspects (for example, translation of Chinese vernacular novels in early modern times, the role of translation in Japan's modernization, changes in stylistic norms in Meiji-period translations, 'thick translation' of indigenous Ainu place names), as well as creative aspects of translation in modern and postwar Japan. Other chapters explore contemporary phenomena such as the intralingual translation of Japanese expressions embedded in English texts emanating from diasporic contexts, the practice of pre-translation or writing for an international audience from the outset, the innovative practice of reverse localization of Japanese video games back into Japanese, and community interpreting practices and research.",Language Arts & Disciplines,241,N/A,0,en
Concepts and Definitions of Family for the 21st Century,Barbara H. Settles,Psychology Press,1999,"Explore the breakdown of the universal family form into new living arrangements and the political and social implications of how they influence the definition of family today Concepts and Definitions of Family for the 21st Century views families from a US perspective and from many different cultures and societies. You will examine the family as it has evolved from the 1950s traditional family to today's family structures. The controversial question, ""What is family?"" is thoroughly examined as it has become an increasingly important social policy concern because of the recent change in the traditional family. Scholars and researchers in family studies and sociology will be intrigued by these thought-provoking articles that analyze the definition of the family from a multitude of perspectives. Concepts and Definitions of Family for the 21st Century looks at family in terms of its social construction, variations and the diversity in families, among others. You will examine the negative implications of using the term ""The Family"" as it implies ""The Nuclear Family,"" which many powerful lobbies (politics, morality, religion) claim to support and revere. You will also explore family ideology and identity from many different social and cultural contexts. Some of the family issues you will explore in Concepts and Definitions of Family for the 21st Century include: marrying, procreating, and divorcing in a traditional Jewish family redefining western families by taking into consideration the legal factors, history, tradition and the continued expansion of the definition of family in the US addressing family issues in Lithuania, a country amidst many political changes challenging and complicating the definition of family with stepfamilies exploring the question ""What are families after divorce?"" examining multicultural motives for marriage and how these motives effect courting behavior in Lithuania defining families through caregiving patterns Concepts and Definitions of Family for the 21st Century goes in-depth to broaden and interpret the meaning of family in today's society. Through the exploration of legal implications, professional and personal needs this text takes into account the large variety of groups that have close living relationships. Concepts and Definitions of Family for the 21st Century will assist you in answering the difficult and complex question ""What is family?""",Family & Relationships,250,N/A,0,en
