Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
FARSCAPE UNCHARTED TALES: D'ARGO'S TRIAL,"Rockne S. O'Bannon, Keith R. A. DeCandido",BOOM! Studios,2011-02-01,"Fan favorite Ka D'argo lives on — only in this pulse-pounding FARSCAPE graphic novel revealing even more of the tragic, untold past of the acclaimed science fiction series FARSCAPE! Now available in a trade paperback! Before he was captain of Moya, the strangest and most exciting ship in the Uncharted Territories, Ka D'Argo tried to live a life of domestic bliss. But life with a Sebacean woman and their hybrid son soon proved treacherous with the Peacekeepers keeping a close watch on the family. Revealed for the first time, witness the origin story of one of Farscape's most beloved characters. Within these pages lies rage, violence, betrayal...and love. A breathtaking tale executive produced by Farscape creator Rockne S. O Bannon!",Comics & Graphic Novels,0,N/A,0,en
The Great Comic Book Heroes,,N/A,1965,N/A,"Comic books, strips, etc",0,N/A,0,en
Comic Book Crime,"Nickie D. Phillips, Staci Strobl",NYU Press,2013-07-15,"Superman, Batman, Daredevil, and Wonder Woman are iconic cultural figures that embody values of order, fairness, justice, and retribution. Comic Book Crime digs deep into these and other celebrated characters, providing a comprehensive understanding of crime and justice in contemporary American comic books. This is a world where justice is delivered, where heroes save ordinary citizens from certain doom, where evil is easily identified and thwarted by powers far greater than mere mortals could possess. Nickie Phillips and Staci Strobl explore these representations and show that comic books, as a historically important American cultural medium, participate in both reflecting and shaping an American ideological identity that is often focused on ideas of the apocalypse, utopia, retribution, and nationalism. Through an analysis of approximately 200 comic books sold from 2002 to 2010, as well as several years of immersion in comic book fan culture, Phillips and Strobl reveal the kinds of themes and plots popular comics feature in a post-9/11 context. They discuss heroes’ calculations of “deathworthiness,” or who should be killed in meting out justice, and how these judgments have as much to do with the hero’s character as they do with the actions of the villains. This fascinating volume also analyzes how class, race, ethnicity, gender, and sexual orientation are used to construct difference for both the heroes and the villains in ways that are both conservative and progressive. Engaging, sharp, and insightful, Comic Book Crime is a fresh take on the very meaning of truth, justice, and the American way.",Literary Criticism,298,N/A,0,en
The Silver Surfer,"Stan Lee, Jack Kirby",Touchstone,1978-01-01,N/A,Silver Surfer (Comic strip),114,N/A,0,en
24-Hour History,"Nel Yomtov, Terry Collins, Agnieszka Biskup",Capstone,2021-08,"A day of infamy and a day of bravery. Two days of tragedy and a day of triumph. Collected here are the remarkable stories of five crucial days that changed the course of history forever. Witness the surprise attack on Pearl Harbor and the D-Day invasion during World War II. Grieve with a nation during the assassinations of President John F. Kennedy and civil rights leader Dr. Martin Luther King Jr. Bask in the triumph of humanity as Apollo 11 safely delivers the first people to the moon. Through dynamic graphic novel artwork and action-packed text, readers will experience the moments in history that will be remembered forever.",Juvenile Nonfiction,209,N/A,0,en
S'more Than Meets the Eye!,Jason Tharp,Simon and Schuster,2022-05-03,"Join a hot dog named Dog and a chicken nugget named Nugget as they go to summer camp in this hilarious third book in the Level 2 Ready-to-Read Graphics series by Jason Tharp! Nugget and Dog are going to summer camp with their friends. Everyone is excited for ghost stories, hiking, and—best of all—s’mores! Especially Dijon. He’s going to see his cousin, Honey Mustard, and he has an evil plan like no other! Will it go his way, or will things get a little bit sticky? Ready-to-Read Graphics books give readers the perfect introduction to the graphic novel format with easy-to-follow panels, speech bubbles with accessible vocabulary, and sequential storytelling that is spot-on for beginning readers. There’s even a how-to guide for reading graphic novels at the beginning of each book.",Juvenile Fiction,68,N/A,0,en
Beautiful,Marie D'Abreo,Far Out Press,2014-02-11,"It sucks to have big, frizzy hair and a decidedly average body... when you really want to have model good looks and a cool boyfriend. That's why Lily's on a mission to get beautified, or at least get a red-hot makeover. And the attention of her crush. Now if she could only stop that pesky unwanted visitor from messing with her plans! More about Beautiful Teenager Lily gets a lot of messages about what it means to be a successful and desirable woman in today's world. Seems like the bottom line is, you've got to have gorgeous looks, a winning personality... and a cute boyfriend to prove it! Through quirky humor and expressive artwork, the graphic novel 'Beautiful' takes you on poignant journey through the inner and outer voices we all struggle with. And Lily's ultimate discovery about the true nature of life itself. Tween readers will enjoy 'Beautiful', while educators and therapists will find it a helpful teaching tool for women and girls of all ages.",,134,N/A,0,en
In the Reading Gaol,Valentine Cunningham,Wiley-Blackwell,1994-02-07,"In this critical tour de force d, Valentine Cunningham offers a sequence of controversial arguments in favour of the worldly stuff of texts, a commodity that he sees to be still too commonly discredited, down-played and repressed by post-modernist theory and practice. In the course of its critique this books inspects, with startling originality, texts from the Bible to Jane Eyre, Hamlet d to Batman d (the movie), Tristram Shandy d to Finnegan's Wake, d concentrating particularly on classic nineteenth-century realist novels such as Emma, Hard Times, Bleak House, Middlemarch, The Trumpet Major d and Heart of Darkness d, as well as classic twentieth-century novels, including Beckett's Watt d and Golding's Rites of Passage d.",Literary Criticism,424,N/A,0,en
The Vision,Tom King,N/A,2016,"""The Vision wants to be human, and what's more human than family? So he heads back to the beginning, to the laboratory where Ultron created him and molded him into a weapon. The place where he first rebelled against his given destiny, and imagined he could be more -- that he could be a man. There, he builds them. A wife, Virginia. Two teenage twins, Viv and Vin. They look like him. They have his powers. They share his grandest ambition (or is that obsession?): the unrelenting need to be ordinary. They're the family next door, and they have the power to kill us all. What could possible go wrong? Artificial hearts will be broken, bodies will not stay buried, the truth will not remain hidden, and The Vision will never be the same.""--Page 4 of cover.",COMICS & GRAPHIC NOVELS,0,N/A,0,en
When the Wind Blows,Raymond Briggs,N/A,1982,N/A,,0,N/A,0,en
Goosebumps,,N/A,2006,"""3 goulish graphix tales""--Cover.",Graphic novels,139,N/A,0,en
DC Graphic Novels for Kids Sneak Peeks: Teen Titans Go! Roll With It! (2020-) #1,"P.C. Morrissey, Heather Nuhfer",DC Comics,2020-06-16,"Robin persuades his teammates to start a new roleplaying game of “Basements and Basilisks,” which will definitely not end with them being sent to an alternate dimension. Their new session is so engrossing, they don’t notice when a supervillain takes over their game—and then their city…",Comics & Graphic Novels,10,N/A,0,en
Cuba for Beginners,Rius,N/A,1980,N/A,,0,N/A,0,en
Slime for Dinner (Geronimo Stilton Graphic Novel #2),"Geronimo Stilton, Tom Angleberger",Graphix,2021-02-02,You've never seen Geronimo like this before Geronimo and his friends visit Creepella's castle for a dinner and a mystery,Juvenile Fiction,208,N/A,0,en
Encyclopedia of Adolescence,Roger J.R. Levesque,Springer Science & Business Media,2014-07-08,"The Encyclopedia of Adolescence breaks new ground as an important central resource for the study of adolescence. Comprehensive in breath and textbook in depth, the Encyclopedia of Adolescence – with entries presented in easy-to-access A to Z format – serves as a reference repository of knowledge in the field as well as a frequently updated conduit of new knowledge long before such information trickles down from research to standard textbooks. By making full use of Springer’s print and online flexibility, the Encyclopedia is at the forefront of efforts to advance the field by pushing and creating new boundaries and areas of study that further our understanding of adolescents and their place in society. Substantively, the Encyclopedia draws from four major areas of research relating to adolescence. The first broad area includes research relating to ""Self, Identity and Development in Adolescence"". This area covers research relating to identity, from early adolescence through emerging adulthood; basic aspects of development (e.g., biological, cognitive, social); and foundational developmental theories. In addition, this area focuses on various types of identity: gender, sexual, civic, moral, political, racial, spiritual, religious, and so forth. The second broad area centers on ""Adolescents’ Social and Personal Relationships"". This area of research examines the nature and influence of a variety of important relationships, including family, peer, friends, sexual and romantic as well as significant nonparental adults. The third area examines ""Adolescents in Social Institutions"". This area of research centers on the influence and nature of important institutions that serve as the socializing contexts for adolescents. These major institutions include schools, religious groups, justice systems, medical fields, cultural contexts, media, legal systems, economic structures, and youth organizations. ""Adolescent Mental Health"" constitutes the last major area of research. This broad area of research focuses on the wide variety of human thoughts, actions, and behaviors relating to mental health, from psychopathology to thriving. Major topic examples include deviance, violence, crime, pathology (DSM), normalcy, risk, victimization, disabilities, flow, and positive youth development.",Psychology,3161,N/A,0,en
Literacy Assessment and Intervention for Classroom Teachers,Beverly A. DeVries,Taylor & Francis,2023-04-25,"The Sixth Edition of this comprehensive resource helps future and practicing teachers recognize and assess literacy problems, while providing practical, effective intervention strategies to help every student succeed. DeVries thoroughly explores all major components of literacy, offering an overview of pertinent research, suggested methods and tools for diagnosis and assessment, intervention strategies and activities, and technology applications to increase students' skills. Substantively updated to reflect the needs of teachers in increasingly diverse classrooms, the Sixth Edition addresses scaffolding for English language learners and the importance of using technology and online resources. It presents appropriate instructional strategies and tailored teaching ideas to help both teachers and their students. The valuable appendices feature assessment tools, instructions, and visuals for creating and implementing the book's more than 150 instructional strategies and activities, plus other resources. New to the Sixth Edition: Up to date and in line with national, state, and district literacy standards, this edition covers the latest shifts in teaching and the evolution of these standards New material on equity and inclusive literacy instruction, understanding the science of reading, using technology effectively, and reading and writing informational and narrative texts New intervention strategies and activities are featured in all chapters and highlight a stronger technology component Revamped companion website with additional tools, videos, resources, and examples of teachers using assessment strategies",Language Arts & Disciplines,599,N/A,0,en
The Publishers Weekly,,N/A,1890,N/A,American literature,860,N/A,0,en
Road to Perdition: On the Road (New Edition),Max Allan Collins,Vertigo,2011-11-15,"These thrilling tales are set during the six-month period in which Michael O’Sullivan and his son were on the run. In Oaisis, Michael Jr. contracts a life-threatening illness, forcing him to hide out in an oasis of tranquility. The story continues in Sanctuary, as the O’Sullivans seek a hiding place from the vicious bounty hunters on their trail. And in Detour, Michael O’Sullivan is headed for a showdown with the murderous kingpin’s heir whose history – and destiny – is completely entangled with his own!",Comics & Graphic Novels,298,N/A,0,en
I Survived Graphic Novel 3,,N/A,2021,N/A,,160,N/A,0,en
The Almost Sisters,Joshilyn Jackson,HarperCollins,2017-07-11,"With empathy, grace, humor, and piercing insight, the author of gods in Alabama pens a powerful, emotionally resonant novel of the South that confronts the truth about privilege, family, and the distinctions between perception and reality---the stories we tell ourselves about our origins and who we really are. Superheroes have always been Leia Birch Briggs’ weakness. One tequila-soaked night at a comics convention, the usually level-headed graphic novelist is swept off her barstool by a handsome and anonymous Batman. It turns out the caped crusader has left her with more than just a nice, fuzzy memory. She’s having a baby boy—an unexpected but not unhappy development in the thirty-eight year-old’s life. But before Leia can break the news of her impending single-motherhood (including the fact that her baby is biracial) to her conventional, Southern family, her step-sister Rachel’s marriage implodes. Worse, she learns her beloved ninety-year-old grandmother, Birchie, is losing her mind, and she’s been hiding her dementia with the help of Wattie, her best friend since girlhood. Leia returns to Alabama to put her grandmother’s affairs in order, clean out the big Victorian that has been in the Birch family for generations, and tell her family that she’s pregnant. Yet just when Leia thinks she’s got it all under control, she learns that illness is not the only thing Birchie’s been hiding. Tucked in the attic is a dangerous secret with roots that reach all the way back to the Civil War. Its exposure threatens the family’s freedom and future, and it will change everything about how Leia sees herself and her sister, her son and his missing father, and the world she thinks she knows.",Fiction,415,N/A,0,en
The Exile,Diana Gabaldon,Delacorte Press,2010-09-21,"Diana Gabaldon’s brilliant storytelling has captivated millions of readers in her bestselling and award-winning Outlander saga. Now, in her first-ever graphic novel, Gabaldon gives readers a fresh look at the events of the original Outlander: Jamie Fraser’s side of the story, gorgeously rendered by artist Hoang Nguyen. After too long an absence, Jamie Fraser is coming home to Scotland—but not without great trepidation. Though his beloved godfather, Murtagh, promised Jamie’s late parents he’d watch over their brash son, making good on that vow will be no easy task. There’s already a fat bounty on the young exile’s head, courtesy of Captain Black Jack Randall, the sadistic British officer who’s crossed paths—and swords—with Jamie in the past. And in the court of the mighty MacKenzie clan, Jamie is a pawn in the power struggle between his uncles: aging chieftain Colum, who demands his nephew’s loyalty—or his life—and Dougal, war chieftain of Clan MacKenzie, who’d sooner see Jamie put to the sword than anointed Colum’s heir. And then there is Claire Randall—mysterious, beautiful, and strong-willed, who appears in Jamie’s life to stir his compassion . . . and arouse his desire. But even as Jamie’s heart draws him to Claire, Murtagh is certain she’s been sent by the Old Ones, and Captain Randall accuses her of being a spy. Claire clearly has something to hide, though Jamie can’t believe she could pose him any danger. Still, he knows she is torn between two choices—a life with him, and whatever it is that draws her thoughts so often elsewhere. Step into the captivating, passionate, and suspenseful world of The Exile, and experience the storytelling magic of Diana Gabaldon as never before.",Comics & Graphic Novels,226,3,1,en
Six Days: the Incredible Story of D-Day's Lost Chapter,"Robert Venditti, Kevin Maurer",Vertigo,2020-05-19,"Six Days: The Incredible Story of D-Day's Lost Chapter is an original graphic novel from DC Vertigo that tells the true story of a World War II battle that took place in the small village of Graignes, France, for six days and the people who survived to tell the tale. June 1944. World War II. D-Day. 182 members of the U.S. 82nd Airborne Division parachute into the French countryside--a full eighteen miles southeast of their intended target. In the worst mis-drop of the D-Day campaign, a group of soldiers are rattled to find themselves even deeper behind enemy lines than anyone had intended. Miraculously, the citizens of Graignes vote to feed and shelter the soldiers, knowing that the decision would bring them terrible punishment if their efforts were to be discovered by the Germans. That day of reckoning comes faster than anyone could expect. As a small German militia passes through, the world's war comes to their remote town in the countryside, and for the the next six days, the small band of American paratroopers and French citizens must fight for their lives to hold back 2,000 enemy combatants. Six Days: The Incredible Story of D-Day's Lost Chapter is a true story of survival, loyalty, the brutality of war and a triumph of the human spirit so rarely brought to the comics form. Writers Kevin Maurer (#1 New York Times bestseller No Easy Day: The Firsthand Account of the Mission That Killed Osama Bin Laden) and Robert Venditti (Green Lantern)--whose uncle fought in the Battle of Graignes and is a key character in the tale--completed exhaustive archival research in preparation for this unbelievable untold story from World War II.",Comics & Graphic Novels,136,N/A,0,en
Made for Each Other,Paul D. Storrie,Graphic Universe,2011,"High school students Maria and Tom are immediately attracted to each other, but an envious monster named Hedy will stop at nothing to destroy their romance.",Juvenile Fiction,132,N/A,0,en
"Mise en scène, Acting, and Space in Comics",Geraint D'Arcy,Springer Nature,2020-07-31,"This book explores some of the less frequently questioned ideas which underpin comics creation and criticism. “Mise en scène” is a term which refers to the way in which visual elements work together to create meaning in comics. It is a term that comics have borrowed from cinema, which borrowed it in turn from theatre. But comics are not film and they are not cinema, so how can this term be of any use? If we consider comics to have mise en scène, should not we also ask if the characters in comics act like the characters on film and stage? In its exploration of these ideas, this book also asks what film and theatre can learn from comics.",Comics & Graphic Novels,143,N/A,0,en
Thomson Handbook,"David Blakesley, Jeffrey Laurence Hoogeveen",Wadsworth Publishing Company,2006-08,"THE THOMSON HANDBOOK, PREVIEW EDITION is an early look at the rhetorical handbook for the digital age. THE THOMSON HANDBOOK puts students' writing front and center with an innovative page format that keeps students' attention focused on their own writing and on activities, checklists, projects, and visual aids that help them write. The page design and innovative visuals make information about writing, reading, research, documentation, technology, and grammar easy for students to access and understand. To accomplish their writing tasks, students are taught to ground their rhetorical decisions in the specific context in which they are writing. As a further aid to writing and research, THE THOMSON HANDBOOK gives students more and better information on using technology than any other handbook. Technology Toolboxes throughout, as well as two dedicated parts of the book (Parts 5 and 6), teach students how to apply technology to their writing tasks, whether the task is to write a personal essay, a persuasive essay, a critical review, a photographic essay, a technology autobiography, a blog, a website, or more than twenty other different kinds of writing projects.",Education,1108,N/A,0,en
Jew Gangster,Joe Kubert,Vertigo,2011-05-17,"From legendary creator Joe Kubert comes this moving coming-of-age story set within Depression-era New York City. Ruby is a handsome young man growing up in a poor Brooklyn Jewish family. When Ruby falls in with a local mobster called Monk, his initial eagerness to make a few dollars to support his saintly, hardworking parents ends up getting him in way over his head in the organized crime world. Now he's caught up in both a war between the Jewish and Italian mobs over unionizing factories and an affair with his dangerous mentor's gorgeous moll.",Comics & Graphic Novels,146,N/A,0,en
Business Periodicals Index,,N/A,2008,N/A,Business,2386,N/A,0,en
Reading Horizons,,N/A,2012,N/A,Reading,100,N/A,0,en
Naval History,,N/A,2015,N/A,Naval history,504,N/A,0,en
Literature for Today's Young Adults,"Kenneth L. Donelson, Alleen Pace Nilsen",Allyn & Bacon,2004,"Discusses young adults and what they read, the history of adolescent literature, literary genre, using and evaluating literature for the library and classroom, and censorship. Numerous bibliographies are included.",Education,506,N/A,0,en
The ALAN Review,,N/A,2002,N/A,Youth,388,N/A,0,en
The Three Musketeers Graphic Novel,Alexandre Dumas,Saddleback Educational Publishing,2010-08-27,"Themes: Adapted Classics, Low Level Classics, Graphic Novels, Illustrated, Alexandre Dumas, Fiction, Tween, Teen, Young Adult, Hi-Lo, Hi-Lo Books, Hi-Lo Solutions, High-Low Books, Hi-Low Books, ELL, EL, ESL, Struggling Learner, Struggling Reader, Special Education, SPED, Newcomers, Reading, Learning, Education, Educational, Educational Books. These literary masterpieces are made easy and interesting. This series features classic tales retold with color illustrations to introduce literature to struggling readers. Each 64-page eBook retains key phrases and quotations from the original classics. This story exemplifies camaraderie and the loyalty the musketeers had to their king, queen, and country. The main characters; Athos, Porthos, and Aramis, the adventurous three musketeers, later joined by d'Artagnan, all unite in their dedication to the defense of France and the destruction of Lady de Winter, ""Milady,"" the conniving spy of Cardinal Richelieu and wicked murderer of Constance Bonacieux, the loyal seamstress and friend of the French Queen.",Young Adult Fiction,66,N/A,0,en
FARSCAPE UNCHARTED TALES: D'ARGO'S QUEST,"Rockne S. O'Bannon, Keith R. A. DeCandido",BOOM! Studios,2011-05-03,"Fan favorite Ka D'argo lives on — only in this pulse-pounding FARSCAPE graphic novel revealing even more of the tragic, untold past of the acclaimed science fiction series FARSCAPE! Written by FARSCAPE’s Keith R.A. DeCandido and Executive Produced by show creator Rockne S. O’Bannon. Our tragic tale takes place after the third season of FARSCAPE! Follow D’Argo as he tracks down his wife’s killer to exact his revenge.",Comics & Graphic Novels,0,N/A,0,en
The New Advocate,,N/A,2003,N/A,Children,260,N/A,0,en
A Christmas Carol the Graphic Novel: Quick Text,Charles Dickens,"Classical Comics, Limited",2008-11,A graphic novel adaptation of Charles Dickens's novel in which a miser learns the true meaning of Christmas when three ghostly visitors review his past and foretell his future.,Comics & Graphic Novels,0,N/A,0,en
Shades of Gray Comics and Stories,Jimmy Gownley,N/A,2006,N/A,"Comic books, strips, etc",342,N/A,0,en
Girl Comics,,Marvel,2011-03-23,"Marvel is proud to bring you a celebration of amazing women in comics with a brand-new anthology created entirely by the most talented and exciting women working in comics today, including Ann Nocenti (DAREDEVIL), Amanda Conner (Power Girl), Laura Martin (SECRET INVASION), G. Willow Wilson (Air), Devin Grayson (Nightwing), Stephanie Buscema (WEB OF SPIDER-MAN), and more! With stories featuring your favorite Marvel characters, from the Punisher to Mary Jane, don't miss what will be one of the most talked-about series of the year! Collecting: Girl Comics #1-3",Comics & Graphic Novels,0,N/A,0,en
The Greenwood Guide to American Popular Culture,"M. Thomas Inge, Dennis R. Hall",Greenwood,2002-11-30,"This unique, abundantly illustrated set features essay-length chapters on the many forms, genres, and themes of popular culture.",Social Science,576,N/A,0,en
#05 Nightmare on Zombie Island,Paul D. Storrie,Graphic Universe ™,2008-01-01,Another book in the graphic novel series which lets the reader create the action by choosing which plot path to follow.,Juvenile Fiction,116,2,1,en
Kentucky Libraries,,N/A,2003,N/A,Libraries,384,N/A,0,en
School Library Journal,,N/A,2006,N/A,Children's libraries,690,N/A,0,en
What'd I Miss?,R. Alan Brooks,N/A,2021-08-04,"A collection of the first few years of ""What'd I Miss?"", R. Alan Brooks and Cori Redford's weekly comic for The Colorado Sun. Exploring current events, politics, and human interaction through the eyes of two unlikely friends, the comic is anthologized here for the first time. In 2021, ""What'd I Miss?"" won an award from the Society of Professional Journalists.",,156,N/A,0,en
Courage,Raina Telgemeier,Les editions Scholastic,2019-11,"See below for English description. Une vraie histoire de Raina Telgemeier, la bédéiste à succès de Souris!, Soeurs, Drame et Fantômes. Un soir, Raina se réveille avec des maux d'estomac. Comme sa mère en souffre aussi, elle se dit que c'est probablement une gastro. Raina retourne à l'école où elle vit les mêmes hauts et bas que d'habitude. Elle se rend compte que ses problèmes d'estomac coïncident avec ses inquiétudes envers la nourriture, l'école et les amitiés changeantes. Que se passe-t-il donc? Raina Telgemeier nous revient avec une histoire personnelle à la fois réfléchie, charmante et drôle. Elle met l'accent sur le passage à l'adolescence et le courage qu'il faut trouver pour faire face à nos peurs et les surmonter. A true story from Raina Telgemeier, the #1 New York Times bestselling, multiple Eisner Award-winning author of Souris!, Soeurs, Drame, and Fantômes. Raina wakes up one night with a terrible upset stomach. Her mom has one, too, so it's probably just a bug. Raina eventually returns to school, where she's dealing with the usual highs and lows: friends, not-friends, and classmates who think the school year is just one long gross-out session. It soon becomes clear that Raina's tummy trouble isn't going away... and it coincides with her worries about food, school, and changing friendships. What's going on? Raina Telgemeier once again brings us a thoughtful, charming, and funny true story about growing up and gathering the courage to face -- and conquer -- her fears. Original title: Guts",,224,N/A,0,fr
Cases in Strategic Management,Paul W. Beamish,McGraw-Hill Ryerson,2002,"A strong indigenous case book with a case blend that reflects the Canadian business reality (some international, some not for profit, some small business). This text is now packaged in two volumes (the text and readings volume is planned for 2002) to better meet the needs of this market by providing just the material they need or a flexible package of two volumes.",Business & Economics,548,N/A,0,en
Seconds,Bryan Lee O'Malley,Ballantine Group,2014-07-15,"#1 NEW YORK TIMES BESTSELLER • NAMED ONE OF THE BEST BOOKS OF THE YEAR BY USA TODAY AND THE DAILY PLANET The highly anticipated new standalone graphic novel from Bryan Lee O’Malley, author and artist of the hugely bestselling Scott Pilgrim graphic novel series Katie’s got it pretty good. She’s a talented young chef, she runs a successful restaurant, and she has big plans to open an even better one. Then, all at once, progress on the new location bogs down, her charming ex-boyfriend pops up, her fling with another chef goes sour, and her best waitress gets badly hurt. And just like that, Katie’s life goes from pretty good to not so much. What she needs is a second chance. Everybody deserves one, after all—but they don’t come easy. Luckily for Katie, a mysterious girl appears in the middle of the night with simple instructions for a do-it-yourself do-over: 1. Write your mistake 2. Ingest one mushroom 3. Go to sleep 4. Wake anew And just like that, all the bad stuff never happened, and Katie is given another chance to get things right. She’s also got a dresser drawer full of magical mushrooms—and an irresistible urge to make her life not just good, but perfect. Too bad it’s against the rules. But Katie doesn’t care about the rules—and she’s about to discover the unintended consequences of the best intentions. From the mind and pen behind the acclaimed Scott Pilgrim series comes a madcap new tale of existential angst, everyday obstacles, young love, and ancient spirits that’s sharp-witted and tenderhearted, whimsical and wise. Praise for Seconds “The cartoonist, best known for the Scott Pilgrim series, delivers one of the most enjoyable reads I’ve had all year with this magical graphic novel. I dare you to not read it all in one sitting.”—Whitney Matheson, USA Today “Seconds arrives with high expectations, and it meets them all, delivering the style and humor of [Bryan Lee] O’Malley’s past works with greater emphasis on mood, detail, and complex character relationships.”—The A.V. Club “Richly imagined and vibrantly drawn, Seconds is a funny, surprising, and enchanting read.”—Publishers Weekly “In Seconds, Bryan Lee O’Malley plays the angst of youth against the fabric of a larger epic. In doing so, he enriches both. A great ride!”—Guillermo del Toro “Bryan Lee O’Malley’s Seconds is adorable, haunting, funny, and beautiful. A perfect recipe for a great graphic novel.”—Scott McCloud, author of Understanding Comics",Comics & Graphic Novels,335,3.5,3,en
D-Day,Robert Piotrowski,N/A,2007-03,"""June 6, 1944. The Greatest attack of World War II is about to begin. The mission will test the courage of young men as never before. Are they ready?""--Page 4 of cover",Readers (Middle school),0,N/A,0,en
"Comics Buyer's Guide Annual, 1994",Maggie Thompson,N/A,1993,N/A,Antiques & Collectibles,98,N/A,0,en
Samaris,Benoît Peeters,Obscure Cities,2017,"""Samaris is the first volume of the chronicles of The Obscure Cities, published as a graphic novel in 1983 in French and published for the first time in English in 1987 as The Great Walls of Samaris. This edition, marking the 30th anniversary of the original English language publication, features an expanded main story, an all-new creator-approved translation, and new coloring. The book also contains the never before published-in-English ""THE MYSTERIES OF PAHRY,"" a THE OBSCURE CITIES story, originally published in four parts, three in the French comics magazine, A Suivre, from 1987 through 1989, and in the December 1994 issue of Macadam-plus""--Provided by publisher",COMICS & GRAPHIC NOVELS,0,N/A,0,en
The Washington Post Index,,N/A,2009,N/A,Washington post,1418,N/A,0,en
Library Media Connection,,N/A,2003,N/A,Children,652,N/A,0,en
Comics Values Annual 2002,Alex G. Malloy,N/A,2002-02,"Attract comic book collectors like a magnet Packed with nearly 100,000 classic and contemporary comics and more than 1,000 illustrations, collectors will find updated listings and prices for Acclaim, Classics Illustrated, Dark Horse, D.C., Marvel and much more. Special sections are devoted to the highly collectible Golden Age, Color Comics, Black & White Comics, and Underground Comics. Each listing is cross-referenced and includes issue number, title, date, artist and current collector value in US dollars. Collectors can accurately evaluate and value their collections with the grading guide, current market report and tips for buying, selling, and preserving comic books.",Antiques & Collectibles,818,N/A,0,en
Kliatt Young Adult Paperback Book Guide,,N/A,2005,N/A,Best books,394,N/A,0,en
The New York Times Index,,N/A,2007,N/A,Indexes,1876,N/A,0,en
Inks,,N/A,1996,N/A,Caricatures and cartoons,324,N/A,0,en
William Tell,Paul D. Storrie,Graphic Universe,2009,"Retelling, in graphic form, of the legend of William Tell, who was given the choice of shooting an apple off his son's head, or dying along with his son.",Juvenile Fiction,52,N/A,0,en
Yu the Great,Paul D. Storrie,N/A,2007,N/A,,48,N/A,0,en
Celebrating Research,"Philip N. Cronenwett, Kevin Osborn, Samuel Allen Streit",N/A,2007,"""ARL has published a book and Web site profiling selected rare and special collections in major research libraries of North America, Celebrating Research: Rare and Special Collections from the Membership of the Association of Research Libraries. The compendium is a sampling of the abundance and variety of collections available for use. Special collections have been broadly construed to encompass distinctive, rare and unique, emerging media, born-digital, digitized, uncommon, non-standard, primary, and heritage materials. Celebrating Research includes 118 collection profiles, each from a different ARL member library. Each profile is illustrated with color photographs and tells a story of a single collection, recounting how the resources were acquired and developed. The compilation is rich with examples of how research libraries are engaging different communities to deliver library services and encourage the use of such distinctive collections. Also included is an introductory essay by British rare book expert Nicolas Barker and an appendix that provides a broad description of each library's special collection holdings and pertinent contact information. The book contains a detailed index; the Web site provides a search engine. The volume is the result of a collaborative effort among ARL member libraries on the occasion of the Association's 75th anniversary. It was edited by Philip N. Cronenwett, Special Collections Librarian Emeritus, Dartmouth College Library; Kevin Osborn, Research & Design Ltd.; and Samuel A. Streit, Director for Special Collections, Brown University Library.""--Publisher's website.",Language Arts & Disciplines,326,N/A,0,en
When Commas Meet Kryptonite,"Michael Bitz, Michael Eric Bitz",N/A,2010-04-30,"This definitive book presents the newest research linking graphic narratives and literacy learning, as well as the tools teachers will need to make comic book projects a success in their classrooms. The Comic Book Project (www.comicbookproject.org) is an internationally celebrated initiative where children plan, write, design, and publish original graphic narratives in diverse media and formats. In one accessible resource, Bitz presents a comprehensive program that is just as fun for teachers as it is for students. Teachers will learn how to incorporate socially relevant materials and instruction into daily activities, how to differentiate instruction across the K–12 curriculum, and much more. This informative, hands-on book: Advances a creative approach to teaching core literacy skills, including narrative construction, spelling, publication, and assessment. Includes adaptable lesson plans and examples of professionally published and student-created comics. Details classroom applications and resources to help teachers launch their own comic book clubs.",Comics & Graphic Novels,198,N/A,0,en
Comic-book Superstars,"Don Thompson, Maggie Thompson",N/A,1993,"Meet the writers, artists, colorists, and letters who bring the stories to life. This book offers wide page margins for autographs and sketches. It's perfect for comics conventions, signings and store appearances.",Antiques & Collectibles,260,N/A,0,en
Faster Than a Speeding Bullet,Stephen Weiner,Nantier Beall Minoustchine Publishing,2003,"Introduction by Will Eisner, edited by Chris Couch. It took a few years of false starts, but now it's official: the graphic novel form is the fastest growing new area in publishing. Stephen Weiner (author of The 101 Best Graphic Novels), grabs hold of this rising meteor to offer his readers a historical tour of this format with a bit of background on comics as a whole.",Comics & Graphic Novels,88,N/A,0,en
Bulletin of Bibliography,,N/A,1997,N/A,Bibliography,842,N/A,0,en
World Literature Today,,N/A,2007,N/A,Bibliography,592,N/A,0,en
Red Storm Rising,Tom Clancy,Penguin,1987-07-01,"From the author of the Jack Ryan series comes an electrifying #1 New York Times bestseller—a standalone military thriller that envisions World War 3... A chillingly authentic vision of modern war, Red Storm Rising is as powerful as it is ambitious. Using the latest advancements in military technology, the world's superpowers battle on land, sea, and air for ultimate global control. It is a story you will never forget. Hard-hitting. Suspenseful. And frighteningly real. “Harrowing...tense...a chilling ring of truth.”—TIME",Fiction,740,4.5,7,en
