Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Commonwealth Register,,N/A,1994,N/A,Delegated legislation,398,N/A,0,en
New York Real Estate Exam Review,Eileen Taus,Dearborn Real Estate,2003-10,"Prepare your salesperson and broker students for their licensing exams with this self paced workbook based on the New York State Board of Real Estate content outline. Recently updated, this comprehensive review follows the chapters of Modern Real Estate Practice in New York the state's leading salesperson and broker textbook. Highlights include: * Over 550 study questions written in New York examstyle will prepare students for the licensing exam. * Two salesperson and broker exams help studentsconquer test taking anxieties. * Test taking strategies explores the structure of theexam questions. * Q & A Topic Review covers the most important topicsfrom Modern Real Estate Practice in New Yorkthe state's leading salesperson and broker textbook.",Business & Economics,186,N/A,0,en
Oswal - Gurukul Accountancy Most Likely Question Bank : CBSE Class 12 for 2023 Exam,Oswal - Gurukul,Oswal Publishers,2022-06-10,N/A,Education,806,N/A,0,en
"Cracking the GMAT with 2 Practice Tests, 2014 Edition",Princeton Review,Princeton Review,2013-07-16,"THE PRINCETON REVIEW GETS RESULTS. Get all the prep you need to ace the GMAT with 2 full-length practice tests, coverage of all GMAT topics, and extra practice online. This eBook version of Cracking the GMAT has been specially formatted for on-screen viewing with cross-linked questions, answers, and explanations. Inside the Book: All the Practice & Strategies You Need • Diagnostic exam sections to assess where you stand • Over 180 additional practice test questions sorted by difficulty • Complete subject review of all GMAT test topics • Drills for every section, from data sufficiency to reading comprehension • Step-by-step instruction on the Integrated Reasoning question types • Proven techniques like Process of Elimination and Plugging In The Answers for raising your score Exclusive Access to More Practice and Resources Online • 2 additional full-length practice exams • Instant score reports for all multiple-choice questions • Full answer explanations & free performance analysis • Extra math and verbal drills to hone your technique • Informational updates on the Integrated Reasoning section",Study Aids,705,N/A,0,en
FCC Record,United States. Federal Communications Commission,N/A,1990-12,N/A,Telecommunication,934,N/A,0,en
UGC NET economics unit-3 Statistics and Econometrics book with 500 question answer as per updated syllabus,DIWARAR EDUCATION HUB ,DIVAKAR  EDUCATION HUB ,2022-08-19,UGC NET economics unit-3,Business & Economics,366,N/A,0,en
Introduction to Tom Cruise,"Gilad James, PhD",Gilad James Mystery School,N/A,"Tom Cruise is a well-known American actor and producer. He was born on July 3rd, 1962 in Syracuse, New York. He grew up in poverty, with his father frequently absent due to his job as a salesman. Cruise was interested in acting from a young age and began pursuing it in high school. After a brief stint in college, he moved to New York City to pursue acting full-time. Cruise's breakthrough role came in the film Risky Business in 1983. He went on to star in a number of successful films throughout the 1980s and 1990s, including Top Gun, Rain Man, and Jerry Maguire. Cruise is known for his intense dedication to his craft and his willingness to perform his own stunts in action films. He has been nominated for three Academy Awards and has won three Golden Globe Awards. In addition to acting, he is also a prominent member of the Church of Scientology and has been involved in several controversies surrounding the organization. Despite these controversies, Cruise remains one of the most successful and well-known actors in Hollywood. Overall, Tom Cruise's career has spanned decades and he has become a household name in the entertainment industry. He has starred in a wide range of films and has been praised for his acting abilities and dedication to his craft. Despite some personal controversies, many fans continue to support him and eagerly anticipate his future projects.",Performing Arts,58,N/A,0,en
Law for CA-PCC/IPC,Tulsian P.C. & Tulsian Bharat,S. Chand Publishing,2010,Introduction  Tearing And Cutting  Special Effects With Paper  Fixing Paper Down  The World Of Paper  Step By Step  Working With Colour  Exploring Tone  Marbling And Rubbing  Working With Photos  Photomontage  Drawing With Collage  Working With Fabric  Three -Dimensional Collage  A Diary In Collage  Gifts And Presentation  Practical Tips  Index,Study Aids,871,N/A,0,en
Occupational Outlook Quarterly,,N/A,1966,N/A,Occupations,294,N/A,0,en
IB ACIO Grade II/Executive Exam 2023 (English Edition) - 10 Practice Tests and 5 Previous Year Papers (1500 Solved Objective Questions),EduGorilla Prep Experts,EduGorilla Community Pvt. Ltd.,N/A,• Best Selling Book in English Edition for IB ACIO Grade II / Executive Exam with objective-type questions as per the latest syllabus given by the Ministry of Home Affairs (MHA). • IB ACIO Grade II / Executive Exam Preparation Kit comes with 10 Practice Tests and 5 Previous Year Papers) with the best quality content. • Increase your chances of selection by 16X. • IB ACIO Grade II / Executive Exam Prep Kit comes with well-structured and 100% detailed solutions for all the questions. • Clear exam with good grades using thoroughly Researched Content by experts.,Education,167,N/A,0,en
23 Practice Sets for IBPS RRB Officer Scale 1 Preliminary & Mains Exam with 4 Online Tests 4th Edition,Disha Experts,Disha Publications,2019-04-24,"23 Practice Sets for IBPS RRB Officer Scale 1 Preliminary Exam is written exclusively for the New pattern Prelim Exam being conducted by IBPS for recruitment in RRB Officer Scale 1 segment. The book provides 23 Practice Sets - 19 (17 in Book + 2 Online) for the Preliminary Exam & 4 (2 in Book + 2 Online) for the Mains Exam. Each of the Prelim Tests contains the 2 sections - Reasoning Ability and Quantitative Aptitude as per the latest pattern. Whereas each of the Mains Tests contains the 5 sections with option among English & Hindi Language as per the latest pattern. The solution to each Test is provided at the end of the book. This book will really help the students in developing the required Speed and Strike Rate, which will increase their final score in the exam.",Study Aids,221,N/A,0,en
COPPER SUN,NARAYAN CHANGDER,CHANGDER OUTLINE,2024-05-14,"THE COPPER SUN MCQ (MULTIPLE CHOICE QUESTIONS) SERVES AS A VALUABLE RESOURCE FOR INDIVIDUALS AIMING TO DEEPEN THEIR UNDERSTANDING OF VARIOUS COMPETITIVE EXAMS, CLASS TESTS, QUIZ COMPETITIONS, AND SIMILAR ASSESSMENTS. WITH ITS EXTENSIVE COLLECTION OF MCQS, THIS BOOK EMPOWERS YOU TO ASSESS YOUR GRASP OF THE SUBJECT MATTER AND YOUR PROFICIENCY LEVEL. BY ENGAGING WITH THESE MULTIPLE-CHOICE QUESTIONS, YOU CAN IMPROVE YOUR KNOWLEDGE OF THE SUBJECT, IDENTIFY AREAS FOR IMPROVEMENT, AND LAY A SOLID FOUNDATION. DIVE INTO THE COPPER SUN MCQ TO EXPAND YOUR COPPER SUN KNOWLEDGE AND EXCEL IN QUIZ COMPETITIONS, ACADEMIC STUDIES, OR PROFESSIONAL ENDEAVORS. THE ANSWERS TO THE QUESTIONS ARE PROVIDED AT THE END OF EACH PAGE, MAKING IT EASY FOR PARTICIPANTS TO VERIFY THEIR ANSWERS AND PREPARE EFFECTIVELY.",Technology & Engineering,63,N/A,0,en
UGC NET Law Unit-5 LAW OF TORTS AND CONSUMER PROTECTION book theory + 400 Question Answer as per Syllabus,DIWAKAR EDUCATION HUB,DIWAKAR EDUCATION HUB,2022-08-18,theory + MCQ of UGC NET Law Unit-5 LAW OF TORTS AND CONSUMER PROTECTION,Biography & Autobiography,118,N/A,0,en
E-Business and ERP,Murrell G. Shields,John Wiley & Sons,2004-03-15,"Proven strategies for companies seeking to accelerate an ERP implementation Almost all large and midsize corporations worldwide will be involved in implementing enterprise resource planning and/or e-business applications over the next two to three years. This is the only book that discusses how to implement a rapid ERP system and shows how e-business is impacted by the implementation of an ERP system. This book also provides valuable tried and true methods of keeping the project under or within budget. A quality ERP transaction foundation is a prerequisite for taking advantage of many of the new e-business opportunities that executives have placed high on their list of priorities. This valuable guide examines the strengths and weaknesses of ERP and shows when rapid implementation is not appropriate. The book also provides outsourcing alternatives and the use of application service alternatives, and shows how e-business is impacted by the implementation of an ERP system. Murrell G. Shields (McLean, VA) is the Director of Management Solutions and Services and National Leader of Technology and Infrastructure Services at Deloitte & Touche.",Business & Economics,287,N/A,0,en
Business Wargames,Barrie G. James,Taylor & Francis,1985,"First Published in 1985. Routledge is an imprint of Taylor & Francis, an informa company.",Business & Economics,256,N/A,0,en
Building Business Solutions,"Ronald G. Ross, Gladys S. W. Lam",N/A,2011,N/A,Strategic planning,304,N/A,0,en
Family Business Models,"A. Gimeno, G. Baulenas, J. Coma-Cros",Springer,2010-05-13,"An exceptional new work on family business, showing how to maintain a balanced relationship between the family and the company, and ensure satisfactory business results. This roadmap helps the reader to build better managed and more stable family firms.",Business & Economics,199,N/A,0,en
"Entrepreneurship, Innovation and Business Clusters",Panos G. Piperopoulos,"Gower Publishing, Ltd.",2012,"In Entrepreneurship, Innovation and Business Clusters, Dr Panos Piperopoulos provides a comprehensive introduction to what entrepreneurship is all about, how and why entrepreneurs innovate and how innovation systems operate. Acknowledging that what are now known as small and medium enterprises (SMEs) constitute the backbone of most economies, the author then examines in depth the characteristics of SMEs and the crucial role played by the owners and entrepreneurs who innovate to ensure the survival and continued growth of their firms.",Business & Economics,242,N/A,0,en
Principles of the Business Rule Approach,Ronald G. Ross,Addison-Wesley Professional,2003,"The idea of Business Rules has been around for a while. Simply put, a Business Rule is a statement that defines or constrains some aspect of the business. In practice they are meant to reduce or eliminate the delays, waste, and frustration associated with the IT department having to be involved with almost every action affecting an organization's information systems. The advent of Web services has created renewed interest in them. There are now several well established rules-based products that have demonstrated the effectiveness of their use. But until now there has not been a definitive guide to Business Rules. Ron Ross, considered to be the father of Business Rules, will help organizations apply this powerful solution to their own computer system problems. This book is intended to be the first book that anyone from an IT manager to a business manager will read to understand what Business Rules are, and what how they can be applied to their own situation.",Business & Economics,404,5,3,en
A Lapsed Anarchist's Approach to Building a Great Business,Ari Weinzweig,Zingerman's Press,2010-10-15,"The first in a series of books by Zingerman's co-founding partner Ari Weinzweig examines the basic building blocks of the culture and structure we know now as Zingerman's. These approaches are applicable whether you're running a law office, a library, a restaurant, a record label, a software firm, or an organic farm. They are the behind-the-scenes ""secret"" stuff that goes into making a very special, sustainable business of any kind. Inc. Magazine calls it one of the Best Books for Business Owners.",,361,N/A,0,en
"Public Utility Holding Company Act of 1935, as Amended Oct. 15, 1970",United States,N/A,1971,N/A,Holding companies,44,N/A,0,en
Investigation of Concentration of Economic Power,United States. Temporary National Economic Committee,N/A,1939,N/A,Big business,2464,N/A,0,en
Code of Federal Regulations,,N/A,1968,N/A,Administrative law,1552,N/A,0,en
1980 Census of Population,,N/A,1983,N/A,Missouri,662,N/A,0,en
Registry of Minority Contractors and Housing Professionals,United States. Department of Housing and Urban Development. Office of the Assistant Secretary for Equal Opportunity,N/A,1973,N/A,Construction industry,942,N/A,0,en
Investigation of Concentration of Economic Power,United States. Congress. House. Temporary National Economic Committee,N/A,1940,N/A,United States,1840,N/A,0,en
Kill Or Be Killed,Robert Scott,Kensington Books,2004-09,"Recreates the horrific events in May of 1998 when Norman Daniels and Dale Gordon, believing that they were to be inducted into a secret organization comprised of assassins called the Company, killed their friend's pregnant wife to prove their worth. Original.",True Crime,372,N/A,0,en
The Northwestern Reporter,,N/A,1892,N/A,"Law reports, digests, etc",2336,N/A,0,en
Title 29 - Labor (Parts 1927-END),Federal Register,ProStar Publications,2006-07,N/A,Law,1102,N/A,0,en
Lynch V. Commissioner of Internal Revenue,,N/A,1954,N/A,,196,N/A,0,en
Federal Register,,N/A,1960-12,N/A,Delegated legislation,720,N/A,0,en
Bankable Business Plans,Edward G. Rogoff,Rowhouse Publishing,2007,"This book guides readers through a very comprehensive, step-by-step process to produce professional-quality business plans to attract the financial backing entrepreneurs need, no matter what their dream.",Business & Economics,284,N/A,0,en
Hearings,United States. Congress Senate,N/A,1940,N/A,,2800,N/A,0,en
Annual Report of the Secretary of State ...,Ohio. Secretary of State,N/A,1899,"1868-1909/10, 1915/16- include the Statistical report of the secretary of state in continuation of the Annual report of the commissioner of statistics.",Ohio,868,N/A,0,en
Congressional Record,United States. Congress,N/A,1904,N/A,Law,1012,N/A,0,en
"The City of Detroit, Michigan, 1701-1922;",Clarence Monroe Burton,N/A,1922,N/A,Detroit (Mich.),1020,N/A,0,en
"History of Kossuth and Humbolt Counties, Iowa",,N/A,1884,N/A,Humboldt County (Iowa),900,N/A,0,en
1980 Census of Population and Housing,,N/A,1983,N/A,Housing,716,N/A,0,en
Wiley Series 7 Securities Licensing Exam Review 2020 + Test Bank,Wiley,John Wiley & Sons,2020-03-31,"The go-to guide to acing the Series 7 Exam! The most comprehensive guide to the Series 7 exam in the marketplace includes a self-directed study guide with all the most essential information to becoming a stockbroker. Areas covered include: Stocks, Debt Securities, Investment Banking, Securities Markets, Taxes, Securities Analysis, Self-Regulatory Organizations (SRO's), Mutual Funds and Investment Companies, Annuities, Margin, Options, Money Market Instruments, Direct Participation Programs and Municipal Securities. There is no prerequisite exam for the FINRA Series 7, however, test takers will be required to take the Series 63 or Series 66 as co-requisite exams. The Series 7 exam is made up of 260 multiple-choice questions of which 10 are experimental. Each student will be given a total of 6 hours for the exam (3 hours for each half). A grade of 72 is considered passing. This book includes multiple practice exams to help test takers improve their scores. The General Securities Representative Examination (Series 7) is an entry-level examination that qualifies the individual for registration with all self-regulatory organizations to trade, promote, and sell: Public offerings and/or private placements of corporate securities (stocks and bonds) rights warrants mutual funds money market funds unit investment trusts REITS asset-backed securities mortgage-backed securities options options on mortgage-backed securities municipal securities government securities repos and certificates of accrual on government securities direct participation programs securities traders venture capital ETFs hedge funds",Business & Economics,640,1,1,en
Printers' Ink,,N/A,1908,N/A,Advertising,1292,N/A,0,en
The Jurist,,N/A,1842,N/A,Law,1482,N/A,0,en
International Index to Periodicals,,N/A,1924,"An author and subject index to publications in fields of anthropology, archaeology and classical studies, economics, folklore, geography, history, language and literature, music, philosophy, political science, religion and theology, sociology and theatre arts.",Humanities,1528,N/A,0,en
Human Resource Management in Early Internationalised SMEs,"Joanna Purgał-Popiela, Urban Pauli, Aleksy Pocztowski",Taylor & Francis,2023-01-25,"Small- and medium-sized enterprises (SMEs) are increasingly viewed as valuable contributors to the global economy, which translates into their importance in business literature and academic research. Recent studies suggest that there exists a substantial variety of international activities pursued by SMEs expanding abroad, with a prominent presence of early internationalised enterprises, including born global. Despite the acknowledgement of the importance of human capital for SME internationalisation, there is a persistent knowledge gap concerning HR practices in this context. Until now, researchers investigating the accelerated internationalisation of SMEs have focused either on the human capital of decision-makers or selected attributes of employees, although these have only been at the pre-entry or entry stages. Thus, activities performed after entering foreign markets remain. This book attempts to reduce this gap and contribute to the body of knowledge concerning HR practices in early internationalised SMEs with an emphasis on the post-entry phase. By taking such an approach, this volume integrates two streams of research: HRM in the SMEs and international business. It provides managers of SMEs with useful information on dealing with internationalisation-related challenges by means of various practices including work structuring, recruitment and selection, training and development, employee appraisal and remuneration, and performance management. The discussion of these issues is based upon data from a survey conducted in 200 SMEs and case studies exemplifying HR practices in early internationalised small and medium enterprises. It offers academic researchers, postgraduate students, and reflective practitioners a state-of-the-art overview of managing human resources in small and medium enterprises expanding internationally, including both accelerated and incremental paths.",Business & Economics,95,N/A,0,en
Code of Federal Regulations,United States. Internal Revenue Service,N/A,2008,"Special edition of the Federal register, containing a codification of documents of general applicability and future effect as of April 1 ... with ancillaries.",Government publications,940,N/A,0,en
Wiley FINRA Series 10 Exam Review 2017,Wiley,John Wiley & Sons,2017-02-24,"The go-to guide to acing the Series 10 Exam! Passing the General Securities Sales Supervisor Qualification Exam (Series 9 and 10) qualifies an individual to supervise sales activities in corporate, municipal, and option securities; investment company products; variable contracts; and direct participation programs. The exam covers hiring, qualification, and continuing education; supervision of accounts and sales activities; conduct of associated persons; recordkeeping requirements; and municipal securities regulation. All candidates must have passed the Series 7 Exam before taking the Series 10. Created by the experts at The Securities Institute of America, Inc., Wiley Series 10 Exam Review 2017 arms you with everything you need to pass this four-hour, 145-question test. Designed to help you build and fine-tune your knowledge of all areas covered in the exam and to guarantee that you're prepared mentally and strategically to take the test, it provides: Dozens of examples Assorted practice questions for each subject area covered in the exam Priceless test-taking tips and strategies Helpful hints on how to study for the test, manage stress, and stay focused Wiley Series 10 Exam Review 2017 is your ticket to passing the Series 10 test on the first try—with flying colors!",Business & Economics,413,N/A,0,en
Wiley Series 10 Exam Review 2016 + Test Bank,Securities Institute of America,John Wiley & Sons,2015-12-21,"The go-to guide to acing the Series 10 Exam! Passing the General Securities Sales Supervisor Exam (Series 9 and 10) qualifies an individual to supervise sales activities in corporate, municipal, and option securities; investment company products; variable contracts; and direct participation programs. The exam covers hiring, qualification, and continuing education; supervision of accounts and sales activities; conduct of associated persons; recordkeeping requirements; and municipal securities regulation. All candidates must have passed the Series 7 Exam before taking the Series 10. Created by the experts at The Securities Institute of America, Inc., Wiley Series 10 Exam Review 2016 arms you with everything you need to pass this four-hour, 145-question test. Designed to help you build and fine-tune your knowledge of all areas covered in the exam and to guarantee that you're prepared mentally and strategically to take the test, it provides: Dozens of examples Assorted practice questions for each subject area covered in the exam Priceless test-taking tips and strategies Helpful hints on how to study for the test, manage stress, and stay focused Wiley Series 10 Exam Review 2016 is your ticket to passing the Series 10 test on the first try—with flying colors! Visit www.wileysecuritieslicensing.com for more information. The Securities Institute of America, Inc. helps thousands of securities and insurance professionals build successful careers in the financial services industry every year. Our securities training options include: Onsite classes Private tutoring Classroom training Interactive online video training classes State-of-the-art exam preparation software Printed textbooks Real-time tracking and reporting for managers and training directors As a result, you can choose a securities training solution that matches your skill level, learning style, and schedule. Regardless of the format you choose, you can be sure that our securities training courses are relevant, tested, and designed to help you succeed. It is the experience of our instructors and the quality of our materials that make our courses requested by name at some of the largest financial services firms in the world. To contact The Securities Institute of America, visit us on the web at www.SecuritiesCE.com or call 877-218-1776.",Business & Economics,350,N/A,0,en
German and English,Felix Flügel,N/A,1891,N/A,English language,954,N/A,0,en
International Business,"Riad A. Ajami, G. Jason Goddard",M.E. Sharpe,2013-10-10,"The new and updated edition of this widely-used text is equally useful for undergraduate and graduate students of international business. Its student-friendly format, detailed coverage of classic and timely topics, and extensive use of case studies make it widely adaptable for different level courses, as well as for educators who prefer either a case study or lecture approach. Online instructor materials are available to adopters.",Business & Economics,465,N/A,0,en
Wiley Series 7 Securities Licensing Exam Review 2019 + Test Bank,Wiley,John Wiley & Sons,2018-12-11,"The most comprehensive guide to the Series 7 exam in the marketplace includes a self-directed study guide with all the most essential information to becoming a stockbroker. Areas covered include: Stocks, Debt Securities, Investment Banking, Securities Markets, Taxes, Securities Analysis, Self-Regulatory Organizations (SRO's), Mutual Funds and Investment Companies, Annuities, Margin, Options, Money Market Instruments, Direct Participation Programs and Municipal Securities. There is no prerequisite exam for the FINRA Series 7, however, test takers will be required to take the Series 63 or Series 66 as co-requisite exams. The Series 7 exam is made up of 260 multiple-choice questions of which 10 are experimental. Each student will be given a total of 6 hours for the exam (3 hours for each half). A grade of 72 is considered passing. This book includes multiple practice exams to help test takers improve their scores. The General Securities Representative Examination (Series 7) is an entry-level examination that qualifies the individual for registration with all self-regulatory organizations to trade, promote, and sell: Public offerings and/or private placements of corporate securities (stocks and bonds) rights warrants mutual funds money market funds unit investment trusts REITS asset-backed securities mortgage-backed securities options options on mortgage-backed securities municipal securities government securities repos and certificates of accrual on government securities direct participation programs securities traders venture capital ETFs hedge funds",Business & Economics,704,N/A,0,en
Wiley CPAexcel Exam Review 2015 Study Guide (January),O. Ray Whittington,John Wiley & Sons,2014-11-04,"The world's most effective CPA exam prep system – Regulation module Wiley CPAexcel Exam Review is the world's most trusted study guide for the Certified Public Accountant's exam – complete, comprehensive, and updated to align with the latest exam content. With 2,800 practice questions and solutions across four volumes, the unique modular format helps you organize your study program, zeroing in on areas that need work. This volume, Regulation, contains all current AICPA content requirements, providing total coverage of this section of the exam. You get the detailed outlines and study tips, simulation and multiple choice questions, and skill-building problems that have made this guide the most effective CPA prep system for over thirty years. The uniform CPA exam is updated annually to include new laws, regulations, and guidelines, so it's important that your study guide be up to date as well. Wiley CPAexcel Exam Review is updated annually to reflect the latest version of the exam, and is the number-one bestselling CPA study guide in the world because it provides full, comprehensive coverage of all exam content, and more practice questions than any other guide – many of which are taken directly from past exams. The unique format allows you to: Identify, target, and master problem areas section by section Learn how to logically build your knowledge stores for better recall Practice with thousands of sample questions taken from past exams Review all exam content, including the newest guidelines and regulations No one wants surprises on exam day, and thorough preparation is the key to successful performance. Whether you're embarking on a new study program, or just need a quick refresher before the exam, Wiley CPAexcel Exam Review is proven to be the most current, complete, comprehensive prep you can get.",Study Aids,926,N/A,0,en
Wiley CPAexcel Exam Review 2014 Study Guide,O. Ray Whittington,John Wiley & Sons,2013-11-08,"Everything today's CPA candidates need to pass the CPA Exam Published annually, this Regulation volume of the comprehensive four-volume paperback reviews all current AICPA content requirements in business environment and concepts. Many of the questions are taken directly from previous CPA exams. With 2,800 multiple-choice questions in all four volumes, these study guides provide all the information candidates need to master in order to pass the computerized Uniform CPA Examination. Its unique modular format helps you zero in on those areas that need more attention and organize your study program. Complete sample exam The most effective system available to prepare for the CPA exam—proven for over thirty years Timely—up-to-the-minute coverage for the computerized exam Contains all current AICPA content requirements in business environment and concepts Unique modular format—helps candidates zero in on areas that need work, organize their study program, and concentrate their efforts Comprehensive questions—over 2,800 multiple-choice questions and their solutions in the four volumes Guidelines, pointers, and tips—show how to build knowledge in a logical and reinforcing way Other titles by Whittington: Audit Sampling: An Introduction, Fifth Edition Wiley CPA Exam Review 2014 arms test-takers with detailed outlines, study guidelines, and skill-building problems to help candidates identify, focus on, and master the specific topics that need the most work.",Study Aids,926,N/A,0,en
Business to Business Marketing,"Biemans, Wim G. Biemans",McGraw-Hill Education,2010,"Marketing to organisations is a substantial and dynamic sector of marketing, yet its activities are hidden from view for most students. This new textbook opens up this fascinating and important world to readers, clearly explaining the parallels between business to business and consumer marketing, while also emphasising the unique concepts and practices developed for this field.Wim G. Biemans draws from more than two decades' experience teaching students and training marketing executives, firmly rooting all the concepts in real business contexts to create a fresh and engaging introductory text.",Business & Economics,362,N/A,0,en
Internal Revenue Cumulative Bulletin,United States. Internal Revenue Service,N/A,1983,N/A,Tax administration and procedure,816,N/A,0,en
Everything I Know About Business I Learned from the Grateful Dead,Barry Barnes,Business Plus,2011-11-02,"The Grateful Dead is one of the most popular bands of all time and they have enjoyed incredible relevance to this day. But let's admit it, they were not exactly poster boys for corporate America. In Everything I Know About Business I Learned From the Grateful Dead, Deadhead and business scholar Barry Barnes proves that the Dead's influence on the business world will turn out to be a significant part of their legacy. Without intending to, the band pioneered ideas and practices that were subsequently embraced by American corporations. And in this book Barnes shares the ten most innovative business lessons from the Dead's illustrious career, including: Creating and delivering superior customer value Incorporating and establishing a board of directors early on Founding a merchandising division Giving away your product for free to increase demand Above all, Barnes explains how the Dead were masters of what he calls ""strategic improvisation""-the ability to adapt to changing times and circumstances -- and that their success lay precisely in their commitment to constant change and relentless variation. For an extraordinary thirty years, the Dead improvised a business plan and realized their vision -- all while making huge profits. Everything I Know About Business I Learned From the Greatful Dead will show you how they did it -- and what your business can learn from their long, strange trip.",Business & Economics,127,N/A,0,en
The Business Playbook,Chris Ronzio,Lioncrest Publishing,2021-10-05,"Entrepreneur, CEO, or business leader: no matter your title, the success of your company is a responsibility-and weight-that lies squarely on your shoulders. In the beginning, increased control was an asset that bought you peace of mind. But now, without the structure your business needs to thrive, you're overworked, overwhelmed, and unsure of the path ahead. Fortunately, everything that makes your company work can be captured and put to work for you. In The Business Playbook, serial entrepreneur Chris Ronzio walks you through his proven framework for building a playbook: the profile of your business, the people who work in it, the policies that guide it, and the processes that operate it. He shows you how to codify your culture and create a living document that allows you to let go of day-to-day responsibilities and empower your team to run the business without you. If you want to build a company that doesn't rely on you putting in more hours, this book will show you the way.",,192,N/A,0,en
Everything I Needed to Know About Business ... I Learned from a Canadian,"Leonard Brody, David Raffa",John Wiley & Sons,2010-03-02,"""If you want to read about...fascinating can-do business builders by two razor-sharp doers themselves, this is the book. If you want to disprove the ugly myth that 'Canada' and 'entrepreneurial' do not compute in a single sentence, this is also the book. Open it up and get acquainted with a bevy of compelling characters who reveal how they've don it and get their tips on how you can do it, too."" —Edward Greenspon, Editor-in-Chief, The Globe and Mail ""I am neither a businessman an entrepreneur, but this book gave me practical ideas on how to better cope in an industry that, like so many others, is changing at the speed of light. Brody and Raffa chronicle some amazing and inspirational Canadian success stories and in doing so offer valuable lessons on how to harness teamwork, creativity and - above all - passion into any workplace."" —Scott White, Editor-in-Chief, The Canadian Press LEARN THE FINE ART OF MANAGEMENT FROM LEADERS ADN ENTREPRENEURS AROUND THE WORLD... ...ALL OF WHOM HAPPEN TO BE CANADIAN. Lessons on teamwork from Homer Simpson? World-renowned architect, Moshe Safdie, on organizational design? Joe Boxer, guerilla marketer? How can vision turn a single Toronto motel into the global luxury Four Seasons chain? Isadore Sharp shares his insights. How can anybody sell a multimillion-dollar pharmaceutical company in just one week? Leslie Dan Tells you how he did it. Everything I Needed to Know About Business...I Learned From a Canadian offers first-hand insights, experience, and best practices from twenty-four business and culture leaders, all of whom have achieved excellence in a particular area of business,at home and on the world stage. Some are household names, others are barely known outside their own industry, but they all share the secrets of their amazing success. New to this Second Edition are four brand new chapters on luminaries such as Stewart Butterfield, the mind behind Flickr; and Graydon Carter, Editor-in-Chief of Vanity Fair. With additional mini-profiles of four entrepreneurial up-and comers, this new edition offers more advice and inspiration than ever. Each chapter features ""5 Things You Need to Know"" - the essential lessons from the leaders and entrepreneurs who have been there and done it all. You'll learn the best of business wisdom, get practical advice on company building, and discover how to prosper in one of the most challenging market environments in history. This book offers management lessons that are as entertaining as they are instructive, all built around the deep thoughts and insights of leaders who are the best in business. The authors are graciously donating all of their profits from the sale of this book in Canada to young Canadian entrepreneurs who are trying to make our world a better place.",Business & Economics,387,N/A,0,en
"All I Need to Know about Business, I Learned from a Duck",Tom Porter,Dog Ear Publishing,2009-11,"What can top executives in American business possibly learn from lions and tigers and bears? In All I Need to Know about Business I Learned from a Duck Tom Porter encourages business leaders to extend their horizons of planning, organizing, managing and measuring the results of their efforts by utilizing Mother Nature as their guide and mentor. Like a rooster, his book is a wake up call that challenges owners and managers to rethink traditional business practices and to begin to run their personal lives and their businesses from an instinctual, restorative model that recognizes the interconnectedness of everything. All I Need to Know about Business I Learned from a Duck is an easy-to-understand book about how we can build successful businesses by mimicking the dignity, adaptability and balance found in the natural world. It's a ""back to basics"" book filled with practical examples and powerful one-page metaphors based upon principles and behaviors gleaned from wild animals and their environment. From the teamwork lessons we can learn from the humpback whales technique of ""bubble net feeding,"" to lessons in effective communication offered by honey bees, Porter re-frames customary management and business practices to foster a refreshingly new point of view. In Business Lessons from Nature you will be introduced to: The Chinese philosophy of five basic forms of energy (fire, earth, metal, water, wood) and how it can be utilized to enhance the way you vet and assess job applicants. How you can improve the success rate of change initiatives within your company by applying the principal that water flowing downhill follows the path of least resistance. How lessons learned from chameleons can improve the way you sell yourself, your products and your ideas. How you can gain a competitive advantage in the market by listening to the branding lessons provided by Giant Anteaters. Business Lessons from Nature will change your worldview. Never again will you separate business theory and practices from Mother Nature as you once did.""",Success in business,246,N/A,0,en
All I Really Need to Know in Business I Learned at Microsoft,Julie Weed,Diversion Books,2015-07-28,"""...an amazing quilt of insights about one of the greatest business organizations ever!"" —Dr. Stephen R. Covey, author of THE SEVEN HABITS OF HIGHLY EFFECTIVE PEOPLE How did Microsoft go from small company to global force? Veteran Microsoft manager Julie Weed takes you behind the scenes at one of the world's most successful companies to share the invaluable lessons she learned there when the company was young. Engaging and easy to read, this insider's guide to Microsoft's original strategies gives tips to improve all dimensions of professional life, from managing your career and managing a team all the way to managing your own business. These tips will help you put your career in high gear, no matter the industry, and offer the kind of down-to-earth sensibility that's missing from business primers. With humor and insight, Weed reveals what she learned from her teammates, her competitors, and her mistakes, pairing every piece of advice with glimpses into the day-to-day operations at Microsoft. In the new age of lean startups and tech-driven entrepreneurship, Julie Weed’s experiences at a young Microsoft make for required reading.",Business & Economics,202,N/A,0,en
