Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Fairy Tales and Society,Ruth B. Bottigheimer,University of Pennsylvania Press,1989-04,"This collection of exemplary essays by internationally recognized scholars examines the fairy tale from historical, folkloristic, literary, and psychoanalytical points of view. For generations of children and adults, fairy tales have encapsulated social values, often through the use of fixed characters and situations, to a far greater extent than any other oral or literary form. In many societies, fairy tales function as a paradigm both for understanding society and for developing individual behavior and personality. A few of the topics covered in this volume: oral narration in contemporary society; madness and cure in the 1001 Nights; the female voice in folklore and fairy tale; change in narrative form; tests, tasks, and trials in the Grimms' fairy tales; and folklorists as agents of nationalism. The subject of methodology is discussed by Torborg Lundell, Stven Swann Jones, Hans-Jorg Uther, and Anna Tavis.",Literary Criticism,331,N/A,0,en
The Expansion and Transformations of Courtly Literature,"Nathaniel B. Smith, Joseph Thomas Snow, International Courtly Literature Society",Athens : University of Georgia Press,1980-01-01,"This collection brings together twelve selected papers given at the Second Triennial Congress of the International Courtly Literature Society. Because the courtly ethos is the central phenomenon marking medieval vernacular literature, it provides a theme that serves as an ideological guide through the later Middle Ages and on into the Renaissance and as a framework for the essays collected in this volume.",Literary Criticism,235,N/A,0,en
Pure Thoughts,Darren B. Rankins,N/A,2002,N/A,Christian poetry,0,N/A,0,en
Gertrude and Alice,Diana Souhami,Phoenix,2000,"Gertrude Stein and Alice B. Toklas were the talk of Paris in the 1920s, photographed by Man Ray and Cecil Beaton, painted by Picasso, and written about by Hemingway. ""Illuminates Stein's personal and intimate life... informative and entertaining...possibly the first instance...in which the whole story of Gertrude and Alice 'comes out.' Highly recommended for literary collections in all academic and public libraries.""--Library Journal.""Perfect and witty...Souhami brings out the irreducible eccentricity of this particular marriage.""--Independent. ""A remarkable biographer.""--Sunday Tribune.",Biography & Autobiography,300,N/A,0,en
The Heart of Alkebulan (Africa),Daniel B. Henderson,N/A,1996,N/A,Poetry,78,N/A,0,en
EDGEWORTHS A STUDY OF LATER 18,Alice B. 1875 Paterson,N/A,2016-08-25,N/A,History,150,N/A,0,en
Elements of the Conic Sections,Rufus B. Howland,N/A,2017-08-23,N/A,History,76,N/A,0,en
Modern Slovak Prose,Robert B Pynsent,Palgrave Macmillan,1990-07-22,"Modern Slovak Prose is a collection of essays based on papers delivered at a symposium at the School of Slavonic and East European Studies. Although few major Slovak writers published during the 1970s 'normalisation' period after the Warsaw Pact intervention, Slovak literature did not stagnate like Czech literature. The essays in this volume cover the whole period from the death throes of socialist realism to the lively, sophisticated, cosmopolitan fiction of the late 1970s and 1980s. The cut-off date is 1988. All the prose writers considered important by the Slovaks themselves and by non-slovak scholars are covered: Tatarka, Jaros, Johan Ides, Ballek, Bednr, Dusek and so forth. The volume contains a survey introduction to Slovak fiction from the 1950s to the present. This book is the first to assess an area of east central European culture which has been virtually ignored in the West.",Language Arts & Disciplines,288,N/A,0,en
Teaching Resource B,"Holt, Rinehart and Winston Staff",N/A,1997,N/A,Education,204,N/A,0,en
ANCIENT EGYPT COLLECTION (Illustrated Edition),"George Rawlinson, Arthur Gilman, Gaston Maspero, Agnes Sophia Griffith Johns, E. A. Wallis Budge",e-artnow,2019-06-03,Musaicum Books presents to you a meticulously edited Ancient Egypt collection. This ebook has been designed and formatted to the highest digital standards and adjusted for readability on all devices. Contents: History of Ancient Egypt Archaeology of Ancient Egypt Literature of Ancient Egypt Mythology of Ancient Egypt Primary Sources of the Ancient Egyptian History The Book of the Dead Papyrus of Ani The Rosetta Stone Hymn to the Nile The Laments of Isis and Nephthys Great Hymn to Aten Hymn to Osiris-Sokar The Precepts of Ptah-Hotep The Victory of Ramses II Over the Khita An Account of the Battle of Megiddo Charm for the Protection of a Child Stories and Poems of Ancient Egypt Tale of the Doomed Prince The Magic Book The Dialogue of a Misanthrope with His Own Soul Ancient Egyptian Love Poems The Egyptian Book of Herodotus,History,904,N/A,0,en
Garden of Spices,"Flora B Nelson, Fannie Birdsall, Thomas Hiram Nelson",N/A,2017-05-30,"Garden of Spices - a choice collection for revival meetings, missionary meetings, rescue work, church and Sunday schools is an unchanged, high-quality reprint of the original edition of 1899. Hansebooks is editor of the literature on different topic areas such as research and science, travel and expeditions, cooking and nutrition, medicine, and other genres. As a publisher we focus on the preservation of historical literature. Many works of historical writers and scientists are available today as antiques only. Hansebooks newly publishes these books and contributes to the preservation of literature which has become rare and historical knowledge for the future.",,284,N/A,0,en
Global Traffic,"B. Sebek, S. Deng",Palgrave Macmillan,2015-10-11,This collection explores the relations between literature and the economy in the context of the unprecedented expansion of England's long distance trade in the early modern period.,Literary Criticism,287,N/A,0,en
The Columbia Guide to the Literatures of Eastern Europe Since 1945,Harold B. Segel,Columbia University Press,2003,"The Iron Curtain concealed from western eyes a vital group of national and regional writers. Marked by not only geographical proximity but also by the shared experience of communism and its collapse, the countries of Eastern Europe--Poland, Hungary, Albania, Romania, Bulgaria, and the former states of Yugoslavia, Czechoslovakia, and East Germany--share literatures that reveal many common themes when examined together. Compiled by a leading scholar, the guide includes an overview of literary trends in historical context; a listing of some 700 authors by country; and an A-to-Z section of articles on the most influential writers.",Education,692,N/A,0,en
Come to Me,Bodgan Rusev,Bulgarian Literature,2019-08-23,"Detailing the experience of coming of age in 1990s Bulgaria in the wake of the Soviet Union's collapse and the country's transition to parliamentary democracy, Rusev's novel delves into the drinking, drugging, partying life of Bulgarian youth of the period.",Fiction,96,N/A,0,en
"Contributions Towards an Index of Passages Bearing Upon the Topography of Jerusalem, from Writings Prior to the Eleventh Century",Alexander B. Macgrigor,N/A,2017-08-29,N/A,,112,N/A,0,en
NEW RUDIMENTS OF ARITHMETIC,James B. (James Bates) 1808-18 Thomson,Wentworth Press,2016-08-28,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",History,230,N/A,0,en
Chafing Dish Cookery,"Florence 1895- Brobeck, Esther B Aresty Collection of Rare B",Hassell Street Press,2021-09-09,"This work has been selected by scholars as being culturally important and is part of the knowledge base of civilization as we know it. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. To ensure a quality reading experience, this work has been proofread and republished using a format that seamlessly blends the original graphical elements with text in an easy-to-read typeface. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",,228,N/A,0,en
Pure Thoughts,Darren B. Rankins,Author House,2004-09-24,"Pure Thoughts, Volume Three is the third of four books written by Darren B. Rankins. This volume contains dreams, short stories and inspirational poetry which are all part of Darren’s testimony that God lives and directs our lives on a daily basis.",Religion,228,N/A,0,en
B,Monogram Book,N/A,2020-01-12,"This pink floral monogram notebook features the letter Monogram Initial Notebook for Women, Girls and School, Pink Floral - 110 Pages - Large (6 x 9 inches)",,112,N/A,0,en
A Treatise on Divine Contentment,Simeon Ashe,N/A,2012,N/A,Contentment,151,N/A,0,en
New Rudiments of Arithmetic:,James B. Thomson,N/A,2019-07-15,N/A,,232,N/A,0,en
Chitty's Collection of Statutes,"Great Britain, Joseph Chitty",N/A,1851,N/A,,1196,N/A,0,en
The Magisterial Formulist,George OKE,N/A,1868,N/A,,1102,N/A,0,en
Systematic Catalogue of Books in the Collection of the Mercantile Library Association of the City of New York,"New York (N.Y.). Mercantile Library Association, Mercantile Library Association of the City of New-York",N/A,1837,N/A,Classified catalogs,520,N/A,0,en
"Literary Gazette and Journal of Belles Lettres, Arts, Sciences, Etc","William Jerdan, William Ring Workman, Frederick Arnold, John Morley, Charles Wycliffe Goodwin",N/A,1835,N/A,,884,N/A,0,en
Athenaeum and Literary Chronicle,"James Silk Buckingham, John Sterling, Frederick Denison Maurice, Henry Stebbing, Charles Wentworth Dilke, Thomas Kibble Hervey, William Hepworth Dixon, Norman Maccoll, Vernon Horace Rendall, John Middleton Murry",N/A,1835,N/A,,992,N/A,0,en
"A Companion to Medieval English Literature and Culture, c.1350 - c.1500",Peter Brown,John Wiley & Sons,2009-10-26,"A Companion to Medieval English Literature and Culture, c.1350-c.1500 challenges readers to think beyond a narrowly defined canon and conventional disciplinary boundaries. A ground-breaking collection of newly-commissioned essays on medieval literature and culture. Encourages students to think beyond a narrowly defined canon and conventional disciplinary boundaries. Reflects the erosion of the traditional, rigid boundary between medieval and early modern literature. Stresses the importance of constructing contexts for reading literature. Explores the extent to which medieval literature is in dialogue with other cultural products, including the literature of other countries, manuscripts and religion. Includes close readings of frequently-studied texts, including texts by Chaucer, Langland, the Gawain poet, and Hoccleve. Confronts some of the controversies that exercise students of medieval literature, such as those connected with literary theory, love, and chivalry and war.",Literary Criticism,692,4.5,2,en
"Chitty's Collection of Statutes, with Notes Thereon ... Second Edition, Containing All the Statutes of Practical Utility in the ... Administration of Justice in the Present Time. By W. N. Welsby ... and E. Beaven",England,N/A,1851,N/A,,1174,N/A,0,en
"The Literary Gazette and Journal of Belles Lettres, Arts, Sciences, &c",,N/A,1835,N/A,,428,N/A,0,en
"The Saturday Review of Politics, Literature, Science and Art",,N/A,1887,N/A,,922,N/A,0,en
Directory of Historical Organizations in the United States and Canada,American Association for State and Local History,Rowman Altamira,2002,This multi-functional reference is a useful tool to find information about history-related organizations and programs and to contact those working in history across the country.,History,1366,4,1,en
The Literary Gazette,"William Jerdan, Lovell Reeve, John Mounteney Jephson, Shirley Brooks, Christmas (afterwards Noel-Fearn, Henry), William Ring Workman, Frederick Arnold, John Morley Morley (Viscount), Charles Wycliffe Goodwin",N/A,1835,N/A,,850,N/A,0,en
"The Auto-biography of John Britton: A descriptive account of the literary works, by T.E. Jones",John Britton,N/A,1849,N/A,,470,N/A,0,en
"Literary Research and the Victorian and Edwardian Ages, 1830-1910",Melissa S. Van Vuuren,Scarecrow Press,2010-11-19,This volume discusses traditional and new resources for researching British literature of the Victorian and Edwardian ages and the ways in which those resources can be used in conjunction with one another.,Reference,342,N/A,0,en
"Notes and Queries: A Medium of Inter-Communication for Literary Men, Artists, Antiquaries, Genealogists, Etc",,N/A,1855,N/A,,652,N/A,0,en
Catalogue of ... Collection of Valuable Choice and Important Books ...,C. Welford,N/A,1853,N/A,Bibliography,202,N/A,0,en
"Catalogue of a ... collection of Ancient and Modern Books, ... in every department of literature, science and art ... for sale ... by J. Doyle, etc",John DOYLE (Bookseller.),N/A,1848,N/A,,254,N/A,0,en
"Statutes at Large ...: (37 v.) A collection of the public general statutes, 1833-1869",Great Britain,N/A,1845,N/A,,1386,N/A,0,en
Unlocking the Mysteries of Cataloging,"Elizabeth Haynes, Joanna F. Fountain, Michele Zwierski",Bloomsbury Publishing USA,2015-03-03,"Ideal for students and both beginning and practicing catalogers in public, school, and academic libraries, this updated workbook offers targeted, hands-on exercises that enhance understanding of description, classification, subject analysis, subject heading application, and MARC 21 subject analysis. Like the first edition, this updated workbook has a straightforward goal: to help expand and improve the effectiveness of library catalogs. It is designed to supplement existing textbooks by providing exercises in AACR2r and RDA description, classification, subject analysis, and MARC protocols. Particular attention is given to problems that may arise when cataloging books as well as multimedia combinations, 3-D items, toys, natural objects, maps, printed and performed music, bilingual materials, and electronic files. Through the exercises, you will better understand the overall process of cataloging an item and making a record, the application of RDA in producing records, the steps for cataloging new media, and the differences in records using RDA or AACR2r. To enhance the exercises, the workbook incorporates photographs of real materials and offers questions for consideration. There is also a companion website with enlargeable color graphics. The site provides complete answer records and additional indexes for instructors to use in selecting examples for specific elements in the record. For students, new or advanced, selected MARC answer records are included, as are special lists, forms, and indexes leading to the tools any cataloger will need. Student Resources Exercises The images from the exercises in the book are included in this section in a larger format for closer examination. Exercises MARC Template For use in drafting cataloging records for all types of elements. MARC Template Instructor's Resources MARC and RDA answer records are provided to instructors upon request. Please contact CustomerService@abc-clio.com for more information.",Language Arts & Disciplines,459,N/A,0,en
The Athenaeum,,N/A,1903,N/A,Arts,856,N/A,0,en
A Collection of the Public General Statutes Passed in the ... Year of the Reign of ...,Great Britain,N/A,1845,N/A,Session laws,1274,N/A,0,en
Finding List of Books Except Fiction in the Public Library of the City of Dener with Author and Subject Indexes,Denver Public Library,N/A,1903,N/A,Non-fiction,620,N/A,0,en
The Magisterial Formulist: Being a Complete Collection of Forms and Precedents for Practical Use in All Cases Out of Quarter Sessions and in Parochial Matters,George Colwell Oke,N/A,1856,N/A,Forms (Law),644,N/A,0,en
Handbuch deutscher historischen Buchbestände. Großbritannien und Irland.,"Bernhard Fabian, Vincenc Streit Vlasta Faltysová Pavel Pohlei",Georg Olms Verlag,N/A,N/A,Libraries,408,N/A,0,en
"Literary Gazette and Journal of Archaeology, Science, and Art",,N/A,1857,N/A,,1264,N/A,0,en
Literary News,Frederick Leypoldt,N/A,1896,N/A,American literature,414,N/A,0,en
Literary News,"L. Pylodet, Augusta Harriet (Garrigue) Leypoldt",N/A,1896,N/A,American literature,412,N/A,0,en
The Publishers' Circular and Booksellers' Record of British and Foreign Literature,,N/A,1894,N/A,Bibliography,1068,N/A,0,en
The Directory of Museums & Living Displays,"Kenneth Hudson, Ann Nicholls",Springer,1985-06-18,N/A,Social Science,1067,1,1,en
"The Saturday Review of Politics, Literature, Science, Art, and Finance",,N/A,1904,N/A,Art,846,N/A,0,en
Material Aspects of Letter Writing in the Graeco-Roman World,Antonia Sarri,Walter de Gruyter GmbH & Co KG,2017-11-20,"Letter writing was widespread in the Graeco-Roman world, as indicated by the large number of surviving letters and their extensive coverage of all social categories. Despite a large amount of work that has been done on the topic of ancient epistolography, material and formatting conventions have remained underexplored, mainly due to the difficulty of accessing images of letters in the past. Thanks to the increasing availability of digital images and the appearance of more detailed and sophisticated editions, we are now in a position to study such aspects. This book examines the development of letter writing conventions from the archaic to Roman times, and is based on a wide corpus of letters that survive on their original material substrates. The bulk of the material is from Egypt, but the study takes account of comparative evidence from other regions of the Graeco-Roman world. Through analysis of developments in the use of letters, variations in formatting conventions, layout and authentication patterns according to the sociocultural background and communicational needs of writers, this book sheds light on changing trends in epistolary practice in Graeco-Roman society over a period of roughly eight hundred years. This book will appeal to scholars of Epistolography, Papyrology, Palaeography, Classics, Cultural History of the Graeco-Roman World.",Literary Collections,485,N/A,0,en
The Languages of World Literature,Achim Hermann Hölter,Walter de Gruyter GmbH & Co KG,2024-03-04,"This volume opens the series of papers presented at the Vienna Congress of AILC/ICLA 2016, beginning with eight keynotes. Thirty-four further papers are dedicated to the central theme of the conference: the linguistic side of world literature, under different focal points. The volume further contains five roundtables, the papers of a workshop of the UNESCO memory of the worlds programme, a presentation of the avldigital.de platform, as well as several bibliographically enriched overviews of the special lexicography of comparative literature, up to date versions of the ICLA publications, and an example of multiple translations of a famous modern classic.",Literary Criticism,764,N/A,0,en
2012 Novel & Short Story Writer's Market,Adria Haley,Penguin,2011-08-15,"The Best Resource Available for Getting Your Fiction Published For more than 30 years, Novel & Short Story Writer's Market has provided aspiring authors with the most complete and up-to-date information they need on publishing their work. This edition is the best yet, with more than 1,500 listings and more Edited byial content than ever before—with interviews and articles from industry insiders on pertinent topics like the importance of developing your prose style, creating a voice and authentic dialogue appropriate to your genre, strategies for self-publishing, and tips and tools to help you manage the time you spend on perfecting your craft. You also gain access to: • Thorough indexes that make choosing the best potential markets easier • A 1-year subscription to WritersMarket.com's searchable online database of fiction publishers (comes with print version only) • A free digital download of Writer's Yearbook featuring the 100 Best Markets Includes an exclusive 60-minute FREE WEBINAR with the staff of Writer's Digest Books that will teach you how to write query letters that get results ""I can't imagine a fiction writer of any stripe not having this in their library."" —James Scott Bell, author of The Art of War for Writers and Write Great Fiction: Plot & Structure ""This invaluable writer's resource is the foundation on which real dreams are built. A wise and necessary investment."" —River Jordan, author of The Miracle of Mercy Land",Language Arts & Disciplines,903,N/A,0,en
The Magazine of Poetry and Literary Review,Charles Wells Moulton,N/A,1892,N/A,American poetry,500,N/A,0,en
NET SET-ENGLISH LITERATURE,NARAYAN CHANGDER,CHANGDER OUTLINE,2023-01-02,"THE NET SET-ENGLISH LITERATURE MCQ (MULTIPLE CHOICE QUESTIONS) SERVES AS A VALUABLE RESOURCE FOR INDIVIDUALS AIMING TO DEEPEN THEIR UNDERSTANDING OF VARIOUS COMPETITIVE EXAMS, CLASS TESTS, QUIZ COMPETITIONS, AND SIMILAR ASSESSMENTS. WITH ITS EXTENSIVE COLLECTION OF MCQS, THIS BOOK EMPOWERS YOU TO ASSESS YOUR GRASP OF THE SUBJECT MATTER AND YOUR PROFICIENCY LEVEL. BY ENGAGING WITH THESE MULTIPLE-CHOICE QUESTIONS, YOU CAN IMPROVE YOUR KNOWLEDGE OF THE SUBJECT, IDENTIFY AREAS FOR IMPROVEMENT, AND LAY A SOLID FOUNDATION. DIVE INTO THE NET SET-ENGLISH LITERATURE MCQ TO EXPAND YOUR NET SET-ENGLISH LITERATURE KNOWLEDGE AND EXCEL IN QUIZ COMPETITIONS, ACADEMIC STUDIES, OR PROFESSIONAL ENDEAVORS. THE ANSWERS TO THE QUESTIONS ARE PROVIDED AT THE END OF EACH PAGE, MAKING IT EASY FOR PARTICIPANTS TO VERIFY THEIR ANSWERS AND PREPARE EFFECTIVELY.",Art,360,N/A,0,en
The Publishers' Circular and General Record of British and Foreign Literature,,N/A,1851,N/A,Bibliography,480,N/A,0,en
A Critical Dictionary of English Literature and British and American Authors,Samuel Austin Allibone,N/A,1859,N/A,American literature,1278,N/A,0,en
"Second Series of Bibliographical Collections and Notes on Early English Literature, 1474-1700",William Carew Hazlitt,N/A,1882,N/A,English literature,740,N/A,0,en
A Primer of French Literature,Frederick Morris Warren,N/A,1889,N/A,French literature,266,N/A,0,en
"Catalog. Supplement, Oct. 1, 1906",Indiana State Library,N/A,1906,N/A,Dictionary catalogs,448,N/A,0,en
Athenaeum,,N/A,1858,N/A,,852,N/A,0,en
A collection of the public general statutes passed in the ... year of the reign of Her Majesty Queen Victoria,Great Britain,N/A,1845,N/A,,960,N/A,0,en
Parliamentary Papers,Great Britain. Parliament. House of Commons,N/A,1860,N/A,Great Britain,772,N/A,0,en
Library of Congress Subject Headings,"Library of Congress, Library of Congress. Subject Cataloging Division",N/A,1975,N/A,Subject headings,1788,N/A,0,en
The Athenæum,,N/A,1857,N/A,,802,N/A,0,en
A Crtitical Bibliography of French Literature V2 16th C,,Syracuse University Press,N/A,N/A,,896,N/A,0,en
Literary Collector,"Frederick C. Bursch, Annie Dennis Bursch",N/A,1902,N/A,Bibliography,350,N/A,0,en
"A Critical Dictionary of English Literature and British and American Authors, Living and Deceased, from the Earliest Accounts to the Middle of the Nineteenth Century, Containing Thirty Thousand Biographies and Literary Notices, with Forty Indexes of Subjects",Samuel Austin Allibone,N/A,1859,N/A,American literature,1024,N/A,0,en
History and Literature of Early Christianity,Helmut Koester,Walter de Gruyter,2012-10-25,"This work has established itself as a classical text in the field of New Testament studies. Written in a readable, non-technical style, it has become an indispensable textbook and reference for teachers, students, clergy, and the educated layperson interested in a scholarly treatment of the New Testament and its background in the Judaic and Greco-Roman world.",Religion,416,N/A,0,en
The Academy and Literature,,N/A,1890,N/A,,626,N/A,0,en
A Critical Dictionary of English Literature,Samuel Austin Allibone,N/A,1858,N/A,American literature,1024,N/A,0,en
"Theological Dictionary of the New Testament, Volume III","Gerhard Kittel, Geoffrey William Bromiley, Gerhard Friedrich",Wm. B. Eerdmans Publishing,1966-05-06,"Substantial articles on 2000+ Greek words that are theologically significant in the New Testament. Traces usage in classical Greek literature, the Septuagint, intertestamental texts, and the New Testament.",Religion,1124,5,1,en
Book Auction Records,Frank Karslake,N/A,1907,A priced and annotated annual record of international book auctions.,Autographs,768,N/A,0,en
"Critical Dictionary of English Literature, and British and American Authors, Living and Deceased, from the Earliest Accounts to the Middle of the Nineteenth Century",Samuel Austin Allibone,N/A,1859,N/A,American literature,1026,1,1,en
"A Critical Dictionary of English Literature and British and American Authors, Living and Deceased, from the Earliest Accounts to the Latter Half of the Nineteenth Century",Samuel Austin Allibone,N/A,1871,N/A,American literature,1170,N/A,0,en
"A Critical Dictionary of English Literature and British and American Authors, Living and Deceased",Allibone,N/A,1858,N/A,Biography & Autobiography,1024,N/A,0,en
"A Critical Dictionary of English Literature, and British and American Authors, Living and Deceased, from the Earliest Accounts to the Middle of the Nineteenth Century",Samuel Austin Allibone,N/A,1859,N/A,American literature,1030,N/A,0,en
"To-day, a Boston literary journal, ed. by C. Hale",Charles Hale,N/A,1852,N/A,,608,N/A,0,en
The Literary World,,N/A,1849,N/A,Books,592,N/A,0,en
A Critical Dictionary of English Literature and British and American Authors,S. Austin Allibone,BoD – Books on Demand,2022-09-17,"Reprint of the original, first published in 1859.",Fiction,1014,N/A,0,en
A Collection of Statutes Affecting New South Wales,New South Wales,N/A,1861,N/A,Law,1110,N/A,0,en
Study Guide BCA 2021,Arihant Experts,Arihant Publications India limited,2020-10-16,N/A,,733,5,1,en
Collections received during the second half of the 19th century and miscellaneous mss. acquired between 1695 and 1890,Bodleian Library,N/A,1905,N/A,Manuscripts,986,N/A,0,en
Critical Readings on Tang China,Paul W. Kroll,BRILL,2019-01-14,"The Tang dynasty, lasting from 618 to 907, was the high point of medieval Chinese history, featuring unprecedented achievements in governmental organization, economic and territorial expansion, literature, the arts, and religion. Many Tang practices continued, with various developments, to influence Chinese society for the next thousand years. For these and other reasons the Tang has been a key focus of Western sinologists. This volume presents English-language reprints of fifty-seven critical studies of the Tang, in the three general categories of political history, literature and cultural history, and religion. The articles and book chapters included here are important scholarly benchmarks that will serve as the starting-point for anyone interested in the study of medieval China.",History,546,N/A,0,en
The Monthly Literary Advertiser,,N/A,1851,N/A,,480,N/A,0,en
Folk and Fairy Tales – Second Concise Edition,"Martin Hallett, Barbara Karasek",Broadview Press,2021-12-15,"Folk and Fairy Tales: Concise Edition is designed to provide a more compact and versatile collection for teaching children’s literature. The second edition features an expanded section of color illustrations, more criticism, and a new section on “Brain over Brawn.”",Literary Criticism,218,N/A,0,en
Catalogue of the library of the Peabody institute of the city of Baltimore ...,"Andrew Troeger, John Parker",BoD – Books on Demand,2024-01-06,"Reprint of the original, first published in 1883.",Fiction,966,N/A,0,en
"Bent's Literary Advertiser and Register of Engravings, Works on the Fine Arts",,N/A,1851,N/A,,242,N/A,0,en
A Dictionary of the English and German and the German and English Language,Joseph Leonhard ilpert,N/A,1857,N/A,English language,1696,N/A,0,en
Subject List of the Hoyt Public Library,Harriet Howe Ames,N/A,1890,N/A,Library catalogs,346,N/A,0,en
Notes and Queries,,N/A,1883,N/A,Electronic journals,678,N/A,0,en
"Dictionary of the English and German, and the German and English Language",Joseph Leonhard Hilpert,N/A,1857,N/A,English language,1696,N/A,0,en
Englisch-deutsches und deutsch-englisches Wörterbuch,Joseph Leonhard Hilpert,N/A,1845,N/A,,1694,N/A,0,en
Poole's Index to Periodical Literature,William Isaac Fletcher,N/A,1908,N/A,Periodicals,738,N/A,0,en
A dictionary of the English and German languages,Josef Leonhard Hilpert,N/A,1845,N/A,,1026,N/A,0,en
Coöperative List of Periodical Literature [in California Libraries] ...,California. University. Library,N/A,1892,N/A,Libraries,60,N/A,0,en
Australian national bibliography,,National Library Australia,1961,N/A,,1818,N/A,0,en
Birmingham free libraries. Catalogue of the reference library,John Davis Mullins,N/A,1883,N/A,,610,N/A,0,en
"A Dictionary of the English and German, and the German and the English Language",Joseph Leonhard Hilpert,N/A,1857,N/A,English language,1700,N/A,0,en
The Oxford History of Popular Print Culture,"Gary Kelly, Joad Raymond, Christine Bold",N/A,2011,Planned nine-volume series devoted to the exploration of popular print culture in English from the beginning of the sixteenth century to the present.,Books and reading,742,N/A,0,en
Emmanuel Missionary College Catalog Collection,"Emmanuel Missionary College, Emmanuel Missionary College. College of Liberal Arts",N/A,1913,N/A,Christian universities and colleges,130,N/A,0,en
Children's Catalog,H.W. Wilson Company,N/A,1916,The 1st ed. includes an index to v. 28-36 of St. Nicholas.,Children's literature,180,5,1,en
The Bookseller,,N/A,1883,Official organ of the book trade of the United Kingdom.,Bibliography,1638,5,1,en
German and English,Joseph Leonhard Hilpert,N/A,1846,N/A,English language,1028,1,2,en
A Critical Dictionary of English Literature,S. Austin Allibone,BoD – Books on Demand,2023-06-14,"Reprint of the original, first published in 1872. The publishing house Anatiposi publishes historical books as reprints. Due to their age, these books may have missing pages or inferior quality. Our aim is to preserve these books and make them available to the public so that they do not get lost.",Fiction,1182,N/A,0,en
"A Critical Dictionary of English Literature and British and American Authors, Living and Deceased, from the Earliest Account to the Latter Half of the Nineteenth Century",Samuel Austin Allibone,N/A,1882,N/A,American literature,1192,N/A,0,en
Annual Literary Index,,N/A,1911,N/A,Bibliography,556,N/A,0,en
"Catalogue of the Collection of Autograph Letters and Historical Documents Formed ... by Alfred Morrison ...: Collection ... formed ... 1882-1893: A-D. 1893-96, 3 v",Alfred Morrison,N/A,1893,N/A,"Authors, English",492,N/A,0,en
American Literary Gazette and Publishers' Circular,,N/A,1871,N/A,"Bibliography, National",252,N/A,0,en
Dictionary Catalog of the Slavonic Collection,"New York Public Library. Slavonic Division, New York Public Library. Research Libraries",N/A,1974,N/A,"Europe, Eastern",812,N/A,0,en
Sotheran's Price Current of Literature,Henry Sotheran Ltd,N/A,1884,N/A,,630,N/A,0,en
Annual Register,University of Chicago,N/A,1894,N/A,,342,N/A,0,en
A Cumulated Index to the Books of ..,,N/A,1900,N/A,American literature,604,N/A,0,en
A Catalogue of the Harleian Manuscripts in the British Museum,British Museum,N/A,1812,N/A,,542,N/A,0,en
Chambers's Cyclopaedia of English Literature,Robert Chambers,N/A,1902,N/A,"Authors, English",860,N/A,0,en
Chamber's Cyclopaedia of English Literature,Robert Chambers,N/A,1902,N/A,English literature,860,N/A,0,en
Athenaeum,"James Silk Buckingham, John Sterling, Frederick Denison Maurice, Henry Stebbing, Charles Wentworth Dilke, Thomas Kibble Hervey, William Hepworth Dixon, Norman Maccoll, Vernon Horace Rendall, John Middleton Murry",N/A,1894,N/A,,936,N/A,0,en
Nature London,,N/A,1871,N/A,,540,N/A,0,en
"Catalogue of the Harleian Manuscripts, in the British Museum",British Museum. Department of Manuscripts,N/A,1812,N/A,,542,N/A,0,en
Nature,Sir Norman Lockyer,N/A,1871,N/A,Electronic journals,548,N/A,0,en
American Education,,N/A,1898,N/A,Education,844,N/A,0,en
Forthcoming Books,Rose Arny,N/A,1999,N/A,American literature,954,N/A,0,en
Sale-catalogues of Second-hand Books on Sale by Henry Sotheran & Co,"Sotheran, Henry and Co",N/A,1871,N/A,,906,N/A,0,en
Journal of Conchology,,N/A,1894,"Includes the Society's Proceedings, June 1879-",Mollusks,488,N/A,0,en
"The Legal Observer, Or, Journal of Jurisprudence",,N/A,1845,N/A,Law,556,N/A,0,en
World Collectors Annuary,Frederik A. van Braam,N/A,1977,N/A,Art,372,N/A,0,en
Journal of the Royal Historical and Archaeological Association of Ireland,Royal Society of Antiquaries of Ireland,N/A,1878,"Index of archaeological papers published in 1891, under the direction of the Congress of Archaeological Societies in union with the Society of Antiquaries.",Archaeology,724,N/A,0,en
Journal,Royal Society of Antiquaries of Ireland,N/A,1870,N/A,Ireland,680,N/A,0,en
Publishers' circular and booksellers' record,,N/A,1882,N/A,,1610,N/A,0,en
An Evaluation of Extensive and Intensive Teaching of Literature,Nancy Gillmore Coryell,N/A,1927,N/A,English literature,218,N/A,0,en
