Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Fullerene Research 1985: 1993,"Tibor Braun, H Maczelka, Andras Peter Schubert, L Vasvari",World Scientific,1995-03-31,"This volume contains very carefully compiled material presenting bibliographic descriptions of approximately 3500 papers, with a computer-generated index on authors, subject headings, corporate addresses and journals. There are many on-line services available on fullerenes, but they serve mainly current-awareness functions; none of them is selectively complete and carefully indexed and none can replace a complete retrospective bibliography, which most researchers in the field would want to have on hand in their laboratories and offices.",Technology & Engineering,488,N/A,0,en
Official Register of the United States,United States. Department of the Interior,N/A,1892,N/A,United States,1548,N/A,0,en
1925 Blue & Gold,,N/A,1924,N/A,,758,N/A,0,en
A Dictionary of Applied Physics,Richard Glazebrook,N/A,1922,N/A,Physics,1086,N/A,0,en
A Dictionary of Applied Physics,Sir Richard Glazebrook,N/A,1922,N/A,Physics,1088,N/A,0,en
"Papers from the Geophysical Laboratory, Carnegie Institution of Washington",,N/A,1921,N/A,Geology,324,N/A,0,en
Journal ...,Vermont. General Assembly,N/A,1804,N/A,,552,N/A,0,en
"Proceedings of the Grand Lodge of Kentucky, F. and A.M., ... Annual Communication",Freemasons. Grand Lodge of Kentucky,N/A,1867,N/A,,474,N/A,0,en
Organic Syntheses by Oxidation with Metal Compounds,"W.J. Mijs, C.R.H.I. de Jonge",Springer Science & Business Media,2013-11-11,"This book is concerned with the synthetic aspects of oxidation reactions involving metal compounds. which are readily available or easy to prepare. The sequence followed in the chapters is as follows: a general introduction. a limited treatment of reaction mechanisms to serve as a basis for synthesis. and scope and limitations of the oxidant system. mostly in terms of substrate and product classes. Finally, at the end of each chapter. representative synthetic procedures are given together with relevant experimental considerations. A general table is included as an appendix. This contains substrate classes and resulting product classes, referring to the oxidative procedures in the chapters. The table provides the synthetic organic chemist with a quick overview of oxidation possibilities with metal-contain ing oxidants, enabling him to select the right method for his purpose. The editors hope that not only organic research chemists in industry and at universities, but also advanced undergraduate and graduate students in organic chemistry, will find this book a useful guide in the design, understanding, and practical performance of oxidative organic syntheses. The editors are grateful to the authors not only for their contributions. containing interesting new developments in oxidation chemistry, but also for the way they fitted the text into the general framework given for the book. Their suggestions and comments are gratefully acknowledged. Thanks are also due to Mrs. A. I. Rohnstrom-Ouwejan, secretary to the editors, for her administrative support.",Science,924,N/A,0,en
Annual Report,Massachusetts Society for the Prevention of Cruelty to Children. Berkshire District,N/A,1882,N/A,Child welfare,818,N/A,0,en
Organic Chemistry: 100 Must-Know Mechanisms,Roman Valiulin,Walter de Gruyter GmbH & Co KG,2020-04-20,"This book summarizes 100 essential mechanisms in organic chemistry ranging from classical such as the Reformatsky Reaction from 1887 to recently elucidated mechanism such as the copper(I)-catalyzed alkyne-azide cycloaddition. The reactions are easy to grasp, well-illustrated and underpinned with explanations and additional information.",Science,250,N/A,0,en
Annals of the Grand Lodge of Iowa,Freemasons. Grand Lodge of Iowa,N/A,1863,N/A,,834,N/A,0,en
Proceedings of the United States National Museum,United States National Museum,N/A,1915,N/A,Science,896,N/A,0,en
Report on the Lepidoptera of the Smithsonian Biological Survey of the Panama Canal Zone,Harrison Gray Dyar,N/A,1914,N/A,Lepidoptera,268,N/A,0,en
Handbook of Nutrition and Food,"Carolyn D. Berdanier, Johanna T. Dwyer, David Heber",CRC Press,2016-04-19,"The new edition of the Handbook of Nutrition and Food follows the format of the bestselling earlier editions, providing a reference guide for many of the issues on health and well being that are affected by nutrition. Completely revised, the third edition contains 20 new chapters, 50 percent new figures. A comprehensive resource, this book is a reference guide for many of the issues on health and well being that are affected by nutrition. Divided into five parts, the sections cover food, including its composition, constituents, labeling, and analysis; nutrition as a science, covering basic terminology, nutritional biochemistry, nutrition and genetics, food intake regulation, and micronutrients; nutrient needs throughout the human life cycle; assessment of nutrient intake adequacy; and clinical nutrition, from assessments to a wide variety of disease and health topics.",Medical,1117,N/A,0,en
"The Unions' and parish officers' year-book [afterw.] The Union, parish, and board of health officers' pocket almanac and guide [afterw.] The Local government officers' almanac and guide [afterw.] The Local government directory, almanac and guide",,N/A,1846,N/A,,200,N/A,0,en
The Great Introduction to Astrology by Abū Maʿšar (2 vols.),"Keiji Yamamoto †, Charles Burnett",BRILL,2019-03-19,"Abū Ma’͑šar’s Great Introduction to Astrology (mid-ninth century) is the most comprehensive and influential text on astrology in the Middle Ages. In addition to presenting astrological doctrine, it provides a detailed justification for the validity of astrology and establishes its basis within the natural sciences of the philosophers. These two volumes provide a critical edition of the Arabic text; a facing English translation, which includes references to the divergences in the twelfth-century Latin translations of John of Seville and Hermann of Carinthia (Volume 1); and the large fragment of a Greek translation (edited by David Pingree). Comprehensive Arabic, English, Greek and Latin glossaries enable one to trace changes in vocabulary and terminology as the text passed from one culture to another. (Volume 2.)",Philosophy,1435,N/A,0,en
Proceedings of the Grand Lodge of Iowa,Freemasons. Grand Lodge of Iowa,N/A,1868,N/A,,1226,N/A,0,en
The Complete Book of Arts & Crafts,Dawn Purney,American Education Publishing,2000,"The Complete Book of Arts and Crafts provides 256 pages of fun activities for children ages 5 to 9 that reinforce creative minds and motor skills! It includes paper, painting, musical, sculpting, and holiday crafts, as well as a complete answer key, user-friendly activities, and easy-to-follow instructions. Over 4 million in print! Designed by leading experts, books in the Complete Book series help children in grades preschool-6 build a solid foundation in key subject areas for learning success. Complete Books are the most thorough and comprehensive learning guides available, offering high-interest lessons to encourage learning and full-color illustrations to spark interest. Each book also features challenging concepts and activities to motivate independent study, and a complete answer key to measure performance and guide instruction.",Juvenile Nonfiction,256,N/A,0,en
"The Complete Book of Arts & Crafts, Grades K - 4",,Carson-Dellosa Publishing,2017-07-27,"GRADES K–4: With age-appropriate activities, this beginning arts and crafts workbook helps children build knowledge and skills for a solid foundation in the arts. INCLUDES: This elementary workbook features easy-to-follow instructions and kid-friendly activities which allow young learners to explore painting, sculpting, drama, handmade toys, and much more! ENGAGING: This arts-themed workbook features colorful photographs and illustrations with fun, focused activities to entertain children while they grasp concepts and skills for success. HOMESCHOOL FRIENDLY: This elementary workbook for kids is a great learning resource for at home or in the classroom and allows parents to supplement their children's learning in the areas they need it most. WHY CARSON DELLOSA: Founded by two teachers more than 45 years ago, Carson Dellosa believes that education is everywhere and is passionate about making products that inspire life's learning moments.",Juvenile Nonfiction,420,N/A,0,en
Oak Meadow Crafts for the Early Grades,Oak Meadow,N/A,2014,"In this book, you will find a wide selection of creative ideas and projects, including working with clay, with detailed instructions and beautiful hand-drawn illustrations especially designed for children in the early grades.Often using natural materials, these crafts help develop basic fine motor skills as well as an artistic sense.",,0,N/A,0,en
"Paper Plate Christian Crafts, Grades K - 3",Maxine Kenny,Carson-Dellosa Publishing,2008-05-15,"More than 50 games, crafts, and toys using simple paper plates teach major stories from the Bible in a fun and meaningful way. Each activity includes a mini-lesson, Scripture reference, and related verse",Juvenile Nonfiction,130,N/A,0,en
"ABC, Follow Me! Phonics Rhymes and Crafts Grades K-1",Linda Armstrong,Bloomsbury Publishing USA,2007-05-31,Get solid learning results with phonics! Teach students in Grades K-1 the basics of phonemic awareness to increase reading skills. The lessons include playful story hour rhymes and activities to provide direct instruction in phonics and phonemic awareness targeted to get solid learning results. The lessons are easy-to-implement and correlated to national standards. This new resource offers hands-on help with teaching phonics and phonemic awareness. These easy-to-follow lessons on letter and sound recognition will help educators build the foundation for an effective reading program in the classroom and library. Use this book to teach phonics and improve your students' reading scores!,Language Arts & Disciplines,153,N/A,0,en
"Complete Book of Arts and Crafts, Grades K - 4",American Education Publishing,Carson-Dellosa Publishing,2009-06-01,"The Complete Book of Arts and Crafts provides 256 pages of fun activities for children ages 5 to 9 that reinforce creative minds and motor skills! It includes paper, painting, musical, sculpting, and holiday crafts, as well as a complete answer key, user-friendly activities, and easy-to-follow instructions. --Over 4 million in print! Designed by leading experts, books in theÊComplete BookÊseries help children in grades preschool-6 build a solid foundation in key subject areas for learning success.ÊComplete BooksÊare the most thorough and comprehensive learning guides available, offering high-interest lessons to encourage learning and full-color illustrations to spark interest. Each book also features challenging concepts and activities to motivate independent study, a fun page of stickers, and a complete answer key to measure performance and guide instruction.",Juvenile Nonfiction,228,N/A,0,en
Easy Paper Projects,Maggy Woodley,Page Street Publishing,2019-09-10,"Transform Paper into Thoughtful Cards, Fun Decorations and More with Easy, Mess-Free Crafts Learn just how versatile paper can be when creating fun, colorful crafts. Whether you have plain printer paper, a rainbow array of cardstock or just a few scraps of construction paper, you’ll be able to create inventive paper crafts that require only a few materials you already have, making them a thrifty and accessible alternative to more complicated projects. So grab your paper, scissors and glue and try these fun projects: • Origami Corner Bookmarks • Tin Can Pen Pots • Paper Pendants • Llama Cards • Origami Lucky Stars Bracelets • 3-D Paper Accordion Flowers • Kite Birds • Paper Dog Puppet • Confetti Bookmarks • Leaf Wreaths • Quick Ghost Garlands • Polar Bear Ornaments A whole slew of cute, exciting projects makes it easy for you to get your craft on no matter the occasion, and they provide hours of fun all year long. With easy-to-follow step-by-step instructions and plenty of photos to guide you, you can be on your way to creating paper masterpieces in no time.",Crafts & Hobbies,406,N/A,0,en
"Easy Christian Crafts, Grades PK - K",Standke,Carson-Dellosa Publishing,2002-01-05,"Designed to provide children in preschool and kindergarten with fun and rewarding craft activities, this book is filled with easy-to-make projects that reinforce Christian teachings, Bible story lessons, and Scripture readings.",Juvenile Nonfiction,68,N/A,0,en
The Big-Ass Book of Crafts 2,Mark Montano,Simon and Schuster,2012-01-03,"TLC’s While You Were Out top designer Mark Montano’s wildly anticipated follow-up to The Big-Ass Book of Crafts features more than 300 easy and fun crafts, with tips and tricks for quirky projects to make at home. Searching for crafty inspiration? Eager to try some new techniques? Need some more junk for your trunk? Well, look no further! In this cheeky sequel, Mark Montano picks up where his wildly popular The Big-Ass Book of Crafts left off, with even more spectacular—and easy-to-make—projects sure to satisfy crafters of all skill levels. Turn colorful ribbons into a show-stopping scarf. Transform old cargo pants into a kick-ass carryall. A high-drama neckpiece made out of zippers? Absolutely. Along with a host of other wearable wonders, this exciting all-new volume includes sections such as Pillow Talk (fun, comfy, and made from the most surprising materials), Letter Perfect (cool designs to pop into the mailbox nearest you), Hey, I Could Use That (make a big statement with little things from magnets to nail polish), Just Kid-ding (cheery décor made from kid-centric stuff, guaranteed to make you smile!), That’s Shoe Biz (fun fixes that give sidelined footwear and handbags a whole new life), and dozens of other ideas that are inventive, imaginative, and just plain fun. With his trademark humor and no-holds-barred approach to crafting, Mark will have you tapping into your creative soul and taking simple techniques to a whole new level in no time. We’re not talking plant-hangers and potholders here—the more than 150 handmade projects in this truly unique compendium are artistic, eye-catching, and cutting-edge, from cool brooches and earrings to ingenious belts and bags, from Bauhaus-style furniture to fishbowl lanterns, and so much more!",Crafts & Hobbies,386,N/A,0,en
Lots of Dots,Craig Frazier,Chronicle Books,2011-07-22,"In this exuberant book, acclaimed graphic designer Craig Frazier does more than simply showcase a vast variety of dots, he encourages young readers to look closely at the world around them. Through his energetic images, the ordinary becomes extraordinary. Buttons are dots. Wheels are dots. Ladybugs have dots. And so do the fried eggs on your plate. Lots of Dots is lots of fun!",Juvenile Fiction,39,N/A,0,en
Nuts to You!,Lois Ehlert,Houghton Mifflin Harcourt,2004,A rascally squirrel has an indoor adventure in a city apartment.,Juvenile Fiction,38,N/A,0,en
Show Me a Story,Emily K. Neuburger,"Storey Publishing, LLC",2012-08-29,"Encouraging children to let their imagination run wild, Emily K. Neubinger offers 40 inventive projects and activities that will inspire kids ages 5 to 12 to express themselves through storytelling. Younger children will love making story stones and a storytelling jar, while older kids will open up and thrive as they embark on guided story walks and inspiring journaling exercises. Sparking creativity while developing a child’s love of language, Show Me a Story will kindle a lifelong passion for both writing and telling original stories.",Crafts & Hobbies,153,N/A,0,en
DIY T-Shirt Crafts,Adrianne Surian,Simon and Schuster,2015-07-15,"Transform old T-shirts into trendy accessories--in 60 minutes or fewer! Creating something useful and stylish doesn't have to take ages or require expensive supplies. From an Easy Twisted Headband to Round Lounge Pillows, DIY T-Shirt Crafts teaches you how to repurpose old T-shirts into 50 beautiful projects worthy of showing off. Complete with step-by-step instructions and stunning photographs, each T-shirt craft is simple enough for beginners to recreate and can be finished in 60 minutes or fewer. Guided by Adrianne Surian, the crafter behind the popular blog Happyhourprojects.com, you'll turn this wardrobe staple into trendy, one-of-a-kind accessories, including: Ruffled Rosette Hair Barrette Braided Chain Statement Necklace Fringed Infinity Scarf Galaxy Bleached No-Sew Tote Bag Aromatherapy Neck Pillow Whether you're cleaning out your closet, want to personalize your look, or just found a hole in your favorite top, it's time to take your tees to the next level with these fashion-forward projects!",Crafts & Hobbies,176,4,1,en
Construction Paper Crafts for Kids,"Kate Force, Susie Ortiz",Createspace Independent Publishing Platform,2017-09-19,"With step by step pictures and early reader instructions, children can create most of these paper crafts with minimal assistance from adults. While they're at it, they'll be learning how to follow instructions, practicing their fine motor skills, and exploring their creativity. Created by the sisters behind Twitchetts where you'll find simple crafts for kids. We love to create using simple supplies, easy instructions, and an added twist.",,54,N/A,0,en
Learning Letters,,Carson-Dellosa Publishing,2015-03-02,"Brighter Child(R) Learning Letters helps young children master alphabet letters and sounds. Practice is included for letter writing, letter recognition, phonics, and more. School success starts here! Workbooks in the popular Brighter Child(R) series are packed with plenty of fun activities that teach a variety of essential school skills. Students will find help for math, English and grammar, handwriting, and other important subject areas. Each book contains full-color practice pages, easy-to-follow instructions, and an answer key.",Juvenile Nonfiction,84,N/A,0,en
25 Crochet Baby Blanket Patterns,Daisy Crafts,N/A,2020-07-09,"Welcome to Daisy Farm Crafts and our first collection of crochet baby blanket patterns! I'm Tiffany and my four daughters and I love making baby blankets for our friends and family - a tradition that has been passed down through my family for generations. The collection we have put together in this book are 25 of our most popular baby blanket patterns from the Daisy Farm Crafts website. Our patterns have been shared on Pinterest millions of times and many hands have now made Daisy Farm Crafts baby blankets to celebrate and welcome their new ones into the world. I'm happy the patterns will now be in book form and we hope you have as much fun making them as we did! We use US crochet terms and easy to read explanations of the patterns. If we do use an abbreviation, we explain what it stands for. You can also find video tutorials for most of the patterns in the book if you need help. We love seeing what you make! Come and share with us on Facebook or Instagram. We will cheer you on!",,133,N/A,0,en
Zakka Embroidery,Yumiko Higuchi,Shambhala Publications,2016-10-25,"Embrace a simpler approach to stitching with bold one- and two-color embroidery motifs Zakka Embroidery presents designs that are an elegant blend of Japanese and Scandinavian style. The motifs and patterns are spare and graphic, yet softened with organic shapes and imagery drawn from nature. The result is embroidery that evokes a personal feel and conjures a sense of nostalgia. The task of picking just the right palette for an embroidery project can be overwhelming to beginners and experienced stitchers alike. But when you take away that challenge, a whole world of texture and style becomes available. Here Japanese designer Yumiko Higuchi presents embroidery motifs to be stitched using just one or two colors—creating patterns and designs that are more evocative for their form than for a play of colors. Each embroidery design is paired with a simple craft project, transforming the stitched fabric into a functional object, including pouches, pillows, aprons, and more. With beautiful photographs, clear step-by-step instructions, and detailed diagrams, Zakka Embroidery will be an inspiring guide for those new to embroidery and a delightful experience for those experienced with needle and thread.",Crafts & Hobbies,193,N/A,0,en
Chris-Craft Boats,"Anthony S. Mollica, Jack Savage",Motorbooks International,2001,"As the most prestigious name in American boatbuilders, the Chris-Craft is a lovingly crafted vessel with wood hulls, swank chrome and brawny motors. Color photos take a look at the history and details of this beloved boat. 100 photos.",Algonac (Mich.),202,N/A,0,en
Almost Lost Arts,Emily Freidenrich,Chronicle Books,2019-09-03,"This book is a celebration of tactile beauty and a tribute to human ingenuity. In-depth profiles tell the stories of 20 artisans who have devoted their lives to preserving traditional techniques. Gorgeous photographs reveal these craftspeople's studios, from Oaxaca to Kyoto and from Milan to Tennessee. Two essays explore the challenges and rewards of engaging deeply with the past. With an elegant three-piece case and foil stamping, this rich volume will be an inspiration to makers, collectors, and history lovers.",Art,210,N/A,0,en
Catalog of Copyright Entries,Library of Congress. Copyright Office,N/A,1978,N/A,Copyright,1726,5,1,en
Stellaluna,Janell Cannon,Houghton Mifflin Harcourt,2007,"After she falls headfirst into a bird's nest, a baby fruit bat is raised like a bird until she is reunited with her mother.",Juvenile Nonfiction,44,4.5,4,en
Everyday Preschool,Allison McDonald,N/A,2021-08-06,"Over 100 simple preschool activities that use everyday materials. You don't need to invest a lot of money to teach your child at home. Activities are short, with minimal prep so you can fit some learning into your day The book is organized into nine categories of learning; literacy, math, science, sensory, art, fine motor, gross motor, social-emotional, and bedtime reading tips. Activities have been created using various state standards for PreK and have tips for making activities easier or harder to fit your child. An Appendix filled with links to free printables, song lyrics, nursery rhymes, my favorite playdough recipe, and more.",,84,N/A,0,en
Leathercraft Weaving (REA's Hobbies Crafts Series),,Research & Education Assoc.,N/A,"REA's Hobbies & Crafts series will instruct and inspire hobbyists from the novice to the expert. These unique ""how-to books"" provide comprehensive treatment of materials, tools, and techniques. They are the ideal reference for creating beautiful and lasting projects. Each book is divided into two sections. The first section discusses the history of the craft and the essential tools for creating and building the projects. The second section consists of dozens of beginner and advanced projects with fully illustrated designs and plans. The hobbyist will acquire a working knowledge of materials, a higher level of control over work and tools, and an understanding of basic design principles. Leathercraft & Weaving provides an introduction to these ancient arts carried forward into modern times. Plans and designs for over 200 projects are also included.",Leatherwork,502,5,1,en
Creepy Carrots!,Aaron Reynolds,Simon and Schuster,2012-08-21,"In this Caldecott Honor–winning picture book, The Twilight Zone comes to the carrot patch as a rabbit fears his favorite treats are out to get him. Includes audio! Jasper Rabbit loves carrots—especially Crackenhopper Field carrots. He eats them on the way to school. He eats them going to Little League. He eats them walking home. Until the day the carrots start following him...or are they? Celebrated artist Peter Brown’s stylish illustrations pair perfectly with Aaron Reynold’s text in this hilarious picture book that shows it’s all fun and games…until you get too greedy.",Juvenile Fiction,40,2,1,en
"TheDadLab: 40 Quick, Fun and Easy Activities to do at Home",Sergei Urban,Bonnier Publishing Ltd.,2018-07-12,"With more than 3 million fans, TheDadLab has quickly become an online sensation by creating a solution for parents when they hear the dreaded 'I'm bored' complaint, and now, for the first time, Sergei Urban has transferred his most popular experiments to print in this beautifully illustrated and mind-blowing book! Using everyday ingredients that you can find in your kitchen cupboard, Sergei shows experiments that are not only fun for children, but fun for adults too! With 40 wonderful activities, including 15-never-before-posted, TheDadLab includes additional information not found on his online posts: each activity will feature a detailed explanation simplifying the information that stems from the fields of Science, Technology, engineering, and Mathematics (STEM) for a parent to help explain their curious child and answer the questions 'how' and 'why.'",Education,192,N/A,0,en
[ ] With Design: Reinventing Design Modes,"Gerhard Bruyns, Huaxin Wei",Springer Nature,2022-11-05,"This collection stems from the International Association of Societies of Design Research (IASDR) congress in 2021, promoting the research of design in its many fields of application. Today's design finds itself at a critical moment where the conventional ‘modes’ of doing, thinking and application are increasingly challenged by the troubled ideology of globalisation, climate change, migration patterns and the rapid restructuring of locally driven manufacturing sectors. The volume presents a selection of papers on state-of-the-art design research work. As rapid technological development has been pushing and breaking new ground in society, the broad field of design is facing many unprecedented changes. In combination with the environmental, cultural, technological, and, crucially, pandemic transitions, design at large is called to fundamentally alter its modes of practice. Beyond the conventional models of conducting research, or developing solutions to ‘wicked’ problems, the recoupling of design with different modes should be seen as an expression to embrace other capacities of thinking, criticisms and productions. This selection of proceedings papers delivers the latest insights into design from a multitude of perspectives, as reflected in the eight thematic modes of the congress ; i.e., [social] , [making] , [business] , [critical], [historical/projective], [impact], [pandemic], and [alternative] with design modes. The book benefits design researchers from both academia and industry who are interested in the latest design research results, as well as in innovative design research methods. In presenting an interesting corpus of design case studies as well as studies of design impact, this comprehensive collection is of relevance to design theorists and students, as well as scholars in related fields seeking to understand how design plays a critical role in their respective domains.",Architecture,3580,N/A,0,en
Catalogue of the Alpha Delta Phi,Alpha Delta Phi,N/A,1899,N/A,,1032,N/A,0,en
Ten Black Dots,Donald Crews,Harper Collins,1995-09-21,"First published in 1968, Ten Black Dots is a counting book, a book of simple rhymes, and a book of everyday objects.",Juvenile Fiction,34,N/A,0,en
Crafts for Kids,"Gill Dickinson, Octopus Publishing Group",N/A,2011-01-04,"Packed with vibrant designs, there are 55 easy-to-make projects plus a host of exciting variations to stimulate creativity in children aged 2-6. Marking every kind of special occasion and celebration from Easter to Harvest Festival, Halloween and Christmas, you will find colourful and stylish stationery, scented candles, soaps, sweets, masks and lanterns. All projects come with a list of materials, time taken and age suitability.",Creative activities and seat work,0,N/A,0,en
Moose Mischief,Danielle Gillespie-Hallinan,Typeworm Publishing,2017-10-27,"Cooper has the clever idea of making his mom pancakes for her birthday, and his friend the moose offers to help. The moose claims he's the best chef in Alaska, but is he really? Find out if Cooper's mom is happy about the surprise awaiting her in the kitchen!",Juvenile Fiction,32,N/A,0,en
Catalogue,Alpha Delta Phi,N/A,1899,N/A,,1040,N/A,0,en
Craft Communities,"Susan Luckman, Nicola Thomas",Bloomsbury Publishing,2023-12-14,"Craft Communities addresses the social groups, old and new, which have developed around craft production and consumption, exploring the social and cultural impact of contemporary practices of making. Addressing a wide range of crafting practice, from yarnbombs to Shetlands shawls, brassware to paper crafting, in a variety of regional and national contexts, the contributors consider how craft practices operate collectively in the home, communities, businesses, workshops, schools, social enterprises, and online. It further identifies how social media has emerged as a key driver of the 'Third Wave' of craft. From Etsy to Instagram, Twitter to Pinterest, online communities of the handmade are changing the way people buy and sell, make and meet.",Design,197,N/A,0,en
Books Added,Chicago Public Library,N/A,1916,N/A,Classified catalogs,588,N/A,0,en
The Rainbow Fish,Marcus Pfister,Simon and Schuster,1992,Summary: The most beautiful fish in the entire ocean discovers the real value of personal beauty and friendship.,Juvenile Fiction,32,3,5,en
Craft Shaping Society,Lindy Joubert,Springer Nature,2022-05-31,"This book focusses on the role of craft as a continuing cultural practice and the revival of disappearing skills in contemporary society. It includes twenty-five essays by highly regarded artisans, academics, technologists, entrepreneurs, businesspeople, curators, and researchers from many countries representing a wide range of global craft traditions and innovations. The authors explain their professional practices and creative pathways with knowledge, experience, and passion. They offer insightful analyses of their traditions within their culture and in the marketplace, alongside the evolution of technology as it adapts to support experimentation and business strategies. They write about teaching and research informing their practice; and they explain the importance of their tools and materials in function and form of the objects they make. The essays reveal a poignant expression of their successes, disappointments, and opportunities. This book offers case studies of how artisans have harnessed the traditions of the past alongside the latest design technologies. The authors reveal how global craft is not only a vehicle for self-expression and creativity, but also for being deeply relevant to the world of work, community and environmental sustainability. The book makes the vital link between skills, knowledge, education, and employment, and fills a much-needed niche in Technical, Vocational Education and Training TVET.",Education,400,N/A,0,en
Manuelo the Playing Mantis,Don Freeman,Turtleback Books,2006,"Noticing how desperately he wants to play an instrument during the outdoor concerts, a concerned friend teaches Manuelo the Mantis how to make a cello so that he can fulfill his musical destiny and play his part in the concerts he loves",Juvenile Fiction,0,N/A,0,en
Supreme Court ,,N/A,N/A,N/A,,1356,N/A,0,en
"Build It, Make It, Do It, Play It!","Catharine Bomhold, Terri Elder",Bloomsbury Publishing USA,2014-06-30,"A valuable, one-stop guide to collection development and finding ideal subject-specific activities and projects for children and teens. For busy librarians and educators, finding instructions for projects, activities, sports, and games that children and teens will find interesting is a constant challenge. This guide is a time-saving, one-stop resource for locating this type of information—one that also serves as a valuable collection development tool that identifies the best among thousands of choices, and can be used for program planning, reference and readers' advisory, and curriculum support. Build It, Make It, Do It, Play It! identifies hundreds of books that provide step-by-step instructions for creating arts and crafts, building objects, finding ways to help the disadvantaged, or engaging in other activities ranging from gardening to playing games and sports. Organized by broad subject areas—arts and crafts, recreation and sports (including indoor activities and games), and so forth—the entries are further logically organized by specific subject, ensuring quick and easy use.",Language Arts & Disciplines,374,N/A,0,en
Be Big!,Katie Kizer,N/A,2018-04,"Be Big! tells the tale of sweet Beatrice, a little girl in a blue tutu who is afraid of being her unique self in the brand new world of first grade. Set against a gorgeously-illustrated backdrop, this story will encourage little ones to face their fears and be brave, be bold, and be big. Follow Beatrice as she embarks on her first day of first grade alongside Benjamin the butterfly, who encourages Beatrice to be big and reminds her that she is not alone. Be Big! is a dazzling tale that will inspire families to discuss how children can overcome their fears and still take up space, with a sense of community all around them.",Juvenile Fiction,30,N/A,0,en
"The Art Teacher's Book of Lists, Grades K-12",Helen D. Hume,John Wiley & Sons,2010-11-30,"A revised and updated edition of the best-selling resource for art teachers This time-tested book is written for teachers who need accurate and updated information about the world of art, artists, and art movements, including the arts of Africa, Asia, Native America and other diverse cultures. The book is filled with tools, resources, and ideas for creating art in multiple media. Written by an experienced artist and art instructor, the book is filled with vital facts, data, readings, and other references, Each of the book's lists has been updated and the includes some 100 new lists Contains new information on contemporary artists, artwork, art movements, museum holdings, art websites, and more Offers ideas for dynamic art projects and lessons Diverse in its content, the book covers topics such as architecture, drawing, painting, graphic arts, photography, digital arts, and much more.",Education,423,N/A,0,en
Excavations at Kerma ...,George Andrew Reisner,N/A,1923,N/A,Karmah (Sudan),688,N/A,0,en
Children in Wonderland: Teaching With Fairy Tales(16 K + 2CD),,寂天文化,2006,N/A,English language,232,N/A,0,en
Arts and Art Crafts of Ancient China,"American Woman's Club, Shanghai, China",N/A,1921,N/A,"Art, Chinese",242,N/A,0,en
Paper Crafts for Kids,Stefania Luca,Rockridge Press,2020-06-30,"Get creative with cool paper crafts for kids ages 4-8! From an Origami Cat to a Whirling Windmill to Clothespin Pirate Puppets—there are tons of cool crafts that start with just scissors and a piece of paper. Bursting with a variety of colorful, ready-to-cut templates paired with easy-to-follow instructions, these paper crafts for kids ages 4-8 let you cut, fold, color, and get crafty anytime. Have a blast piecing together a Unicorn Jigsaw Puzzle, creating a magical Balancing Butterfly, or crafting a cool Owl Hat—all with just scissors, glue, and the paper provided. Some of the crafts for kids ages 4-8 like a Paper Roll Hedgehog or Envelope Scarecrows only need a few household materials you likely have on hand, limiting trips to the craft store. Happy crafting! This book of crafts for kids ages 4-8 includes: Cut it out—Get ready to practice scissor skills with 25 awesome ready-to-cut templates. Follow the leader—Stay on track from the first snip to the final fold with super simple instructions anyone can follow. Crafts in color—Cool, colorful illustrations appeal to kids and parents alike. Paper has never been so fun with these playful paper crafts for kids ages 4-8.",Juvenile Nonfiction,0,N/A,0,en
Decisions and Orders of the National Labor Relations Board,United States. National Labor Relations Board,N/A,1969,N/A,Labor laws and legislation,1088,N/A,0,en
The Bookseller,,N/A,1922,N/A,Bibliography,1718,N/A,0,en
The Bookseller and the Stationery Trades' Journal,,N/A,1922,N/A,Bibliography,938,N/A,0,en
Crafting Creativity & Creating Craft,Courtney Lee Weida,Springer,2014-11-04,"This nine chapter volume explores creativity in art teaching through contemporary craft. A variety of artists, educators and historians share with readers their wealth of practical resources and frameworks for utilizing craft media (fiber, ceramics, baskets, needlepoint, knitting, etc.) and craft approaches (grassroots projects, digital communities, craftivism, etc.) within contemporary K-12 art education, museum and community programming, and teaching artist residencies. Authors representing a variety of specialties in craft, art, and education examine the resurgence of the handmade and homemade in contemporary youth culture, digital implications of how we define and teach craft creatively, and the overlap of design, function, and beauty in artists’ work. The anthology also describes the challenges and potentialities of working with craft in education settings, including the overarching craft of teaching practices. Each chapter provides a range of creative frameworks and practical models that educators can use comprehensively: from dynamic digital resources, to community groups, and lesson plans and activities in craft with art classes and special needs classes. The book serves to propose a working definition and rationale of the functions of craft in daily life, popular and youth culture, and larger social issues (including craft, D.I.Y., and activism/“craftivism”).",Education,84,N/A,0,en
Language Power: Grades K-2 Level B Teacher's Guide,Hayley Lehoski,Teacher Created Materials,2012-09-30,N/A,Education,214,N/A,0,en
Book Bulletin,Chicago Public Library,N/A,1912,N/A,,638,N/A,0,en
Handbook on Teaching and Learning for Sustainable Development,"Walter Filho Leal, Amanda Lange Salvia, Fernanda Frankenberger",Edward Elgar Publishing,2021-06-25,"Exploring the important role of education in both pursuing and implementing sustainable development, this timely Handbook highlights how teaching methods at schools and universities can impact the future. It looks at ways not only to inform students about matters related to sustainable development, but also to empower them to adopt behaviours and actions that lead to more sustainable lifestyles.",Education,507,N/A,0,en
