Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Palmer's index to the Times newspaper,,N/A,1915,N/A,"Times (London, England)",80,N/A,0,en
Report of the Public Schools of the State of Missouri,,N/A,1881,N/A,Education,230,N/A,0,en
School & Society,,N/A,1921,N/A,Education,758,N/A,0,en
The Law Reports of the Incorporated Council of Law Reporting,Great Britain. High Court of Justice. King's Bench Division,N/A,1912,N/A,"Law reports, digests, etc",682,N/A,0,en
Indiana University Bulletin,,N/A,1927,N/A,,1162,N/A,0,en
Education for Judgment,"Carl Roland Christensen, David A. Garvin, Ann Sweet",Harvard Business Review Press,1991,"""At its best, discussion teaching has an extraordinary ability to stimulate learning. Through a skillful orchestration of questioning, listening, and response it helps students master course material and critical judgment skills in tandem. Education For Judgment unravels the intricacies of successful group leadership and shows how you can consciously practice those elements that turn an average class into a great one. You'll discover practical advice on how to negotiate a 'contract' for the conduct of the group, how to lead a discussion without stalling it, getting students to talk to each other, guiding participants to adopt new and thoughtful roles, the ethics involved in choosing material, how to encourage independent thinking, structuring technical material, how to evaluate student participation, creating a sense of closure and accomplishment, much, much more""--Unedited summary from book cover.",Business & Economics,360,N/A,0,en
Magisterial Cases,,N/A,1910,N/A,"Law reports, digests, etc",578,N/A,0,en
Alabama School Journal,,N/A,1927,N/A,Education,236,N/A,0,en
Report,New Jersey. Dept. of Education,N/A,1913,N/A,,934,N/A,0,en
Michigan Legislative Manual and Official Directory,,N/A,1877,N/A,Michigan,760,N/A,0,en
Handbook of Early Childhood Education,"Robert C. Pianta, W. Steven Barnett, Laura M. Justice, Susan M. Sheridan",Guilford Press,2012-02-23,"Comprehensive and authoritative, this forward-thinking book reviews the breadth of current knowledge about early education and identifies important priorities for practice and policy. Robert C. Pianta and his associates bring together foremost experts to examine what works in promoting all children's school readiness and social-emotional development in preschool and the primary grades. Exemplary programs, instructional practices, and professional development initiatives—and the systems needed to put them into place—are described. The volume presents cutting-edge findings on the family and social context of early education and explores ways to strengthen collaboration between professionals and parents.",Language Arts & Disciplines,656,N/A,0,en
Real Education,Charles Murray,Forum Books,2009-08-25,"""The most talked-about education book this semester."" —New York Times From the author of Coming Apart, and based on a series of controversial Wall Street Journal op-eds, this landmark manifesto gives voice to what everyone knows about talent, ability, and intelligence but no one wants to admit. With four truths as his framework, Charles Murray, the bestselling coauthor of The Bell Curve, sweeps away the hypocrisy, wishful thinking, and upside-down priorities that grip America’s educational establishment. •Ability varies. Children differ in their ability to learn, but America’s educational system does its best to ignore this. •Half of the children are below average. Many children cannot learn more than rudimentary reading and math. Yet decades of policies have required schools to divert resources to unattainable goals. •Too many people are going to college. Only a fraction of students struggling to get a degree can profit from education at the college level. •America’s future depends on how we educate the academically gifted. It is time to start thinking about the kind of education needed by the young people who will run the country.",Education,226,5,1,en
Botanical Abstracts,,N/A,1920,N/A,Botany,730,N/A,0,en
The Law Journal Reports,,N/A,1880,N/A,"Law reports, digests, etc",722,N/A,0,en
Statistical Abstract and Record,Canada. Department of Agriculture,N/A,1895,N/A,Canada,1166,N/A,0,en
The Municipal Year Book and Public Services Directory,,N/A,1923,N/A,Municipal government,688,N/A,0,en
Education for Freedom,Jean-Louis Allard,"Notre-Dame, Ind. : University of Notre Dame Press ; Ottawa : University of Ottawa Press",1982,N/A,Philosophy,162,N/A,0,en
Hansard's Parliamentary Debates,Great Britain. Parliament,N/A,1882,N/A,Great Britain,1178,N/A,0,en
General Index to the Journals of the House of Lords,,N/A,1919,N/A,Great Britain,372,N/A,0,en
American Monthly Review of Reviews,Albert Shaw,N/A,1901,N/A,"Periodicals, English",790,N/A,0,en
Inquiry in Music Education,"Carol Frierson-Campbell, Hildegard C. Froehlich",Routledge,2022-03-17,"Inquiry in Music Education: Concepts and Methods for the Beginning Researcher, Second Edition, introduces research and scholarship in music education as an ongoing spiral of inquiry. Exploring research conventions that are applicable beyond music to the other arts and humanities as well, it offers a sequential approach to topic formulation, information literacy, reading and evaluating research studies, and planning and conducting original studies within accepted guidelines. Following the legacy begun by Edward Rainbow and Hildegard C. Froehlich, this book expands what is meant by music education and research, teaching tangible skills for music educators with diverse instructional goals and career aspirations. The second edition addresses the changes in methods due to technological advances, a proliferation of new scholarship, and an awareness of the impact of place and culture on researchers and research participants. This edition features: the most current information on research tools, strategies to remain up-to-date, and expanded supplemental online materials (see inquiryinmusiceducation.com) case studies that reflect recent research and discuss issues of gender, race, and culture previously absent from mainstream scholarship an acknowledgment of the assessment demands of contemporary K-12 schooling a chapter devoted to mixed methods, arts-based, and practitioner inquiry assignments and other resources designed to be friendly for online course delivery chapters from contributing authors Debbie Rohwer and Marie McCarthy, bringing additional depth and perspective. Inquiry in Music Education provides students with the language, skills, and protocols necessary to succeed in today’s competitive markets of grant writing, arts advocacy, and public outreach as contributing members of the community of music educators.",Music,434,N/A,0,en
"""Code of Massachusetts regulations, 2013""",,N/A,2013,Archival snapshot of entire looseleaf Code of Massachusetts Regulations held by the Social Law Library of Massachusetts as of January 2020.,,14,N/A,0,en
Medical Bulletin,,N/A,1915,Includes the proceedings of the Research Society of the American Red cross in France.,"World War, 1914-1918",1552,N/A,0,en
Dansk-norsk-engelsk Ordbog ved A. Larsen,A. Larsen,N/A,1880,N/A,,664,N/A,0,en
Ordinances of the North-west Territories,Northwest Territories,N/A,1893,N/A,,260,N/A,0,en
Evelyn Del Rey Is Moving Away,Meg Medina,Candlewick Press,2020-09-08,"From Newbery Medalist Meg Medina comes the bittersweet story of two girls who will always be each other’s número uno, even though one is moving away. A big truck with its mouth wide open is parked at the curb, ready to gobble up Evelyn’s mirror with the stickers around the edge . . . and the sofa that we bounce on to get to the moon. Evelyn Del Rey is Daniela’s best friend. They do everything together and even live in twin apartments across the street from each other: Daniela with her mami and hamster, and Evelyn with her mami, papi, and cat. But not after today—not after Evelyn moves away. Until then, the girls play amid the moving boxes until it’s time to say goodbye, making promises to keep in touch, because they know that their friendship will always be special. The tenderness of Meg Medina’s beautifully written story about friendship and change is balanced by Sonia Sánchez’s colorful and vibrant depictions of the girls’ urban neighborhood.",Juvenile Fiction,37,N/A,0,en
Report on Public Instruction in the Bombay Presidency for the Year ...,,N/A,1923,N/A,Education,328,N/A,0,en
Evaluation of Sugar Fortification with Vitamin A at the National Level,"Institute of Nutrition of Central America and Panama, Guillermo Arroyave",N/A,1920,N/A,Health & Fitness,1470,N/A,0,en
Official Journal and Year Book,Methodist Church (U.S.). New England Southern Conference,N/A,1893,N/A,,1100,N/A,0,en
University of California Chronicle,,N/A,1901,N/A,,474,N/A,0,en
Teachers College Record,,N/A,1913,N/A,Education,416,N/A,0,en
Justice of the Peace and Local Government Review,,N/A,1894,N/A,Justices of the peace,908,N/A,0,en
Understanding by Design,"Grant P. Wiggins, Jay McTighe",ASCD,2005,"What is understanding and how does it differ from knowledge? How can we determine the big ideas worth understanding? Why is understanding an important teaching goal, and how do we know when students have attained it? How can we create a rigorous and engaging curriculum that focuses on understanding and leads to improved student performance in today's high-stakes, standards-based environment? Authors Grant Wiggins and Jay McTighe answer these and many other questions in this second edition of Understanding by Design. Drawing on feedback from thousands of educators around the world who have used the UbD framework since its introduction in 1998, the authors have greatly revised and expanded their original work to guide educators across the K-16 spectrum in the design of curriculum, assessment, and instruction. With an improved UbD Template at its core, the book explains the rationale of backward design and explores in greater depth the meaning of such key ideas as essential questions and transfer tasks. Readers will learn why the familiar coverage- and activity-based approaches to curriculum design fall short, and how a focus on the six facets of understanding can enrich student learning. With an expanded array of practical strategies, tools, and examples from all subject areas, the book demonstrates how the research-based principles of Understanding by Design apply to district frameworks as well as to individual units of curriculum. Combining provocative ideas, thoughtful analysis, and tested approaches, this new edition of Understanding by Design offers teacher-designers a clear path to the creation of curriculum that ensures better learning and a more stimulating experience for students and teachers alike.",Education,383,3.5,7,en
Labor Bulletin of the Commonwealth of Massachusetts,Massachusetts. Dept. of Labor and Industries. Division of Statistics,N/A,1914,N/A,,1110,N/A,0,en
"Report of the Philippine Commission to the Secretary of War, 1900-1915",United States. Philippine Commission (1899-1900),N/A,1901,N/A,Philippines,1066,N/A,0,en
The Law Times,,N/A,1907,N/A,Law reviews,602,N/A,0,en
Annual Statistical Report,Ohio. Secretary of State,N/A,1925,"1868-1909/10, 1915/16- include the Statistical report of the secretary of state in continuation of the Annual report of the commissioner of statistics.",Ohio,614,N/A,0,en
Report of the Director General on the Activities of the Organisation in ...,Unesco,N/A,1971,N/A,,988,N/A,0,en
The Economist,,N/A,1916,N/A,Commerce,1306,N/A,0,en
The Canada Law Journal,,N/A,1870,"Includes section ""Book reviews.""",Law,354,N/A,0,en
Mission Studies,Edward Pfeiffer,N/A,1908,N/A,Missions,400,N/A,0,en
Catalogue - Harvard University,Harvard University,N/A,1916,N/A,,1058,N/A,0,en
New York Legislative Documents,New York (State). Legislature,N/A,1920,N/A,,854,N/A,0,en
"Calendar, History, and General Summary of Regulations of the Dept. of Science and Art",Great Britain. Dept. of Science and Art,N/A,1897,N/A,,404,N/A,0,en
Yearbook of International Organizations,,International Publications Service,1984-12,N/A,Political Science,1698,N/A,0,en
The English Catalogue of Books ...,Sampson Low,N/A,1901,N/A,English literature,278,N/A,0,en
The Smith College Monthly,,N/A,1902,N/A,,662,N/A,0,en
Proceedings of the Society for Experimental Biology and Medicine,"Society for Experimental Biology and Medicine (New York, N.Y.)",N/A,1918,List of members in each volume.,Biology,200,N/A,0,en
"Records of the General Conference of the United Nations Educational, Scientific and Cultural Organization",Unesco. General Conference,N/A,1972,N/A,Intellectual cooperation,80,N/A,0,en
House documents,,N/A,1896,N/A,,1220,N/A,0,en
Colorado School Laws,Colorado,N/A,2003,N/A,Educational law and legislation,602,N/A,0,en
Educational Horizons,,N/A,1966,N/A,Education,822,N/A,0,en
Papers and Proceedings,American Library Association. Annual Conference,N/A,1921,N/A,Library administration,182,N/A,0,en
Workforce Education,"Kenneth C. Gray, Edwin L. Herr",Allyn & Bacon,1998,Aims to provide the knowledge base common to all workforce education settings and clients. Designed for those preparing for Human resource Development (HRD) careers in corporate America and for post secondary and secondary workforce education faculty.,Career education,0,N/A,0,en
Catalogue of the Officers and Graduates of Yale University,Yale University,N/A,1911,N/A,,894,N/A,0,en
"An Outline of Recent European History, 1815-1921",Clarence Perkins,N/A,1921,N/A,Europe,104,N/A,0,en
Another Kind of Public Education,Patricia Hill Collins,Beacon Press,2009,"In this fiercely intelligent yet accessible book, one of the nation's leading sociologists and experts on race calls for ""another kind of public education""--one that opens up more possibilities for democracy, and more powerful modes of participation for young people of color.",Education,262,N/A,0,en
The Journal of Experimental Education,,N/A,1952,N/A,Education,766,N/A,0,en
Sessional Papers - Legislature of the Province of Ontario,Ontario. Legislative Assembly,N/A,1888,N/A,Ontario,834,N/A,0,en
Annual Report,Rhode Island. Treasury Department,N/A,1907,N/A,Finance,104,N/A,0,en
"Hatch v. Maple Valley Township Unit School. Peterson v. Same, 310 MICH 516 (1945)",,N/A,1945,"1, 2",,224,N/A,0,en
Annual Statistical Report of the Department of Health,New York (State). Dept. of Health,N/A,1922,N/A,Public health,634,N/A,0,en
"""Code of Massachusetts regulations, 2003""",,N/A,2003,Archival snapshot of entire looseleaf Code of Massachusetts Regulations held by the Social Law Library of Massachusetts as of January 2020.,,2466,N/A,0,en
Bulletin,,N/A,1900,N/A,Agriculture,958,N/A,0,en
Journal of Experimental Pedagogy and Training College Record,,N/A,1912,N/A,Education,910,N/A,0,en
Public Education,"David C. Berliner, Carl Hermanns",Teachers College Press,2021-11-30,"""Twenty-eight eminent essayists remind our nations parents, educators, school board members and politicians that our democracy is in jeopardy and that our nation's system of free universal public education is also under attack. If that attack succeeds, American democracy itself would be further imperiled. That is because American democracy rests on a belief that the power of our government comes from the people, and the diffusion of knowledge and the enlightenment of the people has been a cornerstone of our democracy since the founding of our republic. America's public schools, therefore, have a special mandate""--",Education,353,N/A,0,en
Journal and Reports of the ... Annual Session of the Detroit Conference,Methodist Episcopal Church. Detroit Conference,N/A,1884,N/A,Michigan,102,N/A,0,en
Transactions and Proceedings,National Association of State Universities,N/A,1927,N/A,,412,N/A,0,en
Annual Report of the President and of the Offices of Purdue University,Purdue University,N/A,1924,N/A,,256,N/A,0,en
Transactions of the British Dental Association,,N/A,1885,N/A,,464,N/A,0,en
Transactions of the Illinois Society for Child-Study,Illinois Society for Child Study,N/A,1895,N/A,Child development,92,N/A,0,en
Modern Religious Movements in India,John Nicol Farquhar,N/A,1915,N/A,Hinduism,540,N/A,0,en
American Annals of the Deaf,,N/A,1917,"Beginning with Sept. 1955 issues, includes lists of doctors' dissertations and masters' theses on the education of the deaf.",Deaf,528,N/A,0,en
Adult Education Bulletin,,N/A,1941,N/A,Adult education,204,N/A,0,en
Quarterly Calendar,University of Chicago,N/A,1894,N/A,,852,N/A,0,en
"The Law Times Reports of Cases Decided in the House of Lords, the Privy Council, the Court of Appeal ... [new Series].",,N/A,1883,N/A,"Law reports, digests, etc",802,N/A,0,en
"Outlines of Central Government, Including the Judicial System of England",John Joseph Clarke,N/A,1919,N/A,Courts,124,N/A,0,en
Catalogue of Books in the Lending Library,Edinburgh (Scotland). Public Library,N/A,1890,N/A,Dictionary catalogs,564,N/A,0,en
Oregon Education Journal,,N/A,1946,N/A,,290,N/A,0,en
The Code of Civil Procedure of the State of New York,"New York (State), Rowland M. Stover",N/A,1899,N/A,Civil procedure,1272,N/A,0,en
Inventory of Educational Innovations in Asia and the Pacific,,N/A,1981,N/A,Education,166,N/A,0,en
The Indian Social Reformer,,N/A,1922,N/A,,614,N/A,0,en
Case Studies on Diversity and Social Justice Education,"Paul C. Gorski, Seema G. Pothini",Routledge,2018-02-21,"Case Studies on Diversity and Social Justice Education offers pre- and in-service educators an opportunity to analyze and reflect upon a variety of realistic case studies related to educational equity and social justice. The accessibly written cases allow educators to practice the process of considering a range of contextual factors, checking their own biases, and making immediate- and longer-term decisions about how to create and sustain equitable learning environments for all students. This revised edition adds ten new cases to offer greater coverage of elementary education, as well as topics such as body-shaming, Black Lives Matter, and transgender oppression. Existing cases have been updated to reflect new societal contexts, and streamlined for ease-of-use. The book begins with a seven-point process for examining case studies. Largely lacking from existing case study collections, this framework guides readers through the process of identifying, examining, reflecting on, and taking concrete steps to resolve challenges related to diversity and equity in schools. The cases themselves present everyday examples of the ways in which racism, sexism, homophobia and heterosexism, class inequities, language bias, religious-based oppression, and other equity and diversity concerns affect students, teachers, families, and other members of our school communities. They involve classroom issues that are relevant to all grade levels and content areas, allowing significant flexibility in how and with whom they are used. Although organized topically, the intersections of these issues are stressed throughout the cases, reflecting the complexities of real-life scenarios. All cases conclude with a series of questions to guide discussion and a section of facilitator notes, called ‘Points for Consideration.’ This unique feature provides valuable insight for understanding the complexities of each case.",Education,198,N/A,0,en
The Science of Reading,"Margaret J. Snowling, Charles Hulme",John Wiley & Sons,2008-04-15,"The Science of Reading: A Handbook brings together state-of-the-art reviews of reading research from leading names in the field, to create a highly authoritative, multidisciplinary overview of contemporary knowledge about reading and related skills. Provides comprehensive coverage of the subject, including theoretical approaches, reading processes, stage models of reading, cross-linguistic studies of reading, reading difficulties, the biology of reading, and reading instruction Divided into seven sections:Word Recognition Processes in Reading; Learning to Read and Spell; Reading Comprehension; Reading in Different Languages; Disorders of Reading and Spelling; Biological Bases of Reading; Teaching Reading Edited by well-respected senior figures in the field",Psychology,680,N/A,0,en
"Official Report of Debates, House of Commons",Canada. Parliament. House of Commons,N/A,1895,N/A,Canada,1314,N/A,0,en
The Next Step Forward in Running Records,"Jan Richardson, C. C. Bates, Maryann McBride",Scholastic Professional,2021-01-15,"In the hands of informed teachers, running records reveal the meaning-making, problem-solving strategies children are using as they process text. Richardson, Bates, and McBride provide expert analysis of sample running records and offer how-to videos that take teachers beyond calculating a simple accuracy rate to observing their students' reading behaviors--and then taking next steps to plan targeted lessons.",,240,N/A,0,en
Public Expenditures on Higher Education and Their Impact on Enrollment Patterns,Arthur Blakemore,N/A,1983,N/A,,56,N/A,0,en
"Comparative Education: Concept, Research, and Application","Conference on Comparative Education, William W. Brickman, New York University","Norwood, Pa : Norwood Editions",1973,N/A,Comparative education,300,N/A,0,en
An Evaluation Handbook for Health Education Programs in Diabetes,,N/A,1983,N/A,Diabetes,532,N/A,0,en
The School of Life,"Alain de Botton, The School of Life",Penguin UK,2020,"This is a book about everything you were never taught at school. It's about how to understand your emotions, find and sustain love, succeed in your career, fail well and overcome shame and guilt. It's also about letting go of the myth of a perfect life in order to achieve genuine emotional maturity. Written in a hugely accessible, warm and humane style, The School of Life is the ultimate guide to the emotionally fulfilled lives we all long for - and deserve. This book brings together ten years of essential and transformative research on emotional intelligence, with practical topics including: - how to understand yourself - how to master the dilemmas of relationships - how to become more effective at work - how to endure failure - how to grow more serene and resilient.",Philosophy,0,N/A,0,en
Technology in Education,"Cleborne D Maddux, D Lamont Johnson",Routledge,2013-12-19,"Examine the history of the microcomputer and its impact on education! Under the editorship of D. LaMont Johnson, PhD, a nationally recognized leader in the field of educational computing, Computers in the Schools has been a powerful tool in educational settings. Now, after 20 years, Professor Johnson muses on how far information technology has come. Technology in Education: A Twenty-Year Perspective brings you a retrospective look at the trends and issues relating to the integration of computers into the school curriculum covering 25 years. He joins several other colleagues to follow the historical journey of the dream machine to the technological wonder it has become. Technology in Education: A Twenty-Year Perspective will leave you better informed on such topics as: the obstacles slowing the integration of information technology in educationwhy are computers still collecting dust in many classrooms? the predictions that were made by early computer enthusiasts, and how close or off the mark those predictions came how information technology has impacted education and society so far historical advances in education that should be celebrated, such as the advent of the World Wide Web the student’s perspective of computers in education and much more! Computers in the Schools is the one of the oldest academic journals dealing directly with the integration of information technology into the educational setting. Technology in Education: A Twenty-Year Perspective provides an important overview by some of the leading experts in the field. From the earliest predictions and opinions to the latest trends and findings, this book, celebrating the journal’s twentieth anniversary, is a vital research tool for students and professors of information technology in education.",Computers,222,N/A,0,en
The Zionist Review,,N/A,1919,N/A,Jews,240,N/A,0,en
The Daily Bond Buyer,,N/A,1925,N/A,Bonds,1090,N/A,0,en
National Union Catalog,,N/A,1956,Includes entries for maps and atlases.,Union catalogs,716,N/A,0,en
C. E.,James Riley Estep,College Press,2003,N/A,Religion,362,N/A,0,en
New York Journal of Homœopathy,,N/A,1918,N/A,,536,N/A,0,en
What Do I Do Monday?,John Holt,N/A,2025-03,"What Do I Do Monday? is John Holt's response to teachers asking for practical advice on implementing change in their classrooms. Offering a treasure trove of innovative teaching strategies and hands-on activities, Holt provides practical suggestions to create a supportive, inclusive learning environment. Whether you're a new or seasoned educator, this book is an invaluable guide to transforming your classroom, captivating your students' imaginations, and making learning more fun and meaningful.",Education,0,N/A,0,en
Marginalized Voices in Music Education,Brent C. Talbot,Routledge,2017-10-30,"Marginalized Voices in Music Education explores the American culture of music teachers by looking at marginalization and privilege in music education as a means to critique prevailing assumptions and paradigms. In fifteen contributed essays, authors set out to expand notions of who we believe we are as music educators -- and who we want to become. This book is a collection of perspectives by some of the leading and emerging thinkers in the profession, and identifies cases of individuals or groups who had experienced marginalization. It shares the diverse stories in a struggle for inclusion, with the goal to begin or expand conversation in undergraduate and graduate courses in music teacher education. Through the telling of these stores, authors hope to recast music education as fertile ground for transformation, experimentation and renewal.",Music,204,N/A,0,en
Teaching and Learning in Art Education,Debrah C. Sickler-Voigt,Routledge,2019-10-08,"In this student-centered book, Debrah C. Sickler-Voigt provides proven tips and innovative methods for teaching, managing, and assessing all aspects of art instruction and student learning in today’s diversified educational settings, from pre-K through high school. Up-to-date with the current National Visual Arts Standards, this text offers best practices in art education, and explains current theories and assessment models for art instruction. Using examples of students’ visually stunning artworks to illustrate what children can achieve through quality art instruction and practical lesson planning, Teaching and Learning in Art Education explores essential and emerging topics such as: managing the classroom in art education; artistic development from early childhood through adolescence; catering towards learners with a diversity of abilities; integrating technology into the art field; and understanding drawing, painting, paper arts, sculpture, and textiles in context. Alongside a companion website offering Microsoft PowerPoint presentations, assessments, and tutorials to provide ready-to-use-resources for professors and students, this engaging text will assist teachers in challenging and inspiring students to think creatively, problem-solve, and develop relevant skills as lifelong learners in the art education sector.",Education,862,N/A,0,en
"Participation of the Black Community in Selected Aspects of the Educational Institution of Newark, 1958-1972",William M. Phillips,N/A,1973,N/A,African Americans,422,N/A,0,en
The Law Reports,Great Britain,N/A,1930,N/A,,992,N/A,0,en
A History of Franciscan Education (c. 1210-1517),Bert Roest,Education and Society in the M,2000,"This comprehensive history of Franciscan education shows the dynamic development of the Franciscan school network between the early thirteenth and the late fifteenth century. The book pays special attention to library formation, intellectual currents, and the role of homiletics.",Architecture,418,N/A,0,en
Daily Report,,N/A,1973,N/A,East Asia,800,N/A,0,en
The World Book Encyclopedia,,N/A,2002,"An encyclopedia designed especially to meet the needs of elementary, junior high, and senior high school students.",Encyclopedias and dictionaries,554,N/A,0,en
Charter School City,Douglas N. Harris,University of Chicago Press,2020-07-15,"In the wake of the tragedy and destruction that came with Hurricane Katrina in 2005, public schools in New Orleans became part of an almost unthinkable experiment—eliminating the traditional public education system and completely replacing it with charter schools and school choice. Fifteen years later, the results have been remarkable, and the complex lessons learned should alter the way we think about American education. New Orleans became the first US city ever to adopt a school system based on the principles of markets and economics. When the state took over all of the city’s public schools, it turned them over to non-profit charter school managers accountable under performance-based contracts. Students were no longer obligated to attend a specific school based upon their address, allowing families to act like consumers and choose schools in any neighborhood. The teacher union contract, tenure, and certification rules were eliminated, giving schools autonomy and control to hire and fire as they pleased. In Charter School City, Douglas N. Harris provides an inside look at how and why these reform decisions were made and offers many surprising findings from one of the most extensive and rigorous evaluations of a district school reform ever conducted. Through close examination of the results, Harris finds that this unprecedented experiment was a noteworthy success on almost every measurable student outcome. But, as Harris shows, New Orleans was uniquely situated for these reforms to work well and that this market-based reform still required some specific and active roles for government. Letting free markets rule on their own without government involvement will not generate the kinds of changes their advocates suggest. Combining the evidence from New Orleans with that from other cities, Harris draws out the broader lessons of this unprecedented reform effort. At a time when charter school debates are more based on ideology than data, this book is a powerful, evidence-based, and in-depth look at how we can rethink the roles for governments, markets, and nonprofit organizations in education to ensure that America’s schools fulfill their potential for all students.",Education,320,N/A,0,en
Trivium 21c,Martin Robinson,Crown House Publishing,2013-06-12,"From Ancient Greece to the present day, Trivium 21c explores whether a contemporary trivium (Grammar, Dialectic, and Rhetoric) can unite progressive and traditionalist institutions, teachers, politicians and parents in the common pursuit of providing a great education for our children in the 21st century. Education policy and practice is a battleground. Traditionalists argue for the teaching of a privileged type of hard knowledge and deride soft skills. Progressives deride learning about great works of the past preferring '21c skills' (21st century skills) such as creativity and critical thinking. Whilst looking for a school for his daughter, the author became frustrated by schools' inability to value knowledge, as well as creativity, foster discipline alongside free-thinking, and value citizenship alongside independent learning. Drawing from his work as a creative teacher, Robinson finds inspiration in the Arts and the need to nurture learners with the ability to deal with the uncertainties of our age. Named one of Book Authority's best education books of all time.",Education,379,N/A,0,en
Assessment for Education,"Valentina Klenowski, Claire Wyatt-Smith",SAGE,2013-11-19,"′This is a very exciting book and should be read widely by anyone who wants a better understanding of the role of assessment in the diverse, globalised, digital societies of the 21st century.′ - Professor Mary James, University of Cambridge, President, British Educational Research Association ′Highly readable and thoroughly researched, this call for a new vision of education deserves to be ready by all those who share the concern to shape today′s assessment practices to meet the needs of tomorrow′s society.′ - Professor Patricia Broadfoot, CBE, University of Bristol Do you need a practical guide to assessment, curriculum and policy? Are you also looking for a book that is firmly grounded in theory and professional practice? This book makes assessment processes transparent for practitioners, and shows how assessment should align with curriculum and teaching for success in education. The book will show you how practitioner use of achievement standards can improve learning, equity, social justice and accountability. Inside this book, you will learn about: Quality assessment and judgement practice Relationships across curriculum, assessment, teaching and learning Front-ending assessment based on the learner′s needs Practitioner judgement approaches and standards The conditions under which teacher assessment can be valid Principles derived from research of social moderation practices Assessment for Education is the perfect guide for students, researchers, academics and teaches, and anyone working in curriculum and assessment policy.",Education,351,N/A,0,en
University of Illinois Bulletin,,N/A,1953,N/A,,440,N/A,0,en
California School Directory,,N/A,1958,N/A,Schools,576,N/A,0,en
Economic Evaluation in Education,"Henry M. Levin, Patrick J. McEwan, Clive Belfield, A. Brooks Bowden, Robert Shand",SAGE Publications,2017-06-15,"The past decade has seen increased attention to cost-effectiveness and benefit-cost analysis in education as administrators are being asked to accomplish more with the same or even fewer resources, philanthropists are keen to calculate their ""return on investment"" in social programs, and the general public is increasingly scrutinizing how resources are allocated to schools and colleges. This text (titled Cost-Effectiveness Analysis in its previous editions) is the only full-length book to provide readers with the step-by-step methods they need to plan and implement a benefit-cost analysis in education. The authors examine a range of issues, including how to identify, measure, and distribute costs; how to measure effectiveness, utility, and benefits; and how to incorporate cost evaluations into the decision-making process. The updates to the Third Edition reflect the considerable methodological development in the evaluation literature, and the greater empiricism practiced by education researchers, to help readers learn to apply more advanced methods to their own analyses. SAGE congratulates author Henry M. Levin, winner of the 2017 AERA Distinguished Contributions to Research in Education Award.",Social Science,212,N/A,0,en
The Graduate School,University of Utah. Graduate School,N/A,1964,N/A,,198,N/A,0,en
The Athenaeum,,N/A,1917,N/A,Arts,752,N/A,0,en
"Black Girl, Call Home",Jasmine Mans,Penguin,2021-03-09,"A Most Anticipated Book of 2021 by Oprah Magazine • Time • Vogue • Vulture • Essence • Elle • Cosmopolitan • Real Simple • Marie Claire • Refinery 29 • Shondaland • Pop Sugar • Bustle • Reader's Digest “Nothing short of sublime, and the territory [Mans'] explores...couldn’t be more necessary.”—Vogue From spoken word poet Jasmine Mans comes an unforgettable poetry collection about race, feminism, and queer identity. With echoes of Gwendolyn Brooks and Sonia Sanchez, Mans writes to call herself—and us—home. Each poem explores what it means to be a daughter of Newark, and America—and the painful, joyous path to adulthood as a young, queer Black woman. Black Girl, Call Home is a love letter to the wandering Black girl and a vital companion to any woman on a journey to find truth, belonging, and healing.",Poetry,258,N/A,0,en
East European Accessions List,,N/A,1954,N/A,Balkan Peninsula,1154,N/A,0,en
After the Education Wars,Andrea Gabor,N/A,2018,"Offering a fresh take on the endless battles over school reform, in Beyond the Education Wars journalist, bestselling author, and business professor Andrea Gabor argues that despite being championed by the likes of Bill Gates and Eli Broad, the market-based changes and carrot-and-stick incentives informing today's school reforms are out of sync with the nurturing culture that good schools foster - and at odds with the best practices of thriving twenty-first-century companies as well. A welcome exception to the doom-and-gloom canon of education reform, Beyond the Education Wars makes clear that what's needed is not more grand ideas, but practical ways to grow the great ones schools already have.",Education,0,N/A,0,en
The Christian Century,,N/A,1927,N/A,Christianity,1560,N/A,0,en
Anti-Bias Education for Young Children and Ourselves,"Louise Derman-Sparks, Julie Olsen Edwards",N/A,2020-04-07,Anti-bias education begins with you! Become a skilled anti-bias teacher with this practical guidance to confronting and eliminating barriers.,,224,N/A,0,en
Acts Passed at a General Assembly of the Commonwealth of Virginia,Virginia,N/A,1979,Includes extra sessions.,Session laws,652,N/A,0,en
Budget of Government of Tripura for ...,Tripura (India),N/A,1975,N/A,Budget,692,N/A,0,en
Oklahoma Librarian,,N/A,1950,N/A,Libraries,752,N/A,0,en
Early Childhood Education,"C. Stephen White, Mick Coleman",Prentice Hall,2000,"This introductory book considers early childhood issues within the context of society, family, and classroom approaches that influence the care and education of children from birth through age eight to help teachers build their teaching philosophy. Contains detailed cases, teaching checklists, tips for teachers, ad philosophy building activities in every chapter. Provides four chapters on child development. Presents chapters on family development and family-school relations. For Education and School Administrators in Early Childhood Education.",Education,440,N/A,0,en
