Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
LSAT 180,,N/A,2007,N/A,Law School Admission Test,364,N/A,0,en
Construction Management JumpStart,Barbara J. Jackson,John Wiley and Sons,2010-06-03,"Launch your career in construction management with this one-of-a-kind book The construction management industry is expected to increase employment by 16 percent over the next decade. This second edition of a bestselling introduction to construction management walks you through each stage of the construction management process. Written from the constructor's perspective, this book will familiarize you with all the construction management fundamentals and how Building Information Modeling (BIM) is impacting the construction management profession. Covers interoperability of technology advances in the construction industry Explains how BIM is challenging the traditional approach to project delivery and how this affects the constructor's role Elaborates each stage of the design and construction process and the tasks associated with each of them Shows step-by-step how to estimate project costs, administer contracts, manage job site and construction operations, plan and schedule a project, monitor project performance, manage project quality and safety, and assess project risks Provides review questions at the end of each chapter to help enforce understanding The tried-and-true project management principles presented in this book will help ensure you a successful start to your career.",Computers,410,4,1,en
Poole's Index to Periodical Literature,,N/A,1908,N/A,,738,N/A,0,en
Economics and Personal Finance,"Irvin B. Tucker, Joan S. Ryan",N/A,2013,"""Hands-on, contextual learning of personal finance while learning economics! South-Western's Economics and Personal Finance covers both economics and personal finance all in one semester! Students are introduced to basic economic theories and practical applications that reinforce critical personal finance concepts. Students apply economics and personal finance knowledge using 21st-century skills in real-world simulated experiences by completing activities throughout the chapters to finish the unit project""--Page [4] of cover.",Economics,0,N/A,0,en
New York State Service,New York (State). Dept. of Civil Service,N/A,1919,N/A,Civil service,792,N/A,0,en
Public Sector Debt Statistics,International Monetary Fund,International Monetary Fund,2011-12-08,"The global financial crisis of recent years and the associated large fiscal deficits and debt levels that have impacted many countries underscores the importance of reliable and timely government statistics and, more broadly, public sector debt as a critical element in countries fiscal and external sustainability. Public Sector Debt Statistics is the first international guide of its kind, and its primary objectives are to improve the quality and timeliness of key debt statistics and promote a convergence of recording practices to foster international comparability and as a reference for national compilers and users for compiling and disseminating these data. Like other statistical guides published by the IMF, this one was prepared in consultation with countries and international agencies, including the nine organizations of the Inter-Agency Task Force on Finance Statistics (TFFS). The guide's preparation was based on the broad range of experience of our institutions and benefitted from consultation with national compilers of government finance and public sector debt statistics. The guide's concepts are harmonized with those of the System of National Accounts (2008) and the Balance of Payments and International Investment Position Manual, Sixth Edition.",Business & Economics,230,N/A,0,en
How to Succeed in College (While Really Trying),Jon B. Gould,University of Chicago Press,2012-04-02,"After years of preparation and anticipation, many students arrive at college without any real knowledge of the ins and outs of college life. They’ve been focused on finding the right school and have been carefully guided through the nuances of the admissions process, but too often they have little knowledge about how college will be different from high school or what will be expected of them during that crucial first year and beyond. Written by an award-winning teacher, How to Succeed in College (While Really Trying) provides much-needed help to students, offering practical tips and specific study strategies that will equip them to excel in their new environment. Drawing on years of experience teaching at a variety of campuses, from large research universities to small liberal arts colleges, Jon B. Gould gives readers the lay of the land and demystifies the college experience. In the course of the book, students will learn how to identify the best instructors, how to choose classes and settle on a major, how to develop effective strategies for reading and note taking, and how to write good papers and successfully complete exams. Because much of the college experience takes place outside of the classroom, Gould also advises students on how to effectively manage their cocurricular activities, work obligations, and free time, as well as how to take advantage of the typically untapped resources on every campus. With candid advice and insights from a seasoned insider, this guide will leave students better prepared not only to succeed in college but to enjoy it as well.",Education,182,N/A,0,en
Economic Research Journal,,N/A,1969,N/A,Philippines,584,N/A,0,en
Catalog,Michigan State University,N/A,1913,N/A,,238,N/A,0,en
Cornered,Barry C. Lynn,Turner Publishing Company,2009-12-10,"""A manifesto for our times."" —Thomas Frank, Wall Street Journal Barry C. Lynn, one of the most original and surprising students of the American economy, paints a genuinely alarming picture: most of our public debates about globalization, competitiveness, creative destruction, and risky finance are nothing more than a cover for the widespread consolidation of power in nearly every imaginable sector of the American economy. Cornered strips the camouflage from the secret world of twenty-first-century monopolies-neofeudalist empires whose sheer size, vast resources, and immense political power enable the people who control to direct virtually every major industry in America in an increasingly authoritarian manner. Lynn reveals how these massive juggernauts, which would have been illegal just thirty years ago, came into being, how they have destroyed or devoured their competition, and how they collude with one another to maintain their power and create the illusion of open, competitive markets. A confluence of small government zealotry and misguided efficient market theories has lead to a complete dismantling of government oversight of industry. Has that brought us the promised economic utopia? Just the opposite. For decades, the dominant elite has used the federal government to all but encourage companies to buy one another up, outsource all their production, and make their profits by leveraging their complete power over the market itself. Lynn makes clear it will take more than a lawsuit or two to overthrow America's corporatist oligarchy and restore a model of capitalism that protects our rights as property holders and citizens, and the independence of our Republic. Details how regular citizens can join together to beat the great powers, and how to do so by relearning the real history and language of our democratic republic. Includes stories of real people and real industries that show how monopolies threaten independent businesses, squelch innovation, degrade the quality and safety of products, destabilize vital industrial and financial systems, and destroy the fabric of democracy Explores monopoly power across a wide array of industries, including appliances, auto parts, beer, eyeglasses, medical supplies, pet food, surfboards, vitamins, and more. Demonstrates how the drive for ""always lower prices"" makes your job disappear, puts your small business out of business, and turns dreams of entrepreneurial success into impossible fantasies Lynn is that rarest of creatures, a journalist whose theoretical writings are taken very seriously by the top policymakers and economic thinkers in Washington and around the world. His work has been compared already to John Kenneth Galbraith and Peter Drucker. The Washington Post called Lynn's last book-on globalization-""Tom Friedman for grownups."" Cornered is essential reading for anyone who cares about America and its future.",Political Science,411,N/A,0,en
Global Economic History: A Very Short Introduction,Robert C. Allen,Oxford University Press,2011-09-15,Together these countries pioneered new technologies that have made them ever richer.,Business & Economics,193,5,1,en
Environmental and Natural Resources Economics,Steven C. Hackett,M.E. Sharpe,2010-12-23,"Extensively revised and updated, this popular text presents an accessible yet rigorous treatment of environmental and natural resources economics, including climate change and the economics of sustainability. Completely revised and updated, the fourth edition now includes new figures and tables, definitions to assist the reader, and updated policy information. New advances in the science, economics and policy approaches to climate change have been integrated into essentially all-new chapters on incentive regulation and global climate change. This innovative textbook integrates economics with science and public policy in a balanced and accessible way that will be appreciated by students from disciplines ranging from economics and natural resources management to environmental studies and energy policy.",Business & Economics,497,3,1,en
International Trade and Trade Policy,"Elhanan Helpman, Assaf Razin",MIT Press,1991,"Centering on questions of the potential optimality of some trade protection, these original contributions present research at the frontier of international trade and trade policy. They expand and test the new trade theory that has developed during the last decade, incorporating elements of industrial organization and political economy into the study of trade structure and the formation of trade policy. Essays in the first two parts take up trade policy, addressing issues such as the formation of trading blocks, strategic trade policy, the political economy of protection, growth-oriented trade policies, and including empirical studies of the welfare effects of quality - upgrading voluntary export restrictions and import quotas. Essays in the third part discuss various structural issues such as trade in services, intersectoral adjustments, and the advantage of early entry. Elhanan Helpman and Assaf Razin are Professors of Economics at Tel Aviv University and NBER Research Associates. Contents: Trade Policy: Theory. Is Bilateralism Bad? Paul R. Krugman. Strategic Trade Policy and Direct Foreign Investment: When Are Tariffs and Quotas Equivalent? James A. Levinsohn. Making Altruism Pay in Auction Quotas, Kala Krishna. On the Ineffectiveness of Made-to-Measure Protectionist Programs, Aaron Tornell. Export Subsidies and Price Competition, Peter Neary. Adverse Selection in Credit Markets and Infant Industry Protection, Harry Flam and Robert W. Staiger. Protection, Politics, and Market Structure, Arye L. Hillman. Growth and Welfare in a Small Open Economy, Gene M. Grossman and Elhanan Helpman. Trade Policy: Evidence. Quality Upgrading and Its Welfare Cost in U.S. Imports, 1969-74, Randi Boorstein and Robert C. Feenstra. Counting the Cost of Voluntary Export Restraints in the European Car Market, Alasdair Smith and Anthony J. Venables. Structural Issues. Services in International Trade, Wilfred J. Ethier and Henrik Horn. First-Mover Advantages, Blockaded Entry, and the Economics of Uneven Development, James R. Markusen. Wage Sensitivity Rankings and Temporal Convergence, Ronald W. Jones and Peter Neary.",Business & Economics,316,N/A,0,en
General Extension Division Bulletin,,N/A,1953,N/A,,72,N/A,0,en
Public Choice Interpretations of American Economic History,"Jac. C. Heckelman, John C. Moorhouse, Robert M. Whaples",Springer,2012-10-12,"Jac C. Heckelman, John C. Moorhouse and Robert Whaples The eight chapters of this volume are revised versions of papers originally presented at the ""Applications of Public Choice Theory to Economic History"" conference held at Wake Forest University, April 9-10, 1999. They all apply the tools of public choice theory to the types of questions which economic historians have traditionally addressed. By adding the insights of public choice economics to the traditional tools used to understand economic actors and institutions, the authors are able to provide fresh insights about many important issues of American history. 1. DEVELOPMENTS IN PUBLIC CHOICE THEORY Economists have historically sought to develop policies to improve social welfare by correcting perceived market failures due to monopoly power, externalities, and other departures from the textbook case of the purely competitive model. An underlying assumption is that the public sector, upon recognizing the market failure, will act to correct it. Applied work often develops the conditions under which these policies will be optimal. The public choice movement has questioned the false dichotomy established by welfare economists. Economists of all persuasions assume traditional private market actors, such as entrepreneurs, managers, and consumers, are self-interested rational maximizers. Why should this not hold for all economic agents? The innovation of public choice analysis is to show what happens when public sector actors, such as politicians, bureaucrats, and voters, also behave as rational self-interested maximizers.",Political Science,0,N/A,0,en
Economics at the Wheel,Richard C. Porter,N/A,1999,"In this examination of automobiles, driving habits, and government policies, the author presents an analysis and critique of cars and the ways they are regulated. He looks at common actions and circumstances from an economics perspective, including questions that aim to provoke student thinking.",Business & Economics,274,N/A,0,en
OECD Economic Surveys,,N/A,2009,N/A,European Union countries,156,N/A,0,en
Labour Legislation in Canada for the Calendar Year ...,,N/A,1921,N/A,Labor laws and legislation,850,N/A,0,en
Clarkson Bulletin,Clarkson College of Technology,N/A,1904,N/A,College catalogs,116,N/A,0,en
"Official Roster, Federal, State, County Officers and Departmental Information",Ohio. Secretary of State,N/A,1917,N/A,County officials and employees,922,N/A,0,en
Youth Violence in Latin America,G. Jones,Springer,2009-10-26,"This volume provides a systematic overview of the contemporary Latin American youth violence phenomenon. The authors focus specifically on youth gangs, juvenile justice issues, and applied research concerns, providing a rounded and balanced exploration of this increasingly important topic.",Social Science,245,N/A,0,en
Index of Economic Articles in Journals and Collective Volumes,,N/A,1987,N/A,Economics,952,N/A,0,en
Economics,David C. Colander,N/A,2024,"""The goal of this edition is to convey to students the ideas that make up modern economics. The ideas are both about the way the economy works, and about how to design policy to make the economy work better""--",Economics,0,N/A,0,en
Bulletin,University of Minnesota,N/A,1948,N/A,,1470,N/A,0,en
Catalog of Copyright Entries,Library of Congress. Copyright Office,N/A,1923,N/A,American literature,1162,N/A,0,en
Development Economics,Debraj Ray,Princeton University Press,1998-01-12,"The study of development in low-income countries is attracting more attention around the world than ever before. Yet until now there has been no comprehensive text that incorporates the huge strides made in the subject over the past decade. Development Economics does precisely that in a clear, rigorous, and elegant fashion. Debraj Ray, one of the most accomplished theorists in development economics today, presents in this book a synthesis of recent and older literature in the field and raises important questions that will help to set the agenda for future research. He covers such vital subjects as theories of economic growth, economic inequality, poverty and undernutrition, population growth, trade policy, and the markets for land, labor, and credit. A common point of view underlies the treatment of these subjects: that much of the development process can be understood by studying factors that impede the efficient and equitable functioning of markets. Diverse topics such as the new growth theory, moral hazard in land contracts, information-based theories of credit markets, and the macroeconomic implications of economic inequality come under this common methodological umbrella. The book takes the position that there is no single cause for economic progress, but that a combination of factors--among them the improvement of physical and human capital, the reduction of inequality, and institutions that enable the background flow of information essential to market performance--consistently favor development. Ray supports his arguments throughout with examples from around the world. The book assumes a knowledge of only introductory economics and explains sophisticated concepts in simple, direct language, keeping the use of mathematics to a minimum. Development Economics will be the definitive textbook in this subject for years to come. It will prove useful to researchers by showing intriguing connections among a wide variety of subjects that are rarely discussed together in the same book. And it will be an important resource for policy-makers, who increasingly find themselves dealing with complex issues of growth, inequality, poverty, and social welfare.",Business & Economics,868,5,2,en
Public Economics,Gareth D. Myles,Cambridge University Press,1995-11-23,"A rigorous, self-contained textbook covering all the central topics in public economics.",Business & Economics,564,N/A,0,en
Innovation Economics,"Robert D. Atkinson, Stephen J. Ezell",Yale University Press,2012-09-04,"This important book delivers a critical wake-up call: a fierce global race for innovation advantage is under way, and while other nations are making support for technology and innovation a central tenet of their economic strategies and policies, America lacks a robust innovation policy. What does this portend? Robert Atkinson and Stephen Ezell, widely respected economic thinkers, report on profound new forces that are shaping the global economy—forces that favor nations with innovation-based economies and innovation policies. Unless the United States enacts public policies to reflect this reality, Americans face the relatively lower standards of living associated with a noncompetitive national economy.The authors explore how a weak innovation economy not only contributed to the Great Recession but is delaying America's recovery from it and how innovation in the United States compares with that in other developed and developing nations. Atkinson and Ezell then lay out a detailed, pragmatic road map for America to regain its global innovation advantage by 2020, as well as maximize the global supply of innovation and promote sustainable globalization.",Business & Economics,544,N/A,0,en
Handbook of Development Economics,"Dani Rodrick, M.R. Rosenzweig",Elsevier,2009-11-09,"What guidance does academic research really provide to economic policy development? The critical and analytical surveys in this volume investigate links between policies and outcomes by surveying work from broad macroeconomic policies to interventions in microfinance. Asserting that there are no universal correspondences between policies and outcomes, contributors demonstrate instead that only an intense familiarity with the development context and the universe of applicable economic models can generate successful policies. Getting cause-and-effect right is essential for policy design and implementation. With the goal of drawing researchers and policy makers closer, this volume highlights our increasing understanding of ways to combine economic theorizing with careful, thoughtful empirical work. - Presents an accurate, self-contained survey of the current state of the field - Summarizes the most recent discussions, and elucidates new developments - Although original material is also included, the main aim is the provision of comprehensive and accessible surveys",Business & Economics,1066,N/A,0,en
Economics Private and Public Choice,James D Gwartney,Elsevier,2013-09-11,"Economics: Private and Public Choice is an aid for students and general readers to develop a sound economic reasoning. The book discusses several ways to economic thinking including six guideposts as follows: (i) scarce goods have costs; (ii) Decision-makers economize in their choices; (iii) Incentives are important; (iv) Decision-makers are dependent on information scarcity; (v) Economic actions can have secondary effects; and (vi) Economic thinking is scientific. The book explains the Keynesian view of money, employment, and inflation, as well as the monetarist view on the proper macropolicy, business cycle, and inflation. The book also discusses consumer decision making, the elasticity of demand, and how income influences demand. The text analyzes costs and producer decisions, the firm under pure competition, and how a competitive model functions. The book explains monopoly, and also considers the high barriers that prevent entry such as legal barriers, economies of scale, and control over important resources. The author also presents comparative economic systems such as capitalism and socialism. This book can prove useful for students and professors in economics, as well as general readers whose works are related to public service and planning in the area of economic development.",Business & Economics,679,N/A,0,en
Development Economics,"Alain de Janvry, Elisabeth Sadoulet",Routledge,2021-05-30,"This second edition of Development Economics: Theory and Practice continues to provide students and practitioners with the perspectives and tools they need to think analytically and critically about the current major economic development issues in the world. Alain de Janvry and Elisabeth Sadoulet identify seven key dimensions of development—growth, poverty, vulnerability, inequality, basic needs, sustainability, and quality of life—and use them to structure the contents of the text. The book gives a historical perspective on the evolution of thought in development. It uses theory and empirical analysis to present readers with a full picture of how development works, how its successes and failures can be assessed, and how alternatives can be introduced. The authors demonstrate how diagnostics, design of programs and policies, and impact evaluation can be used to seek new solutions to the suffering and violence caused by development failures. In the second edition, more attention has been given to ongoing developments, such as: pursuit of the Sustainable Development Goals continuously rising global and national inequality health as a domestic and international public good cash transfers for social protection carbon trading for sustainability This text is fully engaged with the most cutting-edge research in the field and equips readers with analytical tools for impact evaluation of development programs and policies, illustrated with numerous examples. It is underpinned throughout by a wealth of student-friendly features, including case studies, quantitative problem sets, end-of-chapter questions, and extensive references. Excel and Stata exercises are available as digital supplements for students and instructors. This unique text is ideal for those taking courses in development economics, economic growth, and development policy, and will provide an excellent foundation for those wishing to pursue careers in development.",Business & Economics,573,N/A,0,en
Redeeming Economics,John D. Mueller,Open Road Media,2014-04-08,"“Groundbreaking.” —Washington Examiner Economics is primed for—and in desperate need of—a revolution, respected economic forecaster John D. Mueller shows in this eye-opening book. To make the leap forward will require looking backward, for as Redeeming Economics reveals, the most important element of economic theory has been ignored for more than two centuries. Since the great Adam Smith tore down this pillar of economic thought, economic theory has been unable to account for a fundamental aspect of human experience: the relationships that define us, the loves (and hates) that motivate and distinguish us as persons. In trying to reduce human behavior to exchanges, modern economists have forgotten how these essential motivations are expressed: as gifts (or their opposite, crimes). Mueller makes economics whole again, masterfully reapplying the economic thought of Aristotle, Augustine, and Aquinas.",Business & Economics,644,N/A,0,en
Development Economics,Julie Schaffner,John Wiley & Sons,2013-10-07,"Development Economics: Theory, Empirical Research, and Policy Analysis by Julie Schaffner teaches students to think about development in a way that is disciplined by economic theory, informed by cutting-edge empirical research, and connected in a practical way to contemporary development efforts. It lays out a framework for the study of developing economies that is built on microeconomic foundations and that highlights the importance in development studies of transaction and transportation costs, risk, information problems, institutional rules and norms, and insights from behavioral economics. It then presents a systematic approach to policy analysis and applies the approach to policies from around the world, in the areas of targeted transfers, workfare, agricultural markets, infrastructure, education, agricultural technology, microfinance, and health.",Business & Economics,695,N/A,0,en
Experimental Economics,"Douglas D. Davis, Charles A. Holt",Princeton University Press,2021-07-13,"A small but increasing number of economists have begun to use laboratory experiments to evaluate economic propositions under carefully controlled conditions. Experimental Economics is the first comprehensive treatment of this rapidly growing area of research. While the book acknowledges that laboratory experiments are no panacea, it argues cogently for their effectiveness in selected situations. Covering methodological and procedural issues as well as theory, Experimental Economics is not only a textbook but also a useful introduction to laboratory methods for professional economists. Although the authors present some new material, their emphasis is on organizing and evaluating existing results. The book can be used as an anchoring device for a course at either the graduate or advanced undergraduate level. Applications include financial market experiments, oligopoly price competition, auctions, bargaining, provision of public goods, experimental games, and decision making under uncertainty. The book also contains instructions for a variety of laboratory experiments.",Business & Economics,586,N/A,0,en
Economics of Education,"Dominic J. Brewer, Patrick J. McEwan",Elsevier,2010-01-26,"A collection of short, stand-alone chapters divided into five sections including overview of the field; private and social returns to human capital investments; production, costs and ?nancing of education; teachers and teacher labor markets; and education markets, choice and incentives. The collection provides international perspectives that describe the origins of these subjects, their major issues and proponents, their landmark studies, and opportunities for future research. The 70 contributors are each well-regarded economists whose research has advanced the topic on which they write, and this book fulfills an undersupplied niche for a text in the economics of education. The chapters come from the acclaimed International Encyclopedia of Education, 3e (2010), edited by Eva Baker, Barry McGaw, and Penelope Peterson. The Encyclopedia contains over 1,350 articles in 24 sections that stretch from educational philosophies and technologies to measurement, leadership, and national systems of education. - This single volume textbook presents a cohesive view of this increasingly important area ofeconomics - Superb contributions from well-regarded economist convey unique and useful perspectives - Chapters contain an extensive bibliography and further readings to enable interestedresearchers to extend their knowledge into each speci?c topic",Education,383,N/A,0,en
The Economics of Food Price Volatility,"Jean-Paul Chavas, David Hummels, Brian D. Wright",University of Chicago Press,2014-10-14,"""The conference was organized by the three editors of this book and took place on August 15-16, 2012 in Seattle.""--Preface.",Business & Economics,394,N/A,0,en
Antitrust Economics,"Roger D. Blair, David L. Kaserman",N/A,2009,"This book provides a thorough treatment of the economic theory that guides and motivates the design and enforcement of American antitrust laws. Along with a comprehensive analysis of both horizontal and vertical antitrust issues, economic theory is used to evaluate antitrust policy through the examination of relevant legislation and landmark cases. Theory is discussed through its relation to policy issues, and in turn, the role of theory in the development of new policy is examined.",Business & Economics,504,N/A,0,en
Handbook of Development Economics,"T. Paul Schultz, John Strauss",Elsevier,2008-03-04,"The field of development economics has evolved since volume 3 of the Handbook of Development Economics was published more than a decade ago. Volume 4 takes stock of some of the newer trends and their implications for research in the field and our understanding of economic development.The handbook is divided into four sections which reflect these developments, of which the first deals with agricultural and rural development. Section two is concerned with developments in the theory and evidence regarding public goods and political economy. The third section is focused on the behavior of households and individuals regarding various aspects of human capital investments, in the face of the various constraints, particularly market incentives and public goods. The final section contains papers that describe the different methods now available, both experimental and non-experimental, to conduct program evaluations, as well as describing papers that implement these methods.The authors of the chapters are all experts in the fields they survey and extend, and this volume promises to be an invaluable addition to the Handbooks in Economics series and a useful reference to graduate students, researchers and professionals in the field of development economics. - Presents an accurate, self-contained survey of the current state of the field - Summarizes the most recent discussions in journals, and elucidates new developments - Although original material is also included, the main aim is the provision of comprehensive and accessible surveys",Business & Economics,1055,N/A,0,en
"The Poverty of ""development Economics""",Deepak Lal,MIT Press,2000,"Deepak Lal outlines and assesses the validity of a set of beliefs about third world economic development that underlies the thinking of many politicians, bureaucrats, journalists, and academics in both developing and developed countries. In this book Deepak Lal outlines and assesses the validity of a set of beliefs about third world economic development that underlies the thinking of many politicians, bureaucrats, journalists, and academics in both developing and developed countries. He describes the various elements of this ""Dirigiste Dogma"" and shows how it inevitably breeds corruption. According to Lal, only a market-based liberal economic order can solve the age-old problem of structural mass poverty. Its significant institutional bases include transparent financial systems and sufficiently deep financial markets to allow the hedging of foreign currency risk, and either a floating or rigidly fixed exchange rate.",Business & Economics,204,3,1,en
Career and Family,Claudia Goldin,Princeton University Press,2023-05-09,"In this book, the author builds on decades of complex research to examine the gender pay gap and the unequal distribution of labor between couples in the home. The author argues that although public and private discourse has brought these concerns to light, the actions taken - such as a single company slapped on the wrist or a few progressive leaders going on paternity leave - are the economic equivalent of tossing a band-aid to someone with cancer. These solutions, the author writes, treat the symptoms and not the disease of gender inequality in the workplace and economy. Here, the author points to data that reveals how the pay gap widens further down the line in women's careers, about 10 to 15 years out, as opposed to those beginning careers after college. She examines five distinct groups of women over the course of the twentieth century: cohorts of women who differ in terms of career, job, marriage, and children, in approximated years of graduation - 1900s, 1920s, 1950s, 1970s, and 1990s - based on various demographic, labor force, and occupational outcomes. The book argues that our entire economy is trapped in an old way of doing business; work structures have not adapted as more women enter the workforce. Gender equality in pay and equity in home and childcare labor are flip sides of the same issue, and the author frames both in the context of a serious empirical exploration that has not yet been put in a long-run historical context. This book offers a deep look into census data, rich information about individual college graduates over their lifetimes, and various records and sources of material to offer a new model to restructure the home and school systems that contribute to the gender pay gap and the quest for both family and career. --",Business & Economics,344,N/A,0,en
Economic Analysis and Infrastructure Investment,"Edward L. Glaeser, James M. Poterba",University of Chicago Press,2021-11-11,"""Policy-makers often call for expanding public spending on infrastructure, which includes a broad range of investments from roads and bridges to digital networks that will expand access to high-speed broadband. Some point to near-term macro-economic benefits and job creation, others focus on long-term effects on productivity and economic growth. This volume explores the links between infrastructure spending and economic outcomes, as well as key economic issues in the funding and management of infrastructure projects. It draws together research studies that describe the short-run stimulus effects of infrastructure spending, develop new estimates of the stock of U.S. infrastructure capital, and explore the incentive aspects of public-private partnerships (PPPs). A salient issue is the treatment of risk in evaluating publicly-funded infrastructure projects and in connection with PPPs. The goal of the volume is to provide a reference for researchers seeking to expand research on infrastructure issues, and for policy-makers tasked with determining the appropriate level of infrastructure spending""--",Business & Economics,479,N/A,0,en
How Economics Shapes Science,Paula Stephan,Harvard University Press,2015-09-07,"The beauty of science may be pure and eternal, but the practice of science costs money. And scientists, being human, respond to incentives and costs, in money and glory. Choosing a research topic, deciding what papers to write and where to publish them, sticking with a familiar area or going into something new—the payoff may be tenure or a job at a highly ranked university or a prestigious award or a bump in salary. The risk may be not getting any of that. At a time when science is seen as an engine of economic growth, Paula Stephan brings a keen understanding of the ongoing cost-benefit calculations made by individuals and institutions as they compete for resources and reputation. She shows how universities offload risks by increasing the percentage of non-tenure-track faculty, requiring tenured faculty to pay salaries from outside grants, and staffing labs with foreign workers on temporary visas. With funding tight, investigators pursue safe projects rather than less fundable ones with uncertain but potentially path-breaking outcomes. Career prospects in science are increasingly dismal for the young because of ever-lengthening apprenticeships, scarcity of permanent academic positions, and the difficulty of getting funded. Vivid, thorough, and bold, How Economics Shapes Science highlights the growing gap between the haves and have-nots—especially the vast imbalance between the biomedical sciences and physics/engineering—and offers a persuasive vision of a more productive, more creative research system that would lead and benefit the world.",Business & Economics,322,N/A,0,en
The Economics of Climate Change,"Gary D. Libecap, Richard H. Steckel",University of Chicago Press,2011-06-01,"While debates over the consequences of climate change are often pessimistic, historical data from the past two centuries indicate many viable opportunities for responding to potential changes. This volume takes a close look at the ways in which economies—particularly that of the United States—have adjusted to the challenges climate change poses, including institutional features that help insulate the economy from shocks, new crop varieties, irrigation, flood control, and ways of extending cultivation to new geographic areas. These innovations indicate that people and economies have considerable capacity to acclimate, especially when private gains complement public benefits. Options for adjusting to climate change abound, and with improved communication and the emergence of new information and technologies, the potential for adaptation will be even greater in the future.",Business & Economics,365,N/A,0,en
The Rhetoric of Economics,Deirdre N. McCloskey,Univ of Wisconsin Press,1998-05-15,"A classic in its field, this pathbreaking book humanized the scientific rhetoric of economics to reveal its literary soul. Economics needs to admit that it, like other sciences, works with metaphors and stories. Its most mathematical and statistical moments are properly dominated by comparison and narration, that is to say, human persuasion. The book was McCloskey's opening move in the development of a ""humanomics,"" and unification of the sciences and the humanities on the field of ordinary business life.",Social Science,249,3,1,en
Sports Economics,Rodney D. Fort,Prentice Hall,2014-07-11,N/A,,544,N/A,0,en
W. Arthur Lewis and the Birth of Development Economics,Robert L. Tignor,Princeton University Press,2020-06-23,"W. Arthur Lewis was one of the foremost intellectuals, economists, and political activists of the twentieth century. In this book, the first intellectual biography of Lewis, Robert Tignor traces Lewis's life from its beginnings on the small island of St. Lucia to Lewis's arrival at Princeton University in the early 1960s. A chronicle of Lewis's unfailing efforts to promote racial justice and decolonization, it provides a history of development economics as seen through the life of one of its most important founders. If there were a record for the number of ""firsts"" achieved by one man during his lifetime, Lewis would be a contender. He was the first black professor in a British university and also at Princeton University and the first person of African descent to win a Nobel Prize in a field other than literature or peace. His writings, which included his book The Theory of Economic Growth, were among the first to describe the field of development economics. Quickly gaining the attention of the leadership of colonized territories, he helped develop blueprints for the changing relationship between the former colonies and their former rulers. He made significant contributions to Ghana's quest for economic growth and the West Indies' desire to create a first-class institution of higher learning serving all of the Anglophone territories in the Caribbean. This book, based on Lewis's personal papers, provides a new view of this renowned economist and his impact on economic growth in the twentieth century. It will intrigue not only students of development economics but also anyone interested in colonialism and decolonization, and justice for the poor in third-world countries.",Biography & Autobiography,329,N/A,0,en
Front Page Economics,"Gerald D. Suttles, Mark D. Jacobs",University of Chicago Press,2011-02-15,"In an age when pundits constantly decry overt political bias in the media, we have naturally become skeptical of the news. But the bluntness of such critiques masks the highly sophisticated ways in which the media frame important stories. In Front Page Economics, Gerald Suttles delves deep into the archives to examine coverage of two major economic crashes—in 1929 and 1987—in order to systematically break down the way newspapers normalize crises. Poring over the articles generated by the crashes—as well as the people in them, the writers who wrote them, and the cartoons that ran alongside them—Suttles uncovers dramatic changes between the ways the first and second crashes were reported. In the intervening half-century, an entire new economic language had arisen and the practice of business journalism had been completely altered. Both of these transformations, Suttles demonstrates, allowed journalists to describe the 1987 crash in a vocabulary that was normal and familiar to readers, rendering it routine. A subtle and probing look at how ideologies are packaged and transmitted to the casual newspaper reader, Front Page Economics brims with important insights that shed light on our own economically tumultuous times.",Social Science,272,N/A,0,en
