Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Baby Can Travel,"Dan Brewer, Celine Brewer",N/A,2017-02-18,"Newly updated 2019-20 EditionWe understand how precious your time is, so we made Baby Can Travel: Anywhere quick and easy to read. This new & improved ""second child"" edition shares the lessons we learned traveling with our second baby and his older toddler sister around the world. This book covers everything you need to know about traveling with a baby and toddler, from trip planning to making the most of your vacation, including: Improve Your Trip: * Learn how to keep your baby happy and developing while on your vacation.* See and do more on your vacation days with our many time saving tips. * Anticipate the developmental stage of your 'future' baby to be prepared for their needs while on the trip.* Tips on booking flights and accommodations best suited to your family's needs. Build Your Confidence: * Relax and not fear the travel days. It's not as bad as everyone says!* All you need to know about breastfeeding in public, eating out with a baby, etc.* How to travel safely with your baby.* Learn from us with honest and realistic accounts of our experiences.",,90,N/A,0,en
The Unofficial Guide to Walt Disney World 2018,"Bob Sehlinger, Len Testa",The Unofficial Guides,2017-08-08,"THE trusted source of information for a successful Walt Disney World vacation Compiled and written by a team of experienced researchers whose work has been cited by such diverse sources as USA Today and Operations Research Forum, The Unofficial Guide to Walt Disney World digs deeper and offers more than any other guide. The Unofficial Guide to Walt Disney World 2018 explains how Walt Disney World works and how to use that knowledge to make every minute and every dollar of your vacation count. With advice that is direct, prescriptive, and detailed, it takes the guesswork out of travel by unambiguously rating and ranking everything from hotels, restaurants, and attractions to rental car companies. With an Unofficial Guide in hand, and authors Bob Sehlinger and Len Testa as guides, find out what’s available in every category, from best to worst, and use step-by-step detailed plans to help make the most of your time at Walt Disney World.",Travel,937,4,1,en
Maximum Travel Per Diem Allowances for Foreign Areas,United States. Department of State,N/A,1991,N/A,Per diem allowances,422,N/A,0,en
Analysis and Assessment of Gateway Process,The Us Army,Cosimo Reports,1983,"""You are not thinking, you are merely being logical."" -Niels Bohr, Danish physicist and Nobel Laureate Analysis and Assessment of Gateway Process is a document prepared in 1983 by the US Army. This document was declassified by the CIA in 2003. This brief report focuses on the so-called ""Gateway Experience,"" a training program originally designed by the Monroe Institute, a Virginia-based institute for the study of human consciousness. The Gateway experience uses sound tapes to manipulate brainwaves with a goal of creating an altered state of consciousness, which includes out-of-body experiences, energy healing, remote viewing, and time travel. The report concluded that the Gateway Experience is 'plausible' in terms of physical science, and that while more research was needed, it could have practical uses in US intelligence. Students of US intelligence, and anyone interested in the cross-roads between consciousness and reality will find this report fascinating reading.",,36,N/A,0,en
Aquatint Worlds,Douglas Fordham,Association of Human Rights Institutes series,2019,"An illuminating investigation of how aquatint travel books transformed the way Britons viewed the world and their place within it In the late 18th century, British artists embraced the medium of aquatint for its ability to produce prints with rich and varied tones that became even more stunning with the addition of color. At the same time, the expanding purview of the British empire created a market for images of far-away places. Book publishers quickly seized on these two trends and began producing travel books illustrated with aquatint prints of Indian cave temples, Chinese waterways, African villages, and more. Offering a close analysis of three exceptional publications--Thomas and William Daniell's Oriental Scenery (1795-1808), William Alexander's Costume of China (1797-1805), and Samuel Daniell's African Scenery and Animals (1804-5)--this volume examines how aquatint became a preferred medium for the visual representation of cultural difference, and how it subtly shaped the direction of Western modernism. Distributed for the Paul Mellon Centre for Studies in British Art",Aquatint,0,N/A,0,en
"1,000 Places to See Before You Die Calendar 2014",Patricia Schultz,N/A,2013-05-20,"Travel the world with Patricia Schultz, author of 1,000 PLACES TO SEE BEFORE YOU DIE. the bestselling travel book ever. From Autrailia's prostine Fraser Island to Burma's gold-domed Shedagon temple complex to Grand Teton National Park, here are hundreds of destionations beautifully photographed in full clolor and accomplanied by engageing text. For armchair travelers, it's the ultimate gifr and inspriation.",,0,N/A,0,en
The Philosophy of Time Travel,Roberta Sparrow,N/A,2019-09-02,"The Philosophy of Time Travel an 88-page journal An 88 page journal for those of us trying to figure out the Primary &Tangent Universe This jouranal may contain spoilers! Finally, soft cover edition of The Philosophy of Time Travel This journal is dedicated to the 2001 movie Donnie Darko Great gift for any fan of the Donnie Darko universe",,90,5,1,en
The Alchemist,Paulo Coelho,HarperCollins Publishers,2013,"An Andalusian shepherd boy named Santiago travels from his homeland in Spain to the Egyptian desert in search of a treasure buried in the Pyramids. Along the way he meets a Gypsy woman, a man who calls himself king, and an alchemist, all of whom point Santiago in the direction of his quest. No one knows what the treasure is, or if Santiago will be able to surmount the obstacles along the way. But what starts out as a journey to find worldly goods turns into a discovery of the treasures found within.",Alchemists,0,5,3,en
The Treasure of the Sierra Madre,B. Traven,Macmillan,1967,"Two hard-luck drifters and a grizzled prospector seek gold in the mountains in Mexico. They start off as friends, but after they discover the lode the greed and paranoia set in.",Fiction,324,N/A,0,en
The Adventures of Ibn Battuta,Ross E. Dunn,Univ of California Press,2005,"Ross Dunn's classic retelling of the travels of Ibn Battuta, a Muslim of the 14th century.",Biography & Autobiography,395,N/A,0,en
Lightlark (The Lightlark Saga Book 1),Alex Aster,Abrams,2022-08-23,"A gripping, propulsive YA fantasy novel from award-winning author and social media superstar Alex Aster, “Lightlark is an ebullient, fast-paced fantasy with a beautifully rendered world that seethes with intrigue, romance and tension. I couldn't turn the pages fast enough” (#1 New York Times bestselling author Sabaa Tahir) An Instant #1 New York Times Bestseller Welcome to the Centennial. Every hundred years, the island of Lightlark appears for only 100 days to host a deadly game, where the rulers of six realms fight to break their curses and win unparalleled power. Each ruler has something to hide. Each curse is uniquely wicked. To break them—and save themselves and their realms—one ruler must die. To survive, Isla Crown must lie, cheat, and betray. Even as love complicates everything . . . Includes Select Exclusive Excerpts from Nightbane, the Second Book in the Lightlark Saga",Young Adult Fiction,508,5,1,en
An Inland Voyage,Robert Louis Stevenson,Cosimo Classics,1878,An account of the author's canoe trip from Antwerp in Belgium to Pontoise in France.,Travel,262,N/A,0,en
Beds and Blessings in Italy,Paulist Press,Hidden Spring,2010,A traveler's guidebook to religious houses all over Italy that accept overnight guests. Complete information about and directions for each house are included. +,Religion,428,N/A,0,en
Around the World in Eighty Days,Jules Verne,Castrovilli Giuseppe,1905,N/A,Voyages and travels,358,N/A,0,en
"The Travel Market, 1957",John B. Lansing,N/A,1958,N/A,Consumers' preferences,328,N/A,0,en
Identified Flying Objects,Dr. Michael P. Masters,Masters Creative ,2019-03-22,"Could “UFOs” and “Aliens” simply be us, but from the future? This provocative new book cautiously examines the premise that extraterrestrials may instead be our distant human descendants, using the anthropological tool of time travel to visit and study us in their own hominin evolutionary past. Dr. Michael P. Masters, a professor of biological anthropology specializing in human evolutionary anatomy, archaeology, and biomedicine, explores how the persistence of long-term biological and cultural trends in human evolution may ultimately result in us becoming the ones piloting these disc-shaped craft, which are likely the very devices that allow our future progeny to venture backward across the landscape of time. Moreover, these extratempestrials are ubiquitously described as bipedal, large-brained, hairless, human-like beings, who communicate with us in our own languages, and who possess technology advanced beyond, but clearly built upon, our own. These accounts, coupled with a thorough understanding of the past and modern human condition, point to the continuation of established biological and cultural trends here on Earth, long into the distant human future.",Science,354,N/A,0,en
Towards better Performing Transport Networks,"Bart Jourquin, Piet Rietveld, Kerstin Westin",Taylor & Francis,2006-09-27,"The performance of current transport systems is inadequate when viewed in terms of economic efficiency, sustainability and safety. Drawing together key an impressive list of contributors from the vast field of transportation economics including Kenneth Button, David Banister and Juan Carlos Martín, this book investigates transport systems, and covers a wide range of topics such as: airline markets congestion charging speed control. This informative book, ideal for undergraduate and postgraduate students of economics, business and industrial studies examines the tools that are necessary to effectively measure transport systems and those that are required to improve them. Utilizing advanced tools of network analysis, the contributors challenge various pieces of conventional wisdom, in particular the view that intermodal transport is more environmentally benign than road transport.",Business & Economics,393,N/A,0,en
Culture on Tour,Edward M. Bruner,University of Chicago Press,2005,"Recruited to be a lecturer on a group tour of Indonesia, Edward M. Bruner decided to make the tourists aware of tourism itself. He photographed tourists photographing Indonesians, asking the group how they felt having their pictures taken without their permission. After a dance performance, Bruner explained to the group that the exhibition was not traditional, but instead had been set up specifically for tourists. His efforts to induce reflexivity led to conflict with the tour company, which wanted the displays to be viewed as replicas of culture and to remain unexamined. Although Bruner was eventually fired, the experience became part of a sustained exploration of tourist performances, narratives, and practices. Synthesizing more than twenty years of research in cultural tourism, Culture on Tour analyzes a remarkable variety of tourist productions, ranging from safari excursions in Kenya and dance dramas in Bali to an Abraham Lincoln heritage site in Illinois. Bruner examines each site in all its particularity, taking account of global and local factors, as well as the multiple perspectives of the various actors—the tourists, the producers, the locals, and even the anthropologist himself. The collection will be essential to those in the field as well as to readers interested in globalization and travel.",Art,319,N/A,0,en
Economic Psychology of Travel and Tourism,John C. Crotts,Psychology Press,1994,"Here is an informative overview of economic psychology as applied to the study of travel and tourism. Economic psychology provides evidence about the behavior of consumers that is instrumental for the development of economic theory as well as for marketing, consumer policy, and research on travel and tourism. Economic Psychology of Travel and Tourism stimulates new approaches to the study of travel and tourism. Chapters contain empirical studies and explore conceptual and theoretical perspectives of the sociopsychological mechanisms that underlie travel and tourism demand and the economics of destinations. This book is a helpful resource for travel and marketing professionals and advanced students of tourism. These individuals often have a good background in psychology and in marketing, but little, if any, knowledge on how the two fields are linked. Economic Psychology of Travel and Tourism helps them see and understand the broader economic psychological issues that impact both the supply and demand sides of the travel and tourism economy. Economic Psychology of Travel and Tourism discusses such issues as corporate identity, promotion/advertising, information processing, meaning structure, and consumer behavior, research, and demand. Specific chapters in this book include: an investigation of the relationship between the way tourists think to realize their dreams and the tourist industry's potential to make those dreams come true an examination of current literature related to 4 prevalent topical areas associated with consumer behavior in recreational and touristic contexts an exploratory study to determine the extent to which friends and/or relatives influence travel decisionmaking processes beyond the role of information provider the development of a model of decisionmaking associated with long-term, complex purchase processes effects of tour brochures with experiential information a study of promotion and demand in international tourism Economic Psychology of Travel and Tourism clarifies for readers applications of psychological theories and methods to the study of travel and tourism phenomena, helping them recognize areas of economic and social psychology that can help them deal more effectively with fundamental issues underlying the travel and tourism economy.",Business & Economics,160,N/A,0,en
ROAD TRIP,NARAYAN CHANGDER,CHANGDER OUTLINE,2024-06-11,"THE ROAD TRIP MCQ (MULTIPLE CHOICE QUESTIONS) SERVES AS A VALUABLE RESOURCE FOR INDIVIDUALS AIMING TO DEEPEN THEIR UNDERSTANDING OF VARIOUS COMPETITIVE EXAMS, CLASS TESTS, QUIZ COMPETITIONS, AND SIMILAR ASSESSMENTS. WITH ITS EXTENSIVE COLLECTION OF MCQS, THIS BOOK EMPOWERS YOU TO ASSESS YOUR GRASP OF THE SUBJECT MATTER AND YOUR PROFICIENCY LEVEL. BY ENGAGING WITH THESE MULTIPLE-CHOICE QUESTIONS, YOU CAN IMPROVE YOUR KNOWLEDGE OF THE SUBJECT, IDENTIFY AREAS FOR IMPROVEMENT, AND LAY A SOLID FOUNDATION. DIVE INTO THE ROAD TRIP MCQ TO EXPAND YOUR ROAD TRIP KNOWLEDGE AND EXCEL IN QUIZ COMPETITIONS, ACADEMIC STUDIES, OR PROFESSIONAL ENDEAVORS. THE ANSWERS TO THE QUESTIONS ARE PROVIDED AT THE END OF EACH PAGE, MAKING IT EASY FOR PARTICIPANTS TO VERIFY THEIR ANSWERS AND PREPARE EFFECTIVELY.",Fiction,121,N/A,0,en
Environmental Studies,YCT Expert Team  ,YOUTH COMPETITION TIMES,N/A,2022-23 CTET/TET Environmental Studies Solved Papers,Antiques & Collectibles,464,N/A,0,en
TANGERINE,NARAYAN CHANGDER,CHANGDER OUTLINE,2024-05-16,"THE TANGERINE MCQ (MULTIPLE CHOICE QUESTIONS) SERVES AS A VALUABLE RESOURCE FOR INDIVIDUALS AIMING TO DEEPEN THEIR UNDERSTANDING OF VARIOUS COMPETITIVE EXAMS, CLASS TESTS, QUIZ COMPETITIONS, AND SIMILAR ASSESSMENTS. WITH ITS EXTENSIVE COLLECTION OF MCQS, THIS BOOK EMPOWERS YOU TO ASSESS YOUR GRASP OF THE SUBJECT MATTER AND YOUR PROFICIENCY LEVEL. BY ENGAGING WITH THESE MULTIPLE-CHOICE QUESTIONS, YOU CAN IMPROVE YOUR KNOWLEDGE OF THE SUBJECT, IDENTIFY AREAS FOR IMPROVEMENT, AND LAY A SOLID FOUNDATION. DIVE INTO THE TANGERINE MCQ TO EXPAND YOUR TANGERINE KNOWLEDGE AND EXCEL IN QUIZ COMPETITIONS, ACADEMIC STUDIES, OR PROFESSIONAL ENDEAVORS. THE ANSWERS TO THE QUESTIONS ARE PROVIDED AT THE END OF EACH PAGE, MAKING IT EASY FOR PARTICIPANTS TO VERIFY THEIR ANSWERS AND PREPARE EFFECTIVELY.",Fiction,198,N/A,0,en
The Code of Federal Regulations of the United States of America,,N/A,1999,The Code of Federal Regulations is the codification of the general and permanent rules published in the Federal Register by the executive departments and agencies of the Federal Government.,Administrative law,744,N/A,0,en
Code of Federal Regulations,,N/A,2000,N/A,Administrative law,774,N/A,0,en
Department of Defense Appropriations for 1965,United States. Congress. House. Committee on Appropriations,N/A,1964,N/A,,388,N/A,0,en
"Title 38, United States Code",United States,N/A,2009,N/A,Veterans,1186,N/A,0,en
The Humanities Pandemic,Margaret Topping,Springer Nature,2023-07-25,"This book explores how the Humanities can play an essential services role in addressing global challenges such as the Covid pandemic. In arguing for their contribution alongside that of the Health Sciences, it calls for a new critical engagement – honest and self-reflective – from Humanities scholars with the question of how to overcome a fundamental challenge facing universities globally: finding a common language and set of ‘cultural’ assumptions between disciplines as the basis for communication. The book looks at the nature of the challenges that can beset collaboration across disciplines (and indeed across sectors, notably between researchers and the general public) and argues for a new Translational Humanities, in both the sense of an applied Humanities and a Humanities that can translate itself across disciplines and sectors. Crucially, too, it suggests that it is not narratives such as a pandemic novel or contagion film that successfully engage with contentious debates about the challenges of Covid, but rather critically distant texts and thematic contexts that typically place the self in the position of other like travel narratives. This book sits at a previously unconsidered intersection between debates around interdisciplinary collaboration and communication, theories of intercultural contact and encounter, and the role of the Humanities in tackling global issues.",Literary Criticism,152,N/A,0,en
Federal Data Banks and Constitutional Rights,United States. Congress. Senate. Committee on the Judiciary. Subcommittee on Constitutional Rights,N/A,1974,N/A,Civil rights,1458,N/A,0,en
"2023 Tennessee PSI BC-B, C-Combined-Commercial / Industrial Contractor - Vol 2",Upstryve Inc,Brown Technical Publications Inc,N/A,Volume 2 of 2 Get one step closer to becoming a Tennessee Commercial contractor with a prep course designed by 1 Exam Prep to help you conquer the required Tennessee Commercial computer-based examination. The course includes: Test-taking techniques and tips Highlights and tabs locations for reference materials Practice Exams,Study Aids,336,N/A,0,en
Travel,,N/A,1920,N/A,Travel,320,N/A,0,en
Geological Survey Professional Paper,,N/A,1976,N/A,Geology,360,N/A,0,en
U.S. Geological Survey Professional Paper,,N/A,1976,N/A,Geology,998,N/A,0,en
IBPS-PO (Mains Exam) | 15 Practice Sets and Solved Papers Book for 2021 Exam with Latest Pattern and Detailed Explanation by Rama Publishers,Rama Publishers,Rama Publishers,2021-08-09,"Book Type - Practice Sets / Solved Papers About Exam: IBPS PO 2021 exam will be conducted by Institute of Banking Personnel Selection (IBPS) to select eligible candidates to the post of Probationary Officers in different public sector banks in India. Exam Patterns – The IBPO PO Main exam is also conducted online, it has 5(4+1) sections (Numerical Ability, and Reasoning and computer Aptitude, Data Analysis and interpretation, General Economy and Banking, and English Language) with a total score of 200+25 marks and total duration of 180+30 minutes. IBPS will be conducting a descriptive paper of English Language in its mains exam for selection of candidates to the post of Probationary officer. The sections must be attempted in the same order and the allotted time as mandated at the time of the exam. A candidate has to clear both preliminary and mains examination to be eligible for the interview process. Negative Marking -1/4 Conducting Body- Institute of Banking Personnel Selection",,410,N/A,0,en
Security and Development Assistance,United States. Congress. Senate. Committee on Foreign Relations,N/A,1983,N/A,"Economic assistance, American",720,N/A,0,en
Code of Federal Regulations,United States. Internal Revenue Service,N/A,2015,"Special edition of the Federal register, containing a codification of documents of general applicability and future effect as of April 1 ... with ancillaries.",Government publications,1020,N/A,0,en
United States Code,United States,N/A,1995,N/A,Law,1188,N/A,0,en
Sessional Papers of the Dominion of Canada,Canada. Parliament,N/A,1899,"""Report of the Dominion fishery commission on the fisheries of the province of Ontario, 1893"", issued as an addendum to vol. 26, no. 7.",Canada,1990,N/A,0,en
Campaign Expenditures ...,United States. Congress. House. Special Committee to Investigate Campaign Expenditures,N/A,1946,N/A,Campaign funds,412,N/A,0,en
Energy and Water Development Appropriations for 2008,United States. Congress. House. Committee on Appropriations. Subcommittee on Energy and Water Development,N/A,2007,N/A,Federal aid to energy development,1096,N/A,0,en
Contract Administration,,N/A,1975,N/A,Defense contracts,252,N/A,0,en
PARAGUAY,NARAYAN CHANGDER,CHANGDER OUTLINE,2023-01-11,"THE PARAGUAY MCQ (MULTIPLE CHOICE QUESTIONS) SERVES AS A VALUABLE RESOURCE FOR INDIVIDUALS AIMING TO DEEPEN THEIR UNDERSTANDING OF VARIOUS COMPETITIVE EXAMS, CLASS TESTS, QUIZ COMPETITIONS, AND SIMILAR ASSESSMENTS. WITH ITS EXTENSIVE COLLECTION OF MCQS, THIS BOOK EMPOWERS YOU TO ASSESS YOUR GRASP OF THE SUBJECT MATTER AND YOUR PROFICIENCY LEVEL. BY ENGAGING WITH THESE MULTIPLE-CHOICE QUESTIONS, YOU CAN IMPROVE YOUR KNOWLEDGE OF THE SUBJECT, IDENTIFY AREAS FOR IMPROVEMENT, AND LAY A SOLID FOUNDATION. DIVE INTO THE PARAGUAY MCQ TO EXPAND YOUR PARAGUAY KNOWLEDGE AND EXCEL IN QUIZ COMPETITIONS, ACADEMIC STUDIES, OR PROFESSIONAL ENDEAVORS. THE ANSWERS TO THE QUESTIONS ARE PROVIDED AT THE END OF EACH PAGE, MAKING IT EASY FOR PARTICIPANTS TO VERIFY THEIR ANSWERS AND PREPARE EFFECTIVELY.",Business & Economics,93,N/A,0,en
IBPS RRB Mains (Officer Scale III) | 15 Practice Sets and Solved Papers Book for 2021 Exam with Latest Pattern and Detailed Explanation by Rama Publishers,Rama Publishers,Rama Publishers,2021-11-15,"Book Type - Practice Sets / Solved Papers About Exam: IBPS RRB Exam is conducted every year by IBPS for selection to the post of both IBPS RRB Assistant and IBPS RRB Officer Cadre in Regional Rural Banks spread across the country. Exam Patterns – For IBPS RRB Officer 2021, exam will be conducted in three phases: Preliminary Exam, Mains Exam and Interview Process. The final selection will be made on the cumulative score obtained by a candidate in both Mains Exam and Interview Process. The exams are online-based having multiple-choice questions. The duration of the exam will be 2 hours. It comprises 5 sections (Reasoning, Quantitative Aptitude & Data Interpretation, Financial Awareness, English / Hindi Language, and Computer Knowledge) with a total weightage of 200 marks. There is a negative marking of one-fourth marks for each wrong answer. Negative Marking -1/4 Conducting Body- Institute of Banking Personnel Selection",,505,N/A,0,en
"Departments of State, Justice, and Commerce, the Judiciary, and Related Agencies Appropriations for 1976","United States. Congress. House. Committee on Appropriations. Subcommittee on Departments of State, Justice, Commerce, the Judiciary, and Related Agencies Appropriations",N/A,1975,N/A,United States,944,N/A,0,en
Educart TERM 1 ENGLISH MCQ Class 10 Question Bank Book 2022 (Based on New MCQs Type Introduced in 2nd Sep 2021 CBSE Sample Paper),Educart,Educart,2021-11-17,"The Educart CBSE English Language and Literature Term I Question Bank 2022 is a focussed MCQ-based book for CBSE Term I Board Exam. With this book, we provide you with all types of objective questions for each chapter and topic. This Educart Question Bank has exclusive features, such as: • All Types of New Pattern Objective Questions and MCQs including Competency-type and Extract-based • Chapter-wise Topic Notes with important cues based on our research on NCERT + CBSE Previous 10 Year Papers • Extract/ Poem-based Example Questions • Detailed Explanations for all answers • Self Practice Questions for more and more practice",Study Aids,199,N/A,0,en
MECHANICAL ENGINEERING,NARAYAN CHANGDER,CHANGDER OUTLINE,2023-04-01,"THE MECHANICAL ENGINEERING MCQ (MULTIPLE CHOICE QUESTIONS) SERVES AS A VALUABLE RESOURCE FOR INDIVIDUALS AIMING TO DEEPEN THEIR UNDERSTANDING OF VARIOUS COMPETITIVE EXAMS, CLASS TESTS, QUIZ COMPETITIONS, AND SIMILAR ASSESSMENTS. WITH ITS EXTENSIVE COLLECTION OF MCQS, THIS BOOK EMPOWERS YOU TO ASSESS YOUR GRASP OF THE SUBJECT MATTER AND YOUR PROFICIENCY LEVEL. BY ENGAGING WITH THESE MULTIPLE-CHOICE QUESTIONS, YOU CAN IMPROVE YOUR KNOWLEDGE OF THE SUBJECT, IDENTIFY AREAS FOR IMPROVEMENT, AND LAY A SOLID FOUNDATION. DIVE INTO THE MECHANICAL ENGINEERING MCQ TO EXPAND YOUR MECHANICAL ENGINEERING KNOWLEDGE AND EXCEL IN QUIZ COMPETITIONS, ACADEMIC STUDIES, OR PROFESSIONAL ENDEAVORS. THE ANSWERS TO THE QUESTIONS ARE PROVIDED AT THE END OF EACH PAGE, MAKING IT EASY FOR PARTICIPANTS TO VERIFY THEIR ANSWERS AND PREPARE EFFECTIVELY.",Technology & Engineering,1720,N/A,0,en
Connections Maths 8,"Edward Duffy, Lorraine Mottershead, G. Murty",Pascal Press,2003,"Connections Maths 8 is the second of two dynamic textbooks and CD-ROM packages that give complete coverage of the new Mathematics Stage 4 syl labus for New South Wales. Features: outcomes at the start of every chapter a dynamic full colour design that clear ly distinguishes theory, examples, exercises, and features care fully graded exercises with worked examples and solutions linked to each cartoons offering helpful hints working mathematicall y strands that are fully integrated. These also feature regularly in cha llenging sections designed as extension material which also contain inte resting historical and real life context a chapter review to re vise and consolidate learning in each chapter speed skills sect ions to revise and provide mental arithmetic skills problem sol ving application strategies with communication and reasoning through an inquiry approach a comprehensive Diagnostic test providing a cu mulative review of learning in all chapters, cross referenced to each ex ercise integrated technology activities literacy skill s develop language skills relevant to each chapter fully linked icons to accompanying CD-ROM. the student CD-ROM accompanying this textbook can be used at school or at home for further explanation a nd learning. Each CD-ROM contains: animated w orked examples movies related to selected topics offering expla nation for visual learners. These feature bright, energetic, young prese nters in appealing locations technology files featuring formatt ed spreadsheets and geometry demonstrations the entire textbook, with hyperlinks to the above features.",Juvenile Nonfiction,670,N/A,0,en
Readers' Guide to Periodical Literature,,N/A,1905,N/A,Periodicals,834,N/A,0,en
A Stochastic Model for Predicting the Probability Distribution of the Dissolved-oxygen Deficit in Streams,"I. I. Esen, R. E. Rathbun, Geological Survey (U.S.)",N/A,1976,A description of the development and application of a stochastic model for predicting the probability distribution of the dissolved-oxygen deficit at points in a stream downstream from a waste source.,Biochemical oxygen demand,64,N/A,0,en
Reasoning & Computer Aptitude Topic-wise Solved Papers for IBPS/ SBI Bank PO/ Clerk Prelim & Main Exams (2010-20) 4th Edition,Disha Experts,Disha Publications,2020-05-13,N/A,,397,N/A,0,en
Statement of Disbursements of the U.S. Capitol Police for the Period ...,United States. Capitol Police,N/A,2005,N/A,,396,N/A,0,en
Mechanical Engineering (Conventional and Objective Type),Khurmi R.S. & Gupta J.K.,S. Chand Publishing,N/A,"For more than 30 years ""Mechanical Engineering: Conventional and Objective Type"" continues to be a comprehensive text aided by a collection of multiple-choice questions specifically for aspirants of various competitive examinations such as GATE, UPSC, IAS, IES and SSC-JE among others as well as students who are preparing for university examinations. The new edition contains 17 chapters where every important concept of Mechanical Engineering is fairly treated. On the other hand, the questions provided in this book have been selected from various potent resources to provide the students with an idea of how the questions are set and what type of questions to expect on the final day.",,680,N/A,0,en
Algebraic Methodology and Software Technology,"Michael Johnson, Dusko Pavlovic",Springer Science & Business Media,2011-01-14,"This book constitutes the refereed proceedings of the 13th International Conference on Algebraic Methodology and Software Technology, AMAST 2010, held in Lac-Beauport, QC, Canada, in June 2010. The 14 revised full papers presented were carefully reviewed and selected from 33 submissions. The papers are organized in 1 invited paper, 10 contributed research papers, and 4 system demonstrations.",Computers,245,N/A,0,en
Study Guide for The Codes Guidebook for Interiors,"Katherine E. Kennon, Sharon K. Harmon",John Wiley & Sons,2018-01-02,"The comprehensive study guide for understanding interior codes This revised and updated seventh edition of the Study Guide for the Codes Guidebook for Interiors is an essential companion to The Codes Guidebook for Interiors, the industry's reference of choice, with complete coverage of the major codes and standards that apply to interior projects. This Study Guide includes term lists, practice questions, practical application exercises, code tables, checklists, and a book companion site featuring interactive checklists, helping designers and architects check their knowledge and comprehension from reading The Codes Guidebook for Interior chapters and prepare for the NCIDQ and ARE exams. Since The Codes Guidebook for Interiors text covers the latest requirements, standards, terminology, and federal regulations, including the 2015 ICC, the current ADA standards, and ICC/ANSI requirements as well as information on green construction, this companion study guide is a comprehensive measure of designers understanding and application of codes for interior projects. It can help design students learn and practitioners keep their skills up to date. Because it is vital that designers and architects have an up-to-date working knowledge of the various codes involved with building interiors, whether during renovation or new construction, the study guide offers them an opportunity to: Check their knowledge of the key terms of the industry Test their working knowledge of codes using the practice questions and problem scenarios Utilize the code tables during the design process Employ the numerous checklists on proposed and real life projects to ensure complete compliance The revised Study Guide is a useful companion to The Codes Guidebook for Interiors, the essential reference for all interior professionals. Check your understanding of the individual chapters as exam prep or even just as a self-test. For the designer, architect, or student, the Study Guide for The Codes Guidebook for Interiors is a must-have resource.",Architecture,172,N/A,0,en
OREGON,NARAYAN CHANGDER,CHANGDER OUTLINE,2024-01-02,"THE OREGON MCQ (MULTIPLE CHOICE QUESTIONS) SERVES AS A VALUABLE RESOURCE FOR INDIVIDUALS AIMING TO DEEPEN THEIR UNDERSTANDING OF VARIOUS COMPETITIVE EXAMS, CLASS TESTS, QUIZ COMPETITIONS, AND SIMILAR ASSESSMENTS. WITH ITS EXTENSIVE COLLECTION OF MCQS, THIS BOOK EMPOWERS YOU TO ASSESS YOUR GRASP OF THE SUBJECT MATTER AND YOUR PROFICIENCY LEVEL. BY ENGAGING WITH THESE MULTIPLE-CHOICE QUESTIONS, YOU CAN IMPROVE YOUR KNOWLEDGE OF THE SUBJECT, IDENTIFY AREAS FOR IMPROVEMENT, AND LAY A SOLID FOUNDATION. DIVE INTO THE OREGON MCQ TO EXPAND YOUR OREGON KNOWLEDGE AND EXCEL IN QUIZ COMPETITIONS, ACADEMIC STUDIES, OR PROFESSIONAL ENDEAVORS. THE ANSWERS TO THE QUESTIONS ARE PROVIDED AT THE END OF EACH PAGE, MAKING IT EASY FOR PARTICIPANTS TO VERIFY THEIR ANSWERS AND PREPARE EFFECTIVELY.",Fiction,89,N/A,0,en
Federal Register,,N/A,1971-11-18,N/A,Administrative law,1032,N/A,0,en
Oswaal CLAT & AILET 10 Years' Solved Papers + 10 Mock Test Papers (Set of 2 books) | For 2025 Exam,Oswaal Editorial Board,Oswaal Books,2024-08-27,"Decsription of the Product • 100% Updated with 2024 Paper of CLAT Fully Solved • Extensive Practice with 1200 + Questions based on Latest Pattern • Valuable Exam Insights with Hints, Shortcuts and Expert Tips to crack CLAT on the first attempt • Concept Clarity: Learn key Concepts through Detailed Explanations • 100% Exam Readiness with Section-wise Trend Analysis (2020 - 2024) • 100% Institute Updated with NLU’s Cut-offs (2020 – 2023)",Study Aids,713,N/A,0,en
Dansk-norsk-engelsk Ordbog ved A. Larsen,A. Larsen,N/A,1880,N/A,,664,N/A,0,en
"Appropriations, Budget Estimates, Etc",United States. Congress,N/A,2002,N/A,Budget,1466,N/A,0,en
Oswaal CBSE & NCERT One for All Class 12 Physics (For 2024 Exam),Oswaal Editorial Board,Oswaal Books,2023-07-19,"Description of the product: ♦ Strictly as per the latest CBSE Syllabus dated: March 31, 2023 Cir. No. Acad-39/2023 & Acad45/2023. ♦ 100 % Updated for 2023-24 with Latest Rationalized NCERT Textbooks ♦ Concept Clarity with Concept wise Revision Notes, Mind Maps & Mnemonics ♦ 100% Exam Readiness with Previous Year’s Questions & Board Marking Scheme Answers ♦ Valuable Exam Insights with 3000+ NCERT & Exemplar Questions ♦ Extensive Practice with Unit Wise Self-Assessment Questions & Practice Papers ♦ NEP Compliance with Competency based questions",Study Aids,571,N/A,0,en
