Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Lessons from History of Education,Richard Aldrich,Psychology Press,2006,14 of Richard Aldrich's key writings. Click on the link below to access this e-book. Please note that you may require an Athens account.,Education,256,N/A,0,en
Space in Weak Propositional Proof Systems,Ilario Bonacina,Springer,2018-01-11,"This book considers logical proof systems from the point of view of their space complexity. After an introduction to propositional proof complexity the author structures the book into three main parts. Part I contains two chapters on resolution, one containing results already known in the literature before this work and one focused on space in resolution, and the author then moves on to polynomial calculus and its space complexity with a focus on the combinatorial technique to prove monomial space lower bounds. The first chapter in Part II addresses the proof complexity and space complexity of the pigeon principles. Then there is an interlude on a new type of game, defined on bipartite graphs, essentially independent from the rest of the book, collecting some results on graph theory. Finally Part III analyzes the size of resolution proofs in connection with the Strong Exponential Time Hypothesis (SETH) in complexity theory. The book is appropriate for researchers in theoretical computer science, in particular computational complexity.",Computers,137,N/A,0,en
Medinfo 2007,"Klaus A. Kuhn, James R. Warren, Tze-Yun Leong",IOS Press,2007,"The papers presented are refereed and from all over the world. They reflect the breadth and depth of the field of biomedical and health informatics, covering topics such as; health information systems, knowledge and data management, education, standards, consumer health and human factors, emerging technologies, sustainability, organizational and economic issues, genomics, and image and signal processing. As this volume carries such a wide collection, it will be of great interest to anyone engaged in biomedical and health informatics research and application.",Electronic books,1532,N/A,0,en
Health Assessment in Nursing,"Janet R. Weber, Jane H. Kelley",Lippincott Williams & Wilkins,2013-11-14,"Innovative, systematic, and user-friendly, Health Assessment in Nursing has been acclaimed through four previous editions for the way it successfully helps RN-level students develop the comprehensive knowledge base and expert nursing assessment skills necessary for accurate collection of client data. Maintaining the text’s hallmarks—in-depth, accurate information, a compelling Continuing Case Study, and practical tools that help students develop the skills they need to collect both subjective and objective data—the Fifth Edition now features an exciting array of new chapters, a greater focus on diversity and health assessment through the lifespan, over 150 new illustrations, more than 300 new photos of actual registered nurses and nurse pratitioners performing assessments, and an expanded array of teaching and learning tools.",Medical,915,5,2,en
Lectures on Data Security,Ivan Damgard,Springer,2003-06-29,"This tutorial volume is based on a summer school on cryptology and data security held in Aarhus, Denmark, in July 1998. The ten revised lectures presented are devoted to core topics in modern cryptololgy. In accordance with the educational objectives of the school, elementary introductions are provided to central topics, various examples are given of the problems encountered, and this is supplemented with solutions, open problems, and reference to further reading. The resulting book is ideally suited as an up-to-date introductory text for students and IT professionals interested in modern cryptology.",Computers,257,N/A,0,en
Medical-Surgical Nursing,"Sharon L. Lewis, RN, PhD, FAAN, Linda Bucher, Margaret M. Heitkemper, RN, PhD, FAAN, Shannon Ruff Dirksen, RN, PhD",Elsevier Health Sciences,2013-12-02,"Over the past three decades, more and more nursing educators have turned to Lewis: Medical-Surgical Nursing for its accurate and up-to-date coverage of the latest trends, hot topics, and clinical developments in the field of medical-surgical nursing - and the new ninth edition is no exception! Written by a dedicated team of expert authors led by Sharon Lewis, Medical-Surgical Nursing, 9th Edition offers the same easy-to-read style that students have come to love, along with the timely and thoroughly accurate content that educators have come to trust. Completely revised and updated content explores patient care in various clinical settings and focuses on key topics such as prioritization, critical thinking, patient safety, and NCLEX® exam preparation. Best of all - a complete collection of interactive student resources creates a more engaging learning environment to prepare you for clinical practice. Highly readable format gives you a strong foundation in medical-surgical nursing. Content written and reviewed by leading experts in the field ensures that the information is comprehensive, current, and clinically accurate. Bridge to NCLEX Examination review questions at the end of each chapter reinforce key content while helping you prepare for the NCLEX examination with both standard and alternate item format questions. UNIQUE! ""Levels of Care"" approach explains how nursing care varies for different levels of health and illness. More than 50 comprehensive nursing care plans in the book and online incorporate NIC, NOC, and current NANDA diagnoses, defining characteristics, expected outcomes, specific nursing interventions with rationales, evaluation criteria, and collaborative problems. Over 800 full-color illustrations and photographs clearly demonstrate disease processes and related anatomy and physiology. NEW! Unfolding case studies included throughout each assessment chapter help you apply important concepts and procedures to real-life patient care. NEW! Managing Multiple Patients case studies at the end of each section give you practice applying your knowledge of various disorders and help you prioritize and delegate patient care. NEW! Informatics boxes discuss how technology is used by nurses and patients in health care settings. NEW! Expanded coverage of evidence-based practice helps you understand how to apply the latest research to real-life patient care. NEW! Expanded Safety Alerts throughout the book cover surveillance for high-risk situations. NEW! Separate chapter on genetics expands on this key topic that impacts nearly every condition with a focus on the practical application to nursing care of patients. NEW! Expanded coverage of delegation includes additional Delegation Decisions boxes covering issues such as hypertension and postoperative patient care. NEW! Genetic Risk Alerts and Genetic Link headings highlight specific genetic issues related to body system assessments and disorders. NEW! Revised art program enhances the book's visual appeal and lends a more contemporary look throughout.",Medical,2035,5,4,en
Progress in Cryptology - INDOCRYPT 2001,"C. Pandu Rangan, Cunsheng Ding",Springer Science & Business Media,2001-12-05,"This book constitutes the refereed proceedings of the Second International Conference in Cryptology in India, INDOCRYPT 2001, held in Chennai, India in December 2001. The 31 revised full papers presented together with an invited survey were carefully reviewed and selected from 77 submissions. The papers are organized in topical sections on hashing, algebraic schemes, elliptic curves, coding theory, applications, cryptanalysis, distributed cryptography, Boolean functions, digitial signatures, and shift registers.",Computers,363,N/A,0,en
Mental Health Research Institute Staff Publications,University of Michigan. Mental Health Research Institute,UM Libraries,1968,N/A,Mental health,656,N/A,0,en
Biostatistical Genetics and Genetic Epidemiology,"Robert C. Elston, Jane M. Olson, Lyle Palmer",John Wiley & Sons,2002-04-22,"Human Genetics concerns the study of genetic forces in man. By studying our genetic make-up we are able to understand more about our heritage and evolution. Some of the original, and most significant research in genetics centred around the study of the genetics of complex diseases - genetic epidemiology. This is the third in a highly successful series of books based on articles from the Encyclopedia of Biostatistics. This volume will be a timely and comprehensive reference, for a subject that has seen a recent explosion of interest following the completion of the first draft of the Human Genome Mapping Project. The editors have updated the articles from the Human Genetics section of the EoB, have adpated other articles to give them a genetic feel, and have included a number of newly commissioned articles to ensure the work is comprehensive and provides a self-contained reference.",Medical,860,N/A,0,en
Just a Family History,Glenn L. Bower,Xlibris Corporation,2011,"Johann Paul Baür was born in 1795 in Roigheim, Germany. He married Mary Elizabeth Pfeiffer in 1822. hey had six sons. They emigrated in 1833 and settled in Ohio. He died in 1867.",Family & Relationships,524,N/A,0,en
Health Communication for Social Justice,Vinita Agarwal,Taylor & Francis,2023-10-24,"This textbook combines whole person and social justice perspectives to educate students on the role of communication in promoting inclusive and person-centered healthcare practices. This book explores health inequities experienced by disadvantaged and marginalized populations and outlines the actions students can take to address these challenges. The book demonstrates how physical, mental, and emotional health is connected to equitable understandings of individual, community, and environmental health. It considers how social, interpersonal, and systemic factors such as personal relationships, language, literacy, religion, technology, and the environment affect health equity. To present strategies and invite action to support the goals of the whole person, social justice activist approach, the book provides contemporary examples, interviews with communication scholars, and case studies that examine local communities and the everyday contexts of health meaning making. This textbook serves as a core or supplemental text for graduate and upper-level undergraduate courses in health communication. Online resources include PowerPoint slides and an instructor manual containing sample syllabi, assignments, and test questions. They are available online at www.routledge.com/9781032081038.",Medical,426,N/A,0,en
Dynamics & Stochastics,"Michael S. Keane, Dee Denteneer, Frank Hollander, Evgeny Verbitskiy",IMS,2006,N/A,Mathematics,332,N/A,0,en
"Genes, Hearing, and Deafness","Alessandro Martini, Dafydd Stephens, Andrew P. Read",CRC Press,2007-06-13,"The field of generic hearing impairment is one where rapid advances are taking place, and it can often be difficult for Audiologists to keep track of the broader picture. In this important new text the authors take a synoptic approach and summarize the causes and basis of hearing impairments, the impact on the individual and the therapies available",Medical,328,N/A,0,en
Public Health Reports,,N/A,1967,N/A,Public health,1212,N/A,0,en
A Directory of Selected Community Health Services Funded Under Section 314(e) of the Public Health Service Act,United States. Health Services and Mental Health Administration. Division of Health Care Services,N/A,1972,N/A,Community health services,116,N/A,0,en
Current Catalog,National Library of Medicine (U.S.),N/A,N/A,First multi-year cumulation covers six years: 1965-70.,Medicine,782,N/A,0,en
Public-Key Cryptography -- PKC 2013,"Kaoru Kurosawa, Goichiro Hanaoka",Springer,2013-02-05,"This book constitutes the refereed proceedings of the 16th International Conference on Practice and Theory in Public-Key Cryptography, PKC 2013, held in Nara, Japan, in February/March 2013. The 28 papers presented together with 2 invited talks were carefully reviewed and selected from numerous submissions. The papers are organized in the following topical sections: homomorphic encryption, primitives, functional encryption/signatures, RSA, IBE and IPE, key exchange, signature schemes, encryption, and protocols.",Computers,528,N/A,0,en
"Screening and Prevention in Primary Care, An Issue of Primary Care: Clinics in Office Practice",Mack T. Ruffin IV,Elsevier Health Sciences,2014-06-28,"This issue of Primary Care: Clinics in Office Practice, edited by Mack T. Ruffin IV, MD, MPH and Cameron G. Shultz PhD, MSW, is devoted to Preventive Medicine. Articles in this issue include Risk Assessment Approach Screening; Substance Use and Tobacco Screening; Sexually Transmitted Infections; Planned Pregnancy; Violence Screening; Breast Cancer Screening; Lung Cancer Screening; Colorectal Cancer Screening; Prostate Cancer Screening; Heart Disease Screening; Screening for Depression; and Use of Genetic Markers.",Medical,237,N/A,0,en
Population and Development of the Arab Gulf States,Nadeya Sayed Ali Mohammed,Routledge,2017-03-02,"This thought-provoking study measures and critically examines the effects that an average population growth rate of 2.8% could have on the development of the Arab Gulf States. It questions the ability of Gulf governments to continue providing relatively high standards of education, health and employment under conditions of rapid population growth, an undiversified economic base, and a tribal political framework. Within this context, population growth is identified as one important variable that hinders long-term development. The book will appeal to all those interested in the Middle East, demography, development and sociology.",Business & Economics,155,N/A,0,en
The New Public Health,"Theodore H. Tulchinsky, Elena A. Varavikova",Elsevier,2000-08-09,"Countries around the world are engaged in health reform, which places great demands on health care providers and systems managers. From the managed care revolution in the United States to the rebuilding of health systems in postcommunist Russia, these reforms impact millions of health care workers, government officials, patients, and the public alike. The New Public Health will help students and practitioners understand factors affecting the reform process of health care organization and delivery. It links the classic public health issues such as environmental sanitation, health education, and epidemiology with the new issues of universal health care, economics, and management of health systems for the new century. - Provides a comprehensive overview of public health from a global perspective - Assesses health systems models of the United States, Russia, the United Kingdom, Germany, Canada, Scandinavian countries, and developing countries including China, Nigeria, and Colombia - Analyzes critical issues of health economics, including forces associated with escalating costs and the strategies to control those costs - Discusses strategies for dealing with the many ramifications of managed care - Links medicine with the social sciences, technology, and health management issues as they evolve",Science,905,N/A,0,en
Randomized Algorithms,"Rajeev Motwani, Prabhakar Raghavan",Cambridge University Press,1995-08-25,"For many applications a randomized algorithm is either the simplest algorithm available, or the fastest, or both. This tutorial presents the basic concepts in the design and analysis of randomized algorithms. The first part of the book presents tools from probability theory and probabilistic analysis that are recurrent in algorithmic applications. Algorithmic examples are given to illustrate the use of each tool in a concrete setting. In the second part of the book, each of the seven chapters focuses on one important area of application of randomized algorithms: data structures; geometric algorithms; graph algorithms; number theory; enumeration; parallel algorithms; and on-line algorithms. A comprehensive and representative selection of the algorithms in these areas is also given. This book should prove invaluable as a reference for researchers and professional programmers, as well as for students.",Computers,496,N/A,0,en
"Topics in Geometry, Coding Theory and Cryptography","Arnaldo Garcia, Henning Stichtenoth",Springer Science & Business Media,2006-11-15,"The theory of algebraic function fields over finite fields has its origins in number theory. However, after Goppa`s discovery of algebraic geometry codes around 1980, many applications of function fields were found in different areas of mathematics and information theory. This book presents survey articles on some of these new developments. The topics focus on material which has not yet been presented in other books or survey articles.",Mathematics,212,N/A,0,en
Genetics for Health Professionals in Cancer Care,"Chris Jacobs, Lorraine Robinson, Patricia Webb",OUP Oxford,2014-08-14,"The role of genetics is becoming increasingly important in all aspects of healthcare and particularly in the field of cancer care. Genetics for Health Professionals in Cancer Care: From Principles to Practice equips health professionals with the knowledge and skills required for all aspects of managing cancer family history. This includes taking an accurate cancer family history and drawing a family tree; understanding cancer biology, basic cancer genetics and the genes involved in hereditary breast, ovarian, prostate, colorectal, gastric and related gynaecological cancers and rare cancer predisposing syndromes; assessing cancer risk and communicating risk information; early detection and risk reducing measures available for those at increased risk and managing individuals with hereditary cancer. Drawing on experiences of health professionals, Genetics for Health Professionals in Cancer Care discusses the challenges raised and provides practical advice and insight into what happens when a patient is referred for genetic counselling and genetic testing, including the psychological, social and ethical issues faced by individuals and families with and at risk of hereditary cancer. The book also provides practical guidance on setting up a cancer family history clinic in primary and secondary care. Genetics for Health Professionals in Cancer Care is essential reading for healthcare professionals working with cancer patients and their families, and is an ideal reference text for non-specialists working in cancer genetics.",Medical,373,N/A,0,en
Inorganic Substances. 2015,"Pierre Villars, Karin Cenzual, Roman Gladyshevskii",Walter de Gruyter GmbH & Co KG,2014-12-17,"Since the discovery of X-ray diffraction in 1913 over 100 000 different inorganic substances (also called compounds or phases) have been structurally characterized. The aim of this reference work is to provide the researcher with a comprehensive compilation of all up to now crystallographically identified inorganic substances in only one volume. All data have been processed and critically evaluated by the ""Pauling File"" editorial team using a unique software package. Each substance is represented in a single row containing information adapted to the number of chemical elements.",Science,1816,N/A,0,en
Advances in Cryptology — CRYPTO ’94,Yvo G. Desmedt,Springer,2008-10-20,"The CRYPTO ’94 conference is sponsored by the International Association for Cryptologic Research (IACR), in co-operation with the IEEE Computer Society Technical Committee on Security and Privacy. It has taken place at the Univ- sity of California, Santa Barbara, from August 21-25,1994. This is the fourteenth annual CRYPTO conference, all of which have been held at UCSB. This is the first time that proceedings are available at the conference. The General Chair, Jimmy R. Upton has been responsible for local organization, registration, etc. There were 114 submitted papers which were considered by the Program Committee. Of these, 1 was withdrawn and 38 were selected for the proce- ings. There are also 3 invited talks. Two of these are on aspects of cryptog- phy in the commercial world. The one on hardware aspects will be presented by David Maher (AT&T), the one on software aspects by Joseph Pato (Hewlett- Packard). There will also be a panel discussion on “Securing an Electronic World: Are We Ready?” The panel members will be: Ross Anderson, Bob Blakley, Matt Blaze, George Davida, Yvo Desmedt (moderator), Whitfield Diffie, Joan Feig- baum, Blake Greenlee, Martin Hellman, David Maher, Miles Smid. The topic of the panel will be introduced by the invited talk of Whitfield Diffie on ”Securing the Information Highway. ” These proceedings contain revised versions of the 38 contributed talks. Each i paper was sent to at least 3 members of the program committee for comments.",Computers,450,5,3,en
Innovations and Interdisciplinary Solutions for Underserved Areas,"Jessica P. R. Thorn, Assane Gueye, Adam P. Hejnowicz",Springer Nature,2020-08-05,"This book constitutes the refereed post-conference proceedings of the 4th EAI International Conference on Innovations and Interdisciplinary Solutions for Underserved Areas, InterSol 2020, held in Nairobi, Kenya, in March 2020. Due to the COVID-19 pandemic the conference is postponed to a later date in 2020. The 20 papers presented were selected from 50 submissions and issue different problems in underserved and unserved areas. They face problems in almost all sectors such as energy, water, communication, climate, food, education, transportation, social development, and economic growth.",Computers,295,N/A,0,en
Lewis's Medical-Surgical Nursing E-Book,"Mariann M. Harding, Jeffrey Kwong, Debra Hagler, Courtney Reinisch",Elsevier Health Sciences,2022-07-02,"**American Journal of Nursing (AJN) Book of the Year Awards, 1st Place in Medical-Surgical Nursing, 2023** **Selected for Doody's Core Titles® 2024 with ""Essential Purchase"" designation in Medical/Surgical** Gain the knowledge and skills you need to succeed in medical-surgical nursing with this leading textbook! Lewis's Medical-Surgical Nursing, 12th Edition uses a conversational writing style, a focus on nursing concepts and clinical trends, evidence-based content, and basic pathophysiology review to provide the solid foundation needed in a rapidly changing healthcare environment. Comprehensive chapters cover topics including nursing management and collaboration, health promotion, acute interventions, and ambulatory care. Summary tables and boxes make it easy to find essential information, and a building-block approach makes even the most complex concepts simple to grasp. In addition to three new chapters, this edition includes a stronger focus on the nursing process, clinical judgment, and preparation for the Next-Generation NCLEX® Examination.",Medical,1829,N/A,0,en
Pediatric Cardiology,Robert H. Anderson,Springer Nature,N/A,N/A,,3038,N/A,0,en
DNA-based Population Screening for Precision Public Health,"Laura V. Milko, Muin J. Khoury",Frontiers Media SA,2022-11-28,N/A,Science,324,N/A,0,en
Lewis's Medical-Surgical Nursing,"Diane Brown, Helen Edwards, Lesley Seaton, Thomas Buckley",Elsevier Health Sciences,2017-03-25,"Perfect for: • Undergraduate Nursing Students • Postgraduate Specialist Nursing Pathways (Advanced Medical Surgical Nursing) • TAFE Bachelor of Nursing Program Lewis’s Medical–Surgical Nursing: Assessment and Management of Clinical Problems, 4th Edition is the most comprehensive go-to reference for essential information about all aspects of professional nursing care of patients. Using the nursing process as a framework for practice, the fourth edition has been extensively revised to reflect the rapid changing nature of nursing practice and the increasing focus on key nursing care priorities. Building on the strengths of the third Australian and New Zealand edition and incorporating relevant global nursing research and practice from the prominent US title Medical–Surgical Nursing, 9Th Edition, Lewis’s Medical–Surgical Nursing, 4th Edition is an essential resource for students seeking to understand the role of the professional nurse in the contemporary health environment. 49 expert contributors from Australia and New Zealand Current research data and Australian and New Zealand statistics Focus on evidence-based practice Review questions and clinical reasoning exercises Evolve Resources for instructor and student, including quick quiz’s, test banks, review questions, image gallery and videos. • Chapter on current national patient safety and clinical reasoning • Over 80 new and revised case studies • Chapter on rural and remote area nursing • Fully revised chapter on chronic illness and complex care • Chapter on patient safety and clinical reasoning • Greater emphasis on contemporary health issues, such as obesity and emergency and disaster nursing • Australia and New Zealand sociocultural focus",Medical,1901,N/A,0,en
Yesterday,Tobias Becker,Harvard University Press,2023,"Nostalgia, supposedly, is the sphere of the sentimentalist. But also, and most definitely, it is a force in the creation of the present and future and thus worth careful thought. Yesterday argues that nostalgia's critics defend an idea of progress as naïve as the longing they denounce, while conflating nostalgia itself with historical whitewashing.",History,345,N/A,0,en
Code of Federal Regulations,,N/A,2000,"Special edition of the Federal Register, containing a codification of documents of general applicability and future effect ... with ancillaries.",Administrative law,1084,5,1,en
Pediatric Ophthalmology,"Edward M. Wilson, Richard Saunders, Trivedi Rupal",Springer Science & Business Media,2008-11-14,"Pediatric Ophthalmology: current thought and practice’ is written by renowned experts with many years of experience and perspective on the state-of-the-art recommendations. All chapters are consistent in format and style and have practical application to the daily practice of medical and surgical pediatric ophthalmology. Starting with a guide to the examination of children, it covers all important topics for all who care for children’s eyes regardless of their niche interests within the field of pediatric ophthalmology. Many techniques that have been learned over many years by experienced practitioners will be illustrated and explained to the reader. Added value is given with useful tables and charts that will likely get constant use in offices and operating rooms, for example: Important drug dosages and side-effects, nystagmus surgical charts, strabismus surgical tables, spectacle artifacts, and an intraocular lens nomogram. This practical guide will promote understanding and update and guide the novice and the expert to improve the flow of the examination and treatment outcome. It is one of the most informative and useful books ever written for the pediatric ophthalmologist and the general ophthalmologist who cares for children.",Medical,499,4,1,en
Australian National Bibliography: 1992,National Library of Australia,National Library Australia,1988,N/A,Australia,1976,N/A,0,en
Public Health Bibliography Series,,N/A,1951,N/A,,66,N/A,0,en
Public Health Service Publication,,N/A,1950,N/A,Public health,68,N/A,0,en
Measurement in Health Psychology,"Paola Gremigni, Antonio De Padua Serafim, Giulia Casu, Victor Zaia",Frontiers Media SA,2022-06-15,N/A,Science,284,N/A,0,en
Environmental Health Perspectives,,N/A,2006-08,N/A,Environmental health,676,N/A,0,en
Cumulated Index Medicus,,N/A,1978,N/A,Medicine,840,N/A,0,en
Internal Revenue Cumulative Bulletin,United States. Internal Revenue Service,N/A,1997,N/A,Tax administration and procedure,684,4,1,en
Metadata and Semantic Research,"Emmanouel Garoufallou, Andreas Vlachidis",Springer Nature,2023-08-09,"This book constitutes the refereed post proceedings of the 16th Research Conference on Metadata and Semantic Research, MTSR 2022, held in London, UK, during November 7–11, 2022. The 21 full papers and 4 short papers included in this book were carefully reviewed andselected from 79 submissions. They were organized in topical sections as follows: metadata, linked data, semantics and ontologies - general session, and track on Knowledge IT Artifacts (KITA), Track on digital humanities and digital curation, and track on cultural collections and applications, track on digital libraries, information retrieval, big, linked, social & open data, and metadata, linked data, semantics and ontologies - general session, track on agriculture, food & environment, and metadata, linked Data, semantics and ontologies - general, track on open repositories, research information systems & data infrastructures, and metadata, linked data, semantics and ontologies - general, metadata, linked data, semantics and ontologies - general session, and track on european and national projects.",Computers,318,N/A,0,en
Resources in Education,,N/A,1984,N/A,Education,904,N/A,0,en
Assisted Ventilation of the Neonate,"Jay P. Goldsmith, Edward H. Karotkin",Elsevier Health Sciences,2011-01-01,"The 5th Edition, by Drs. Jay P. Goldsmith and Edward Karotkin, guides you through the latest innovations in ventilatory assistance, helping you improve outcomes and quality of life in newborns. With a new emphasis on non-invasive ventilation and earlier extubation, it covers basic concepts of pulmonary pathophysiology and offers practical guidance on both basic and advanced ventilation management strategies. Gain new insight into today's hottest topics including Ventilator Associated Pneumonia; Quality Improvement; Ventilation of Neonates in Developing Countries; and Human Interactions with Mechanical Ventilators. Understand the pros and cons of non-invasive ventilation and earlier extubation. Avoid ventilator-associated illness and injury with practical guidance in this vital area. Get coverage of basic concepts and advanced neonatal ventilation management strategies in one volume. Master the art of mechanical ventilation with the latest innovations in ventilatory assistance and improve outcomes and quality of life in newborns.",Medical,658,N/A,0,en
Transactions of the Edinburgh Obstetrical Society,Edinburgh Obstetrical Society,N/A,1897,Includes List of fellows on each vol.,Obstetrics,188,N/A,0,en
Strong-Ellison-Henderson Family History,,N/A,1976,"Thomas Strong was born in Dublin, Ireland, 10 March 1803 and died 20 November 1890 in Kentuckey.",,106,N/A,0,en
Genomics and Health in the Developing World,Dhavendra Kumar,"Oxford University Press, USA",2012-06-14,Readership: Geneticists and clinicians worldwide in addition to graduate students and researchers interested in populations and genomics,Medical,1569,N/A,0,en
Journal of the National Cancer Institute,,N/A,1995-07,N/A,Cancer,360,N/A,0,en
Family History at the Crossroads,"Tamara K. Hareven, Andrejs Plakans",Princeton University Press,2017-03-14,"This collection of essays covers most of the important topics in the field of family history, assesses the state of the art, and stresses the themes that will continue to generate interest in the future. Originally published in 1988. The Princeton Legacy Library uses the latest print-on-demand technology to again make available previously out-of-print books from the distinguished backlist of Princeton University Press. These editions preserve the original texts of these important books while presenting them in durable paperback and hardcover editions. The goal of the Princeton Legacy Library is to vastly increase access to the rich scholarly heritage found in the thousands of books published by Princeton University Press since its founding in 1905.",Social Science,364,N/A,0,en
Morbidity and Mortality Weekly Report,,N/A,2004-07,N/A,Diseases,316,N/A,0,en
Index Medicus,,N/A,2003,Vols. for 1963- include as pt. 2 of the Jan. issue: Medical subject headings.,Medicine,2214,N/A,0,en
Current Bibliography of Epidemiology,,N/A,1972,N/A,Epidemiology,1438,N/A,0,en
Family History of Siebert Goertz and John Harms and Their Descendants ...,Helene Riesen Goertz,N/A,1965,""" ... This family history deals with the immigrant ancestors John Harms and Siebert Goertz and their descendants ...""--Page 9. Seibert Goertz was born 3 August 1863 in Rudnerweide, Molotschna, Russia. On 13 Nov. 1885 he married Helena Dalke in Aulie in Aule-Ata, Asiatic Turkestan. They lived in Asia for 12 years then emigrated to America on 12 August 1893. They first arrived in Inman, Kansas where they met relatives. Siebert Goertz died "" ... May 10, 1939 at his home in Buhler, Kansas ...""--Page 66. ""John Harms was born December 18, 1856 in Grossweide, Molotschna, South Russia.""--Page 78. He was a son of Isaak Harms and Katharina Froese Harms. He was an educator by profession in his home country of Russia. In 1875 "" ... the family of Isaak Harms including John migrated to America and settled north of Hillsboro, Kansas in the Johannestal community.""--Page 79. On 8 May 1877 John Harms was married to Jacobine Frantz. He served as a Mennonite preacher. He died in Hillsboro, Kansas on 2 December 1910",Kansas (Mo.),140,N/A,0,en
Coronary Heart Disease,"Zeev Vlodaver, Robert F. Wilson, Daniel Garry",Springer Science & Business Media,2012-01-30,"Coronary Heart Disease: Clinical, Pathological, Imaging, and Molecular Profiles presents a comprehensive picture of ischemic heart disease for practitioners, students, and investigators dealing with the varied facets of this complex subject. Individual chapters introduce the anatomy of the coronary blood vessels and cardiac development, while others consider current imaging modalities utilized for ischemic heart disease, including stress echo, nuclear diagnostic tests, non-invasive coronary artery imaging, and coronary angiography. Imaging chapters provide key clinical information on techniques and indications, and include examples of both normal and abnormal patterns. The principle thrust of the book concerns coronary atherosclerosis, the pathology of which is presented in conjunction with the results of anatomic, non-invasive imaging and angiographic studies. Related chapters cover atherogenesis, presenting new insights into the pathophysiology of the vulnerable plaque, the role of progenitor cells in vascular injury, inflammation and atherogenesis, and the genomics of vascular remodeling. Additional topics covered include angina pectoris, acute coronary syndromes, healed myocardial infarction and congestive heart failure, catheter-based and surgical revascularization, and surgical treatment of myocardial infarction and its sequelae. With contributions from a diverse group of internationally-known physicians with broad experience in the diagnosis and treatment of coronary heart disease, this book will be a valuable resource for practitioners in clinical cardiology, thoracic surgery, pathology, and cardiovascular molecular research, as well as for students in training.",Medical,518,N/A,0,en
"Surnames, DNA, and Family History","George Redmonds, Turi King, David Hey",OUP Oxford,2011-08-25,"This book combines linguistic and historical approaches with the latest techniques of DNA analysis and shows the insights these offer for every kind of genealogical research. It focuses on British names, tracing their origins to different parts of the British Isles and Europe and revealing how names often remain concentrated in the districts where they first became established centuries ago. In the process the book casts fresh light on the ancient peopling of the British Isles. The authors consider why some names die out while others spread across the globe. They use recent advances in DNA testing to investigate whether particular surnames have single, dual, or multiple origins, and to find out if the various forms of a single name have a common origin. They show how information from DNA can be combined with historical evidence and techniques to distinguish between individuals with the same name and different names with similar spellings, and to identifty the name of the same individual or family spelt in various ways in different times and places. The final chapter of this paperback edition, looking at the use of genetics in historical research, has been updated to include new work on the DNA of Richard III.",Language Arts & Disciplines,417,N/A,0,en
T&T Clark Companion to Nonconformity,Robert Pope,A&C Black,2013-11-21,"Protestant Nonconformity, the umbrella term for Congregationalists, Presbyterians, Baptists, Methodists and Unitarians, belongs specifically to the religious history of England and Wales. Initially the result of both unwillingness to submit to the State's interference in Christian life and a dissatisfaction with the progress of reform in the English Church, Nonconformity has been primarily motivated by theological concern, ecclesial polity, devotion and the nurture of godliness among the members of the church. Alongside such churchly interests, Nonconformity has also made a profound contribution to debates about the role of the State, to family life and education, culture in general, trade and industry, the development of philanthropy and charity, and the development of pacifism. In this volume, for the first time, Nonconformity and the breadth of its activity come under the expert scrutiny of a host of recognised scholars. The result is a detailed and fascinating account of a movement in church history that, while currently in decline, has made an indelible mark on social, political, economic and religious life of the two nations.",Religion,791,N/A,0,en
The American Hatter,,N/A,1897,N/A,Hats,594,N/A,0,en
"The Knecht Family History, 1702-1987",Linda Marie Gross Klosek,Legislative Reference Bureau,1987,N/A,,626,N/A,0,en
Mennonite Family History July 2021,Lois Ann Mast,Masthof Press & Bookstore,N/A,"Mennonite Family History is a quarterly periodical covering Mennonite, Amish, and Brethren genealogy and family history. Check out the free sample articles on our website for a taste of what can be found inside each issue. The MFH has been published since January 1982. The magazine has an international advisory council, as well as writers. The editors are J. Lemar and Lois Ann Zook Mast.",Family & Relationships,60,N/A,0,en
A Catalogue of Books in the Library of the Solicitors in the Supreme Courts of Scotland,Society of Solicitors before the Supreme Courts of Scotland. Library,N/A,1898,N/A,Bibliography,412,N/A,0,en
"County Derry (Londonderry), Ireland, genealogy and family history",Michael C. O'Laughlin,Irish Roots Cafe,2002,"The Final Word A hands on guide to find your family in county Cork . New; Full size 8 1/2 x 11; 50 pages; heavier parchment type cover; lay flat binding; illustrations, some of which may appear faded with age as in the originals; County Map; Local Sources; Coats of Arms; and record extracts. Many families are given with family history notes, specific locations; coat of arms; and seats of power. Some are only mentioned. A must for any researcher. ( For a large collection of family histories within the county we also recommend ""The Book of Irish Families, great & small"", by O'Laughlin.)",Reference,52,N/A,0,en
Who's in My Family?,Robie H. Harris,Candlewick Press (MA),2015-01-01,Nellie and her little brother Gus discuss all kinds of families during a day at the zoo and dinner at home with their relatives afterwards.,Families,40,N/A,0,en
Bibliotheca Americana. Catalogue of a Valuable Collection of Books and Pamphlets Relating to America ... With a Descriptive List of the Ohio Valley Historical Series. For Sale by Robert Clarke & Co,"Clarke, Robert and Co",N/A,1878,N/A,,284,N/A,0,en
The American Journal of the Medical Sciences,,N/A,1890,N/A,Medicine,690,N/A,0,en
Guy's Hospital Reports ...,Guy's Hospital,N/A,1888,N/A,Clinical medicine,546,N/A,0,en
