Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
Congressional Record,United States. Congress,N/A,2008,N/A,Law,1608,N/A,0,en
The Publishers' Trade List Annual,,N/A,1977,N/A,American literature,1996,N/A,0,en
"The National Union Catalog, Pre-1956 Imprints","Library of Congress, American Library Association. Committee on Resources of American Libraries. National Union Catalog Subcommittee",N/A,1973,N/A,"Catalogs, Union",712,N/A,0,en
J is for Jaguar,DK,Dorling Kindersley Ltd,2021-02-04,"Take a first look at the wild world of jaguars in this beautifully illustrated non-fiction picture ebook for babies and toddlers. Part of DK's illustrated animal alphabet series, J is for Jaguar is the tenth picture ebook instalment, a perfect first gift for babies and toddlers. The friendly, read-aloud text and delightful illustrations will have young animal-lovers smiling in no time as they learn fun words about jaguars that all begin with the letter ""j"". Have fun with your little one by pointing to the colourful illustrations that tell the story of these wonderful wild cats. Journey through the world of a jaguar, discover where they live, learn how to tell them apart from their wild cat relatives, and find out just how incredible they really are. Filled with simple, playful facts, J is for Jaguar provides lots to talk about and lots to look at for curious, animal loving babies and toddlers everywhere.",Juvenile Nonfiction,16,N/A,0,en
Proceedings,,N/A,1956,N/A,Petroleum,1148,N/A,0,en
The American Kennel Club Stud Book Register,,N/A,1960,N/A,Dogs,1078,N/A,0,en
Everyday Preschool,Allison McDonald,N/A,2021-08-06,"Over 100 simple preschool activities that use everyday materials. You don't need to invest a lot of money to teach your child at home. Activities are short, with minimal prep so you can fit some learning into your day The book is organized into nine categories of learning; literacy, math, science, sensory, art, fine motor, gross motor, social-emotional, and bedtime reading tips. Activities have been created using various state standards for PreK and have tips for making activities easier or harder to fit your child. An Appendix filled with links to free printables, song lyrics, nursery rhymes, my favorite playdough recipe, and more.",,84,N/A,0,en
The Camping Magazine,,N/A,1961,N/A,Camping,752,N/A,0,en
U.S. Government Films for Public Educational Use,United States. Office of Education,N/A,1964,N/A,Audio-visual education,558,N/A,0,en
D&B Reference Book of Corporate Managements,,N/A,2009,N/A,Directors of corporations,2242,N/A,0,en
Canadian Who's who,,N/A,1986,N/A,Canada,1454,N/A,0,en
The Lapidary Journal,,N/A,1971,N/A,Gem cutting,950,N/A,0,en
The College Board Index of Majors and Graduate Degrees,,N/A,2003,N/A,College majors,760,N/A,0,en
Index of Majors and Graduate Degrees 2003,"College Board, College Board Editors, Tom Vanderberg",N/A,2002-07-16,This essential guide helps users find the colleges with the major they want at the degree level they need. Students can determine which of the 600 majors is right for them and which colleges offer that major.,Business & Economics,760,N/A,0,en
The Cumulative Book Index,,N/A,1935,N/A,American literature,2456,N/A,0,en
Biological & Agricultural Index,,N/A,1937,N/A,Agriculture,1926,N/A,0,en
"BNA's Patent, Trademark & Copyright Journal",,N/A,1987,N/A,Copyright,630,N/A,0,en
Book of Abstracts,"American Chemical Society. Meeting, American Chemical Society",N/A,1977,N/A,Chemistry,1034,N/A,0,en
Higher Education Directory,,N/A,2007,N/A,College administrators,1084,N/A,0,en
British Chemical and Physiological Abstracts,,N/A,1933,N/A,Biology,1982,N/A,0,en
Craftivism,Betsy Greer,Arsenal Pulp Press,2014-04-21,"Craftivism is a worldwide movement that operates at the intersection where craft and activism meet; Craftivism the book is full of inspiration for crafters who want to create works that add to the greater good. With interviews and profiles of craftivists who are changing the world with their art, and through examples that range from community embroidery projects, stitching in prisons, revolutionary ceramics, AIDS activism, yarn bombing, and crafts that facilitate personal growth, Craftivism provides imaginative examples of how crafters can be creative and altruistic at the same time. Artists profiled in the book are from the United States, Canada, the United Kingdom, Australia, and Asia, and their crafts include knitting, crocheting, sewing, textiles, pottery, and ceramics. There's the Brooklyn writer who creates large-scale site-specific knitted installations; the British woman who runs sewing and quilting workshops for community building and therapy; the Indonesian book maker and organizer of a DIY craft center; and the Oxford, England, cultural theorist and dress designer. A wonderful sense of optimism and possibility pervades the book: the inspiring notion that being crafty can really make the world a better place. Betsy Greer is a writer, crafter, researcher, and the author of Knitting for Good!: A Guide to Creating Personal, Social and Political Change Stitch by Stitch. She also runs the blog craftivism.com and believes that creativity and positive activism can save not only the soul, but also the world.",Crafts & Hobbies,225,N/A,0,en
Sight and Sound Reading: Word Ladder Workbook and Teacher Manual,Madreen Karle,CreateSpace,2013-03-22,"Teachers use Word Ladders to teach and reinforce letter patterns and rhyming, through writing and repetition. This document contains 53 word ladders, as well as word riddles and questions for each word ladder to help strengthen vocabulary development. The riddles and questions encourage children to think about the meaning of the words, as they use them in learning to read. The word ladders will help children eliminate phonetic frustration, and help build their phonics skills, spelling confidence and self esteem. Mrs. Karle's Sight and Sound Reading Program(tm) offers FREE resources to help teach, strengthen and reinforce reading skills. Mrs. Karle's Sight and Sound Reading Program(tm) creatively teaches the 250 basic sight words -the words found in 80% of what children read - along with teaching and reinforcing of PHONICS, spelling, punctuation and comprehension. Visit: http://www.sightandsoundreading.com",,82,N/A,0,en
The Yarn Whisperer,Clara Parkes,Abrams,2013-09-03,"Stockinette, ribbing, cables, even the humble yarn over can instantly evoke places, times, people, conversations, all those poignant moments that we've tucked away in our memory banks. Over time, those stitches form a map of our lives. --From the preface In The Yarn Whisperer: Reflections on a Life in Knitting, renowned knitter and author Clara Parkes ponders the roles knitting plays in her life via 22 captivating, poignant, and laugh-out-loud funny essays. Recounting tales of childhood and adulthood, family, friends, adventure, privacy, disappointment, love, and celebration, she hits upon the universal truths that drive knitters to create and explores the ways in which knitting can be looked at as a metaphor for so many other things. Put simply, ""No matter how perfect any one sweater may be, it's only human to crave another. And another, and another.""",Crafts & Hobbies,0,N/A,0,en
Grumpy Bird,Jeremy Tankard,Scholastic Inc.,2016-10-25,"The debut book of Jeremy Tankard's high-flying Bird series! Bird wakes up feeling grumpy. Too grumpy to eat or play -- too grumpy even to fly. ""Looks like I'm walking today,"" says Bird. He walks past Sheep, who offers to keep him company. He walks past Rabbit, who also could use a walk. Raccoon, Beaver, and Fox join in, too. Before he knows it, a little exercise and companionship help Bird shake his bad mood. Praised by the Wall Street Journal as ""comic perfection,"" this winsome, refreshingly original picture book is sure to help kids (and grown-ups) giggle away their grumpies, too! Bird's impeckably crafted, hilarious melodramas continue in the Grumpy Bird board book, Boo Hoo Bird, Hungry Bird, and coming in 2018, Sleepy Bird.",Juvenile Fiction,34,N/A,0,en
Cheerful Cursive,Mastery Publications Staff,N/A,2004-01-01,N/A,,0,N/A,0,en
Library Journal,"Melvil Dewey, Richard Rogers Bowker, L. Pylodet, Charles Ammi Cutter, Karl Brown, Bertine Emma Weston, Helen E. Wessells",N/A,1966,"Includes, beginning Sept. 15, 1954 (and on the 15th of each month, Sept.-May) a special section: School library journal, ISSN 0000-0035, (called Junior libraries, 1954-May 1961). Issued also separately.",Libraries,912,N/A,0,en
Who's who in American Art,,N/A,1962,N/A,Artists,794,N/A,0,en
The National Cyclopædia of American Biography,,N/A,1935,N/A,United States,584,N/A,0,en
Reference Book of Corporate Managements,,N/A,1993,N/A,Directors of corporations,936,N/A,0,en
Index to the William McKinley Papers,Library of Congress. Manuscript Division,N/A,1963,N/A,Government publications,532,N/A,0,en
Arts & Crafts Stained Glass,Peter Cormack,N/A,2015,"""Beautifully illustrated and based on more than three decades of research, Arts & Crafts Stained Glass is the first study of how the late-19th-century Arts and Crafts Movement transformed the aesthetics and production of stained glass in Britain and America. A progressive school of artists, committed to direct involvement both in making and designing windows, emerged in the 1880s and 1890s, reinventing stained glass as a modern, expressive art form. Using innovative materials and techniques, they rejected formulaic Gothic Revivalism while seeking authentic, creative inspiration in medieval traditions. This new approach was pioneered by Christopher Whall (1849-1924), whose charismatic teaching educated a generation of talented pupils--both men and women--who produced intensely colorful and inventive stained glass, using dramatic, lyrical, and often powerfully moving design and symbolism. Peter Cormack demonstrates how women made critical contributions to the renewal of stained glass as artists and entrepreneurs, gaining meaningful equality with their male colleagues, more fully than in any other applied art. Cormack restores stained glass to its proper status as an important field of Arts and Crafts activity, with a prominent role in the movement's polemical campaigning, its public exhibitions, and its educational program""--",Arts and crafts movement,0,N/A,0,en
Books in Series,,N/A,1985,"Vols. for 1980- issued in three parts: Series, Authors, and Titles.",Monographic series,1858,N/A,0,en
Bibliographic Guide to Art and Architecture,New York Public Library. Art and Architecture Division,N/A,1975,N/A,Architecture,568,N/A,0,en
The Superkids Activity Guide to Conquering Every Day,Dayna Abraham,N/A,2017-08-15,"Abraham, a certified child educator, shares 101 of the best sensory activities to help all kids succeed during times of the day when they have the most trouble focusing and being patient, whether it's getting out the door on time in the morning or peacefully eating a meal with their family at a restaurant. Full color.",Games & Activities,211,N/A,0,en
Creating Really Awesome Free Things,Jamie Dorobek,Simon and Schuster,2015-11-06,"100 kid-friendly projects from the creator of C.R.A.F.T.! Get ready for some serious family fun! Filled with 100 fun crafts, Creating Really Awesome Free Things helps you develop your child's creativity, imagination, and fine motor skills--all while using common household items. Each budget-friendly project features step-by-step instructions and keeps kids entertained, engaged, and learning all day long. You and your children will love recreating one-of-a-kind crafts like: Memory Game Egg Carton Flowers Key Wind Chime Ring Toss Lion Mask Complete with photographs for every project, Creating Really Awesome Free Things promotes hours of playtime fun with the entire family!",Family & Relationships,507,N/A,0,en
My Passion for Design,Barbra Streisand,Penguin,2010-11-16,"For nearly six decades Barbra Streisand has been one of the singular figures in American entertainment. From the cabaret to the Broadway stage, from television and film stardom to her acclaimed work as a director, from the recording studio to the concert hall, she has demonstrated that the extraordinary voice that launched her career was only one of her remarkable gifts. Now, in her first book, Barbra Streisand reveals another aspect of her talent: the taste and style that have inspired her beautiful homes and collections. My Passion for Design is her account of the creation and consturction of her newest home—the dream refuge she has longed for since the days when she shared a small Brooklyn apartment with her mother, brother, and grandparents, and a culmination and reflection of her love of American architecture and design from the 18th to the 20th centuries. Whether she is seeking an elusive shade of blue for the paneling in a Federal lounge, tracking down a contemporary woodworker who was able to recreate the exquisite Greene & Greene style, or choosing the roses to harmonize with both the interior and exterior of a given room, Barbra's perseverance and attention to detail are remarkable—and remarkably engaging. She is a wonderfully witty storyteller as well as a knowledgeable and charming guide. My Passion for Design contains not only Barbra's own photographs of the rooms she has decorated, the furniture and art she has collected, and the ravishing gardens she has planted on her land on the California coast, but memories of her childhood, and insights into the development of her own sense of style. The millions of fans who have cherished her voice as a singer will find that she has an equally inimitable and compelling voice as a writer. Here is a rare and intimate private tour of the world of one of our most beloved stars, which will be welcomed by her fans and all lovers of the great achievements of American design.",House & Home,303,N/A,0,en
The Canadian Who's who,,N/A,1986,N/A,Biography,1532,N/A,0,en
Snowmen at Night,Caralyn Buehner,Storytown,2005-11,Snowmen play games at night when no one is watching.,Juvenile Fiction,0,5,1,en
The Dictionary of Art,Jane Turner,N/A,1996,N/A,Art,940,N/A,0,en
Peace at Last,Jill Murphy,Pan Macmillan,2025-04-24,"Jill Murphy's bestselling classic Peace at Last has delighted young children for almost forty years, and is equally beloved by tired parents who are all too familiar with the plight of poor Mr Bear. With a snoring Mrs Bear, an excitable Baby Bear and a house full of tapping and dripping and ticking, peace is hard to come by – will Mr Bear ever get a decent night's sleep? The familiar noises, repetition and beautiful illustrations make Jill Murphy's delightful Peace at Last an all-time favourite bedtime story with children and adults everywhere.",Juvenile Fiction,0,N/A,0,en
B is for Baby,Atinuke,Candlewick,2019-03-12,"Atinuke and Angela Brooksbank, creators of the award-winning Baby Goes to Market, pair up again for a bright and beautiful first book of words. B is for Baby. B is for Brother. B is for going to see Baba! One morning after breakfast, Baby’s big brother is getting ready to take the basket of bananas all the way to Baba’s bungalow in the next village. He’ll have to go along the bumpy road, past the baobab trees, birds, and butterflies, and all the way over the bridge. But what he doesn’t realize is that his very cute, very curious baby sibling has stowed away on his bicycle. Little ones learning about language will love sounding out the words in this playful, vibrantly illustrated story set in West Africa.",Juvenile Fiction,40,N/A,0,en
"Living Simple, Free & Happy",Cristin Frank,Penguin,2013-02-15,"Upcycle Your Life Get ready to trade in headaches and hassles for life skills, exchange clutter for money, transform eyesores into beautiful focal points in your home, and say goodbye to over-consumption and hello to genuine experiences. Cristin Frank, the original Reduction Rebel, shows you the freedom and fulfillment you can have when you simplify your life. You'll learn how to use your talents, time, and space to combat stress, become more efficient, relieve money woes, open up opportunities, and provide unbelievable self-fulfillment. Inside you'll find: • Simple techniques that eliminate clutter and keep it from returning • A personalized plan to help you reclaim your time • Practical (and profitable) ways to sell unused items in your home • Tips to eliminate debt and curb consumption • Step-by-step upcycling projects that transform old, unwanted furniture into beautiful, customized organizing systems • Dozens of exercises that help you identify and honor your talents, values, and goals As Cristin says, ""success is getting what we want."" Let this book show you how to let go of what's holding you back so you can put your energy into your dreams and interests and build your success.",House & Home,271,N/A,0,en
Low-Mess Crafts for Kids,Debbie Chapman,N/A,2018-06-26,A collection of craft ideas for kids that create a minimum of mess.,Crafts & Hobbies,195,N/A,0,en
Shop Drawings for Craftsman Furniture,,Cambium,2001,"Craftsman, Art & Crafts, Mission--27 examples of the oak furniture designed by Gustave Stickley and his associates early in the 20th century. These drawings have been checked against original Stickley catalogs and antiques. Each project includes a perspective view along with elevations, sections, details, measurements and a cutting list.",Arts and crafts movement,0,N/A,0,en
Quilting with the Muppets,Jim Henson Company,C & T Pub,2000,"This manual presents patterns for making the celebrated characters from The Muppet Show and Sesame Street. There are 15 patterns for characters to applique as quilt blocks, including Kermit, Miss Piggy, Bert, Ernie, Big Bird, Cookie Monster, and more. The blocks are compatible in size, so you can mix-and-match patterns for a personalized quilt. There are photographs of all the quilts and stories about their creations.",Crafts & Hobbies,112,N/A,0,en
The Very Hungry Caterpillar,Eric Carle,Penguin,2016-11-22,"The all-time classic picture book, from generation to generation, sold somewhere in the world every 30 seconds! Have you shared it with a child or grandchild in your life? For the first time, Eric Carle’s The Very Hungry Caterpillar is now available in e-book format, perfect for storytime anywhere. As an added bonus, it includes read-aloud audio of Eric Carle reading his classic story. This fine audio production pairs perfectly with the classic story, and it makes for a fantastic new way to encounter this famous, famished caterpillar.",Juvenile Fiction,30,4,3,en
Houses and Gardens,Mackay Hugh Baillie Scott,N/A,1906,N/A,"Architecture, Domestic",360,N/A,0,en
Dictionary of International Biography,,N/A,1997,A biographical record of contemporary achievement together with a key to the location of the original biographical notes.,Biography,758,N/A,0,en
The Art & Craft of Garden Making,Thomas Hayton Mawson,N/A,1900,N/A,Gardening,250,N/A,0,en
Daniel in the Lions' Den,Ronne Randall,Flying Frog Publishing,1996,N/A,Juvenile Nonfiction,36,N/A,0,en
The Little White Owl,"Tracey Corderoy, Jane Chapman",Little Tiger Press,2011-09-01,"Once there was a little white owl who lived by himself in the snow. He didn't have a mummy. He didn't have a daddy. He didn't even have a name. But he didn't really mind too much. It had always been like that. And his head was full of happy stories... Then one day, the Little White Owl sets off to explore the world, and he gets a very wonderful surprise...",Individual differences,32,N/A,0,en
Guide to Architecture Schools,,N/A,2003,N/A,Escuelas de arquitectura,372,N/A,0,en
The Craftsman,,N/A,1905,N/A,Art,1848,N/A,0,en
There Was an Old Lady Who Swallowed a Frog!,"Jared Lee, Lucille Colandro",Scholastic Inc.,2014-12-30,"Spring is in the air, and everyone's favorite old lady is ready to celebrate! That zany old lady is back--and with a serious case of spring fever! This time she's swallowing items to make the most of the season...with a beautiful garden!With rhyming text and funny illustrations, this lively version of the classic song will appeal to young readers with every turn of the page--a wacky story for the first day of spring!",Juvenile Fiction,36,N/A,0,en
Learn to Crochet the Easy Way,Jean Leinhauser,Leisure Arts,2006,learn to crochet the easy way by Jean Leinkauser,Crafts & Hobbies,54,N/A,0,en
The Bubble Tea Book,Assad Khan,Random House,2020-09-03,"Become obsessed with the delicious drink you love to eat! The tasty and highly Instagrammable trend making waves around the globe can now be made in the comfort of your own home. This delicious and definitive recipe book, from innovative international bubble tea brand Bubbleology, brings the tantalising taste of boba pearls right to your doorstep, combining the science of bubble tea with fun and stylish recipes you can explore with friends and family. Mixing Asian influences with western favourites, this colourful book introduces 50 stunning recipes for all tastes and occasions. Learn how to cook the perfect tapioca, craft cream crowns and create your favourite bubble tea recipes. Recipes include classics such as Matcha Milk Tea and Mango Fruit Tea, Bubbleology's signature drinks like the Genie, Mermaid and Pixie and even Bubble Tea Cocktails and Mocktails. The Bubble Tea Book covers all you need to know about making bubble tea with tips on everything from how to achieve the perfect sugar and ice levels to how to mix flavours to create your own unique recipes. Discover the wonderful world of bubble tea!",Cooking,183,N/A,0,en
All about Spelling,Marie Rippel,N/A,2023,N/A,English language,0,N/A,0,en
This Little Prayer of Mine,Anthony DeStefano,Harvest House Publishers,2014-07-01,"I know you're up in heaven, God, and can hear my voice from there. I'm just a little child. Will you answer my short prayer? Bestselling author Anthony DeStefano believes that prayer is the greatest gift you can give a child. Using simple language and rhyme—written as a heartfelt prayer—this story expresses a child’s understanding of our loving, faithful God. It encourages little ones to go beyond asking God for things to trusting Him for courage when feeling afraid, joy when sad or lonely, and guidance when confused or unsure. Mark Elliott’s beautiful, photo-realistic illustrations of children in everyday situations keep young readers turning the pages to see what comes next. When the last page has been turned and the amen has been said, little ones will understand that prayer is a simple conversation with God—easy, natural, and everlasting.",Juvenile Nonfiction,39,N/A,0,en
The Scarecrow's Hat,Ken Brown,National Geographic Books,2011-02-01,"In this classroom favorite, a resourceful chicken enlists her farm friends to get a coveted hat from Scarecrow. A delightful circular tale and fall read-aloud! Chicken really admires Scarecrow's straw hat. Scarecrow would gladly trade his hat for a walking stick to rest his tired arms. Chicken doesn't have a walking stick to trade—but she knows someone who does. Author-illustrator Ken Brown pairs vivid, realistic watercolors with an inventive plot, engaging sequencing, and repetition to tell a charming circular story packed with relatable themes of friendship, bartering, and problem-solving. This award-winning title is an ideal story time choice for autumn and harvest themes.",Juvenile Fiction,0,N/A,0,en
Butterfly,Susan Canizares,Scholastic Teaching Resources,1998,Indicates the different stages in the life cycle of a butterfly.,Juvenile Nonfiction,16,N/A,0,en
Alpha Oops!,Alethea Kontis,Candlewick Press,2006,"Tired of being last when the alphabet family lines up, Z demands equality and causes an uproar among the other letters--with chaotic and amusing results!",Juvenile Fiction,48,5,1,en
Discover Watercolor,,Northlight,2003,"Discover Watercolor provides a practical course in painting striking watercolors. Section one, a valuable reference alone, covers the techniques for such common watercolor elements as skies, water, flowers, foliage and animals. Each subject is thoroughly analyzed and illustrated. Section two is a complete guide to mixing color and explores the possibilities with a range of mixes.Section three, which includes more than 20 projects, puts the instruction in sections one and two into practice. Every project, illustrated by masters of the craft, has been carefully selected to cover many different interpretations, styles, and landscapes. Projects include:autumn fieldslakeside scenefishing villageleafy gardenIndian marketIn addition to the hands-on instruction in the projects, readers will get numerous shortcuts and secrets, all with more than 500 color illustrations.",Watercolor painting,0,N/A,0,en
Okinawa: the Last Battle,Roy Edgar Appleman,N/A,1948,"""Okinawa: the last battle: Here the Imperial Army braced for its last stand. From the bloody victories that brought U.S. forces to Okinawa, to the desperate, suicidal resistance of the Japanese, this is the complete story of the final beachhead battle of the Pacific campaign.",Ryukyu Islands,0,N/A,0,en
Potter's Bible,Marylin Scott,Chartwell,2006-09-08,"An essential illustrated reference for both beginner and advanced potters, these step-by-step photographic sequences guide you through a comprehensive range of shaping, firing and decorating techniques, so you can begin making wonderful ceramics even if you've never attempted pottery before. Learn about essential tools and equipment, different types and constituencies of clay, methods of production and much more. Includes dozens of ideas for creating textured surface effects and decorations. Over 45,000 copies sold worldwide. This hardcover book with internal wire-o binding is 6.5in x 8in, a perfect size for readers to keep handy and reference often. The stylish design of this book, along with the interior photographs, illustrations and diagrams, make the learning process simple and fun for beginners and provides useful tips for more advanced readers. This book will walk you through the essential tools and equipment and different types and constituencies of clay; study methods of building pots using slabbing, coiling, throwing, and molding, and find out how to create a range of different shapes and forms.",Art,195,N/A,0,en
One Mitten,Kristine O'Connell George,Houghton Mifflin Harcourt,2004,"One mitten can do many things, but when the second mitten is found, it is time to go outside and have fun.",Lost and found possessions,44,N/A,0,en
Who's Who in Kentucky Arts & Crafts(c) 2006 Edition,Arlene Wright-Correll,Lulu.com,2007-05-29,"Who's Who in Kentucky Arts & Crafts(c) is a resource and reference guide for all the talented and exceptional Kentucky artists and crafters selected to be in this 2006 Edition. Complete with colored pictures of their arts and crafts, their stories and how to contact them. A must for buyers and sellers of Kentucky arts & craft",Crafts & Hobbies,89,N/A,0,en
Crafts of the North American Indians,Richard C. Schneider,R. Schneider,1974,N/A,Art,346,N/A,0,en
"The Craft of Research, Fourth Edition","Wayne C. Booth, Gregory G. Colomb, Joseph M. Williams, Joseph Bizup, William T. FitzGerald",University of Chicago Press,2016-10-07,"With more than three-quarters of a million copies sold since its first publication, The Craft of Research has helped generations of researchers at every level—from first-year undergraduates to advanced graduate students to research reporters in business and government—learn how to conduct effective and meaningful research. Conceived by seasoned researchers and educators Wayne C. Booth, Gregory G. Colomb, and Joseph M. Williams, this fundamental work explains how to find and evaluate sources, anticipate and respond to reader reservations, and integrate these pieces into an argument that stands up to reader critique. The fourth edition has been thoroughly but respectfully revised by Joseph Bizup and William T. FitzGerald. It retains the original five-part structure, as well as the sound advice of earlier editions, but reflects the way research and writing are taught and practiced today. Its chapters on finding and engaging sources now incorporate recent developments in library and Internet research, emphasizing new techniques made possible by online databases and search engines. Bizup and FitzGerald provide fresh examples and standardized terminology to clarify concepts like argument, warrant, and problem. Following the same guiding principle as earlier editions—that the skills of doing and reporting research are not just for elite students but for everyone—this new edition retains the accessible voice and direct approach that have made The Craft of Research a leader in the field of research reference. With updated examples and information on evaluation and using contemporary sources, this beloved classic is ready for the next generation of researchers.",Language Arts & Disciplines,335,5,1,en
Crafts to Make in the Summer,Kathy Ross,Millbrook Press,2012-01-01,"More simple but fun seasonal crafts from Kathy Ross and Vicky Enright. Twenty-nine easy-to-make craft projects with summertime themes, including a mouse sunglasses case, a firecracker finger puppet, and a seashell candle holder.",Juvenile Nonfiction,68,N/A,0,en
How to Pass Advanced Aptitude Tests,"Jim Barrett, James Barrett",Kogan Page Publishers,2002,"Praise and Reviews`A wealth of practice material to help you to prepare for such tests and guidance to help you manage your career.`European Foundation for Management Development`Provides plenty of practice material to help candidates prepare, together with guidance to help manage their career.`PEOPLE MANAGEMENTThe use of tests as part of job selection and assessment procedures is now commonplace. Most candidates can expect to face a battery of tests, some that measure ability and also those aimed at identifying a person's aptitude for a particular job. And the more skilled the job, the more advanced or difficult the tests are likely to be.How to Pass Advanced Aptitude Tests provides both a wealth of practice material to help you to prepare for such tests and guidance to help you manage your career. Aimed primarily at a managerial, professional or graduate level, it also has much to offer the beginner. Topics covered include:visual logic;numerical insight;verbal concepts;form recognition;personality assessment;organizational skills;career analysis.Expert advice and an extensive career index to help you to evaluate which career suits you best make this book essential reading for anyone keen to get their career on the right track.",Business & Economics,212,5,1,en
Boston Directory,,N/A,1848,N/A,Boston,416,N/A,0,en
The English Reports: Exchequer,,N/A,1916,"V. 1-11. House of Lords (1677-1865) -- v. 12-20. Privy Council (including Indian Appeals) (1809-1865) -- v. 21-47. Chancery (including Collateral reports) (1557-1865) -- v. 48-55. Rolls Court (1829-1865) -- v. 56-71. Vice-Chancellors' Courts (1815-1865) -- v. 72-122. King's Bench (1378-1865) -- v. 123-144. Common Pleas (1486-1865) -- v. 145-160. Exchequer (1220-1865) -- v. 161-167. Ecclesiastical (1752-1857), Admiralty (1776-1840), and Probate and Divorce (1858-1865) -- v. 168-169. Crown Cases (1743-1865) -- v. 170-176. Nisi Prius (1688-1867).","Law reports, digests, etc",1656,N/A,0,en
Linguistic Tools for Written Communication,Reshmi Dutta-Flanders,Springer Nature,N/A,N/A,,224,N/A,0,en
C-Furanosides,"Peter Goekjian, Arnaud Haudrechy, Boudjema Menhour, Claire Coiffier",Academic Press,2017-11-30,"Carbon analogs of carbohydrates, dubbed C-glycosides, have remained an important and interesting class of mimetics, be it in natural product synthesis, for pharmacological applications, as conformational probes, or for biological studies. C-Furanosides: Synthesis and Stereochemistry provides a much-needed overview of synthetic and stereochemical principles for C-furanosides: analogs of a 5-membered ring carbohydrate glycoside (furanoside), in which the anomeric oxygen has been replaced with a carbon. While our understanding of conformational behavior and of stereoselective synthesis in 6-membered ring compounds is quite good, our ability to predict the conformation of 5-membered ring compounds, or to predict the stereochemical outcome of a given reaction, remains anecdotal. Through a comprehensive review of literature approaches to the different C-furanoside stereoisomers, as well as an interpretation of the outcome in terms of a reasonable number of stereochemical models, C-Furanosides: Synthesis and Stereochemistry enables the reader to determine the best approach to a particular C-glycoside compound, and also hopes to provide a certain level of rationalization and predictability for the synthesis of new systems. - Provides a comprehensive review of the growing literature in C-furanosides - Enables readers to choose the most convenient approach to access a defined target in natural products synthesis or pharmacology and make reasonable predictions for the stereochemical outcome in unpublished cases - Explores the various rational models for stereochemical analysis of furanoside reactivity, with a clear distinction made between physical chemical mechanisms and stereochemical models",Science,796,N/A,0,en
"Individual Change Through Small Groups, 2nd Ed.",Martin Sundel,Simon and Schuster,1985-02,"Individual Change Through Small Groups brilliantly details The University of Michigan’s empirically based, problem-oriented approach to group work practice. This revised and expanded second edition of a modern classic provides practitioners and students with a systematic description of the various methods used to prevent and change dysfunctional and psychopathological behavior. Martin Sundel, Professor of Social work at The University of Texas at Arlington, joins original editors Paul Glasser, Rosemary Sarri, and Robert Vinter to present the findings of a wide range of social scientists and help professionals to apply cognitive and behavioral techniques to effect significant change.",Psychology,612,N/A,0,en
NUREG/CR.,U.S. Nuclear Regulatory Commission,N/A,1981,N/A,Nuclear energy,300,N/A,0,en
The Directory of the City of Boston,,N/A,1850,N/A,Boston (Mass.),436,N/A,0,en
Organosilicon Compounds,Vladimir Ya Lee,Academic Press,2017-08-22,"Organosilicon Compounds: Theory and Experiment (Synthesis), volume 1, comprises two parts. The first part, Theory, covers state-of-the-art computational treatments of unusual nonstandard organosilicon compounds that classical bonding theory fails to describe adequately. The second part, Experiment (Synthesis), describes recent synthetic advances in the preparation of a variety of organosilicon compounds with different coordination numbers of the central silicon: from tetracoordinate to low-coordinate to hypercoordinate derivatives. Organosilicon Compounds: From Theory to Synthesis to Applications provides a comprehensive overview of this important area of organic and organometallic chemistry, dealing with compounds containing carbon–silicon bonds. This field, which includes compounds that are widely encountered in commercial products such as in the fabrication of sealants, adhesives, and coatings, has seen many milestone discoveries reported during the last two decades. Beginning with the theoretical aspects of organosilicon compounds' structure and bonding, the book then explores their synthetic aspects, including main group element organosilicon compounds, transition metal complexes, silicon cages and clusters, low-coordinate organosilicon derivatives (cations, radicals, anions, multiple bonds to silicon, silaaromatics), and more. Next, readers will find valuable sections that explore physical and chemical properties of organosilicon compounds by means of X-ray crystallography, 29Si NMR spectroscopy, photoelectron spectroscopy, and other methods. Finally, the work delves into applications for industrial uses and in many related fields, such as polymers, material science, nanotechnology, bioorganics, and medicinal silicon chemistry. - Features valuable contributions from prominent experts that cover both fundamental (theoretical, synthetic, physico-chemical) and applied (material science, applications) aspects of modern organosilicon chemistry - Covers important breakthroughs in the field, along with the historically significant achievements of the past - Includes applied information for a wide range of specialists, from junior and senior researchers (from both academia and industry) - Ideal reference for those working in organometallic, organosilicon, main group element, transition metal, and industrial silicon chemistry, as well as those from interdisciplinary fields, such as polymer, material science, and nanotechnology",Science,758,N/A,0,en
Edinburgh Guilds and Crafts,Sir James David Marwick,N/A,1909,N/A,Edinburgh,286,N/A,0,en
