Title,Authors,Publisher,Published Date,Description,Categories,Page Count,Average Rating,Ratings Count,Language
American Education,,N/A,1909,N/A,Education,386,N/A,0,en
Antitrust Law and Economics in a Nutshell,"Ernest Gellhorn, William E. Kovacic, Stephen Calkins",West Academic Publishing,2004,"Reliable guide on antitrust law. Special attention is given to the expanded role of evidentiary standards and the procedural screens in determining litigation outcomes. A look into recent revisions of public enforcement, immunity-related doctrines, and government intervention is also included.",Antitrust law,0,N/A,0,en
"Pleading and Procedure, Cases and Materials","Geoffrey C. Hazard Jr, William A. Fletcher, Stephen M. Bundy, Andrew D. Bradt",Foundation Press,2020-07,"This classic casebook has been thoroughly updated for 2020-retaining what has made it a favorite for decades while also remaining current and user-friendly. As ever, it contains lightly-edited cases with extensive explanatory notes, thereby teaching students how to read cases while learning doctrine. Some notes are historical and comparative, giving students a more nuanced understanding than can be obtained from simply studying current law. The book is accessible without sacrificing interest and complexity, providing a sophisticated understanding of civil procedure and the federal system. The book also remains adaptable to courses of different length and emphasis, and teaching the material in the instructor's preferred order. The twelfth edition has been thoroughly updated with extensive new material on personal jurisdiction, multidistrict litigation, the amended discovery rules (with a new exercise), and mandatory arbitration.",,1200,N/A,0,en
English Composition and Style,Shelley Evans-Marshall,N/A,2014-05-31,"""Basic guide to composition including: Purpose, audience, clarity, unity, coherence, prompt, focus, thesis, outline, draft, conference, revision, editing, model essay"" -- Provided by publisher.",English composition,0,N/A,0,en
Formes Nouvelles D'enseignement Superieur en Europe,H. Zeiler,N/A,1976,N/A,Adult education,190,N/A,0,en
LEED Core Concepts,U.S. Green Building Council,N/A,2014-04-16,N/A,Leadership in Energy and Environmental Design Green Building Rating System,108,N/A,0,en
Succeeding in Law School,Herbert N. Ramy,N/A,2018-10-05,N/A,,190,N/A,0,en
Publications of the Colonial Society of Massachusetts,Colonial Society of Massachusetts,N/A,1920,"Primarily consists of: Transactions, v. 1, 3, 5-8, 10-14, 17-21, 24-28, 32, 34-35, 38, 42-43; and: Collections, v. 2, 4, 9, 15-16, 22-23, 29-31, 33, 36-37, 39-41; also includes lists of members.",Local history,582,N/A,0,en
Transactions,Colonial Society of Massachusetts,N/A,1920,N/A,,582,1,1,en
"Canterbury Tales, The (MAXNotes Literature Guides)",Sarah Ray Voelker,Research & Education Assoc.,2013-01-01,"REA's MAXnotes for Geoffrey Chaucer's The Canterbury Tales MAXnotes offer a fresh look at masterpieces of literature, presented in a lively and interesting fashion. Written by literary experts who currently teach the subject, MAXnotes will enhance your understanding and enjoyment of the work. MAXnotes are designed to stimulate independent thought about the literary work by raising various issues and thought-provoking ideas and questions. MAXnotes cover the essentials of what one should know about each work, including an overall summary, character lists, an explanation and discussion of the plot, the work's historical context, illustrations to convey the mood of the work, and a biography of the author. Each chapter is individually summarized and analyzed, and has study questions and answers.",Study Aids,138,N/A,0,en
Moore's Federal Practice,,N/A,1998,N/A,Civil procedure,0,N/A,0,en
Catalogue of Copyright Entries,Library of Congress. Copyright Office,N/A,1908,N/A,Copyright,826,N/A,0,en
Developing Professional Skills,"Paula Schaefer, Alex B. Long",West Academic Publishing,2017-12,"Softbound - New, softbound print book.",Attorney and client,0,N/A,0,en
Learning and Study Strategies,,Elsevier,2014-06-28,"This volume reflects current research on the cognitive strategies of autonomous learning. Topics such as metacognition, attribution theory, self-efficacy, direct instruction, attention, and problem solving are discussed by leading researchers in learning and study strategies. The contributors to this volume acknowledge and address the concerns of educators at the primary, secondary, and postsecondary school levels. The blend of theory and practice is an important feature of this volume.",Business & Economics,372,N/A,0,en
Annual Report,General Education Board,N/A,1922,N/A,,160,N/A,0,en
Emanuel Law Outlines for Family Law,D. Kelly Weisberg,Aspen Publishing,2014-04-15,"The most trusted name in law school outlines, Emanuel Law Outlines were developed while Steve Emanuel was a student at Harvard Law and were the first to approach each course from the point of view of the student. Invaluable for use throughout your course and again at exam time, Emanuel Law Outlines are well-correlated to all major casebooks to help you to create your own outlines. Sophisticated yet easy to understand, each guide includes both capsule and detailed explanations of critical issues, topics, and black letter law you must know to master the course. Quiz Yourself QandAs, Essay QandAs, and Exam Tips give you ample opportunity to test your knowledge throughout the semester and leading up to the exam. Every title in the series is frequently updated and reviewed against new developments and recent cases covered in the leading casebooks. Emanuel Law Outlines provide a comprehensive breakdown of the law, more sweeping than most, for your entire study process. For more than thirty years, Emanuel Law Outlines have been the most trusted name in law school outlines. Here s why: Developed by Steve Emanuel when he was a law school student at Harvard, Emanuel Law Outlines became popular with other law students and spawned an industry of reliable study aids. (Having passed the California bar as well, Steve Emanuel is now a member of the New York, Connecticut, Maryland, and Virginia bars.) Each Outline is valuable throughout the course and again at exam time. Outline chapters provide comprehensive coverage of the topics, cases, and black letter law covered in the course and major casebooks, written in a way you can easily understand. The Quiz Yourself QandA in each chapter and the Essay QandA at the end provide ample opportunity to test your knowledge throughout the semester. Exam Tips alert you to the issues that commonly pop up on exams and to the fact patterns commonly used to test those items. The Capsule Summary an excellent exam preparation tool provides a quick review of the key concepts covered in the course. The comprehensive coverage is more sweeping than most outlines. Each Emanuel Law Outline is correlated to the leading casebooks. Every title is frequently updated and reviewed against new developments and recent cases covered in the leading casebooks. Tight uniformity of writing style and approach means that if you use one of these guides, you can be confident that the others will be of similar quality.",Law,424,N/A,0,en
Textbook of Clinical Neurology,"Christopher G. Goetz, MD<br>MD",Elsevier Health Sciences,2007-09-12,"Organized to approach patient problems the way you do, this best-selling text guides you through the evaluation of neurologic symptoms, helps you select the most appropriate tests and interpret the findings, and assists you in effectively managing the underlying causes. Its practical approach makes it an ideal reference for clinical practice. Includes practical, evidence-based approaches from an internationally renowned team of authors. Zeroes in on what you really need to know with helpful tables that highlight links between neurological anatomy, diagnostic studies, and therapeutic procedures. Offers a logical, clinically relevant format so you can find the answers you need quickly. Features a new, updated design for easier reference. Includes new full-color images and updated illustrations to facilitate comprehension of important concepts. Features updated chapters on the latest genetic- and immunologic-based therapies, advances in pharmacology, and new imaging techniques. Includes an expanded and updated CD-ROM that allows you to view video clips of patient examinations, download all of the book's illustrations, and enhance exam preparation with review questions.",Medical,1382,N/A,0,id
Essential Study Skills,"Tom Burns, Sandra Sinfield",SAGE Publications,2012-04-05,"Lecturers, why waste time waiting for the post to arrive? Request your e-inspection copy today! 'Brilliant little book! ... It's easy to follow and understand, full of practical hints and tips, helps to remove some of the pressures of uni life!' - Amazon review 'Really useful sections on reading and taking notes ... the bread and butter of student life.' - Amazon review Do you want to do better at university? Whether you're a student wanting to improve their study skills or a lecturer who wants to give their students a helping hand with their work, this book is for you. Packed with study tips and handy activities, this proven guide shows you step-by-step how to study effectively and make the best of your time - whatever level you're at. Whether you are going to university straight from school, a mature student, or an overseas student studying in the UK for the first time, you'll find out how to: Sail through those tricky first weeks Get the most out of lectures by understanding how you learn Learn techniques for academic writing and research Pass exams with flying colours Stay cool and cope with stress. Practical and interactive, this edition features six brand new chapters to arm you with even more essential skills including how to produce a dissertation, planning your career and focusing on building relationships with lecturers and other students to help you get ahead. Visit the Essential Study Skills Companion Website Launched with this edition is an improved and expanded companion website. Don't miss the extensive range of guidance and resources for both students and tutors, including video tips, study packs, practice exercises and other tools for you to use in both your preparation and actual work. SAGE Study Skills are essential study guides for students of all levels. From how to write great essays and succeeding at university, to writing your undergraduate dissertation and doing postgraduate research, SAGE Study Skills help you get the best from your time at university.",Study Aids,473,N/A,0,en
LPIC-1: Linux Professional Institute Certification Study Guide,"Christine Bresnahan, Richard Blum",John Wiley & Sons,2015-04-28,"Your complete guide to preparing for the LPIC-1 Linux Professional Institute Certification Exams 101-400 and 102-400 The LPIC-1 Linux Professional Institute Certification Study Guide, 4th Edition is your one-stop resource for complete coverage of Exams 101-400 and 102- 400. This Sybex Study Guide covers 100% of all exam 101-400 and 102-400 objectives. You'll prepare for the exams smarter and faster with Sybex thanks to superior content including, assessment tests that check exam readiness, objective map, real-world scenarios, hands-on exercises, key topic exam essentials, and challenging chapter review questions. Reinforce what you have learned with the exclusive Sybex online learning environment, assessable across multiple devices. Get prepared for the LPIC-1 Exams 101-400 and 102-400 with Sybex. Coverage of 100% of all exam objectives in this Study Guide means you'll be ready for: Managing Software Configuring Hardware Managing Files Booting Linux and Editing Files Configuring the X Window System Configuring Basic Networking Writing Scripts, Configuring Email, and Using Databases Covers 100% of exam objectives, including system architecture, GNU and UNIX commands, shells, scripting, and data management, administrative tasks, system services, networking, and much more... Includes interactive online learning environment with: Custom practice exams 150 electronic flashcards Searchable key term glossary Interactive learning environment Take your exam prep to the next level with Sybex's superior interactive online tools. To access the learning environment, simply visit: http://sybextestbanks.wiley.com, type in your unique PIN and instantly gain access to: Interactive online learning environment and test bank covering both LPIC-1 exams, including 200 chapter review questions and two 50-question bonus exams. 150 Electronic Flashcards to reinforce learning and provide last minute prep before the exam. Comprehensive searchable glossary in PDF format gives you instant access to the key terms so you are fully prepared.",Computers,716,N/A,0,en
The School Journal,,N/A,1909,N/A,Education,394,N/A,0,en
Medical-Surgical Nursing - Single-Volume Text and Elsevier Adaptive Learning Package,"Sharon L. Lewis, Shannon Ruff Dirksen, Margaret M. Heitkemper, Linda Bucher",Elsevier,2014-06-17,"Corresponding chapter-by-chapter to Medical-Surgical Nursing, 9e, Elsevier Adaptive Learning combines the power of brain science with sophisticated, patented Cerego algorithms to help you learn faster and remember longer. It's fun; it's engaging; and it's constantly tracking your performance and adapting to deliver content precisely when it's needed to ensure core information is transformed into lasting knowledge. Please refer to the individual product pages for the duration of access to these products. An individual study schedule reduces cognitive workload and helps you become a more effective learner by automatically guiding the learning and review process. The mobile app offers a seamless learning experience between your smartphone and the web with your memory profile maintained and managed in the cloud. UNIQUE! Your memory strength is profiled at the course, chapter, and item level to identify personal learning and forgetting patterns. UNIQUE! Material is re-presented just before you would naturally forget it to counteract memory decay. A personalized learning pathway is established based on your learning profile, memory map, and time required to demonstrate information mastery. The comprehensive student dashboard allows you to view your personal learning progress.",,0,N/A,0,en
Contracts,Joseph M. Perillo,N/A,2014,"""The attempt to describe and analyze so vast a subject matter in one volume has obvious dangers. Over-simplifications are inevitable. Generalizations tend to be more dogmatic than the law in action. Nevertheless, the practitioner is aware and the student soon becomes aware of the uses and limitations of introductory texts. A text of this kind seeks to provide a guide to a deeper knowledge of the subject"". -- PREFACE.",Contracts,0,N/A,0,en
The Power of Critical Thinking,"Lewis Vaughn, Chris MacDonald",N/A,2019-03,"Provides the broadest range of tools, enabling students to think critically about their lives and the world around themThis comprehensive and engaging introduction to critical analysis delivers clear, step-by-step guidelines that provide students with the tools they need to systematically and rationally evaluate arguments, claims, and evidence. Fully up-to-date with examples from contemporary culture, politics, andmedia, this text helps students develop the skills they need to engage meaningfully with the world around them.",Critical thinking,552,N/A,0,en
Use of 2 X 2 Projection Slides in College Zoological Laboratories as Substitutes for the Conventional Laboratory Practical Testing Method,Edward Joseph Zeimet,N/A,1970,N/A,Examinations,210,N/A,0,en
Journal of Vocational Behavior,,N/A,1997,N/A,Vocational guidance,510,N/A,0,en
Guide to American Directories,,N/A,1975,N/A,Industries,518,N/A,0,en
"Journal of Health, Physical Education, Recreation",,N/A,1947,N/A,Health education,784,N/A,0,en
Smolla and Nimmer on Freedom of Speech,Rodney A. Smolla,N/A,1996,N/A,Freedom of speech,0,N/A,0,en
Catalogue of War Publications,,N/A,1917,N/A,"World War, 1914-1918",280,N/A,0,en
Minnesota Journal of Education,,N/A,1945,N/A,Education,930,N/A,0,en
The Mentor-world Traveler,,N/A,1922,N/A,Art,670,N/A,0,en
The Mentor,,N/A,1922,N/A,Art,600,N/A,0,en
"The Works of William Shakespeare: Shakespeare as a playwright, by Henry Irving. Love's labour's lost. The comedy of errors. Two gentlemen of Verona. Romeo and Juliet. King Henry VI, pt. 1",William Shakespeare,N/A,1888,N/A,,404,N/A,0,en
Library of Congress Catalog,Library of Congress,N/A,1957,N/A,Filmstrips,166,N/A,0,en
The Classical Weekly,,N/A,1908,N/A,Classical literature,252,N/A,0,en
LSAT 180,,N/A,2007,N/A,Law School Admission Test,364,N/A,0,en
Inside Civil Procedure,Howard M. Erichson,Aspen Publishers,2009,Resource added for the Paralegal program 101101.,Law,324,N/A,0,en
Strategies and Practice for the HSPT,Sandra Martin,Barrons Educational Services,2018-02-15,"We are pleased to introduce the most comprehensive study guide specifically created for the HSPT. The HSPT (High School Placement Test) is an entrance exam given to students applying to private secondary schools across the country. Unlike other books, this guide solely focuses on the skills, strategies, and practice necessary to be successful on the HSPT. This book features: Thorough breakdown and practice for each subtest of the exam: Verbal Skills, Quantitative Skills, Reading, Mathematics, and Language Examples reflecting every concept, question type, and format so students will be prepared and confident on test day Two full-length practice HSPT tests reflective of the most current content, with explanations and scoring rubrics to monitor student progress and improvement Individual exam subtests for additional timed practice in specific exam areas Detailed answers and explanations for over 1,000 practice questions Vocabulary chapter dedicated to building the skills needed for the Verbal and Reading subtests Valuable test-taking strategies that reinforce key lessons for succeeding on the HSPT Inside tips by an HSPT expert will give students the advantage over others they need to boost their percentile scores. Strategies and Practice for the HSPT will provide students with the skills and strategies needed to master test content, raise confidence, and succeed on test day.",Study Aids,0,N/A,0,en
Bulletin of the Scranton Public Library,"Scranton Public Library (Scranton, Pa.)",N/A,1908,N/A,Catalogs,268,N/A,0,en
The Complete Works of William Shakespeare,William Shakespeare,N/A,1882,N/A,,996,5,2,en
Emanuel Law Outlines for Administrative Law,Jack M. Beermann,Aspen Publishing,2020-03-17,"The most trusted name in law school outlines, Emanuel Law Outlines support your class preparation, provide reference for your outline creation, and supply a comprehensive breakdown of topic matter for your entire study process. Created by Steven Emanuel, these course outlines have been relied on by generations of law students. Each title includes both capsule and detailed versions of the critical issues and key topics you must know to master the course. Also included are exam questions with model answers, an alpha-list of cases, and a cross reference table of cases for all of the leading casebooks. Emanuel Law Outline Features: #1 outline choice among law students Comprehensive review of all major topics Capsule summary of all topics Cross-reference table of cases Time-saving format Great for exam prep",Law,597,N/A,0,en
National Business Education Quarterly,,N/A,1955,"Beginning with volume 20 no. 2, each volume includes an issue numbered also as National Association for Business Teacher Education. Bulletin.",Business education,576,N/A,0,en
The Works of William Shakespeare,William Shakespeare,N/A,1883,N/A,,802,N/A,0,en
"The Works of William Shakespeare : the Plays Ed. from the Folio of 1623, with Various Readings from All the Eds. and All the Commentators, Notes, Introductory Remarks, a Historical Sketch of the Text, an Account of the Rise and Progress of the English Drama, a Memoir of the Poet, and an Essay Upon His Genius","William Shakespeare, Richard Grant White",N/A,1893,N/A,,416,N/A,0,en
Comprehensive Dissertation Index,,N/A,1984,N/A,"Dissertations, Academic",746,N/A,0,en
"Forestry, Poverty and Aid",J. E. M. Arnold,N/A,2001,"Forests, poverty and poverty alleviation in overview. Different patterns of the people/forest relationship. Issues arising in forestry aid related to poverty alleviation. Potential improvements to the poverty focus of forestry aid. Linking forestry more closely with rural development strategies. Adjusting priorities within forestry assistance. Improving performance and governance.",Forest policy,28,N/A,0,en
The Athenaeum,,N/A,1908,N/A,England,828,N/A,0,en
Study Guide for Essentials of Nursing Research,"Denise F. Polit, Cheryl T. Beck",Lippincott Williams & Wilkins,2013-04-08,"Study Guide for Essentials of Nursing Research, 8e augments the text and provides students with exercises for each text chapter that furthers their understanding and application of the text content. Critiquing opportunities abound in the Study Guide which includes eight full-length studies in their entirety representing a range of research types. Application Exercises are based on these studies and guide students in reading, understanding, and critiquing the studies. In addition, there are activities to support the learning of fundamental research terms and principles including fill in the blanks, matching exercises, and Study questions.",Medical,250,N/A,0,en
Quality Progress,,N/A,1993,N/A,Quality control,696,N/A,0,en
Bulletin,California. Department of Social Welfare,N/A,1970,N/A,Public welfare administration,986,N/A,0,en
The New York Times Index,,N/A,1921,N/A,Indexes,532,N/A,0,en
Shakespeare's Comedy of the Two Gentlemen of Verona,William Shakespeare,N/A,1882,N/A,Exiles,174,N/A,0,en
Tempest ; Two gentlemen of Verona ; Merry wives of Windsor ; Measure for measure ; Comedy of errors,William Shakespeare,N/A,1926,N/A,Drama,602,N/A,0,en
Legal Definitions,,N/A,1919,N/A,Law,828,N/A,0,en
Criminal Law,"Richard G. Singer, John Q. La Fond",Aspen Publishers,2001,"Finally, there is a Criminal Law study aid that teachers can recommend to their students with complete confidence: Singer and LaFond's CRIMINAL LAW: Examples and Explanations . Carefully designed to facilitate effective study, and written in a crisp, clear style, this book takes a practical three-step approach: Thorough descriptions explore and explain the concepts under consideration Examples give students an opportunity to test their comprehension by applying the law to contemporary fact patterns Explanations help them measure their mastery of the material and provide suggested answers and feedback Engaging student interest through stimulating hypotheticals, Singer and LaFond make their sophisticated analysis of criminal law not just painless, but actually fun to read. Both comprehensive and contemporary, CRIMINAL LAW: Examples and Explanations, covers provocative and timely subjects in eight major areas: the purposes of punishment Actus Reus and Mens Rea homicide causation inchoate crimes: solicitation and attempt group criminality: conspiracy and complicity rape defenses and excuses",Law,542,N/A,0,en
Dissertation Abstracts,,N/A,1955-06,N/A,"Dissertations, Academic",934,N/A,0,en
International Social Science Journal,,N/A,1999,N/A,Social sciences,648,N/A,0,en
The Subject Index to Periodicals,,N/A,1928,N/A,Periodicals,300,N/A,0,en
Enduring Words,David Guzik,N/A,2020-11-07,"It feels like our world is moving in new, uncertain directions and in unknown waters where you need a good anchor. In Jesus Christ, who is our Rock, we have hope as an anchor for the soul. To not be set adrift, one needs to stay connected to that anchor. I have found it is only by regular time in God's Word that it happens. We believe the promise recorded in 1 Peter 1:24-25: The grass withers, and its flower falls away, but the word of the LORD endures forever. Day by day, as we come to God's Enduring Word, He has wisdom, strength, and blessing to give us. We can weather storms and enjoy calm waters. We can grow in seasons of drought and bear a harvest for God's kingdom year-round. For 25 years I have prepared a weekly devotional. Here are 365 selected Scripture passages along with an inspirational, encouraging, and helpful thought. My prayer is that you would know and enjoy more and more of God's enduring word. In Jesus, David Guzik",,388,N/A,0,en
Workbook on Estates and Future Interests,Raymond R. Coletta,West Academic Publishing,2013,"Softbound - New, softbound print book.",Estates (Law),0,N/A,0,en
Administrative Law Stories,Peter L. Strauss,N/A,2006,"Essay after essay in this fascinating book explores the statutory and historical setting of the cases discussed, rather than mere doctrine, examining in detail lawyers' judgments and tactics. Many use recently revealed papers of Supreme Court Justices to discuss often surprising elements of the decision by the Court. Students can learn a good deal about the handling of these disputes at the administrative level, before they ever get to court -- a perspective essential to understanding the field, but hard to pick up from the reported cases. Attention is paid to the ways in which many of these decisions affected future developments, with primary focus on context and on understanding the ways in which administrative disputes develop, and the roles that lawyers play in developing them.",Law,486,N/A,0,en
"Recording for the Blind & Dyslexic, ... Catalog of Books",,N/A,1996,N/A,Blind,972,N/A,0,en
Acing Criminal Law,John M. Burkoff,West Academic Publishing,2013,"This study aid features an innovative method of content organization. Burkoff's Acing Criminal Law, 2d uses a checklist format to lead students through questions they need to ask to fully evaluate the legal problem they are trying to solve. It also synthesizes the material in a way that most students are unable to do on their own, and assembles the different issues, presenting a clear guide to procedural analysis that students can draw upon when writing their exams. Other study aids provide sample problems, but none offer the systematic approach to problem solving found in this book.",Criminal law,0,N/A,0,en
The Complete Dramatic and Poetical Works of William Shekespeare,William Shakespeare,N/A,1881,N/A,,1054,N/A,0,en
Cumulated Index of the Christian Science Monitor,,N/A,1977,N/A,Boston (Mass.),374,N/A,0,en
Canadian Journal of Public Health,,N/A,2011,N/A,Public health,506,N/A,0,en
Principles of Business Organizations,"Richard Freer, Douglas K. Moll",West Academic Publishing,2018-03-21,"The study of business organizations is, broadly speaking, a study of how people engage in business and, more importantly, how the law facilitates and regulates the operation of such businesses. Written in a clear and informative style, and chock full of examples and illustrations, this book examines the legal rules and doctrines associated with running a business--from formation to dissolution to everything in between. These rules and doctrines are explored within the context of the various organizational forms in which a business may be operated. Thus, reading this book will provide you with a solid grounding in the law of agency, general partnerships, corporations, limited partnerships, limited liability partnerships, and limited liability companies.",LAW,710,N/A,0,en
“The” Works of Shakespeare: Preliminary,William Shakespeare,N/A,1901,N/A,,384,N/A,0,en
Plant Science,"Samuel N. Postlethwait, Harvey D. Telinde, David D. Husband",N/A,1966,N/A,Science,220,N/A,0,en
"A New and Complete Concordance Or Verbal Index to Words, Phrases, & Passages in the Dramatic Works of Shakespeare",John Bartlett,N/A,1896,N/A,English language,1944,N/A,0,en
Dr. Dobb's Journal,,N/A,1985,N/A,Microcomputers,858,N/A,0,en
The Oxford International Encyclopedia of Legal History,Stanley Nider Katz,N/A,2009,"The Oxford International Encyclopedia of Legal History is a comprehensive, international, interdisciplinary reference work that includes approximately 1,000 articles on all aspects of legal history throughout the world from ancient to modern times. Articles deal with private law, public law, and constitutional/higher law throughout the world and are written and signed by one of the many noteworthy contributors, which include major scholars and experts. For years, scholars have been investigating the remote origins of their respective national and religious law. Only recently has there been a developing interest in and study of the history of law in modern times. This encyclopedia will bring together the study of ancient law with the study of modern law-examining statutes and administrative rulings as well as judicial decisions, legislatures, agencies, and courts. The Encyclopedia will cover ancient, medieval, early modern, and modern law in eight legal traditions and geographical/cultural areas: Ancient Greek Law, Ancient Roman Law, Chinese Law, English Common Law, Islamic Law, Medieval Roman Law, United States Law, and law in other regions (Africa, Latin America, and South Asia among them). It will address major categories of law within these traditions, including private law (contract, tort, civil procedure), varieties of public law (criminal law, administrative law, statutory law), and higher law/ constitutional law. It will be the first encyclopedia of law to provide historical and contemporary comparisons of world legal systems. - Publisher.",Historical jurisprudence,0,N/A,0,en
Visual Education,University of Oklahoma. University Extension Division. Dept. of Visual Education,N/A,1923,N/A,Visual education,360,N/A,0,en
The Nigerian Journal of the Social Sciences,,N/A,2008-08,N/A,Social sciences,230,N/A,0,en
High School Physics Tutor,Joseph Molitoris,Research & Education Assoc.,2013-01-01,"Specifically designed to meet the needs of high school students, REA’s High School Physics Tutor presents hundreds of solved problems with step-by-step and detailed solutions. Almost any imaginable problem that might be assigned for homework or given on an exam is covered. Topics include vectors, statics, kinematics, dynamics, energy/power, impulse/momentum, hydrostatics / aerostatics, electric circuits, magnetics, and radiation. Also included are chapter introductions which review major physics principles and their applications to problem-solving. Fully indexed for locating specific problems rapidly.",Study Aids,338,N/A,0,en
"Business Associations, Objective",Jens C. Dammann,N/A,2021,Exam Pro-Objective on Business Associations is a study aid that helps law students prepare to take their Business Associations exam. Taking the sample objective exams and using the corresponding answers and analysis provides students with a more thorough understanding of Business Associations and a better understanding of how to take exams.,Agency (Law),167,N/A,0,en
Periodic Table Advanced,"BarCharts, Inc, Mark Jackson",N/A,2014-12-31,"The ultimate reference tool and lab partner for any student of science, durably laminated and designed to fit as much info as possible in this handy 6-page format. Separate property tables are broken out for the ease of locating trends while studying and working while other pages offer essential notes about the table's organization and history. Consistently, a best seller since it's first creation.",Periodic law,0,N/A,0,en
Organic Chemistry Study Guide,"Robert J. Ouellette, J. David Rawn",Elsevier,2014-11-04,"Organic Chemistry Study Guide: Key Concepts, Problems, and Solutions features hundreds of problems from the companion book, Organic Chemistry, and includes solutions for every problem. Key concept summaries reinforce critical material from the primary book and enhance mastery of this complex subject. Organic chemistry is a constantly evolving field that has great relevance for all scientists, not just chemists. For chemical engineers, understanding the properties of organic molecules and how reactions occur is critically important to understanding the processes in an industrial plant. For biologists and health professionals, it is essential because nearly all of biochemistry springs from organic chemistry. Additionally, all scientists can benefit from improved critical thinking and problem-solving skills that are developed from the study of organic chemistry. Organic chemistry, like any ""skill"", is best learned by doing. It is difficult to learn by rote memorization, and true understanding comes only from concentrated reading, and working as many problems as possible. In fact, problem sets are the best way to ensure that concepts are not only well understood, but can also be applied to real-world problems in the work place. - Helps readers learn to categorize, analyze, and solve organic chemistry problems at all levels of difficulty - Hundreds of fully-worked practice problems, all with solutions - Key concept summaries for every chapter reinforces core content from the companion book",Science,615,N/A,0,en
West-E Bilingual Education (050) Secrets Study Guide: West-E Test Review for the Washington Educator Skills Tests-Endorsements,West-E Exam Secrets Test Prep,Mometrix Media LLC,2018-04-12,"***Includes Practice Test Questions*** WEST-E Bilingual Education (050) Secrets helps you ace the Washington Educator Skills Tests-Endorsements, without weeks and months of endless studying. Our comprehensive WEST-E Bilingual Education (050) Secrets study guide is written by our exam experts, who painstakingly researched every topic and concept that you need to know to ace your test. Our original research reveals specific weaknesses that you can exploit to increase your exam score more than you've ever imagined. WEST-E Bilingual Education (050) Secrets includes: The 5 Secret Keys to WEST-E Success: Time is Your Greatest Enemy, Guessing is Not Guesswork, Practice Smarter, Not Harder, Prepare, Don't Procrastinate, Test Yourself; A comprehensive General Strategy review including: Make Predictions, Answer the Question, Benchmark, Valid Information, Avoid Fact Traps, Milk the Question, The Trap of Familiarity, Eliminate Answers, Tough Questions, Brainstorm, Read Carefully, Face Value, Prefixes, Hedge Phrases, Switchback Words, New Information, Time Management, Contextual Clues, Don't Panic, Pace Yourself, Answer Selection, Check Your Work, Beware of Directly Quoted Answers, Slang, Extreme Statements, Answer Choice Families; Along with a complete, in-depth study guide for your specific WEST-E exam, and much more...",Study Aids,0,N/A,0,en
WEST-E Library Media (042) Secrets Study Guide,West-E Exam Secrets Test Prep,Secrets (Mometrix),2018-04-12,"***Includes Practice Test Questions*** WEST-E Social Studies (028) Secrets helps you ace the Washington Educator Skills Tests-Endorsements, without weeks and months of endless studying. Our comprehensive WEST-E Social Studies (028) Secrets study guide is written by our exam experts, who painstakingly researched every topic and concept that you need to know to ace your test. Our original research reveals specific weaknesses that you can exploit to increase your exam score more than you've ever imagined. WEST-E Social Studies (028) Secrets includes: The 5 Secret Keys to WEST-E Success: Time is Your Greatest Enemy, Guessing is Not Guesswork, Practice Smarter, Not Harder, Prepare, Don't Procrastinate, Test Yourself; A comprehensive General Strategy review including: Make Predictions, Answer the Question, Benchmark, Valid Information, Avoid Fact Traps, Milk the Question, The Trap of Familiarity, Eliminate Answers, Tough Questions, Brainstorm, Read Carefully, Face Value, Prefixes, Hedge Phrases, Switchback Words, New Information, Time Management, Contextual Clues, Don't Panic, Pace Yourself, Answer Selection, Check Your Work, Beware of Directly Quoted Answers, Slang, Extreme Statements, Answer Choice Families; Along with a complete, in-depth study guide for your specific WEST-E exam, and much more...",Study Aids,0,N/A,0,en
The Texas Medical Jurisprudence Examination,E. Bernadette McKinney,N/A,2010,N/A,Jurisprudence,424,N/A,0,en
Holding On When You Want to Let Go,Sheila Walsh,Baker Books,2021-09-21,"Are you struggling today? Do you look back and long for what used to be, or are you looking ahead and have no idea what's coming? Are you stuck in the middle of a mess because life has not turned out as you expected? When you run to God for answers, do you often feel like you aren't getting them--or at least aren't getting the answers you want? Are you holding on . . . but not sure how much longer you can? In times of not knowing, Sheila Walsh offers a lifeline of hope. With great compassion born of experience and hardship, Walsh comes alongside the hurting, fearful, and exhausted to remind us that we serve a God who is so much greater than our momentary troubles, no matter how insurmountable they feel. She doesn't offer a quick fix. She offers a God fix. Sharing from her own painful struggles and digging deep into biblical stories of rescue, hope, and miracles, she gives you the strength to keep going, to keep holding on to God in a world turned upside down. The accompanying study includes 10 lessons to help individuals or groups dive deeper.",Religion,119,N/A,0,en
Understanding Pathophysiology,"Sue E. Huether, Kathryn L. McCance",Mosby Incorporated,2007-11-01,"This convenient, money saving package is a must have for students! It includes Understanding Pathophysiology, 4th edition and Study Guide and Workbook for Understanding Pathophysiology, 4th edition.",Medical,1194,N/A,0,en
